"id"	"symbol"	"Tau"	"class"	"whichMAX"	"nbMAX"	"day"
"24455"	"ENSMUSG00000045094"	"Arhgef37"	0.808733600727862	"specific"	"M2"	1	"D2"
"24456"	"ENSMUSG00000045126"	"Olfr1445"	1	"specific"	"M1"	1	"D2"
"24457"	"ENSMUSG00000045215"	"Asxl3"	0.904070310833859	"specific"	"ECs"	1	"D2"
"24458"	"ENSMUSG00000045498"	"Pcdhb3"	0.851926181191642	"specific"	"sCs"	1	"D2"
"24459"	"ENSMUSG00000045657"	"Pcdhb10"	0.888408636473102	"specific"	"sCs"	1	"D2"
"24464"	"ENSMUSG00000045876"	"Pcdhb8"	0.926906809787232	"specific"	"sCs"	1	"D2"
"24468"	"ENSMUSG00000046272"	"Olfr1444"	0.827230942891534	"specific"	"M1"	1	"D2"
"24469"	"ENSMUSG00000046318"	"Ccbe1"	1	"specific"	"FAPs"	1	"D2"
"24476"	"ENSMUSG00000047259"	"Mc4r"	1	"specific"	"sCs"	1	"D2"
"24481"	"ENSMUSG00000047787"	"Flrt1"	1	"specific"	"sCs"	1	"D2"
"24484"	"ENSMUSG00000048029"	"Eno4"	0.884479945017623	"specific"	"M2"	1	"D2"
"24485"	"ENSMUSG00000048138"	"Dmrt2"	1	"specific"	"sCs"	1	"D2"
"24488"	"ENSMUSG00000048572"	"Tmem252"	0.884054750948608	"specific"	"ECs"	1	"D2"
"24492"	"ENSMUSG00000049134"	"Nrap"	0.948760254790285	"specific"	"sCs"	1	"D2"
"24494"	"ENSMUSG00000049173"	"Myoz3"	0.905600996445478	"specific"	"FAPs"	1	"D2"
"24495"	"ENSMUSG00000049303"	"Syt12"	1	"specific"	"sCs"	1	"D2"
"24498"	"ENSMUSG00000049670"	"Morn4"	1	"specific"	"sCs"	1	"D2"
"24499"	"ENSMUSG00000050195"	"Scd4"	0.85676504348679	"specific"	"FAPs"	1	"D2"
"24501"	"ENSMUSG00000050815"	"Olfr1441"	1	"specific"	"Neutro"	1	"D2"
"24508"	"ENSMUSG00000051486"	"Pcdhb11"	0.853971774110793	"specific"	"sCs"	1	"D2"
"24509"	"ENSMUSG00000051490"	"Foxd4"	1	"specific"	"Neutro"	1	"D2"
"24510"	"ENSMUSG00000051599"	"Pcdhb2"	0.905060834662454	"specific"	"sCs"	1	"D2"
"24511"	"ENSMUSG00000051678"	"Pcdhb6"	0.868243551669289	"specific"	"sCs"	1	"D2"
"24513"	"ENSMUSG00000052026"	"Slc6a7"	1	"specific"	"FAPs"	1	"D2"
"24515"	"ENSMUSG00000052229"	"Gpr17"	1	"specific"	"ECs"	1	"D2"
"24520"	"ENSMUSG00000053279"	"Aldh1a1"	0.896467161831244	"specific"	"FAPs"	1	"D2"
"24521"	"ENSMUSG00000053441"	"Adamts19"	1	"specific"	"FAPs"	1	"D2"
"24524"	"ENSMUSG00000053846"	"Lipg"	1	"specific"	"Neutro"	1	"D2"
"24533"	"ENSMUSG00000055523"	"Gucy2g"	0.920560198661258	"specific"	"Neutro"	1	"D2"
"24535"	"ENSMUSG00000056078"	"Lipm"	1	"specific"	"Neutro"	1	"D2"
"24542"	"ENSMUSG00000056290"	"Ms4a4b"	0.850744694148753	"specific"	"M2"	1	"D2"
"24550"	"ENSMUSG00000057766"	"Ankrd29"	0.815442655912245	"specific"	"FAPs"	1	"D2"
"24552"	"ENSMUSG00000058216"	"Gstp3"	0.857446626645906	"specific"	"Neutro"	1	"D2"
"24558"	"ENSMUSG00000059336"	"Slc14a1"	1	"specific"	"M2"	1	"D2"
"24560"	"ENSMUSG00000060275"	"Nrg2"	0.804650645769746	"specific"	"M1"	1	"D2"
"24563"	"ENSMUSG00000061013"	"Mkx"	0.938793785163605	"specific"	"FAPs"	1	"D2"
"24565"	"ENSMUSG00000061451"	"Tmem151a"	0.830731920133714	"specific"	"FAPs"	1	"D2"
"24569"	"ENSMUSG00000062432"	"Cyp26c1"	0.931981693525997	"specific"	"Neutro"	1	"D2"
"24573"	"ENSMUSG00000062783"	"Csprs"	1	"specific"	"Neutro"	1	"D2"
"24575"	"ENSMUSG00000063434"	"Sorcs3"	1	"specific"	"sCs"	1	"D2"
"24580"	"ENSMUSG00000064202"	"4430402I18Rik"	0.811945873074291	"specific"	"sCs"	1	"D2"
"24583"	"ENSMUSG00000064356"	"mt-Atp8"	0.807676207574374	"specific"	"FAPs"	1	"D2"
"24584"	"ENSMUSG00000064358"	"mt-Co3"	0.80539863874411	"specific"	"FAPs"	1	"D2"
"24592"	"ENSMUSG00000067242"	"Lgi1"	1	"specific"	"sCs"	1	"D2"
"24593"	"ENSMUSG00000067279"	"Ppp1r3c"	0.856304653308176	"specific"	"sCs"	1	"D2"
"24594"	"ENSMUSG00000067519"	"Olfr262"	1	"specific"	"Neutro"	1	"D2"
"24595"	"ENSMUSG00000067522"	"Olfr76"	1	"specific"	"Neutro"	1	"D2"
"24596"	"ENSMUSG00000067524"	"Olfr1428"	1	"specific"	"Neutro"	1	"D2"
"24597"	"ENSMUSG00000067525"	"Olfr1427"	1	"specific"	"Neutro"	1	"D2"
"24598"	"ENSMUSG00000067526"	"Olfr1425"	1	"specific"	"Neutro"	1	"D2"
"24599"	"ENSMUSG00000067528"	"Olfr1424"	1	"specific"	"Neutro"	1	"D2"
"24600"	"ENSMUSG00000067529"	"Olfr1423"	0.882291669707135	"specific"	"Neutro"	1	"D2"
"24601"	"ENSMUSG00000067872"	"Ccdc87"	1	"specific"	"sCs"	1	"D2"
"24603"	"ENSMUSG00000068606"	"Gm4841"	1	"specific"	"FAPs"	1	"D2"
"24606"	"ENSMUSG00000069378"	"Prdm6"	1	"specific"	"FAPs"	1	"D2"
"24609"	"ENSMUSG00000071604"	"Fam189a2"	0.862719658932954	"specific"	"ECs"	1	"D2"
"24614"	"ENSMUSG00000071648"	"Rom1"	0.834184144068685	"specific"	"FAPs"	1	"D2"
"24621"	"ENSMUSG00000071656"	"Lrrn4cl"	0.829441191413254	"specific"	"FAPs"	1	"D2"
"24626"	"ENSMUSG00000071847"	"Apcdd1"	0.905626876664486	"specific"	"FAPs"	1	"D2"
"24631"	"ENSMUSG00000073514"	"Dok6"	1	"specific"	"FAPs"	1	"D2"
"24633"	"ENSMUSG00000073565"	"Prr16"	1	"specific"	"FAPs"	1	"D2"
"24634"	"ENSMUSG00000073591"	"Pcdhb22"	1	"specific"	"Neutro"	1	"D2"
"24635"	"ENSMUSG00000073598"	"1700066B19Rik"	1	"specific"	"ECs"	1	"D2"
"24636"	"ENSMUSG00000073600"	"Prob1"	0.802289347634391	"specific"	"sCs"	1	"D2"
"24645"	"ENSMUSG00000075289"	"Carns1"	0.865000355630327	"specific"	"Neutro"	1	"D2"
"24646"	"ENSMUSG00000075296"	"Aldh3b2"	0.860099958499628	"specific"	"M2"	1	"D2"
"24650"	"ENSMUSG00000079222"	"AC132444.1"	0.808674244980461	"specific"	"M2"	1	"D2"
"24655"	"ENSMUSG00000079794"	"AC125149.2"	0.83174420440149	"specific"	"Neutro"	1	"D2"
"24656"	"ENSMUSG00000079800"	"AC125149.3"	0.819847099615478	"specific"	"Neutro"	1	"D2"
"24669"	"ENSMUSG00000092124"	"B930094E09Rik"	0.940633240575311	"specific"	"sCs"	1	"D2"
"24672"	"ENSMUSG00000094874"	"AC132444.3"	0.896991529654634	"specific"	"M2"	1	"D2"
"24675"	"ENSMUSG00000095092"	"AC125149.5"	0.869597205796911	"specific"	"M2"	1	"D2"
"24678"	"ENSMUSG00000095450"	"AC132444.4"	0.856027511626898	"specific"	"Neutro"	1	"D2"
"24679"	"ENSMUSG00000095500"	"AC132444.5"	1	"specific"	"Neutro"	1	"D2"
"24683"	"ENSMUSG00000096100"	"AC133103.7"	0.848641582287123	"specific"	"Neutro"	1	"D2"
"24686"	"ENSMUSG00000096808"	"AC132444.6"	1	"specific"	"Neutro"	1	"D2"
"24688"	"ENSMUSG00000096872"	"Scgb2a2"	1	"specific"	"FAPs"	1	"D2"
"24690"	"ENSMUSG00000100621"	"Gm28374"	0.871623283738089	"specific"	"M2"	1	"D2"
"24696"	"ENSMUSG00000102697"	"Pcdhac2"	1	"specific"	"FAPs"	1	"D2"
"24702"	"ENSMUSG00000103332"	"Pcdhga2"	1	"specific"	"ECs"	1	"D2"
"24706"	"ENSMUSG00000103677"	"Pcdhga4"	0.822513293062298	"specific"	"FAPs"	1	"D2"
"24713"	"ENSMUSG00000109238"	"Gm35060"	0.84530006103508	"specific"	"sCs"	1	"D2"
"24722"	"ENSMUSG00000117732"	"Gm50364"	0.982468670795216	"specific"	"M2"	1	"D2"
"24729"	"ENSMUSG00000118407"	"Gm50457"	0.882667924529599	"specific"	"ECs"	1	"D2"
"24731"	"ENSMUSG00000001864"	"Aif1l"	0.923083196748052	"specific"	"sCs"	1	"D2"
"24734"	"ENSMUSG00000004113"	"Cacna1b"	0.827855510220996	"specific"	"Neutro"	1	"D2"
"24738"	"ENSMUSG00000006014"	"Prg4"	0.901064402387163	"specific"	"FAPs"	1	"D2"
"24743"	"ENSMUSG00000007122"	"Casq1"	0.944277170308297	"specific"	"sCs"	1	"D2"
"24745"	"ENSMUSG00000007805"	"Twist2"	0.988428141606152	"specific"	"FAPs"	1	"D2"
"24751"	"ENSMUSG00000015083"	"C8g"	0.839462178057293	"specific"	"ECs"	1	"D2"
"24754"	"ENSMUSG00000015843"	"Rxrg"	1	"specific"	"sCs"	1	"D2"
"24759"	"ENSMUSG00000017412"	"Cacnb4"	1	"specific"	"M1"	1	"D2"
"24763"	"ENSMUSG00000025777"	"Gdap1"	1	"specific"	"FAPs"	1	"D2"
"24765"	"ENSMUSG00000025916"	"Ppp1r42"	1	"specific"	"Neutro"	1	"D2"
"24768"	"ENSMUSG00000025933"	"Tmem14a"	0.852556526544331	"specific"	"FAPs"	1	"D2"
"24774"	"ENSMUSG00000025964"	"Adam23"	0.855704891292382	"specific"	"FAPs"	1	"D2"
"24781"	"ENSMUSG00000026009"	"Icos"	1	"specific"	"M2"	1	"D2"
"24782"	"ENSMUSG00000026012"	"Cd28"	0.801290944477562	"specific"	"M2"	1	"D2"
"24793"	"ENSMUSG00000026051"	"Ecrg4"	0.925523123459798	"specific"	"FAPs"	1	"D2"
"24796"	"ENSMUSG00000026068"	"Il18rap"	0.933917435927011	"specific"	"Neutro"	1	"D2"
"24797"	"ENSMUSG00000026070"	"Il18r1"	0.944643515483491	"specific"	"Neutro"	1	"D2"
"24798"	"ENSMUSG00000026073"	"Il1r2"	0.822137146402146	"specific"	"Neutro"	1	"D2"
"24799"	"ENSMUSG00000026077"	"Npas2"	0.816787686915789	"specific"	"FAPs"	1	"D2"
"24814"	"ENSMUSG00000026180"	"Cxcr2"	1	"specific"	"Neutro"	1	"D2"
"24830"	"ENSMUSG00000026308"	"Klhl30"	0.911122629244685	"specific"	"sCs"	1	"D2"
"24831"	"ENSMUSG00000026311"	"Asb1"	0.807386367373771	"specific"	"FAPs"	1	"D2"
"24837"	"ENSMUSG00000026383"	"Epb41l5"	0.837109702348371	"specific"	"sCs"	1	"D2"
"24840"	"ENSMUSG00000026401"	"Cd55b"	0.950559221823597	"specific"	"FAPs"	1	"D2"
"24842"	"ENSMUSG00000026405"	"C4bp"	1	"specific"	"sCs"	1	"D2"
"24843"	"ENSMUSG00000026407"	"Cacna1s"	0.944589630848342	"specific"	"sCs"	1	"D2"
"24846"	"ENSMUSG00000026418"	"Tnni1"	0.948342903936769	"specific"	"sCs"	1	"D2"
"24850"	"ENSMUSG00000026442"	"Nfasc"	0.909979522879021	"specific"	"FAPs"	1	"D2"
"24866"	"ENSMUSG00000026532"	"Spta1"	0.957462933322722	"specific"	"FAPs"	1	"D2"
"24874"	"ENSMUSG00000026581"	"Sell"	0.849739955413129	"specific"	"Neutro"	1	"D2"
"24876"	"ENSMUSG00000026589"	"Sec16b"	0.94446116898515	"specific"	"FAPs"	1	"D2"
"24880"	"ENSMUSG00000026622"	"Nek2"	0.855301286920425	"specific"	"FAPs"	1	"D2"
"24884"	"ENSMUSG00000026630"	"Batf3"	0.897955674541079	"specific"	"M2"	1	"D2"
"24886"	"ENSMUSG00000026639"	"Lamb3"	0.96950122455486	"specific"	"Neutro"	1	"D2"
"24899"	"ENSMUSG00000026726"	"Cubn"	0.806088655564472	"specific"	"FAPs"	1	"D2"
"24904"	"ENSMUSG00000026765"	"Lypd6b"	1	"specific"	"Neutro"	1	"D2"
"24914"	"ENSMUSG00000026787"	"Gad2"	1	"specific"	"sCs"	1	"D2"
"24922"	"ENSMUSG00000026822"	"Lcn2"	0.944944584418092	"specific"	"Neutro"	1	"D2"
"24923"	"ENSMUSG00000026825"	"Dnm1"	0.963630497315668	"specific"	"FAPs"	1	"D2"
"24924"	"ENSMUSG00000026829"	"Gbgt1"	0.968141213686137	"specific"	"M2"	1	"D2"
"24931"	"ENSMUSG00000026874"	"Hc"	1	"specific"	"Neutro"	1	"D2"
"24933"	"ENSMUSG00000026890"	"Lhx6"	1	"specific"	"ECs"	1	"D2"
"24947"	"ENSMUSG00000032719"	"Sbspon"	0.931121741307108	"specific"	"sCs"	1	"D2"
"24948"	"ENSMUSG00000032997"	"Chpf"	0.859630943405155	"specific"	"FAPs"	1	"D2"
"24949"	"ENSMUSG00000033007"	"Asic4"	1	"specific"	"sCs"	1	"D2"
"24954"	"ENSMUSG00000033544"	"Angptl1"	0.962305688459135	"specific"	"FAPs"	1	"D2"
"24955"	"ENSMUSG00000033569"	"Adgrb3"	1	"specific"	"sCs"	1	"D2"
"24957"	"ENSMUSG00000033740"	"St18"	1	"specific"	"M1"	1	"D2"
"24961"	"ENSMUSG00000034107"	"Ano7"	0.929876793512909	"specific"	"FAPs"	1	"D2"
"24966"	"ENSMUSG00000035403"	"Crb2"	0.840520325218691	"specific"	"M2"	1	"D2"
"24975"	"ENSMUSG00000036766"	"Dner"	1	"specific"	"M1"	1	"D2"
"24979"	"ENSMUSG00000037035"	"Inhbb"	1	"specific"	"ECs"	1	"D2"
"24980"	"ENSMUSG00000037138"	"Aff3"	0.923731176455139	"specific"	"FAPs"	1	"D2"
"24986"	"ENSMUSG00000037624"	"Kcnk2"	1	"specific"	"FAPs"	1	"D2"
"24991"	"ENSMUSG00000038421"	"Fcrla"	0.813824452511319	"specific"	"M2"	1	"D2"
"24998"	"ENSMUSG00000038793"	"Lefty1"	1	"specific"	"FAPs"	1	"D2"
"25003"	"ENSMUSG00000039224"	"D1Pas1"	1	"specific"	"sCs"	1	"D2"
"25004"	"ENSMUSG00000039246"	"Lyplal1"	0.845352943539007	"specific"	"FAPs"	1	"D2"
"25020"	"ENSMUSG00000041577"	"Prelp"	0.859299568116846	"specific"	"FAPs"	1	"D2"
"25021"	"ENSMUSG00000041605"	"Inava"	0.944306100883272	"specific"	"FAPs"	1	"D2"
"25025"	"ENSMUSG00000041889"	"Shisa4"	0.814483491817512	"specific"	"FAPs"	1	"D2"
"25028"	"ENSMUSG00000042268"	"Slc26a9"	1	"specific"	"M1"	1	"D2"
"25029"	"ENSMUSG00000042429"	"Adora1"	1	"specific"	"Neutro"	1	"D2"
"25030"	"ENSMUSG00000042751"	"Nmnat2"	1	"specific"	"sCs"	1	"D2"
"25035"	"ENSMUSG00000044816"	"D630023F18Rik"	1	"specific"	"Neutro"	1	"D2"
"25038"	"ENSMUSG00000047216"	"Cdh19"	0.950359600308288	"specific"	"sCs"	1	"D2"
"25042"	"ENSMUSG00000048126"	"Col6a3"	0.815930902460759	"specific"	"FAPs"	1	"D2"
"25043"	"ENSMUSG00000048480"	"Cxcr1"	1	"specific"	"Neutro"	1	"D2"
"25045"	"ENSMUSG00000048960"	"Prex2"	0.833941319489984	"specific"	"ECs"	1	"D2"
"25047"	"ENSMUSG00000049353"	"Rd3"	1	"specific"	"ECs"	1	"D2"
"25050"	"ENSMUSG00000049598"	"Vsig8"	1	"specific"	"FAPs"	1	"D2"
"25051"	"ENSMUSG00000050069"	"Grem2"	1	"specific"	"FAPs"	1	"D2"
"25053"	"ENSMUSG00000050447"	"Lypd6"	1	"specific"	"sCs"	1	"D2"
"25055"	"ENSMUSG00000051951"	"Xkr4"	1	"specific"	"sCs"	1	"D2"
"25059"	"ENSMUSG00000052726"	"Kcnt2"	0.931346404406807	"specific"	"FAPs"	1	"D2"
"25062"	"ENSMUSG00000053702"	"Nebl"	0.932630003737014	"specific"	"ECs"	1	"D2"
"25063"	"ENSMUSG00000054057"	"A930004D18Rik"	1	"specific"	"ECs"	1	"D2"
"25066"	"ENSMUSG00000055567"	"Unc80"	0.809010958548773	"specific"	"Neutro"	1	"D2"
"25067"	"ENSMUSG00000055632"	"Hmcn2"	0.878527311767441	"specific"	"sCs"	1	"D2"
"25069"	"ENSMUSG00000055980"	"Irs1"	0.866227961648731	"specific"	"sCs"	1	"D2"
"25073"	"ENSMUSG00000056569"	"Mpz"	1	"specific"	"sCs"	1	"D2"
"25077"	"ENSMUSG00000058740"	"Kcnt1"	1	"specific"	"sCs"	1	"D2"
"25083"	"ENSMUSG00000062345"	"Serpinb2"	0.819789042974573	"specific"	"FAPs"	1	"D2"
"25084"	"ENSMUSG00000062661"	"Ncs1"	0.859210764733285	"specific"	"FAPs"	1	"D2"
"25090"	"ENSMUSG00000067879"	"Vxn"	1	"specific"	"ECs"	1	"D2"
"25093"	"ENSMUSG00000070643"	"Sox13"	0.829075559799338	"specific"	"ECs"	1	"D2"
"25097"	"ENSMUSG00000073633"	"Fbxo36"	0.816025331332877	"specific"	"FAPs"	1	"D2"
"25103"	"ENSMUSG00000078201"	"Tmem203"	0.886928961661536	"specific"	"Neutro"	1	"D2"
"25109"	"ENSMUSG00000000305"	"Cdh4"	1	"specific"	"sCs"	1	"D2"
"25112"	"ENSMUSG00000001131"	"Timp1"	0.801348936851897	"specific"	"FAPs"	1	"D2"
"25137"	"ENSMUSG00000013523"	"Bcas1"	1	"specific"	"sCs"	1	"D2"
"25141"	"ENSMUSG00000015342"	"Xk"	0.892273434233097	"specific"	"Neutro"	1	"D2"
"25150"	"ENSMUSG00000016386"	"Mpped2"	0.839994860055767	"specific"	"ECs"	1	"D2"
"25151"	"ENSMUSG00000016995"	"Matn4"	0.862428849255676	"specific"	"FAPs"	1	"D2"
"25160"	"ENSMUSG00000017737"	"Mmp9"	0.90150146570889	"specific"	"Neutro"	1	"D2"
"25165"	"ENSMUSG00000017950"	"Hnf4a"	1	"specific"	"M1"	1	"D2"
"25166"	"ENSMUSG00000017969"	"Ptgis"	0.95180781082651	"specific"	"FAPs"	1	"D2"
"25172"	"ENSMUSG00000019359"	"Gdpd2"	0.961813232818939	"specific"	"FAPs"	1	"D2"
"25177"	"ENSMUSG00000025529"	"Zfp711"	1	"specific"	"ECs"	1	"D2"
"25187"	"ENSMUSG00000027015"	"Cybrd1"	0.894990807677643	"specific"	"FAPs"	1	"D2"
"25191"	"ENSMUSG00000027107"	"Chrna1"	1	"specific"	"sCs"	1	"D2"
"25202"	"ENSMUSG00000027202"	"Slc12a1"	1	"specific"	"FAPs"	1	"D2"
"25204"	"ENSMUSG00000027208"	"Fgf7"	0.975048282176	"specific"	"FAPs"	1	"D2"
"25206"	"ENSMUSG00000027233"	"Patl2"	1	"specific"	"ECs"	1	"D2"
"25210"	"ENSMUSG00000027257"	"Pacsin3"	0.810024918821773	"specific"	"sCs"	1	"D2"
"25220"	"ENSMUSG00000027313"	"Chac1"	0.923515968279444	"specific"	"Neutro"	1	"D2"
"25221"	"ENSMUSG00000027315"	"Spint1"	0.826182226334969	"specific"	"M2"	1	"D2"
"25240"	"ENSMUSG00000027420"	"Bfsp1"	1	"specific"	"FAPs"	1	"D2"
"25244"	"ENSMUSG00000027438"	"Napb"	0.801165513669393	"specific"	"sCs"	1	"D2"
"25246"	"ENSMUSG00000027457"	"Snph"	1	"specific"	"FAPs"	1	"D2"
"25255"	"ENSMUSG00000027546"	"Atp9a"	0.813272201120753	"specific"	"ECs"	1	"D2"
"25268"	"ENSMUSG00000027656"	"Ccn5"	0.966787776841756	"specific"	"FAPs"	1	"D2"
"25269"	"ENSMUSG00000027670"	"Ocstamp"	0.863896114652243	"specific"	"M1"	1	"D2"
"25274"	"ENSMUSG00000031112"	"Stk26"	0.840929441806161	"specific"	"Neutro"	1	"D2"
"25278"	"ENSMUSG00000031142"	"Cacna1f"	1	"specific"	"M2"	1	"D2"
"25287"	"ENSMUSG00000031376"	"Atp2b3"	1	"specific"	"FAPs"	1	"D2"
"25300"	"ENSMUSG00000034059"	"Ypel4"	0.809703040892589	"specific"	"FAPs"	1	"D2"
"25309"	"ENSMUSG00000035033"	"Tbr1"	1	"specific"	"FAPs"	1	"D2"
"25316"	"ENSMUSG00000037014"	"Sstr4"	0.841315321164264	"specific"	"ECs"	1	"D2"
"25323"	"ENSMUSG00000038180"	"Spag4"	0.919743103875541	"specific"	"sCs"	1	"D2"
"25328"	"ENSMUSG00000038523"	"1700003F12Rik"	0.854864153902595	"specific"	"FAPs"	1	"D2"
"25329"	"ENSMUSG00000038751"	"Ptk6"	0.890025613187956	"specific"	"FAPs"	1	"D2"
"25339"	"ENSMUSG00000040133"	"Gpr176"	0.912472007428321	"specific"	"FAPs"	1	"D2"
"25340"	"ENSMUSG00000040147"	"Maob"	0.820323813737419	"specific"	"FAPs"	1	"D2"
"25344"	"ENSMUSG00000040434"	"Large2"	0.816008444992214	"specific"	"sCs"	1	"D2"
"25351"	"ENSMUSG00000042662"	"Dusp15"	0.859642356261505	"specific"	"sCs"	1	"D2"
"25353"	"ENSMUSG00000044033"	"Ccdc141"	0.819480250566446	"specific"	"sCs"	1	"D2"
"25354"	"ENSMUSG00000044206"	"Vsig4"	0.934336406086414	"specific"	"Neutro"	1	"D2"
"25355"	"ENSMUSG00000044338"	"Aplnr"	0.911837229488387	"specific"	"ECs"	1	"D2"
"25356"	"ENSMUSG00000044405"	"Adig"	0.915482210322246	"specific"	"Neutro"	1	"D2"
"25360"	"ENSMUSG00000046470"	"Sox18"	1	"specific"	"ECs"	1	"D2"
"25366"	"ENSMUSG00000048486"	"Fitm2"	1	"specific"	"sCs"	1	"D2"
"25367"	"ENSMUSG00000048647"	"Exd1"	1	"specific"	"FAPs"	1	"D2"
"25369"	"ENSMUSG00000049044"	"Rapgef4"	0.94144762112352	"specific"	"ECs"	1	"D2"
"25375"	"ENSMUSG00000050556"	"Kcnb1"	1	"specific"	"ECs"	1	"D2"
"25376"	"ENSMUSG00000050600"	"Zfp831"	1	"specific"	"Neutro"	1	"D2"
"25377"	"ENSMUSG00000050700"	"Emilin3"	0.852076048203881	"specific"	"ECs"	1	"D2"
"25379"	"ENSMUSG00000051582"	"Otud6a"	0.811746862972422	"specific"	"FAPs"	1	"D2"
"25384"	"ENSMUSG00000056486"	"Chn1"	0.833836885332268	"specific"	"sCs"	1	"D2"
"25387"	"ENSMUSG00000059173"	"Pde1a"	0.800648513195794	"specific"	"sCs"	1	"D2"
"25391"	"ENSMUSG00000061171"	"Slc38a11"	0.963584153367073	"specific"	"sCs"	1	"D2"
"25399"	"ENSMUSG00000067597"	"Dgat2l6"	1	"specific"	"FAPs"	1	"D2"
"25403"	"ENSMUSG00000068205"	"Macrod2"	0.819116144749241	"specific"	"FAPs"	1	"D2"
"25404"	"ENSMUSG00000068270"	"Shroom4"	0.895993413144126	"specific"	"ECs"	1	"D2"
"25406"	"ENSMUSG00000068373"	"D430041D05Rik"	1	"specific"	"sCs"	1	"D2"
"25407"	"ENSMUSG00000068614"	"Actc1"	0.942623662740516	"specific"	"sCs"	1	"D2"
"25410"	"ENSMUSG00000074607"	"Tox2"	0.825924696588668	"specific"	"sCs"	1	"D2"
"25416"	"ENSMUSG00000075012"	"Fjx1"	0.805779407898729	"specific"	"FAPs"	1	"D2"
"25432"	"ENSMUSG00000001865"	"Cpa3"	1	"specific"	"Neutro"	1	"D2"
"25433"	"ENSMUSG00000002228"	"Ppm1j"	0.874448717982896	"specific"	"ECs"	1	"D2"
"25438"	"ENSMUSG00000004032"	"Gstm5"	0.827883128331439	"specific"	"FAPs"	1	"D2"
"25442"	"ENSMUSG00000004885"	"Crabp2"	0.8211093742615	"specific"	"FAPs"	1	"D2"
"25448"	"ENSMUSG00000015242"	"Nipsnap3a"	0.916155521342308	"specific"	"M2"	1	"D2"
"25459"	"ENSMUSG00000023267"	"Gabrr2"	1	"specific"	"sCs"	1	"D2"
"25463"	"ENSMUSG00000025658"	"Cnksr2"	1	"specific"	"sCs"	1	"D2"
"25473"	"ENSMUSG00000027684"	"Mecom"	0.894682382990788	"specific"	"ECs"	1	"D2"
"25474"	"ENSMUSG00000027692"	"Tnik"	0.863068084638621	"specific"	"sCs"	1	"D2"
"25477"	"ENSMUSG00000027716"	"Trpc3"	0.934508745454472	"specific"	"sCs"	1	"D2"
"25479"	"ENSMUSG00000027737"	"Slc7a11"	0.851380684828912	"specific"	"Neutro"	1	"D2"
"25485"	"ENSMUSG00000027776"	"Il12a"	1	"specific"	"sCs"	1	"D2"
"25487"	"ENSMUSG00000027797"	"Dclk1"	0.876934447390209	"specific"	"FAPs"	1	"D2"
"25491"	"ENSMUSG00000027820"	"Mme"	0.964287211631656	"specific"	"FAPs"	1	"D2"
"25492"	"ENSMUSG00000027833"	"Shox2"	0.930582697422139	"specific"	"FAPs"	1	"D2"
"25496"	"ENSMUSG00000027861"	"Casq2"	0.895657928700855	"specific"	"sCs"	1	"D2"
"25514"	"ENSMUSG00000027966"	"Col11a1"	0.964156428512316	"specific"	"FAPs"	1	"D2"
"25516"	"ENSMUSG00000027983"	"Cyp2u1"	0.822911985840137	"specific"	"FAPs"	1	"D2"
"25517"	"ENSMUSG00000027985"	"Lef1"	1	"specific"	"sCs"	1	"D2"
"25520"	"ENSMUSG00000027996"	"Sfrp2"	0.934807255524663	"specific"	"FAPs"	1	"D2"
"25521"	"ENSMUSG00000028008"	"Asic5"	1	"specific"	"sCs"	1	"D2"
"25523"	"ENSMUSG00000028011"	"Tdo2"	1	"specific"	"ECs"	1	"D2"
"25528"	"ENSMUSG00000028020"	"Glrb"	0.927135528885832	"specific"	"sCs"	1	"D2"
"25529"	"ENSMUSG00000028023"	"Pitx2"	1	"specific"	"sCs"	1	"D2"
"25549"	"ENSMUSG00000028133"	"Rwdd3"	0.882246535344093	"specific"	"FAPs"	1	"D2"
"25555"	"ENSMUSG00000028167"	"Bdh2"	0.949079432695936	"specific"	"FAPs"	1	"D2"
"25556"	"ENSMUSG00000028179"	"Cth"	0.860889010305392	"specific"	"FAPs"	1	"D2"
"25558"	"ENSMUSG00000028194"	"Ddah1"	0.820343054615422	"specific"	"FAPs"	1	"D2"
"25559"	"ENSMUSG00000028197"	"Col24a1"	0.80412955798257	"specific"	"sCs"	1	"D2"
"25561"	"ENSMUSG00000028226"	"Mmp16"	1	"specific"	"FAPs"	1	"D2"
"25575"	"ENSMUSG00000028328"	"Tmod1"	0.940086232273292	"specific"	"sCs"	1	"D2"
"25578"	"ENSMUSG00000028360"	"Slc44a5"	1	"specific"	"ECs"	1	"D2"
"25579"	"ENSMUSG00000028369"	"Svep1"	0.942772457055657	"specific"	"FAPs"	1	"D2"
"25582"	"ENSMUSG00000028399"	"Ptprd"	0.910356115717599	"specific"	"sCs"	1	"D2"
"25591"	"ENSMUSG00000028434"	"Epb41l4b"	0.955858145035448	"specific"	"sCs"	1	"D2"
"25594"	"ENSMUSG00000028444"	"Cntfr"	0.964879115732405	"specific"	"FAPs"	1	"D2"
"25597"	"ENSMUSG00000028456"	"Unc13b"	0.969344540321774	"specific"	"ECs"	1	"D2"
"25602"	"ENSMUSG00000028487"	"Bnc2"	0.841795138013466	"specific"	"FAPs"	1	"D2"
"25604"	"ENSMUSG00000031274"	"Col4a5"	0.902442800019464	"specific"	"FAPs"	1	"D2"
