"id"	"symbol"	"Tau"	"class"	"whichMAX"	"nbMAX"	"day"
"5461"	"ENSMUSG00000035852"	"Misp"	0.897333388713386	"specific"	"FAPs"	1	"D0"
"5464"	"ENSMUSG00000035916"	"Ptprq"	1	"specific"	"sCs"	1	"D0"
"5466"	"ENSMUSG00000035964"	"Tmem59l"	1	"specific"	"sCs"	1	"D0"
"5475"	"ENSMUSG00000036306"	"Lzts1"	1	"specific"	"ECs"	1	"D0"
"5477"	"ENSMUSG00000036437"	"Npy1r"	0.920608472210039	"specific"	"sCs"	1	"D0"
"5479"	"ENSMUSG00000036469"	"Marchf1"	1	"specific"	"ECs"	1	"D0"
"5496"	"ENSMUSG00000037492"	"Zmat4"	1	"specific"	"sCs"	1	"D0"
"5498"	"ENSMUSG00000037725"	"Ckap2"	0.898921763921881	"specific"	"ECs"	1	"D0"
"5499"	"ENSMUSG00000037747"	"Phyhipl"	1	"specific"	"FAPs"	1	"D0"
"5501"	"ENSMUSG00000037846"	"Rtkn2"	1	"specific"	"sCs"	1	"D0"
"5502"	"ENSMUSG00000037855"	"Zfp365"	1	"specific"	"sCs"	1	"D0"
"5521"	"ENSMUSG00000039079"	"Trhr2"	1	"specific"	"FAPs"	1	"D0"
"5528"	"ENSMUSG00000039375"	"Wdr17"	1	"specific"	"sCs"	1	"D0"
"5529"	"ENSMUSG00000039376"	"Synpo2l"	1	"specific"	"sCs"	1	"D0"
"5530"	"ENSMUSG00000039396"	"Neil3"	1	"specific"	"ECs"	1	"D0"
"5531"	"ENSMUSG00000039431"	"Mtmr7"	0.811666527292438	"specific"	"sCs"	1	"D0"
"5533"	"ENSMUSG00000039543"	"Cfap70"	1	"specific"	"FAPs"	1	"D0"
"5550"	"ENSMUSG00000040345"	"Arhgap9"	1	"specific"	"FAPs"	1	"D0"
"5558"	"ENSMUSG00000042269"	"Fam92b"	1	"specific"	"FAPs"	1	"D0"
"5561"	"ENSMUSG00000042812"	"Foxf1"	1	"specific"	"sCs"	1	"D0"
"5572"	"ENSMUSG00000044199"	"S1pr4"	1	"specific"	"ECs"	1	"D0"
"5575"	"ENSMUSG00000044921"	"Rassf9"	1	"specific"	"sCs"	1	"D0"
"5592"	"ENSMUSG00000046794"	"Ppp1r3b"	1	"specific"	"sCs"	1	"D0"
"5594"	"ENSMUSG00000046881"	"Olfr374"	1	"specific"	"sCs"	1	"D0"
"5596"	"ENSMUSG00000047025"	"Ccer1"	1	"specific"	"FAPs"	1	"D0"
"5601"	"ENSMUSG00000047654"	"Tssk6"	0.8662053925788	"specific"	"ECs"	1	"D0"
"5605"	"ENSMUSG00000048148"	"Nwd1"	1	"specific"	"sCs"	1	"D0"
"5608"	"ENSMUSG00000048478"	"Spata33"	0.91407771844573	"specific"	"FAPs"	1	"D0"
"5615"	"ENSMUSG00000049008"	"BB014433"	1	"specific"	"FAPs"	1	"D0"
"5623"	"ENSMUSG00000049988"	"Lrrc25"	1	"specific"	"FAPs"	1	"D0"
"5626"	"ENSMUSG00000050663"	"Trhde"	1	"specific"	"FAPs"	1	"D0"
"5629"	"ENSMUSG00000051067"	"Lingo3"	1	"specific"	"FAPs"	1	"D0"
"5632"	"ENSMUSG00000051346"	"Spryd4"	1	"specific"	"sCs"	1	"D0"
"5634"	"ENSMUSG00000051716"	"Apon"	0.807744150204108	"specific"	"FAPs"	1	"D0"
"5653"	"ENSMUSG00000053886"	"Sh2d4a"	0.967522912678589	"specific"	"FAPs"	1	"D0"
"5655"	"ENSMUSG00000054162"	"Spock3"	1	"specific"	"sCs"	1	"D0"
"5659"	"ENSMUSG00000054423"	"Cadps"	1	"specific"	"FAPs"	1	"D0"
"5664"	"ENSMUSG00000054934"	"Kcnmb4"	1	"specific"	"ECs"	1	"D0"
"5666"	"ENSMUSG00000055108"	"Phxr2"	1	"specific"	"sCs"	1	"D0"
"5681"	"ENSMUSG00000056888"	"Glipr1"	0.889817842747607	"specific"	"ECs"	1	"D0"
"5683"	"ENSMUSG00000057729"	"Prtn3"	0.826118147987275	"specific"	"FAPs"	1	"D0"
"5691"	"ENSMUSG00000059854"	"Hydin"	1	"specific"	"FAPs"	1	"D0"
"5692"	"ENSMUSG00000060044"	"Tmem26"	1	"specific"	"FAPs"	1	"D0"
"5697"	"ENSMUSG00000060470"	"Adgrg3"	0.990789205937387	"specific"	"ECs"	1	"D0"
"5698"	"ENSMUSG00000060579"	"Fhit"	0.899292429666509	"specific"	"FAPs"	1	"D0"
"5700"	"ENSMUSG00000060843"	"Ctnna3"	0.946607821522588	"specific"	"sCs"	1	"D0"
"5703"	"ENSMUSG00000061048"	"Cdh3"	1	"specific"	"sCs"	1	"D0"
"5709"	"ENSMUSG00000061561"	"Olfr373"	0.954272057954169	"specific"	"ECs"	1	"D0"
"5710"	"ENSMUSG00000061780"	"Cfd"	0.860966586549692	"specific"	"FAPs"	1	"D0"
"5712"	"ENSMUSG00000062007"	"Hsh2d"	1	"specific"	"FAPs"	1	"D0"
"5714"	"ENSMUSG00000062380"	"Tubb3"	0.93948127434907	"specific"	"FAPs"	1	"D0"
"5723"	"ENSMUSG00000063626"	"Unc5d"	1	"specific"	"sCs"	1	"D0"
"5724"	"ENSMUSG00000063821"	"Dupd1"	1	"specific"	"FAPs"	1	"D0"
"5735"	"ENSMUSG00000069601"	"Ank3"	0.83047224532017	"specific"	"sCs"	1	"D0"
"5738"	"ENSMUSG00000069920"	"B3gnt9"	0.818620450485073	"specific"	"FAPs"	1	"D0"
"5739"	"ENSMUSG00000070000"	"Fcho1"	1	"specific"	"ECs"	1	"D0"
"5754"	"ENSMUSG00000074151"	"Nlrc5"	0.86021346391239	"specific"	"ECs"	1	"D0"
"5766"	"ENSMUSG00000078144"	"Capns2"	0.860449943388281	"specific"	"FAPs"	1	"D0"
"5768"	"ENSMUSG00000078435"	"AU041133"	1	"specific"	"sCs"	1	"D0"
"5774"	"ENSMUSG00000079033"	"Mef2b"	1	"specific"	"FAPs"	1	"D0"
"5777"	"ENSMUSG00000079386"	"Gm3173"	1	"specific"	"sCs"	1	"D0"
"5778"	"ENSMUSG00000080115"	"Eef1akmt3"	0.823970305946283	"specific"	"FAPs"	1	"D0"
"5779"	"ENSMUSG00000085111"	"Ascl4"	0.946292825861436	"specific"	"FAPs"	1	"D0"
"5784"	"ENSMUSG00000089789"	"Rdh1"	1	"specific"	"FAPs"	1	"D0"
"5789"	"ENSMUSG00000090363"	"Gm3512"	1	"specific"	"sCs"	1	"D0"
"5791"	"ENSMUSG00000091472"	"Gm3739"	1	"specific"	"sCs"	1	"D0"
"5797"	"ENSMUSG00000094347"	"Olfr784"	1	"specific"	"sCs"	1	"D0"
"5798"	"ENSMUSG00000094500"	"Smim18"	1	"specific"	"sCs"	1	"D0"
"5803"	"ENSMUSG00000095681"	"Gm8281"	1	"specific"	"ECs"	1	"D0"
"5804"	"ENSMUSG00000095845"	"Gm5741"	1	"specific"	"FAPs"	1	"D0"
"5810"	"ENSMUSG00000097084"	"Foxl1"	0.826509660040501	"specific"	"sCs"	1	"D0"
"5812"	"ENSMUSG00000107280"	"Gm9495"	1	"specific"	"sCs"	1	"D0"
"5820"	"ENSMUSG00000112252"	"Gm32802"	1	"specific"	"ECs"	1	"D0"
"5824"	"ENSMUSG00000114378"	"Gm49355"	1	"specific"	"sCs"	1	"D0"
"5832"	"ENSMUSG00000001348"	"Acp5"	1	"specific"	"FAPs"	1	"D0"
"5833"	"ENSMUSG00000001349"	"Cnn1"	1	"specific"	"sCs"	1	"D0"
"5837"	"ENSMUSG00000001943"	"Vsig2"	1	"specific"	"sCs"	1	"D0"
"5852"	"ENSMUSG00000003469"	"Phyhip"	1	"specific"	"FAPs"	1	"D0"
"5862"	"ENSMUSG00000005131"	"4930550C14Rik"	0.819175289691338	"specific"	"FAPs"	1	"D0"
"5866"	"ENSMUSG00000006522"	"Itih3"	1	"specific"	"sCs"	1	"D0"
"5878"	"ENSMUSG00000010044"	"Zmynd10"	1	"specific"	"FAPs"	1	"D0"
"5884"	"ENSMUSG00000010064"	"Slc38a3"	1	"specific"	"sCs"	1	"D0"
"5885"	"ENSMUSG00000010066"	"Cacna2d2"	1	"specific"	"FAPs"	1	"D0"
"5887"	"ENSMUSG00000010205"	"Raver1"	1	"specific"	"FAPs"	1	"D0"
"5893"	"ENSMUSG00000013584"	"Aldh1a2"	1	"specific"	"FAPs"	1	"D0"
"5897"	"ENSMUSG00000014813"	"Stc1"	1	"specific"	"sCs"	1	"D0"
"5898"	"ENSMUSG00000015354"	"Pcolce2"	1	"specific"	"FAPs"	1	"D0"
"5903"	"ENSMUSG00000015968"	"Cacna1d"	0.811546029130887	"specific"	"sCs"	1	"D0"
"5926"	"ENSMUSG00000021903"	"Galnt15"	0.916433781379645	"specific"	"FAPs"	1	"D0"
"5943"	"ENSMUSG00000021950"	"Anxa8"	1	"specific"	"FAPs"	1	"D0"
"5955"	"ENSMUSG00000021983"	"Atp8a2"	1	"specific"	"sCs"	1	"D0"
"5956"	"ENSMUSG00000021986"	"Amer2"	1	"specific"	"sCs"	1	"D0"
"5959"	"ENSMUSG00000021994"	"Wnt5a"	1	"specific"	"FAPs"	1	"D0"
"5968"	"ENSMUSG00000022032"	"Scara5"	0.923442733566453	"specific"	"FAPs"	1	"D0"
"5969"	"ENSMUSG00000022033"	"Pbk"	1	"specific"	"ECs"	1	"D0"
"5970"	"ENSMUSG00000022034"	"Esco2"	1	"specific"	"ECs"	1	"D0"
"5973"	"ENSMUSG00000022044"	"Stmn4"	1	"specific"	"FAPs"	1	"D0"
"5998"	"ENSMUSG00000022123"	"Scel"	1	"specific"	"FAPs"	1	"D0"
"6002"	"ENSMUSG00000022132"	"Cldn10"	0.890631767520949	"specific"	"FAPs"	1	"D0"
"6011"	"ENSMUSG00000022180"	"Slc7a8"	0.85015905398124	"specific"	"sCs"	1	"D0"
"6015"	"ENSMUSG00000022203"	"Efs"	0.847630758558234	"specific"	"FAPs"	1	"D0"
"6016"	"ENSMUSG00000022208"	"Jph4"	0.830442393118421	"specific"	"FAPs"	1	"D0"
"6019"	"ENSMUSG00000022212"	"Cpne6"	1	"specific"	"sCs"	1	"D0"
"6020"	"ENSMUSG00000022215"	"Fitm1"	1	"specific"	"FAPs"	1	"D0"
"6022"	"ENSMUSG00000022218"	"Tgm1"	1	"specific"	"ECs"	1	"D0"
"6025"	"ENSMUSG00000023064"	"Sncg"	0.848919144043305	"specific"	"sCs"	1	"D0"
"6030"	"ENSMUSG00000023473"	"Celsr3"	0.85641332558186	"specific"	"FAPs"	1	"D0"
"6035"	"ENSMUSG00000025551"	"Fgf14"	1	"specific"	"FAPs"	1	"D0"
"6037"	"ENSMUSG00000025645"	"Ccdc51"	1	"specific"	"sCs"	1	"D0"
"6042"	"ENSMUSG00000025892"	"Gria4"	0.915542209879246	"specific"	"FAPs"	1	"D0"
"6047"	"ENSMUSG00000031870"	"Pgr"	1	"specific"	"sCs"	1	"D0"
"6055"	"ENSMUSG00000031963"	"Bmper"	0.949972295607142	"specific"	"FAPs"	1	"D0"
"6059"	"ENSMUSG00000031994"	"Adamts8"	1	"specific"	"sCs"	1	"D0"
"6060"	"ENSMUSG00000031997"	"Trpc6"	1	"specific"	"sCs"	1	"D0"
"6069"	"ENSMUSG00000032028"	"Nxpe2"	1	"specific"	"ECs"	1	"D0"
"6078"	"ENSMUSG00000032065"	"Tex12"	1	"specific"	"FAPs"	1	"D0"
"6082"	"ENSMUSG00000032085"	"Tagln"	1	"specific"	"sCs"	1	"D0"
"6091"	"ENSMUSG00000032118"	"Fez1"	0.849616582825744	"specific"	"FAPs"	1	"D0"
"6095"	"ENSMUSG00000032122"	"Slc37a2"	0.849940078971673	"specific"	"ECs"	1	"D0"
"6110"	"ENSMUSG00000032202"	"Rab27a"	0.81713999698937	"specific"	"ECs"	1	"D0"
"6111"	"ENSMUSG00000032207"	"Lipc"	1	"specific"	"ECs"	1	"D0"
"6118"	"ENSMUSG00000032224"	"Fam81a"	1	"specific"	"sCs"	1	"D0"
"6127"	"ENSMUSG00000032254"	"Kif23"	0.963352705347611	"specific"	"ECs"	1	"D0"
"6130"	"ENSMUSG00000032262"	"Elovl4"	1	"specific"	"sCs"	1	"D0"
"6133"	"ENSMUSG00000032268"	"Tmprss5"	1	"specific"	"sCs"	1	"D0"
"6135"	"ENSMUSG00000032278"	"Paqr5"	1	"specific"	"ECs"	1	"D0"
"6140"	"ENSMUSG00000032289"	"Thsd4"	0.983007510581632	"specific"	"sCs"	1	"D0"
"6155"	"ENSMUSG00000032322"	"Pstpip1"	0.933792287672521	"specific"	"FAPs"	1	"D0"
"6161"	"ENSMUSG00000032338"	"Hcn4"	1	"specific"	"sCs"	1	"D0"
"6168"	"ENSMUSG00000032355"	"Mlip"	1	"specific"	"sCs"	1	"D0"
"6169"	"ENSMUSG00000032356"	"Rasgrf1"	1	"specific"	"sCs"	1	"D0"
"6171"	"ENSMUSG00000032373"	"Car12"	1	"specific"	"sCs"	1	"D0"
"6192"	"ENSMUSG00000032417"	"Rwdd2a"	1	"specific"	"FAPs"	1	"D0"
"6201"	"ENSMUSG00000032456"	"Nmnat3"	0.810379505154074	"specific"	"FAPs"	1	"D0"
"6214"	"ENSMUSG00000032500"	"Dclk3"	1	"specific"	"sCs"	1	"D0"
"6215"	"ENSMUSG00000032502"	"Stac"	0.922279480013211	"specific"	"sCs"	1	"D0"
"6229"	"ENSMUSG00000032572"	"Col6a4"	1	"specific"	"sCs"	1	"D0"
"6237"	"ENSMUSG00000032586"	"Traip"	1	"specific"	"sCs"	1	"D0"
"6238"	"ENSMUSG00000032589"	"Bsn"	0.803886055490757	"specific"	"ECs"	1	"D0"
"6257"	"ENSMUSG00000032925"	"Itgbl1"	0.920627550809876	"specific"	"FAPs"	1	"D0"
"6258"	"ENSMUSG00000032936"	"Camkv"	1	"specific"	"sCs"	1	"D0"
"6266"	"ENSMUSG00000033590"	"Myo5c"	1	"specific"	"sCs"	1	"D0"
"6268"	"ENSMUSG00000033644"	"Piwil2"	1	"specific"	"FAPs"	1	"D0"
"6278"	"ENSMUSG00000034463"	"Scara3"	0.881941528694026	"specific"	"FAPs"	1	"D0"
"6284"	"ENSMUSG00000034837"	"Gnat1"	1	"specific"	"sCs"	1	"D0"
"6296"	"ENSMUSG00000035274"	"Tpbg"	1	"specific"	"FAPs"	1	"D0"
"6297"	"ENSMUSG00000035296"	"Sgcg"	1	"specific"	"sCs"	1	"D0"
"6303"	"ENSMUSG00000035606"	"Ky"	1	"specific"	"sCs"	1	"D0"
"6310"	"ENSMUSG00000036030"	"Prtg"	0.872644907248267	"specific"	"FAPs"	1	"D0"
"6313"	"ENSMUSG00000036395"	"Glb1l2"	0.809233007831212	"specific"	"sCs"	1	"D0"
"6321"	"ENSMUSG00000036912"	"Piwil4"	1	"specific"	"sCs"	1	"D0"
"6331"	"ENSMUSG00000037544"	"Dlgap5"	1	"specific"	"ECs"	1	"D0"
"6338"	"ENSMUSG00000037833"	"Sh2d4b"	0.892248559279506	"specific"	"ECs"	1	"D0"
"6339"	"ENSMUSG00000038112"	"AW551984"	1	"specific"	"FAPs"	1	"D0"
"6340"	"ENSMUSG00000038264"	"Sema7a"	0.807687231938641	"specific"	"ECs"	1	"D0"
"6342"	"ENSMUSG00000038742"	"Angptl6"	1	"specific"	"FAPs"	1	"D0"
"6347"	"ENSMUSG00000039714"	"Cplx3"	1	"specific"	"FAPs"	1	"D0"
"6350"	"ENSMUSG00000040055"	"Gjb6"	1	"specific"	"sCs"	1	"D0"
"6363"	"ENSMUSG00000040752"	"Myh6"	1	"specific"	"sCs"	1	"D0"
"6371"	"ENSMUSG00000041064"	"Pif1"	1	"specific"	"ECs"	1	"D0"
"6374"	"ENSMUSG00000041361"	"Myzap"	0.845425263797429	"specific"	"FAPs"	1	"D0"
"6386"	"ENSMUSG00000041696"	"Rasl12"	0.837380612657726	"specific"	"sCs"	1	"D0"
"6387"	"ENSMUSG00000041737"	"Tmem45b"	0.861221470341822	"specific"	"FAPs"	1	"D0"
"6397"	"ENSMUSG00000042286"	"Stab1"	0.881340228604121	"specific"	"ECs"	1	"D0"
"6403"	"ENSMUSG00000043157"	"Arl11"	1	"specific"	"FAPs"	1	"D0"
"6405"	"ENSMUSG00000043613"	"Mmp3"	1	"specific"	"FAPs"	1	"D0"
"6406"	"ENSMUSG00000043681"	"Fam25c"	1	"specific"	"FAPs"	1	"D0"
"6407"	"ENSMUSG00000043719"	"Col6a6"	0.977932586684003	"specific"	"FAPs"	1	"D0"
"6413"	"ENSMUSG00000044037"	"Als2cl"	0.859651135834261	"specific"	"sCs"	1	"D0"
"6415"	"ENSMUSG00000044286"	"Olfr221"	1	"specific"	"FAPs"	1	"D0"
"6418"	"ENSMUSG00000044703"	"Phf11a"	1	"specific"	"ECs"	1	"D0"
"6420"	"ENSMUSG00000045322"	"Tlr9"	1	"specific"	"FAPs"	1	"D0"
"6425"	"ENSMUSG00000045731"	"Pnoc"	1	"specific"	"FAPs"	1	"D0"
"6426"	"ENSMUSG00000045875"	"Adra1a"	0.842553427288463	"specific"	"sCs"	1	"D0"
"6428"	"ENSMUSG00000046167"	"Gldn"	1	"specific"	"sCs"	1	"D0"
"6431"	"ENSMUSG00000046240"	"Hepacam"	1	"specific"	"sCs"	1	"D0"
"6432"	"ENSMUSG00000046352"	"Gjb2"	1	"specific"	"sCs"	1	"D0"
"6433"	"ENSMUSG00000046402"	"Rbp1"	0.8594741387894	"specific"	"FAPs"	1	"D0"
"6436"	"ENSMUSG00000046908"	"Ltb4r1"	1	"specific"	"ECs"	1	"D0"
"6437"	"ENSMUSG00000046997"	"Spsb4"	1	"specific"	"FAPs"	1	"D0"
"6443"	"ENSMUSG00000047822"	"Angptl8"	1	"specific"	"sCs"	1	"D0"
"6444"	"ENSMUSG00000047880"	"Cxcr5"	1	"specific"	"FAPs"	1	"D0"
"6446"	"ENSMUSG00000048153"	"Olfr49"	1	"specific"	"FAPs"	1	"D0"
"6447"	"ENSMUSG00000048337"	"Npy4r"	1	"specific"	"sCs"	1	"D0"
"6452"	"ENSMUSG00000048922"	"Cdca2"	1	"specific"	"ECs"	1	"D0"
"6458"	"ENSMUSG00000049556"	"Lingo1"	1	"specific"	"FAPs"	1	"D0"
"6461"	"ENSMUSG00000049926"	"Olfr921"	1	"specific"	"FAPs"	1	"D0"
"6463"	"ENSMUSG00000050222"	"Il17d"	0.823789178721961	"specific"	"FAPs"	1	"D0"
"6467"	"ENSMUSG00000050666"	"Vstm4"	0.836321734119864	"specific"	"sCs"	1	"D0"
"6472"	"ENSMUSG00000051238"	"Swsap1"	1	"specific"	"FAPs"	1	"D0"
"6473"	"ENSMUSG00000051243"	"Islr2"	0.944367271760725	"specific"	"FAPs"	1	"D0"
"6474"	"ENSMUSG00000051506"	"Wdfy4"	1	"specific"	"sCs"	1	"D0"
"6476"	"ENSMUSG00000051705"	"Senp8"	1	"specific"	"sCs"	1	"D0"
"6482"	"ENSMUSG00000053199"	"Arhgap20"	0.856622155245571	"specific"	"FAPs"	1	"D0"
"6485"	"ENSMUSG00000053310"	"Nrgn"	1	"specific"	"sCs"	1	"D0"
"6486"	"ENSMUSG00000053465"	"Hs6st3"	1	"specific"	"sCs"	1	"D0"
"6488"	"ENSMUSG00000053646"	"Plxnb1"	0.901673155932303	"specific"	"sCs"	1	"D0"
"6494"	"ENSMUSG00000054978"	"Kbtbd13"	0.815655107519472	"specific"	"sCs"	1	"D0"
"6500"	"ENSMUSG00000056271"	"Lman1l"	1	"specific"	"FAPs"	1	"D0"
"6503"	"ENSMUSG00000057191"	"AB124611"	0.852789790135066	"specific"	"ECs"	1	"D0"
"6517"	"ENSMUSG00000059412"	"Fxyd2"	1	"specific"	"sCs"	1	"D0"
"6518"	"ENSMUSG00000059456"	"Ptk2b"	0.886669569756515	"specific"	"ECs"	1	"D0"
"6525"	"ENSMUSG00000060548"	"Tnfrsf19"	1	"specific"	"sCs"	1	"D0"
"6531"	"ENSMUSG00000062151"	"Unc13c"	1	"specific"	"FAPs"	1	"D0"
"6534"	"ENSMUSG00000062296"	"Trank1"	1	"specific"	"sCs"	1	"D0"
"6542"	"ENSMUSG00000064225"	"Paqr9"	1	"specific"	"FAPs"	1	"D0"
"6543"	"ENSMUSG00000066319"	"Rtp3"	0.91121156126528	"specific"	"ECs"	1	"D0"
"6545"	"ENSMUSG00000066368"	"Actl11"	0.879919413994568	"specific"	"FAPs"	1	"D0"
"6550"	"ENSMUSG00000066607"	"Insyn1"	1	"specific"	"FAPs"	1	"D0"
"6556"	"ENSMUSG00000067399"	"Trim43c"	1	"specific"	"FAPs"	1	"D0"
"6559"	"ENSMUSG00000068392"	"Rnase13"	1	"specific"	"FAPs"	1	"D0"
"6564"	"ENSMUSG00000070298"	"Trcg1"	0.845826711348612	"specific"	"FAPs"	1	"D0"
"6567"	"ENSMUSG00000070323"	"Mmp27"	1	"specific"	"FAPs"	1	"D0"
"6568"	"ENSMUSG00000071347"	"C1qtnf9"	1	"specific"	"ECs"	1	"D0"
"6569"	"ENSMUSG00000072115"	"Ang"	0.81737806807671	"specific"	"FAPs"	1	"D0"
"6573"	"ENSMUSG00000072572"	"Slc39a2"	1	"specific"	"FAPs"	1	"D0"
"6575"	"ENSMUSG00000074183"	"Gsta1"	1	"specific"	"FAPs"	1	"D0"
"6578"	"ENSMUSG00000074345"	"Tnfaip8l3"	1	"specific"	"FAPs"	1	"D0"
"6580"	"ENSMUSG00000074505"	"Fat3"	1	"specific"	"sCs"	1	"D0"
"6581"	"ENSMUSG00000074564"	"Gm10720"	1	"specific"	"ECs"	1	"D0"
"6583"	"ENSMUSG00000075502"	"Kbtbd6"	0.830563955971504	"specific"	"ECs"	1	"D0"
"6584"	"ENSMUSG00000078127"	"Fam170b"	0.821226920636854	"specific"	"ECs"	1	"D0"
"6590"	"ENSMUSG00000079261"	"Gm15217"	1	"specific"	"FAPs"	1	"D0"
"6591"	"ENSMUSG00000079323"	"Gm20661"	1	"specific"	"FAPs"	1	"D0"
"6593"	"ENSMUSG00000079355"	"Ackr4"	1	"specific"	"FAPs"	1	"D0"
"6594"	"ENSMUSG00000079433"	"Gm11114"	1	"specific"	"FAPs"	1	"D0"
"6596"	"ENSMUSG00000079681"	"Zglp1"	0.885460544865404	"specific"	"ECs"	1	"D0"
"6602"	"ENSMUSG00000089929"	"Bcl2a1b"	1	"specific"	"ECs"	1	"D0"
"6606"	"ENSMUSG00000090693"	"Trim43a"	0.858385297301878	"specific"	"FAPs"	1	"D0"
"6607"	"ENSMUSG00000090799"	"Klhl33"	0.846806369916216	"specific"	"FAPs"	1	"D0"
"6610"	"ENSMUSG00000091345"	"Col6a5"	1	"specific"	"FAPs"	1	"D0"
"6615"	"ENSMUSG00000093456"	"Gm20662"	0.895722473680487	"specific"	"FAPs"	1	"D0"
"6619"	"ENSMUSG00000095547"	"Gm10719"	0.83065959453199	"specific"	"ECs"	1	"D0"
"6621"	"ENSMUSG00000096201"	"Gm10715"	1	"specific"	"ECs"	1	"D0"
"6626"	"ENSMUSG00000096736"	"Gm17535"	1	"specific"	"sCs"	1	"D0"
"6628"	"ENSMUSG00000098590"	"Gm1113"	0.871833132761257	"specific"	"FAPs"	1	"D0"
"6629"	"ENSMUSG00000099564"	"Gm28729"	1	"specific"	"sCs"	1	"D0"
"6632"	"ENSMUSG00000111409"	"Gm49380"	1	"specific"	"sCs"	1	"D0"
"6635"	"ENSMUSG00000111709"	"Gm3776"	1	"specific"	"FAPs"	1	"D0"
"6643"	"ENSMUSG00000000093"	"Tbx2"	0.808453063652196	"specific"	"sCs"	1	"D0"
"6644"	"ENSMUSG00000000126"	"Wnt9a"	0.85809873618898	"specific"	"FAPs"	1	"D0"
"6645"	"ENSMUSG00000000204"	"Slfn4"	1	"specific"	"ECs"	1	"D0"
"6648"	"ENSMUSG00000000301"	"Pemt"	1	"specific"	"FAPs"	1	"D0"
"6650"	"ENSMUSG00000000318"	"Clec10a"	1	"specific"	"ECs"	1	"D0"
"6655"	"ENSMUSG00000000567"	"Sox9"	0.847711639775371	"specific"	"FAPs"	1	"D0"
"6658"	"ENSMUSG00000000690"	"Hoxb6"	1	"specific"	"sCs"	1	"D0"
"6663"	"ENSMUSG00000001029"	"Icam2"	0.866692339778657	"specific"	"ECs"	1	"D0"
"6666"	"ENSMUSG00000001053"	"N4bp3"	0.878166017186857	"specific"	"ECs"	1	"D0"
"6676"	"ENSMUSG00000001493"	"Meox1"	1	"specific"	"FAPs"	1	"D0"
"6685"	"ENSMUSG00000002055"	"Spag5"	0.826709672005767	"specific"	"ECs"	1	"D0"
"6692"	"ENSMUSG00000003585"	"Sec14l2"	1	"specific"	"sCs"	1	"D0"
"6693"	"ENSMUSG00000003934"	"Efnb3"	0.875366439101085	"specific"	"sCs"	1	"D0"
"6700"	"ENSMUSG00000004748"	"Mtfp1"	1	"specific"	"sCs"	1	"D0"
"6708"	"ENSMUSG00000005952"	"Trpv1"	1	"specific"	"sCs"	1	"D0"
"6712"	"ENSMUSG00000006715"	"Gmnn"	1	"specific"	"ECs"	1	"D0"
"6715"	"ENSMUSG00000006784"	"Ttc25"	1	"specific"	"FAPs"	1	"D0"
"6720"	"ENSMUSG00000007877"	"Tcap"	1	"specific"	"sCs"	1	"D0"
"6723"	"ENSMUSG00000009075"	"Cabp7"	1	"specific"	"FAPs"	1	"D0"
"6726"	"ENSMUSG00000010021"	"Kif19a"	1	"specific"	"sCs"	1	"D0"
"6733"	"ENSMUSG00000010803"	"Gabra1"	1	"specific"	"sCs"	1	"D0"
"6738"	"ENSMUSG00000013483"	"Card14"	1	"specific"	"FAPs"	1	"D0"
"6753"	"ENSMUSG00000016982"	"Pom121l2"	1	"specific"	"FAPs"	1	"D0"
"6756"	"ENSMUSG00000017146"	"Brca1"	0.941341296648652	"specific"	"ECs"	1	"D0"
"6774"	"ENSMUSG00000017607"	"Tns4"	1	"specific"	"FAPs"	1	"D0"
"6784"	"ENSMUSG00000018012"	"Rac3"	1	"specific"	"sCs"	1	"D0"
"6787"	"ENSMUSG00000018238"	"Gdf9"	1	"specific"	"FAPs"	1	"D0"
"6797"	"ENSMUSG00000018381"	"Abi3"	0.938093366450429	"specific"	"ECs"	1	"D0"
"6814"	"ENSMUSG00000018554"	"Ybx2"	1	"specific"	"sCs"	1	"D0"
"6817"	"ENSMUSG00000018566"	"Slc2a4"	0.924872415001164	"specific"	"sCs"	1	"D0"
"6819"	"ENSMUSG00000018569"	"Cldn7"	1	"specific"	"sCs"	1	"D0"
"6826"	"ENSMUSG00000018659"	"Pnpo"	1	"specific"	"ECs"	1	"D0"
"6833"	"ENSMUSG00000018727"	"Cpsf4l"	1	"specific"	"sCs"	1	"D0"
"6839"	"ENSMUSG00000018776"	"Slc35g3"	0.805031131768525	"specific"	"FAPs"	1	"D0"
"6845"	"ENSMUSG00000018849"	"Wwc1"	1	"specific"	"sCs"	1	"D0"
"6853"	"ENSMUSG00000018986"	"Slfn3"	1	"specific"	"ECs"	1	"D0"
"6868"	"ENSMUSG00000020155"	"Kcnmb1"	1	"specific"	"sCs"	1	"D0"
"6872"	"ENSMUSG00000020264"	"Slc36a2"	1	"specific"	"sCs"	1	"D0"
"6879"	"ENSMUSG00000020303"	"Stc2"	1	"specific"	"sCs"	1	"D0"
"6886"	"ENSMUSG00000020333"	"Acsl6"	1	"specific"	"sCs"	1	"D0"
"6887"	"ENSMUSG00000020335"	"Zfp354b"	1	"specific"	"sCs"	1	"D0"
"6890"	"ENSMUSG00000020357"	"Flt4"	1	"specific"	"ECs"	1	"D0"
"6892"	"ENSMUSG00000020364"	"Zfp354a"	1	"specific"	"FAPs"	1	"D0"
