"ensembl"	"Inflammatory.Mac"	"Resolving.Mac"	"FAPs"	"MuSCs"	"ECs"	"Neutrophils"
"ENSMUSG00000050174"	0.783234845115684	1.12441241334917	0.699174456202511	0.629538788665957	0.743556848187817	0
"ENSMUSG00000050192"	1.95170708610064	2.92613076247502	3.91478404538069	2.67391763326622	3.51561475224604	3.04986184942316
"ENSMUSG00000050395"	0	1.55773677587698	0	0	0	0
"ENSMUSG00000050549"	5.71765522745119	7.08323174098858	0	2.36748439409344	4.19826777881426	2.78054558788361
"ENSMUSG00000050931"	5.69855758155164	3.20036463007907	2.43975159567001	3.08123139605791	1.19946271134704	0
"ENSMUSG00000051056"	0	0.0391788479414413	0.0548552412295833	0	0.12914859365088	0.124969963092438
"ENSMUSG00000051136"	0	0	2.14813007524586	0	0	0
"ENSMUSG00000051224"	0.95850256622087	1.39187749958008	1.66509877497076	1.43366227092262	0.982444323594981	0.880243406450953
"ENSMUSG00000051278"	1.18698637723065	2.04679431869126	2.42843562631382	2.7763272314349	1.50819921649264	1.27420695513892
"ENSMUSG00000051279"	0	0	0.161358121072658	0	0	0
"ENSMUSG00000051431"	0.181189200304202	0.339643904168172	0	0	0	0
"ENSMUSG00000051444"	0.61040824824686	0	0	1.88201842649694	0	0
"ENSMUSG00000051517"	0.977615339199416	2.64670164428717	2.3957589252582	6.96158772504678	1.99749287488091	1.72353215476807
"ENSMUSG00000051579"	16.398666964786	16.0919027838724	77.2402308654686	37.1007367423551	20.0468287936232	12.6164444048399
"ENSMUSG00000051675"	1.62227344998239	1.48375125515622	3.49433882847492	3.60294268227431	0	1.64436151933103
"ENSMUSG00000052117"	0	0	0	1.49590797199761	3.24826944658321	1.86588998615325
"ENSMUSG00000052137"	5.14197283096641	5.85121888437124	4.28277717300758	8.72076125440904	7.21621436177169	5.00102095638985
"ENSMUSG00000052310"	30.4893557182539	31.2862474159834	38.4545430976605	22.9127184048714	24.701942659916	19.6945889368798
"ENSMUSG00000052407"	1.42916119813946	1.80388628099249	1.15644497877232	2.12594341355362	0.298342402698644	0.289071639653295
"ENSMUSG00000052430"	0	0	0.694085898325088	0.618484703620065	0	0
"ENSMUSG00000052539"	1.88674789461582	1.59147529004741	7.17523913139049	4.63751254066056	10.9101784496663	7.0660997127144
"ENSMUSG00000052854"	0	0	0	1.98458604499175	0	0
"ENSMUSG00000053192"	3.39298677727292	3.75741512501959	2.96950823026793	4.97257273349551	1.2770343057569	2.55826816644184
"ENSMUSG00000053317"	23.6266483979953	16.6941274280233	28.7084411811984	6.96986628085611	10.3171644954564	8.08391107799867
"ENSMUSG00000053706"	0.293540569986597	0	0	0	0	0
"ENSMUSG00000053769"	1.55015525787738	3.45084648510551	0.293482303309635	0.677273282176405	0.663840320497332	0
"ENSMUSG00000053819"	67.6152286627595	53.3790664182468	31.8459609245413	24.6272040030639	34.8551997451788	22.4823195317202
"ENSMUSG00000053870"	3.95249190456111	4.45656809475906	6.54669144106377	5.21252095891422	4.31022521246187	3.27573807046068
"ENSMUSG00000053931"	1.38500217799349	2.10899071243739	68.9249449976998	164.488815340578	119.348249330452	67.6414379416595
"ENSMUSG00000053965"	0	0.639216111082466	2.31009567917636	13.5212420057916	1.62877227880327	2.10894118617639
"ENSMUSG00000054091"	10.8442518180564	13.5308093167836	8.39641824209026	8.31971297835665	9.96376347608066	8.13171431354453
"ENSMUSG00000054199"	8.98076962960424	9.62936903938337	5.68833105550836	10.2697974417661	10.2128576683089	6.36589652407327
"ENSMUSG00000054414"	8.34295505578188	9.64291464742557	10.2966996321194	5.76111170464269	7.79625217508259	5.68284237253733
"ENSMUSG00000054659"	0	0	0.163562382640848	0.381461008152865	0	0
"ENSMUSG00000054679"	0	0.49654717634123	1.23928445553071	1.00123929041463	2.07438413993816	1.12309251871638
"ENSMUSG00000054885"	0	0	0.809521590055451	0	0	0
"ENSMUSG00000055296"	4.52322710963752	5.99551191077246	4.01053296641262	9.72243598863911	10.9201892710572	9.24335204918638
"ENSMUSG00000055301"	0	0	1.34540973855478	0	0	0
"ENSMUSG00000055357"	0	0	3.38851992741945	0	0	0
"ENSMUSG00000055963"	0	0	1.80980199713918	1.54181743613827	1.85524137751803	1.09332094013699
"ENSMUSG00000056025"	0	0	0	0	3.36854650816046	1.62586228706359
"ENSMUSG00000056054"	15.972401300495	3.29431832205957	0	0	0	0
"ENSMUSG00000056071"	21.6733621847982	3.30827770609634	0	0	0	0
"ENSMUSG00000056260"	28.0706094165839	34.8389403276117	5.47915368154291	7.28977848944863	16.0368388077027	8.97010966699024
"ENSMUSG00000056476"	0.424924790259316	1.06459122475449	0.349039207511578	0.558429511482873	0	0
"ENSMUSG00000056498"	6.66106547116429	5.41074241219014	0.646504804638445	0.127261142675209	2.38022431455609	1.26309333438711
"ENSMUSG00000056947"	0	0.0434670953705338	0	1.14548480616549	0	0
"ENSMUSG00000057123"	0	0	0	0	9.61025805865774	4.24727634851511
"ENSMUSG00000057280"	0	0	3.88317284965847	12.0357319762402	0	0
"ENSMUSG00000058006"	10.191021469407	12.2954355551426	7.21969259071024	15.3848479429337	5.61881793040894	4.01562830652933
"ENSMUSG00000058135"	22.6654291476412	16.2312397390225	17.719228727139	26.8666701952194	11.322417105169	16.8720859930369
"ENSMUSG00000058174"	0	0	1.57664279732669	2.25881471400489	1.7953827545958	2.55543858857216
"ENSMUSG00000058897"	0	0	0	0.344543444633619	0	0
"ENSMUSG00000058921"	0	0	0	0.0655034015147305	0.103603380253735	0
"ENSMUSG00000058935"	0	0.63215249556613	0	0	0	0
"ENSMUSG00000059049"	0	0	0.224684822584954	2.60752140290717	0	0
"ENSMUSG00000059343"	0	0	0	0	0	0.0372749783518969
"ENSMUSG00000059482"	2.52820087620897	2.96559245018707	4.40165400927066	6.51899657709528	4.84745428290634	1.72212653279869
"ENSMUSG00000059743"	7.2690390935637	5.02068484825694	20.8682946839837	7.0346883271059	2.41148537603528	1.77070696686385
"ENSMUSG00000059810"	3.25463527704981	4.32897570358601	4.64448483572975	3.90700306613496	42.9060636914034	25.7872679050136
"ENSMUSG00000059921"	0	0	0.164466719958153	0.059476119913794	0	0
"ENSMUSG00000059994"	2.5149321823199	4.26584801267311	0	0	0	0
"ENSMUSG00000060206"	0	0	5.08865492255086	5.86525197970096	8.42061374693157	3.60117937942745
"ENSMUSG00000060798"	1.09112140352549	0.956630665478153	1.2373217020799	1.48240671831991	0.80073143788289	0.57806297321522
"ENSMUSG00000060913"	0	0	0	5.01533737131611	0	0
"ENSMUSG00000061143"	5.28138351642174	4.13689552003837	3.00913683799694	6.57557567000966	3.35825239799914	2.08684585388339
"ENSMUSG00000061455"	4.18018239472891	7.18945952183229	4.86289927153832	5.74226952696266	5.41911312966245	5.22303813724444
"ENSMUSG00000061540"	0.765637966532033	1.27245438337775	0	0.464413088687216	0	0.275445117367214
"ENSMUSG00000061778"	30.1384993267031	29.2958864601362	9.26958396541761	6.66088406485168	32.1780601259712	23.7336904596674
"ENSMUSG00000062006"	135.919548670296	160.632687591179	141.249709349816	114.142120302877	82.2988398269653	56.843724734244
"ENSMUSG00000062127"	40.7439909161718	45.8102983008898	7.19295888234037	9.2978126804663	31.0687157824358	22.147738301956
"ENSMUSG00000062168"	0	0	0.31389870600966	0.307184065304501	0	0
"ENSMUSG00000062515"	22.0590262689085	14.8268363328448	1.23432712283562	14.3992461964608	1397.61080403721	864.899764230717
"ENSMUSG00000062908"	11.485250837235	14.3796190861866	8.28287843573349	13.8044261340661	10.0452007256525	8.2331317776934
"ENSMUSG00000063052"	3.35871223252957	5.00766919268469	7.4452797638879	6.9995821055313	4.25592568225069	2.85677340149133
"ENSMUSG00000063273"	26.3095302551599	20.3325991811576	21.1211337706887	37.7142524389491	16.9495184760832	13.2874820464252
"ENSMUSG00000063767"	0	0	0	0.574777115178571	0	0
"ENSMUSG00000063779"	1.43207761728392	0.676975058358505	0	0	0	0
"ENSMUSG00000063954"	0	0	0	93.6059257980036	0	0
"ENSMUSG00000064068"	11.6552114002166	13.0803250631493	10.6323954735234	9.31465873388983	5.05949619184855	4.15778796201427
"ENSMUSG00000064220"	61.8485410017056	0	0	0	116.03658767042	86.5004015874753
"ENSMUSG00000066113"	0	0	12.3834555841315	10.9279016296433	0.465175829771926	0.281090821549793
"ENSMUSG00000066148"	2.58778566280442	2.52929163128628	4.25224668610099	5.26997733337962	4.83378177185524	3.18014970966818
"ENSMUSG00000066150"	13.3026815246686	14.4482406599435	10.4578112685276	6.98865521908128	4.79565060534731	3.65087693256618
"ENSMUSG00000066151"	34.0367861526471	36.3963677475752	8.21641520327129	10.0795695494929	14.5092240837814	9.83819104652925
"ENSMUSG00000066152"	14.1191446025569	16.3540917625238	2.69055376889995	3.55892841861592	9.1712616051865	5.13199597916682
"ENSMUSG00000067194"	5.41908971031173	4.3919728038304	10.3669848179934	14.7157534467296	6.99425067135286	5.21356008775349
"ENSMUSG00000067276"	0	0.377199497941483	9.72293693636199	59.2708386706931	1.4316320586729	0
"ENSMUSG00000068240"	81.5612497397859	82.4599369773811	68.702296774493	79.060116252975	62.3696524282684	40.902484167756
"ENSMUSG00000068523"	103.975536686536	105.238198133734	51.9139043506069	46.5983863608045	55.8494247060539	40.0112379456667
"ENSMUSG00000068732"	5.53307395318281	7.87351508716147	7.11969978694801	4.89631347785331	4.66645889107801	4.74931605134482
"ENSMUSG00000068740"	0.125055410596987	0	0.267310272736631	0.552262342038637	0	0
"ENSMUSG00000068744"	1.54818012476879	2.13003441003955	3.61513602696784	3.48470482055496	0.949634200231858	0.917764987301015
"ENSMUSG00000068749"	27.8247704059197	27.5454376418485	33.6986043948488	29.6576546057886	17.229971199499	14.8204395795773
"ENSMUSG00000068798"	57.1422394110481	77.7104168367505	23.5626305776652	26.7857633925343	35.925549156807	23.4630970421386
"ENSMUSG00000068823"	110.260629849001	100.314297052779	90.8519117983433	101.122533939073	83.3214081479295	67.561628121298
"ENSMUSG00000068855"	17.0620288428329	29.8855724494384	0	68.5504749417369	28.6153683294762	19.1179470171261
"ENSMUSG00000068856"	11.4364466308857	9.01238483056458	10.1070070572863	12.9484898727147	7.23310093070531	5.43168474784288
"ENSMUSG00000068860"	0.232290956864159	0.808044089769965	0.327499705590883	0.827604928818697	0.71083526880565	0
"ENSMUSG00000068877"	0.276654830395298	0.355497117896173	0.173764163910168	0	0	0
"ENSMUSG00000068917"	13.9656793631022	15.9710160409059	8.66831467481571	15.8575933381549	18.4025601020695	8.61846111210743
"ENSMUSG00000068923"	1.43618147171481	1.57139902749799	0.978201895859366	2.88740375763072	1.68970363885712	1.40931398194011
"ENSMUSG00000069041"	0	0.173477524321796	0	0	0	0
"ENSMUSG00000069094"	5.94187987201926	7.26024002390053	5.0972055596971	9.41011977559133	7.4993568767365	3.64647523765745
"ENSMUSG00000069114"	0.927944049294246	1.34619871790658	3.39610954608146	7.16581581671452	8.66641761741753	5.67579985437076
"ENSMUSG00000070372"	92.643906448645	78.879017260138	34.5115755539722	27.330270106442	38.8073486654408	28.5562101013523
"ENSMUSG00000070471"	0	0	0.502604718394404	0.576590888544035	0.468470528964203	0
"ENSMUSG00000070934"	19.9825237833615	18.4929430029389	27.3087665818111	18.2738058551885	18.3234413866704	13.5417535294061
"ENSMUSG00000070972"	1.75928047146766	1.5459499927345	9.49843929757439	4.97717293517836	1.34192977401949	1.28410943514642
"ENSMUSG00000070979"	0.140043537533225	0.266800685235633	0.483659778240515	0.553796305213388	0.577327243997718	0.197524303615942
"ENSMUSG00000070983"	0.575720943337178	0	0	0	1.28580760046517	0
"ENSMUSG00000070990"	0	0	0.0465792149880301	0	0	0
"ENSMUSG00000070999"	1.03027840157501	1.31903765076997	2.44870668111065	1.53342942174982	0	0.10364372359699
"ENSMUSG00000071001"	0	0	0.101060200474978	0.862120432784771	2.92307471899231	2.12581482376202
"ENSMUSG00000071005"	0	0	0.416229479935232	0	0	0
"ENSMUSG00000071014"	14.1307740327244	10.8069894029716	13.0147137826169	13.6303464326964	6.50973989274917	5.4012544941442
"ENSMUSG00000072955"	0.114526247418425	0.2634544571475	0	0	0	0.379661941223569
"ENSMUSG00000072964"	0	0	5.67616183702385	6.88219609141508	0.819634647356979	0.418495311984821
"ENSMUSG00000072966"	0.190138566921384	0	0	2.19780471772357	0	0
"ENSMUSG00000072969"	1.31977666505404	1.98129202705198	1.32391615880008	2.37172105650728	1.16345266560054	1.1402970802715
"ENSMUSG00000073876"	0.447923843854515	0.431144086900373	1.77221388887899	0.315273626933811	0.165821704646889	0.110338179712749
"ENSMUSG00000073877"	0	0	0.160991736662379	0	0	0
"ENSMUSG00000073878"	0	0	0	0.0900923552472683	0	0
"ENSMUSG00000073888"	0	0.544951542017761	0.471724287552524	1.51773462251969	0	0
"ENSMUSG00000073889"	3.07168974548294	5.75522869576256	23.1729989482809	2.28097294542263	3.17014761517851	2.61253843611548
"ENSMUSG00000073910"	3.21536914129625	4.35563678626114	0	0.933462805157227	0.190803973464915	0.50163498421962
"ENSMUSG00000073987"	22.1949378146791	23.0088730239018	6.91729798891136	5.6372999370665	5.65266617724981	4.42552113337131
"ENSMUSG00000073988"	0	0	0	0.662996252618369	0	0
"ENSMUSG00000074207"	0	0	20.880258637184	1.34129217747663	10.9229354579848	16.2700158854724
"ENSMUSG00000074212"	22.747021202449	30.8980752151565	6.84469997393751	7.40014993004912	6.79725858907722	6.78595356953337
"ENSMUSG00000074264"	0	0	0.517595403798208	1.21016370048188	0	0
"ENSMUSG00000074340"	0	0.450882364343571	3.43695746212213	4.89707801340269	1.21618038055216	0.619813775579461
"ENSMUSG00000074342"	9.48071339082138	21.6905806995309	0	0.299034842441479	0	0
"ENSMUSG00000074344"	0.301437196511728	2.34984118156163	0	0.184874769636097	0	0.0609108512505437
"ENSMUSG00000074457"	0	0.633415511017497	32.929760731118	20.900858476076	54.9605576579703	37.7285539834402
"ENSMUSG00000074480"	0.120230177197272	0	1.73134024174766	5.03272148267893	2.24854660180927	0.919090208843191
"ENSMUSG00000074483"	0	0	0	0.579740347207265	0	0
"ENSMUSG00000074489"	0	0	0.326766704285342	0	1.15628048189702	0
"ENSMUSG00000074513"	16.1243542190874	14.9533664780681	24.3234901918439	16.6426336413098	12.9042367259039	7.90808953175299
"ENSMUSG00000074579"	1.9241398075434	1.77217427021975	1.42730154809614	0.938985875932114	0.654714070766774	0.788269039665244
"ENSMUSG00000074619"	0	0.0744916837722032	0	0.207380225154184	0.312514240686725	0.0741272252715498
"ENSMUSG00000074677"	44.1918709284613	66.1903294339409	0	0	0	0
"ENSMUSG00000075700"	57.1553033516865	59.9710918139236	37.6850910974869	34.9849674401545	35.4101882678588	27.9338877437566
"ENSMUSG00000078173"	0.445103105859665	0.335826656955308	0.397300136029773	0.533272408201474	0.899935983601612	0.731977295358952
"ENSMUSG00000078620"	1.78723817553883	0.862291034427962	0	0	3.45115911050925	1.35842130412412
"ENSMUSG00000078713"	12.5228446332954	14.1836439685066	27.7681597036774	25.5602743026149	10.9595486884848	9.39149492105796
"ENSMUSG00000078716"	0.0756413069681224	0.260756994383984	0.168156278587698	0.979685402254213	1.36227031712249	0.533170739815396
"ENSMUSG00000078722"	0	0	0.293046359737549	0	0	0
"ENSMUSG00000078735"	0.212527134880144	0.219846238926588	1.47573511232524	0.170930995901855	0.128442187851189	0.117118847757615
"ENSMUSG00000078746"	0	0	0.298259003952144	0.134477284460982	0	0
"ENSMUSG00000078772"	2.64204232910842	2.49736086321754	0	0.99558201192167	1.20303740841256	0.780540412469498
"ENSMUSG00000078773"	0.58933079669996	0.84654735500132	1.93567122454631	2.7597414355479	0.750068110699288	0.785395258065303
"ENSMUSG00000078780"	16.3366947138476	18.7480502049811	0	0	0	0
"ENSMUSG00000078783"	3.48825506438293	10.7410518178935	0	0	0	0
"ENSMUSG00000078784"	58.6848543382576	47.7748245834648	74.5783264013814	53.339886127097	31.2274242232402	28.8839352331168
"ENSMUSG00000079316"	14.7779275930885	23.222095161771	11.4415092090497	10.5273844882273	12.2790276099195	8.32180377160061
"ENSMUSG00000079418"	3.32175558343411	4.50554637667539	3.45238459056145	4.11552201075392	7.32997792742106	5.56480420029706
"ENSMUSG00000081058"	8.98160454160189	20.9995803937377	46.9823552660974	52.7138388309097	17.0620527605877	12.4599379150914
"ENSMUSG00000081607"	0.0838027651996127	0	0	0.101647796926446	0	0
"ENSMUSG00000082766"	3.6959162156798	2.66310161759315	6.12315152282616	4.24128429413521	5.70896920480116	4.38922593321912
"ENSMUSG00000085007"	0	0	0	0.0448343911300243	0.112899213526933	0
"ENSMUSG00000086316"	5.32207062706397	7.13481676052558	6.29128963998556	7.54566489983977	16.1456038162586	8.72917960212445
"ENSMUSG00000086564"	0.632962715019482	0.449838853209475	0.350073871767192	0	0	0
"ENSMUSG00000087119"	0	0	0.237183655187555	0.162128474886431	0.238793779169391	0.171238041989285
"ENSMUSG00000087403"	3.86689836464014	4.48174441048104	2.75060736513162	4.40984566355241	4.88358443206422	3.20610835463401
"ENSMUSG00000087610"	0	0.82547471008697	0	1.02349886155286	1.47076281304975	0
"ENSMUSG00000089911"	18.5878973709808	20.7448503100746	10.8473574480262	14.3173561941929	19.436295315912	13.7210727453189
"ENSMUSG00000089945"	0	0	2.06420805599985	17.3171727943877	2.53948701872484	1.99659386667586
"ENSMUSG00000090053"	0	0	0.43146598436963	4.65092861805511	0	0.608235252427154
"ENSMUSG00000090066"	0	0	0	7.16018561938341	0	0
"ENSMUSG00000090122"	0	0	0.150418986726074	0.531198096650393	0	0
"ENSMUSG00000090210"	0.196378425333234	0.260592588423979	0.438361379183894	1.37221570764767	0.76015164397178	0.420680100465321
"ENSMUSG00000090733"	334.923474433264	445.750503466049	306.646256172933	373.614420446842	327.292994755136	186.002824298548
"ENSMUSG00000091091"	0.420014078482237	0	0	0	0	1.07780919000124
"ENSMUSG00000091405"	1.40969561727902	6.04492776382707	13.2434867218667	19.6203850891458	9.87832243289801	7.33777474885958
"ENSMUSG00000091512"	38.0530387822708	35.5658424815025	15.9878805543594	16.2402479546183	14.0672477310021	8.47501028855809
"ENSMUSG00000091736"	1.44269026273979	0	0	0	1.25033063524493	0
"ENSMUSG00000092607"	8.52228177973905	14.2396513335143	4.32210046089087	5.58637341895688	7.77605395404617	4.98445746782523
"ENSMUSG00000093769"	0.0290947413641536	0.503079395205367	0	34.5322414574838	0.0238602782045809	0.0611716343150516
"ENSMUSG00000093996"	0	0	0.288410234353799	0.136069551583005	0	0
"ENSMUSG00000094065"	0	0	0	0.0895148119251781	0	0
"ENSMUSG00000094066"	0	0	0.29306560970711	0.123709845687399	0	0
"ENSMUSG00000094595"	0	0	0.432019590343241	0.906180878403975	0	0.295456721463992
"ENSMUSG00000094856"	0.117156840922597	0.0883776109619631	0.0353608415837624	0	0.104387248531609	0.107019428839054
"ENSMUSG00000095028"	25.9140979854068	41.8998887393336	0	0	0	0
"ENSMUSG00000095139"	0	0	0	0.141470654271478	0	0
"ENSMUSG00000095675"	0	0	0	0.089921794777462	0	0
"ENSMUSG00000095788"	18.1798028251144	37.0760683360666	0	0	0	0
"ENSMUSG00000096596"	0	0	0	0.0900740204276461	0	0
"ENSMUSG00000096930"	0	0	0	0	0	0.139373890149474
"ENSMUSG00000098559"	0.816401913675889	0	0.575868445266012	0.391055997302177	0	0
"ENSMUSG00000102692"	0	0	1.14451483302217	0	0	0
"ENSMUSG00000102805"	1.01125483579816	0	0.981260490707348	1.00645733290786	2.27371027007137	1.49495664923243
"ENSMUSG00000103034"	9.29809167835114	9.0203748322156	5.56797022988367	5.36739738642445	5.02584986675388	3.66067122992186
"ENSMUSG00000104043"	0	0	0.259121631797037	0.446592797831537	0	0.201777926752764
"ENSMUSG00000105053"	0.215782294938736	0	0.224889341941099	0.495379180506206	0.707785114534065	0.545791976126345
"ENSMUSG00000105204"	0	0	0	0.211619636069057	0	0.762859019015179
"ENSMUSG00000106447"	0	0	0	0.494952400337649	0.499353097775512	0.337080358181948
"ENSMUSG00000109293"	0	0.952394614412381	0.466704492173871	0.363722455225135	1.5793551086282	0.750636244922383
"ENSMUSG00000118504"	7.71723126208103	7.22065452003336	4.3632819561904	5.89501429411261	7.69497615160047	1.98388617102952
"ENSMUSG00000118505"	0.313499762501591	0.345322643278832	0	0	0.144160453679225	0
"ENSMUSG00000118506"	1.97781725580226	2.82275597082981	0.858991786782197	1.88945390156045	1.50696396172702	0
"ENSMUSG00000000409"	0	2.14091895049456	0	0	4.28921414037723	3.01889672107662
"ENSMUSG00000000682"	161.272470542105	263.532448800683	0	0	0	0.643239956505171
"ENSMUSG00000001089"	11.5825923431981	12.723711496698	12.8147321381379	21.558392631333	40.7144460740375	28.7125548170162
"ENSMUSG00000001098"	11.9225182058292	14.0736027498402	15.1819714076426	12.8279161823794	38.5192311893816	24.5643587929888
"ENSMUSG00000001166"	0.83869079377287	2.14341456031174	0	0	1.44290449146089	0.844156768709244
"ENSMUSG00000001168"	0	1.24734676308088	0	0	0	0
"ENSMUSG00000001333"	0	0	0	7.3982550058159	0	0
"ENSMUSG00000001334"	0	0	0	2.51960474290592	0	0
"ENSMUSG00000001467"	7.69734591367231	7.59952224587842	22.7711080290071	7.05812452062834	2.10550518389008	1.23873542740682
"ENSMUSG00000001569"	1.86753112211482	1.92844727112278	2.20619173191158	2.56371703282558	3.23537664103733	1.8544302129959
"ENSMUSG00000001604"	0.359955772988353	0.962631759282916	6.27104647589942	1.27459218410243	0.373746252213985	0
"ENSMUSG00000001739"	0	0.853334097305044	1.39318618513397	2.53716399388747	11.8344635537505	9.3120096738373
"ENSMUSG00000002221"	4.61122455233394	4.61652473085686	4.65386334278371	10.5938381704649	5.31877470045799	3.53229037088481
"ENSMUSG00000002384"	0	0	0	0	0	0.0362942071019143
"ENSMUSG00000002944"	157.048618524835	72.8890571385245	0	30.2172068102489	396.995296030644	327.200973561916
"ENSMUSG00000003161"	23.3176654735481	24.6105117688851	17.1886531263133	11.2135183336213	26.9936232889245	19.3779738714073
"ENSMUSG00000003623"	8.08521083484739	10.829364600029	8.62148245089129	7.10575841087804	11.1329095056981	7.26513640739683
"ENSMUSG00000003731"	9.36322099205055	8.80577036200868	9.17340216488123	13.0955037460574	8.40941860691606	6.41312906822797
"ENSMUSG00000004530"	58.8575707903867	39.5968351766865	26.4808452990512	30.8143061489524	34.649156878909	22.93814292372
"ENSMUSG00000004642"	31.4385142165529	31.3726390105154	30.5579848293565	40.9265368182693	25.1312924471579	21.3228727860402
"ENSMUSG00000004814"	1.53170410027141	3.20886313187605	0	0	0	0
"ENSMUSG00000004947"	4.76202841415162	3.91022457271807	1.83442927525317	4.98579208392217	2.85414046454585	2.65084930816346
"ENSMUSG00000004952"	25.0619786594651	47.5945838691503	1.36903760317761	3.91425802822706	32.8771513378096	15.1637230634189
"ENSMUSG00000005045"	0.212787852192683	0.290687604042004	0	0.172732107959117	0	0
"ENSMUSG00000005057"	44.9670666198438	27.5497712288967	2.11507071171266	7.0187070707064	2.97155536893123	2.54807471463257
"ENSMUSG00000005107"	3.33315222059973	4.3010290121303	0.745520726361456	0.406481705708879	1.91274707035065	1.5165725479464
"ENSMUSG00000005220"	0	0.168649248785997	0	0.129998795363649	1.01376696854257	0.344730166839921
"ENSMUSG00000005299"	4.29955356401315	3.77691527821915	3.12970766442752	4.09344320457656	4.62616762805046	2.96248890920435
"ENSMUSG00000005373"	0	0	0	0.393302131331627	0	0
"ENSMUSG00000005374"	1.49147974326455	1.56162470842779	4.39068764976386	3.36111766176818	1.50729338316202	1.78851972124303
"ENSMUSG00000005514"	56.5164733635795	26.3445230614144	15.1568423109029	10.4367648755564	7.54084789766754	4.42005060804243
"ENSMUSG00000005672"	0.333261401372031	0.680726616986801	0	0.117897888021796	26.8375516326358	20.2887580692906
"ENSMUSG00000006215"	2.46548695706663	3.24256737658559	1.80144481516875	3.4246769899592	2.2769179699438	2.07237521503458
"ENSMUSG00000006221"	0	0	1.4362847252335	4.50480381434697	0	0
"ENSMUSG00000006262"	16.8085875810357	16.6095167503187	10.5123821471183	16.7374897883649	12.7620351825956	8.08125673463286
"ENSMUSG00000006389"	0	0	0	0	0.468986753842792	0
"ENSMUSG00000006390"	33.6721775492634	27.3801030160144	28.9217866448382	16.4020767311711	21.4342969902011	16.1426981007644
"ENSMUSG00000006392"	12.0628208700661	9.04773798486328	10.8402107195488	7.23754073180145	9.89892529804726	6.92029266319462
"ENSMUSG00000006442"	8.03122362464351	3.8541766699802	49.7512448472079	24.604562747728	4.15866309430735	4.50922149491922
"ENSMUSG00000006641"	1.25134528239754	1.02274735511778	1.16678882552161	1.9739014808736	0.488020776901968	0.730658449584867
"ENSMUSG00000007080"	1.10126020309841	1.4519827616919	6.41450616022284	5.09189589612111	2.47101832394582	1.8890473193979
"ENSMUSG00000007415"	14.9266188058553	12.7568796372675	22.9839004667496	18.4560436531745	16.6056867010555	11.2100349159142
"ENSMUSG00000007872"	6.90077267283837	10.8004613230948	72.6914960208768	78.7776995589733	54.4558905708089	59.7682845718458
"ENSMUSG00000007880"	28.3585643251775	30.7586527811615	15.8687828390112	29.1122037507	23.5168853403924	16.555360514658
"ENSMUSG00000007987"	4.53630237542176	3.72063635170495	2.06008321749066	2.63199387141536	2.44934587920285	1.09649229497047
"ENSMUSG00000008090"	0	0.215314321627961	2.71997852192421	3.42132459762458	0.896968118302986	0.780637604859571
"ENSMUSG00000008307"	4.81767286323455	4.69338460677879	2.58251879805255	8.82658930938876	5.4381040528813	4.0594132946799
"ENSMUSG00000008932"	0	0	0.428891540813852	0	0	0
"ENSMUSG00000010721"	0.387194647406204	0.701042799965914	4.34292440715453	2.96909221038216	5.95662612856892	3.85380415343687
"ENSMUSG00000011831"	12.2477685638219	14.7257311750198	9.0355768610765	13.2642218564142	12.392865523822	8.3693699714118
"ENSMUSG00000011884"	54.1187489881653	60.1030691793251	6.19313198877667	6.3373945226327	9.39975547517466	7.64580083093189
"ENSMUSG00000012123"	0	0.29194645840519	0	0	0	0
"ENSMUSG00000012126"	0.517447457787182	0	1.16236477668829	0	0.605198591333456	0
"ENSMUSG00000012428"	0	0	118.264299623351	66.1680834530178	6.95124909983925	15.2320110145106
"ENSMUSG00000013622"	20.5680276393048	25.6589673258734	16.6540112837452	14.0305946913721	19.3147405631136	9.78594125997897
"ENSMUSG00000014158"	2.41377185951905	3.16804258188282	0.517641791950637	0.0688719868161214	5.11815776359229	2.22282688137089
"ENSMUSG00000014592"	5.4963333572364	5.51383022554072	2.26663786494235	8.87995111266667	9.34379528139995	5.34626654198078
"ENSMUSG00000014668"	11.0738597566503	12.5104285186527	3.55424195642139	7.04065518605549	11.1925461209509	6.7038424170867
"ENSMUSG00000014932"	0.165459681420748	0.117289426590268	6.26403332365881	9.08940043959468	47.6908134276055	26.7613406022264
"ENSMUSG00000015224"	0	0	2.54957720338267	3.87442730526306	3.00376172620533	2.53696038880077
"ENSMUSG00000015652"	0	0	17.4085027011138	2.90484989074616	0	0
"ENSMUSG00000015806"	10.7001791550816	12.1865516398819	8.97348971513101	9.18789714994122	13.23071679426	7.88728065578174
"ENSMUSG00000015880"	2.82931752677472	3.71085091246373	10.0319916531986	10.0500801399888	7.02735529107146	4.87575041341999
"ENSMUSG00000015882"	13.9184404039466	15.5490120923872	4.11801624555392	8.75118388964396	19.2659359536755	11.5357610880848
"ENSMUSG00000015942"	5.4708627584629	9.44444393629901	1.31053459872363	2.40115448735353	3.74253883166949	1.78041399687733
"ENSMUSG00000015944"	3.02455552580942	2.62122975189188	2.27639679845983	4.20283980859894	1.35208144944008	1.11692338393712
"ENSMUSG00000017264"	14.5989486150068	13.4927557360928	15.1842348371769	18.0622697728544	17.8079496445818	12.9121013470027
