Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand-expressing cells,Ligand detection rate,Ligand average expression value,Ligand total expression value,Ligand derived specificity of average expression value,Ligand derived specificity of total expression value,Receptor-expressing cells,Receptor detection rate,Receptor average expression value,Receptor total expression value,Receptor derived specificity of average expression value,Receptor derived specificity of total expression value,Edge average expression weight,Edge average expression derived specificity,Edge total expression weight,Edge total expression derived specificity
ECs,Agt,Lrp2,FAPs,3,1.0,12.04813328178333,36.14439984535,0.08534918448843068,0.08534918448843067,1,0.3333333333333333,0.4914284588763867,1.47428537662916,0.2420692971223236,0.2420692971223237,5.920795571004088,0.02066041709907794,53.28716013903679,0.02066041709907794
ECs,Agt,Lrp2,MuSCs,3,1.0,12.04813328178333,36.14439984535,0.08534918448843068,0.08534918448843067,1,0.3333333333333333,0.267032942145229,0.801098826435687,0.131535883699933,0.131535883699933,3.217248477592457,0.01122648040475434,28.95523629833211,0.01122648040475434
FAPs,Agt,Lrp2,ECs,3,1.0,116.431639662945,349.294918988835,0.8248037485531762,0.8248037485531762,1,0.3333333333333333,1.27165338312656,3.81496014937968,0.6263948191777434,0.6263948191777434,148.0606884803566,0.5166527949320917,1332.546196323209,0.5166527949320917
FAPs,Agt,Lrp2,FAPs,3,1.0,116.431639662945,349.294918988835,0.8248037485531762,0.8248037485531762,1,0.3333333333333333,0.4914284588763867,1.47428537662916,0.2420692971223236,0.2420692971223237,57.21782124401184,0.1996596636761251,514.9603911961066,0.1996596636761251
FAPs,Agt,Lrp2,MuSCs,3,1.0,116.431639662945,349.294918988835,0.8248037485531762,0.8248037485531762,1,0.3333333333333333,0.267032942145229,0.801098826435687,0.131535883699933,0.131535883699933,31.09108329798934,0.1084912899449593,279.8197496819041,0.1084912899449594
MuSCs,Agt,Lrp2,ECs,3,1.0,12.6830671456359,38.04920143690769,0.08984706695839313,0.08984706695839313,1,0.3333333333333333,1.27165338312656,3.81496014937968,0.6263948191777434,0.6263948191777434,16.12846524416921,0.05627973726105327,145.1561871975229,0.05627973726105327
MuSCs,Agt,Lrp2,FAPs,3,1.0,12.6830671456359,38.04920143690769,0.08984706695839313,0.08984706695839313,1,0.3333333333333333,0.4914284588763867,1.47428537662916,0.2420692971223236,0.2420692971223237,6.232820141205582,0.02174921634712057,56.09538127085024,0.02174921634712058
MuSCs,Agt,Lrp2,MuSCs,3,1.0,12.6830671456359,38.04920143690769,0.08984706695839313,0.08984706695839313,1,0.3333333333333333,0.267032942145229,0.801098826435687,0.131535883699933,0.131535883699933,3.386796735324645,0.01181811335021929,30.48117061792181,0.01181811335021929
ECs,Serping1,Sele,ECs,3,1.0,336.5850402736793,1009.755120821038,0.01026160166304364,0.01026160166304364,3,1.0,45.3375187332272,136.0125561996816,0.9752631229618377,0.9752631229618376,15259.93056873197,0.01000776168449032,137339.3751185877,0.01000776168449032
ECs,Serping1,Sele,FAPs,3,1.0,336.5850402736793,1009.755120821038,0.01026160166304364,0.01026160166304364,1,0.3333333333333333,0.3488560931282167,1.04656827938465,0.007504303110420186,0.007504303110420185,117.4197421552793,7.70061692778713e-05,1056.777679397513,7.700616927787132e-05
ECs,Serping1,Sele,MuSCs,3,1.0,336.5850402736793,1009.755120821038,0.01026160166304364,0.01026160166304364,1,0.3333333333333333,0.8010988264356866,2.40329647930706,0.01723257392774212,0.01723257392774212,269.6378807590528,0.000176833809275441,2426.740926831475,0.000176833809275441
FAPs,Serping1,Sele,ECs,3,1.0,26378.2267217429,79134.6801652287,0.8042034636354758,0.8042034636354759,3,1.0,45.3375187332272,136.0125561996816,0.9752631229618377,0.9752631229618376,1195923.348146333,0.7843099814418608,10763310.133317,0.7843099814418608
FAPs,Serping1,Sele,FAPs,3,1.0,26378.2267217429,79134.6801652287,0.8042034636354758,0.8042034636354759,1,0.3333333333333333,0.3488560931282167,1.04656827938465,0.007504303110420186,0.007504303110420185,9202.205117797555,0.006034986553570387,82819.846060178,0.006034986553570387
FAPs,Serping1,Sele,MuSCs,3,1.0,26378.2267217429,79134.6801652287,0.8042034636354758,0.8042034636354759,1,0.3333333333333333,0.8010988264356866,2.40329647930706,0.01723257392774212,0.01723257392774212,21131.56647024271,0.01385849564004461,190184.0982321844,0.01385849564004461
MuSCs,Serping1,Sele,ECs,3,1.0,6085.627324004883,18256.88197201465,0.1855349347014806,0.1855349347014806,3,1.0,45.3375187332272,136.0125561996816,0.9752631229618377,0.9752631229618376,275907.2428055107,0.1809453798354866,2483165.185249596,0.1809453798354866
MuSCs,Serping1,Sele,FAPs,3,1.0,6085.627324004883,18256.88197201465,0.1855349347014806,0.1855349347014806,1,0.3333333333333333,0.3488560931282167,1.04656827938465,0.007504303110420186,0.007504303110420185,2123.008172486668,0.001392310387571927,19107.07355238001,0.001392310387571927
MuSCs,Serping1,Sele,MuSCs,3,1.0,6085.627324004883,18256.88197201465,0.1855349347014806,0.1855349347014806,1,0.3333333333333333,0.8010988264356866,2.40329647930706,0.01723257392774212,0.01723257392774212,4875.18890738526,0.003197244478422071,43876.70016646734,0.003197244478422071
ECs,Serping1,Lrp1,ECs,3,1.0,336.5850402736793,1009.755120821038,0.01026160166304364,0.01026160166304364,3,1.0,1111.982975765813,3335.948927297439,0.01924555345692304,0.01924555345692304,374276.8346817819,0.0001974902033597566,3368491.512136037,0.0001974902033597567
ECs,Serping1,Lrp1,FAPs,3,1.0,336.5850402736793,1009.755120821038,0.01026160166304364,0.01026160166304364,3,1.0,44131.93516524576,132395.8054957373,0.7638098207351273,0.7638098207351273,14854149.17494965,0.007837912126704644,133687342.5745469,0.007837912126704644
