"gene"	"Young.FAPs.D0_1"	"Young.FAPs.D0_2"	"Young.FAPs.D0_3"	"Young.MuSCs.D0_2"	"Young.MuSCs.D0_1"	"Young.MuSCs.D0_3"	"Young.ECs.D0_2"	"Young.ECs.D0_1"	"Young.ECs.D0_3"
"ENSMUSG00000111869"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000113084"	0	0.223692	0	0.027475	0	0	0	0	0
"ENSMUSG00000113097"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000113267"	0	0	0	0	0	0.069714	0	0	0
"ENSMUSG00000113846"	0	0.253206	0	0.055017	0	0.042205	0	0	0.40056
"ENSMUSG00000113880"	1.748679	1.817876	0.868355	0.384531	0.61607	0.647904	0.556357	0.06447	1.250848
"ENSMUSG00000113925"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000113973"	0.368885	0.756007	1.656355	0.742695	0.09417	0.512042	0.888808	0.489441	0.081115
"ENSMUSG00000114011"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000114212"	0	0.061571	0	0	0	0.000306	0	0	0
"ENSMUSG00000114299"	0.615571	0.614515	1.261429	0.584916	0.099798	0	0.064743	0.392472	0.131771
"ENSMUSG00000114582"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000114591"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000114694"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000114943"	0	0	0	0	0	0.028096	0	0	0
"ENSMUSG00000115018"	0.112419	0.162082	0.049895	2.137999	0.480602	1.002231	2.139992	0.44402	0.014114
"ENSMUSG00000115074"	1.128444	2.922563	0	0	0	0	0	0	0.460807
"ENSMUSG00000115958"	0	0.190636	0	0	0	0	0	0	0
"ENSMUSG00000116048"	0	1.228948	9.755223	27.720909	3.721735	28.008299	0	12.613187	9.914098
"ENSMUSG00000116158"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000117091"	0	0	0	0	0	0	0	0	0.222978
"ENSMUSG00000117809"	0.163906	0.074168	0.033401	0.147852	0.007903	0.53597	0.984104	0.004894	0.007668
"ENSMUSG00000118219"	0	0	0	0	0	0	0	0	0.101935
"ENSMUSG00000118272"	0	0	0	0.129517	0	0	0.003165	0.71098	0.456808
"ENSMUSG00000118401"	3.104015	2.675417	3.773256	1.32847	1.285666	0.68905	0.687695	2.584362	1.947633
"ENSMUSG00000118578"	0	0.000557	0	0.046467	0	0	0	0	0
"ENSMUSG00000118590"	0	0	0	0	0	0	6.376475	0	0
"ENSMUSG00000118591"	0	0	0	0	0	0	0.478682	0	0.262434
"ENSMUSG00000118600"	0.001436	0.002425	0.006872	0.000565	0.013502	0.043198	0.012876	0.000266	0.000565
"ENSMUSG00000118607"	0.155301	0.182749	0.337803	0.060661	0.035506	0.060646	10.330102	0.459459	1.316123
"ENSMUSG00000118640"	0	0	0	0	0	0	1.002849	0.010883	0.159773
"ENSMUSG00000000134"	12.954707	12.137632	10.663171	8.8946	4.932894	6.238382	33.261028	7.503264	8.603786
"ENSMUSG00000000223"	1.794234	1.359135	0.87183	46.048141	24.990923	10.433459	0	0	1.517515
"ENSMUSG00000000308"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000000359"	6.597321	5.225226	3.992681	9.416307	19.66206	7.165238	0	2.255701	1.912917
"ENSMUSG00000000392"	65.958748	77.900368	71.790878	18.720587	18.045177	5.203974	2.567609	3.423797	3.799408
"ENSMUSG00000000394"	0.857042	0.393738	1.3033	0.565401	0	0	0	0.271933	0
"ENSMUSG00000000787"	84.599709	71.565475	76.102394	91.791092	53.197865	103.281967	289.764954	108.809784	128.956055
"ENSMUSG00000000823"	9.965576	7.593901	8.695177	9.249533	6.073597	4.656674	0.584504	2.752392	7.49674
"ENSMUSG00000000826"	11.190644	13.146878	10.860765	16.321386	7.178049	10.136436	47.066776	11.676581	17.69449
"ENSMUSG00000000827"	12.532582	15.938355	19.624327	21.277822	10.748069	13.625736	9.986382	5.574358	15.979591
"ENSMUSG00000000838"	30.063831	30.293665	26.150034	34.865414	16.635429	34.546932	52.178341	25.599991	27.527243
"ENSMUSG00000000876"	8.138614	5.305972	3.795639	2.170561	2.057742	0.90728	2.048977	3.397542	3.684059
"ENSMUSG00000001127"	25.846207	19.23461	20.296013	21.347385	15.529111	9.320975	13.35544	15.006718	15.875532
"ENSMUSG00000001128"	1.349616	1.888385	1.147355	3.186002	0.635228	1.508697	43.439045	0.615635	0.592005
"ENSMUSG00000001134"	1.851911	2.365867	4.234711	3.999476	1.125383	4.842397	11.498609	2.689282	5.410252
"ENSMUSG00000001173"	10.864924	8.558094	10.152727	9.351029	6.871049	6.271381	5.421492	4.759479	7.340897
"ENSMUSG00000001767"	9.824924	7.15739	9.768639	8.257926	3.583426	8.224922	12.81543	6.24193	10.201632
"ENSMUSG00000001768"	19.159262	14.180237	14.69485	6.25331	5.133117	2.141213	9.819448	15.965998	14.316098
"ENSMUSG00000001924"	40.442966	33.242146	36.610298	41.303928	20.243694	62.194874	52.863274	23.270142	45.573189
"ENSMUSG00000001962"	8.08673	6.576963	8.021274	8.4402	6.45492	4.610992	33.663128	5.170504	7.878938
"ENSMUSG00000001986"	12.078609	9.460403	8.129037	0.603185	1.290783	0.19427	0	0	0.444466
"ENSMUSG00000001999"	6.33413	3.483849	4.089048	3.963518	2.604842	8.649348	12.227361	4.059465	7.550958
"ENSMUSG00000002006"	3.88431	3.336596	3.779612	1.621287	1.951719	0.814096	1.431114	0.780615	1.119659
"ENSMUSG00000002012"	0	0.40189	0	0.772386	2.208307	0.465774	0	0.149563	0.604921
"ENSMUSG00000002014"	28.347467	28.028374	27.044346	15.112247	8.865945	25.189722	21.730642	11.536721	18.999943
"ENSMUSG00000002015"	38.652382	38.902664	41.057743	21.084957	13.97777	28.849457	33.911053	15.767587	16.226368
"ENSMUSG00000002102"	27.542122	23.543835	26.673798	37.384342	16.539228	33.478455	15.076923	14.458937	31.914879
"ENSMUSG00000002105"	25.994787	25.473999	28.199419	18.663465	13.207205	13.593536	8.862495	7.628855	11.948465
"ENSMUSG00000002109"	5.569093	2.541628	2.702603	3.556971	5.25659	1.306647	6.133893	1.628398	3.192419
"ENSMUSG00000002458"	3.084044	7.453389	6.965884	5.144149	1.044721	12.613847	69.633705	6.421044	8.770318
"ENSMUSG00000002718"	21.958393	20.707705	20.155682	48.088501	15.55524	71.001213	19.256145	16.931049	30.168949
"ENSMUSG00000002728"	21.252874	19.923037	22.443054	17.061882	9.926779	21.453474	18.767712	11.553142	20.300211
"ENSMUSG00000002732"	34.872654	44.64436	50.670845	14.359317	7.719144	5.537337	0	3.951688	9.564354
"ENSMUSG00000003283"	0	0	0	0.037162	0	0	47.774693	0	0
"ENSMUSG00000003604"	1.77787	1.862233	2.555918	1.425326	1.290424	2.370349	0.178967	1.02868	1.702086
"ENSMUSG00000003662"	6.110954	3.941447	6.190557	5.049881	3.833926	2.471712	7.618478	4.873128	5.310493
"ENSMUSG00000004085"	14.965403	11.558891	10.881742	31.970644	46.323711	18.225719	12.506464	17.900263	22.03113
"ENSMUSG00000004221"	3.99823	4.370966	3.980335	4.859257	2.688176	3.920852	14.540539	4.579591	5.825997
"ENSMUSG00000004317"	12.942751	11.211916	13.214231	90.261345	14.351681	21.871826	4.532266	1.409638	3.145461
"ENSMUSG00000005087"	35.212849	30.079109	30.706326	41.616955	12.144653	191.335449	759.543823	9.605064	14.991722
"ENSMUSG00000005089"	0	0.323792	0.274353	0.656291	0	0.739365	20.741524	0	0
"ENSMUSG00000005102"	3.793768	5.377046	4.730042	6.480758	4.897022	7.468729	6.428247	4.609889	8.89861
"ENSMUSG00000005232"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000005233"	1.841084	1.64419	1.917356	8.193538	0.579165	15.337572	0.766374	0.234649	3.389647
"ENSMUSG00000005505"	3.615188	3.102169	2.707942	1.854245	0.960934	3.096437	3.081179	2.085586	2.190333
"ENSMUSG00000005696"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000005864"	0	0.625325	0.229335	0	0	0	0	0	0.353275
"ENSMUSG00000005881"	17.744137	19.782711	17.468588	12.556898	5.423171	6.489515	5.866953	6.106499	12.255201
"ENSMUSG00000005882"	2.748116	4.621382	3.90707	5.265837	4.767466	6.804938	2.897955	3.71435	4.608416
"ENSMUSG00000006373"	29.348198	27.938398	29.306963	16.422728	15.794564	24.359352	17.915405	25.027294	18.731539
"ENSMUSG00000006418"	5.470775	4.240508	4.409244	9.742103	4.392557	5.84655	30.319773	8.161165	16.217295
"ENSMUSG00000006423"	8.845924	7.120497	9.683957	8.983966	5.658971	6.843578	14.561693	6.079998	6.893071
"ENSMUSG00000006678"	3.593345	3.768783	4.585725	8.824123	2.59589	14.126919	1.99254	2.764477	5.250916
"ENSMUSG00000006800"	19.79516	24.774488	29.127554	2.287687	2.181293	1.669794	6.142283	2.183038	3.452747
"ENSMUSG00000007659"	7.934261	6.26294	5.075368	4.397344	9.102406	7.440331	40.819466	24.609646	12.44428
"ENSMUSG00000008035"	11.184274	6.421748	8.160895	7.191872	8.659234	7.333146	14.06299	6.607602	12.928686
"ENSMUSG00000008200"	28.116011	23.670021	24.204172	37.147961	19.91531	25.221577	62.355255	27.380375	44.568245
"ENSMUSG00000008226"	5.62478	2.500919	2.570292	3.090163	1.879662	1.486717	2.316603	1.568791	1.222821
"ENSMUSG00000008333"	6.095316	6.50918	4.793838	10.515355	4.175875	16.526695	2.175838	5.16642	7.449254
"ENSMUSG00000008682"	342.316437	404.205872	380.343262	467.322632	213.919754	530.123718	390.3013	133.299515	287.381744
"ENSMUSG00000009207"	12.017015	13.602461	13.093712	13.047158	7.425354	17.009323	22.780991	5.777149	7.63039
"ENSMUSG00000009549"	18.079287	19.87487	22.688669	27.579943	12.332227	27.317173	39.956268	13.951517	19.032681
"ENSMUSG00000009596"	0	0.115397	0	5.579268	2.277745	1.058776	0	0	0
"ENSMUSG00000009670"	0	0	0	0.091809	0	0	0	0	0
"ENSMUSG00000009731"	2.448031	1.9828	2.091976	0.630851	0.465109	0.584783	2.837186	0	0.577394
"ENSMUSG00000009876"	0.717153	0.74778	0.731026	8.111228	23.755604	8.102872	3.096992	2.803806	4.875003
"ENSMUSG00000009941"	0	0	0	0.135849	0	0	0	0	0.159194
"ENSMUSG00000009995"	7.343564	9.450803	6.330575	7.007348	6.196521	2.814856	11.627208	4.809733	6.344027
"ENSMUSG00000010505"	0	0	0	0	0	0	0.210721	0	0
"ENSMUSG00000012350"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000014077"	23.565498	23.242617	23.262178	12.87943	9.959737	14.783635	53.117393	13.545735	18.258699
"ENSMUSG00000014353"	15.050653	17.065042	14.402719	13.245607	11.284014	7.629666	17.048094	13.909678	13.978102
"ENSMUSG00000014361"	3.598196	1.718091	1.228712	4.269192	9.455895	2.415224	4.729357	9.859627	13.209244
"ENSMUSG00000014959"	36.023418	40.683994	42.808064	28.376896	15.114366	32.090595	23.694788	15.166965	27.9121
"ENSMUSG00000015217"	1.612078	1.761659	1.309156	11.446232	1.84339	26.191952	0.687428	2.263234	7.352118
"ENSMUSG00000015289"	10.518299	5.431413	6.787812	4.062919	3.873268	7.537043	2.670033	1.769117	7.380881
"ENSMUSG00000015290"	8.000623	9.022413	10.643214	6.391498	3.904627	8.644612	3.119302	3.786019	4.503374
"ENSMUSG00000015291"	27.805899	26.225668	24.07793	19.854645	23.03894	13.158724	48.400352	23.56542	22.961552
"ENSMUSG00000015668"	4.689218	5.098176	6.948183	4.79301	2.641648	7.457217	1.543391	1.623172	3.493783
"ENSMUSG00000015839"	48.828896	42.481281	56.520451	34.877438	22.844297	38.012375	414.113342	51.666893	55.765587
"ENSMUSG00000016150"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000016253"	4.629339	3.548656	3.526307	11.422788	3.034713	7.691717	24.846222	2.406248	4.559043
"ENSMUSG00000016255"	0	0	0	0.380048	0	0	1.999064	0	0.651125
"ENSMUSG00000016256"	28.638556	28.091515	25.094322	15.457165	11.12023	17.97567	86.991638	6.944306	12.764274
"ENSMUSG00000016257"	6.423647	7.585886	7.693921	13.548641	4.444023	29.10076	16.438099	4.58933	6.484867
"ENSMUSG00000016319"	29.157509	33.701614	40.498604	101.780876	40.971455	251.961487	88.258644	34.05336	64.598
"ENSMUSG00000016327"	0	0	0	0.272074	0	0	1.469794	0	0
"ENSMUSG00000016344"	11.309924	9.455005	9.942043	4.884104	5.248876	11.085299	4.926963	5.069963	10.733365
"ENSMUSG00000016346"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000016349"	0	0	0	2.939824	0.456212	0	0	0.114649	0.261804
"ENSMUSG00000016409"	4.323296	4.094059	6.248891	5.429965	2.950022	6.759044	6.36252	5.262646	6.324291
"ENSMUSG00000016427"	6.833589	5.228438	5.948412	7.202325	4.040099	5.437097	11.123488	5.305974	3.298846
"ENSMUSG00000016458"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000016534"	127.09597	106.378311	121.444336	97.371872	42.288204	36.163563	278.363403	37.837475	73.291473
"ENSMUSG00000016921"	43.745949	52.001244	49.779816	72.199684	35.651928	71.221527	78.92025	26.678558	50.819649
"ENSMUSG00000016933"	33.544937	30.650331	27.646523	38.137329	23.796175	7.633022	1.024447	52.690125	60.159084
"ENSMUSG00000017000"	0	0	0	0	0	0	0	0	0
"ENSMUSG00000017002"	0	0	0	0.528916	1.00481	0.333237	82.419106	0	0
"ENSMUSG00000017057"	8.908217	10.535513	12.461138	2.424506	2.765424	6.334054	64.839516	2.670372	11.437932
"ENSMUSG00000017300"	0	0	0	7.363096	0	0	0	0	0
"ENSMUSG00000017307"	6.653604	6.641801	6.032196	1.847485	1.950916	2.664298	5.188951	6.843062	2.945556
"ENSMUSG00000017670"	17.326141	15.61445	18.262917	11.386374	10.04246	5.77086	9.707183	9.537296	12.315388
"ENSMUSG00000017679"	16.37324	20.465361	17.852943	27.474913	13.626081	7.804412	36.932369	34.131668	36.050671
"ENSMUSG00000017697"	5.360213	2.602538	6.100591	9.904558	1.480543	2.840912	3.781126	2.288733	7.065937
"ENSMUSG00000017720"	0	1.166113	0	1.433568	0.444398	0	0	0	0
"ENSMUSG00000017721"	21.902416	17.332443	18.223904	15.951408	5.939213	14.579853	13.952313	9.270412	20.640102
"ENSMUSG00000017754"	10.19226	6.923519	9.416281	1.58271	2.368806	1.074917	6.176768	24.872051	20.015411
"ENSMUSG00000017760"	13.036122	11.34714	14.838853	8.362665	6.912619	6.211182	86.087639	10.179397	14.580804
"ENSMUSG00000017767"	0	0	0	0.232068	0.066024	0	0.343848	0.789843	0
"ENSMUSG00000017817"	0.616344	0.460736	0.402603	7.651759	7.395155	3.416868	0	0.822983	0.697331
"ENSMUSG00000017868"	0	0	0	0.06505	0	0.27083	0	0	0
"ENSMUSG00000017897"	10.819208	9.974339	12.05545	3.323502	2.853924	0.393675	0.445968	0.272578	0.912463
"ENSMUSG00000017929"	6.142912	5.406162	4.94233	8.554061	2.200548	5.654759	24.410513	0.942589	3.057613
"ENSMUSG00000017943"	0	0.237769	0	0	0.118548	0.101277	0	0	0
"ENSMUSG00000018209"	4.650182	5.332973	7.138506	7.343989	3.564696	7.664788	84.0914	5.168604	3.737648
"ENSMUSG00000018322"	20.687935	13.525644	12.885547	13.103728	8.885427	10.79241	29.80014	12.927601	13.814136
"ENSMUSG00000018770"	26.162342	22.780107	29.389091	57.484924	23.389418	96.254196	8.631027	14.263795	30.279615
"ENSMUSG00000019087"	63.801945	50.325169	59.152218	26.240297	18.396141	27.097475	191.185867	27.660196	29.228771
"ENSMUSG00000019558"	26.637491	27.818354	24.651772	14.343477	13.721422	11.936991	9.385346	12.541409	8.232648
"ENSMUSG00000023070"	0	0.667267	0	0.079338	0	0	0	0	0
"ENSMUSG00000023216"	0	0.300672	0.260885	0	0	0	0	0	0
"ENSMUSG00000023224"	1250.674683	1064.566895	1300.066284	108.469376	151.25444	104.688507	0.656595	10.249732	24.811596
"ENSMUSG00000023236"	0	0	0	0	0.291354	0	0	0.310987	0
"ENSMUSG00000023279"	1.238096	0	0	0	0	0	0	0	0
"ENSMUSG00000023330"	2.57217	2.923215	2.07054	0.986383	0.654133	1.70273	0.9212	0.806641	1.027562
"ENSMUSG00000023391"	0	0	0	0	0	0.475192	0	0	0
"ENSMUSG00000023572"	15.73312	9.976255	14.463151	9.739564	6.212709	6.742543	34.076687	9.457114	11.716382
"ENSMUSG00000025037"	1.883337	1.492051	1.924527	4.59823	2.340948	6.327689	0.084833	3.781043	5.962728
"ENSMUSG00000025038"	0	0	0	0.104441	0.041246	0	0	0.083329	0.244144
"ENSMUSG00000025043"	0.01017	0	0	0	0	0	0	0	0.085144
"ENSMUSG00000025058"	0	0	0	0	0	0	29.275299	0	0
"ENSMUSG00000025059"	1.882041	1.287489	1.33079	3.785703	2.503999	3.757144	63.097382	1.285811	2.588941
"ENSMUSG00000025151"	45.829075	43.897976	56.165371	79.678162	24.991636	34.34198	0.470376	12.685093	30.162182
"ENSMUSG00000025246"	18.496487	17.018805	19.610655	24.548452	11.351108	19.066135	5.835268	20.897976	22.686171
"ENSMUSG00000025314"	7.907539	9.638133	9.790442	3.798548	5.8246	4.318362	23.081999	1.641116	1.989513
"ENSMUSG00000025525"	2.477561	4.113575	6.194502	6.838534	2.986991	6.535689	0.42128	2.76516	4.86427
"ENSMUSG00000025527"	0.404408	0.543906	0.322734	0.440615	0.177328	0	0	0.181624	0
"ENSMUSG00000025531"	7.106571	8.387264	8.064098	8.778982	6.513089	6.42947	31.632568	8.398244	10.054143
"ENSMUSG00000025592"	0	0	0	0	0	0	0	0	0.28012
"ENSMUSG00000025597"	0	0.069044	0.061334	0	0	0	0	10.075757	14.357293
"ENSMUSG00000025656"	3.439126	2.587157	2.413543	3.071333	2.563349	1.077751	0	1.854133	3.221521
"ENSMUSG00000025665"	0	0	0	0.844246	0	1.900167	0	0	0
"ENSMUSG00000025862"	30.543736	25.020061	27.704166	39.594448	23.513466	22.82205	73.675415	27.958231	37.692039
"ENSMUSG00000026888"	0	0.435873	0.26162	0.678897	1.731413	0.643674	0	0.204934	0.046334
"ENSMUSG00000026893"	0	0	0	2.137301	1.219008	0	15.715415	0.843897	0.636305
"ENSMUSG00000026896"	12.495764	11.360815	9.182738	9.999837	5.069597	6.743021	29.616333	16.675497	29.821808
"ENSMUSG00000026914"	17.06255	22.880991	20.997072	31.278221	11.834562	52.5242	18.944353	13.409513	24.086069
"ENSMUSG00000026971"	0	1.773625	0.313766	5.452646	0.031351	5.023903	0	0	0.208368
"ENSMUSG00000026994"	0	0	0.172258	0	0	0	0.413975	0	0
"ENSMUSG00000027001"	1.705085	1.528932	3.131297	1.383288	2.270066	2.904948	0	0.986059	2.034757
"ENSMUSG00000027002"	53.894718	47.270473	57.697216	44.199127	29.088915	38.577087	0.140674	49.763638	69.521904
"ENSMUSG00000027004"	0	0.308271	0	0.474336	0.622151	1.057522	0	0	0.245465
"ENSMUSG00000027007"	8.620104	6.192145	5.550703	9.948584	7.518693	8.132309	39.755692	24.452881	31.476366
"ENSMUSG00000027009"	0.11165	0.287108	0	0.719491	1.724131	1.187663	68.108856	0.096396	0.514239
"ENSMUSG00000027010"	7.664291	5.430022	6.402352	4.878905	6.285553	3.862572	9.990011	4.854548	8.568898
"ENSMUSG00000027011"	11.704653	9.848905	12.730813	18.659641	6.305615	14.769958	19.853386	12.460279	18.253843
"ENSMUSG00000027016"	5.989202	5.614774	5.624886	0.674753	4.137147	0.573575	0	0.126586	0.171519
"ENSMUSG00000027018"	5.053147	6.111804	7.795826	17.149487	3.382113	35.762867	9.917543	5.733726	12.874885
"ENSMUSG00000027022"	0	0.373492	0.327475	5.71444	0.470857	0	0	0	0.348752
"ENSMUSG00000027035"	8.972055	8.554381	9.575124	6.577681	4.319432	11.754308	121.506897	0.321588	0.768243
"ENSMUSG00000027067"	14.62562	12.397471	11.324302	18.324352	6.616587	50.52076	7.978665	8.907923	16.629299
"ENSMUSG00000027068"	0	0.282384	0.265099	0	0	0	100.607826	0	0
"ENSMUSG00000027070"	0	0	0	0	0	0.210033	0	0	0
"ENSMUSG00000027071"	0	0.355604	0.26508	0.206306	0	0	0.389357	0	0
"ENSMUSG00000027072"	0	0	0	0.533754	0	0	0	0	0.241535
"ENSMUSG00000027074"	63.194382	61.826817	82.179482	28.915936	47.489697	14.687192	10.489018	77.8433	77.733871
"ENSMUSG00000027075"	8.550719	10.274232	7.880391	6.163735	5.56375	4.291038	0.026439	0	0.512992
"ENSMUSG00000027076"	1.859983	5.829955	3.334656	6.205415	1.907257	18.792391	4.35419	0.461217	1.451777
"ENSMUSG00000027077"	0	0	0	0.199935	0.03904	0.13211	0	0	0
"ENSMUSG00000027078"	10.091655	8.917195	7.201652	3.704085	2.488103	3.900055	7.061779	4.910629	11.585899
"ENSMUSG00000027079"	4.186936	4.517418	3.892659	4.107021	1.840655	5.240405	13.661277	3.530223	3.679227
"ENSMUSG00000027082"	11.108402	10.879402	11.327774	5.517567	5.261007	7.584868	1.136759	2.552974	9.176692
"ENSMUSG00000027086"	3.749287	3.694775	2.342457	4.578218	3.220774	5.945329	1.896123	1.822016	3.812844
"ENSMUSG00000027087"	42.079422	38.085281	41.697189	22.02578	11.638271	28.811636	33.028934	5.522956	11.054922
"ENSMUSG00000027088"	4.3623	3.752426	6.441761	4.945955	2.164203	2.622247	11.861053	3.877264	3.822405
"ENSMUSG00000027091"	18.539478	25.221178	19.760916	30.886665	10.020283	47.79055	29.323032	14.724677	19.270239
"ENSMUSG00000027099"	4.940407	5.162836	4.891201	4.048434	3.127104	4.949863	1.733998	3.05592	5.817224
"ENSMUSG00000027102"	10.962358	8.145804	8.894439	1.01239	2.414015	0.838927	0	7.967413	11.854751
"ENSMUSG00000027109"	47.56879	51.381798	54.844261	38.797882	21.776825	35.895302	92.802979	30.703382	39.052097
"ENSMUSG00000027111"	1.481035	2.693795	2.847535	3.217306	8.708208	3.943087	16.581924	176.068085	249.613998
"ENSMUSG00000027115"	0.855101	1.280061	1.920853	3.077301	1.88252	7.381175	0.897816	1.522954	2.317941
"ENSMUSG00000027122"	9.5205	9.008913	9.401198	10.288374	4.229484	10.479173	4.033008	6.262966	7.431101
"ENSMUSG00000027130"	17.034071	12.208107	14.409424	14.794978	13.284051	3.829631	73.571167	22.498484	18.834826
"ENSMUSG00000027132"	8.816945	9.83	7.863072	11.944455	3.948916	10.979104	4.059759	8.514779	12.071515
"ENSMUSG00000027134"	2.157652	2.066591	3.042261	0.704216	0.336219	4.108352	4.598343	4.507749	5.076288
"ENSMUSG00000027160"	6.05137	5.302316	6.808272	10.811198	2.836269	13.420942	0.95704	1.774844	5.173797
"ENSMUSG00000027162"	10.287584	10.586732	9.984217	15.443414	9.450917	22.256638	25.666134	12.567574	13.780102
"ENSMUSG00000027165"	1.974192	1.445109	1.5635	2.145236	1.991873	0.451984	0.153346	0.601491	1.570135
"ENSMUSG00000027166"	2.557605	6.433455	4.939259	5.805139	2.766004	7.422101	4.606998	3.210219	4.206667
"ENSMUSG00000027167"	3.621304	4.085108	4.297208	6.16892	2.494614	3.915564	0.640551	3.490654	4.378146
"ENSMUSG00000027168"	0	0.250802	0	0.321424	0.173514	0	0	0	0.090786
"ENSMUSG00000027170"	26.691856	22.913889	28.205126	46.61684	18.428127	75.424171	27.251472	18.207642	28.19101
"ENSMUSG00000027171"	1.271513	0.216637	0.637072	0.465993	0.394205	12.73343	0	1.676573	1.598964
"ENSMUSG00000027173"	0	0.753585	0.761745	2.302305	1.433102	0.760264	0.552326	0	0
"ENSMUSG00000027175"	4.9279	4.785905	3.707134	5.934577	4.210457	2.707317	1.72698	1.548129	1.333068
"ENSMUSG00000027180"	10.216962	9.437188	9.067459	13.179318	5.824685	7.12769	10.25333	7.78752	10.195137
"ENSMUSG00000027184"	46.992451	42.283779	50.484985	100.009148	28.182478	129.853027	100.52623	33.030155	71.503082
"ENSMUSG00000027186"	0.611242	0.369729	0.862711	0.190954	0.095517	0	0	0.141791	0
"ENSMUSG00000027187"	17.686792	19.902754	18.197844	18.766275	6.559814	8.464288	5.905785	9.838996	14.554362
"ENSMUSG00000027188"	11.688893	15.798756	12.847538	0	0.268855	0.17714	0	0	0
"ENSMUSG00000027189"	16.815727	13.981585	16.071562	17.928226	9.202793	7.937563	1.877535	15.066776	18.789707
"ENSMUSG00000027193"	17.783798	18.494148	21.195944	28.644468	14.386268	35.646187	42.139767	17.670673	26.760517
"ENSMUSG00000027194"	12.881451	13.942592	16.258028	17.304352	10.026027	6.163558	22.66124	12.931543	16.279278
"ENSMUSG00000027195"	10.02269	14.015048	10.588138	13.97607	7.059613	31.850986	12.966947	10.8787	12.124835
"ENSMUSG00000027198"	22.663372	22.04635	21.904306	18.387239	9.080629	8.922506	2.474355	12.976791	20.346323
"ENSMUSG00000027200"	15.472235	14.96875	13.631738	16.522694	29.867323	25.026381	0.110635	28.683666	70.403488
"ENSMUSG00000027203"	6.883342	9.781614	10.487595	9.713387	2.495649	42.310833	0.550183	0.9828	4.860966
"ENSMUSG00000027204"	228.226486	308.572052	337.191345	41.505589	13.895953	13.328712	0	3.604212	19.941063
"ENSMUSG00000027206"	30.393579	25.107615	28.464462	35.0201	14.381567	62.840755	12.84783	16.940565	27.381443
"ENSMUSG00000027209"	1.158013	1.047634	0.926728	0.529962	0	0.14643	0	0	0
"ENSMUSG00000027210"	1.586797	1.194979	0.412148	0.755573	0.594706	0.507366	0	0	0.208622
"ENSMUSG00000027215"	0.310579	1.089066	0.68029	72.888214	23.326796	33.280098	77.599632	0.527237	5.43353
"ENSMUSG00000027217"	6.742003	9.02056	6.517035	4.94069	0.617284	0	0	21.804914	40.50975
"ENSMUSG00000027219"	0	0.293054	0.154358	0.15434	0.231244	0	13.74013	77.215843	29.838978
"ENSMUSG00000027220"	0	0.83104	0.57879	0	0	0	0	0	0
"ENSMUSG00000027221"	0.690255	2.094709	1.88756	0.879573	1.139902	1.022208	0	0.883731	5.164063
"ENSMUSG00000027222"	3.876717	3.076412	2.860723	3.57997	1.637851	2.13047	3.858582	2.813722	3.508484
"ENSMUSG00000027223"	6.445927	6.831422	5.281557	8.129312	5.088413	3.661286	0.146328	1.657466	3.003864
"ENSMUSG00000027224"	3.922256	3.410169	5.679001	0.106427	0	0	0	0	0.367327
"ENSMUSG00000027227"	7.383439	4.274287	3.732321	1.051692	1.42635	0.911426	2.633876	1.534719	2.643272
"ENSMUSG00000027229"	0	0	0	0.17709	0	0	0	0	1.210895
"ENSMUSG00000027236"	9.941733	9.870454	10.46396	17.876041	7.231135	27.915092	27.463381	7.523079	10.380799
"ENSMUSG00000027242"	1.615318	1.836281	1.1425	3.481562	0.868678	8.300787	1.46956	2.363413	5.463997
"ENSMUSG00000027243"	1.408649	1.430617	0.996626	1.6437	0.709662	0.892869	1.17853	1.034093	1.17558
"ENSMUSG00000027245"	10.225365	10.112109	10.053282	10.322774	3.722929	8.721124	13.115049	6.828399	8.09169
"ENSMUSG00000027246"	0	0	0	0.722407	0	0	0	0	0.648515
