"gene"	"Young.ECs.D0_2"	"Young.ECs.D0_1"	"Young.ECs.D0_3"	"Young.FAPs.D0_1"	"Young.FAPs.D0_2"	"Young.FAPs.D0_3"	"Young.sCs.D0_2"	"Young.sCs.D0_1"	"Young.sCs.D0_3"
"ENSMUSG00000019806"	302.707530157735	326.388267527992	346.639307280169	309.995641684372	277.845993897476	252.863110854349	740.5839771426	769.68246294902	791.505582766303
"ENSMUSG00000019808"	35.6762446257331	19.3793033844745	36.2762065758317	21.699694917906	26.8883219900783	17.6175118218194	11.6627397975213	26.6282235946119	17.1673585303194
"ENSMUSG00000019809"	229.192844262285	158.094317083871	293.232669821306	204.597123511685	181.247207488676	175.138793993381	212.845001304763	220.63385264107	210.526028292864
"ENSMUSG00000019810"	38.9195395917088	80.577103545973	87.6674992249266	74.3989540042493	62.7394179768495	49.7435627910194	34.016324409437	46.9163939524115	41.563078547089
"ENSMUSG00000019813"	75.6768825394338	35.6987167608741	57.4373270784002	48.0493244610776	61.7435541994392	42.4892932173291	102.048973228311	107.78090502581	76.801340793534
"ENSMUSG00000019814"	154.597060044843	62.2177634975235	87.6674992249266	94.5486707137334	181.247207488676	204.155872288142	228.395321034791	162.305362862396	230.404022380602
"ENSMUSG00000019815"	0	0	2.01534480976843	0	1.99172755482062	5.18162112406452	6.8032648818874	2.53602129472494	4.51772592903141
"ENSMUSG00000019817"	29.1896546937816	62.2177634975235	19.1457756928001	852.488014632023	864.409758792148	668.429125004323	839.71726542153	404.495396508629	736.38932643212
"ENSMUSG00000019818"	1788.13662457462	1649.28071435238	1657.62110603453	2800.8106226183	2954.72782757639	3172.1884521523	1901.02658699596	1869.04769421228	1966.11432431447
"ENSMUSG00000019820"	21135.4721949419	20135.096216469	18515.9804397474	3583.54961787134	3882.8728681228	3858.23508897844	11190.3988357216	12587.5416963673	10020.3161105917
"ENSMUSG00000019822"	85.4067674373611	105.056223610572	118.905343776337	137.948060549546	152.367157943777	156.484957946748	183.68815181096	204.149714225358	230.404022380602
"ENSMUSG00000019823"	78.9201775054096	96.8965169223726	109.836292132379	398.344399564418	503.907071369616	437.328822871045	501.497811293414	528.760439950151	481.589584034748
"ENSMUSG00000019826"	233.517237550253	250.910980662144	226.726291098948	218.546927387482	177.263752379035	189.647333140761	222.563951136031	230.77793781997	215.947299407701
"ENSMUSG00000019828"	0	0	0	0	0	0	0	3.80403194208742	0
"ENSMUSG00000019831"	1.08109832199191	0	2.01534480976843	100.748583547421	53.7766439801567	52.8525354654581	32.0725344431835	64.6685430154861	63.2481630064397
"ENSMUSG00000019832"	30.2707530157735	29.5789367447243	43.3299134100212	120.898300256905	144.400247724495	152.339661047497	2.91568494938031	16.4841384157121	11.7460874154817
"ENSMUSG00000019837"	121.083012063094	159.114280419896	112.859309347032	74.3989540042493	111.536743069955	113.995664729419	144.812352485889	129.337086030972	195.165760134157
"ENSMUSG00000019838"	6.48658993195147	0	3.02301721465264	79.0488886295148	54.772507757567	63.2157777135871	283.793335073017	111.584936967898	212.333118664476
"ENSMUSG00000019841"	1109.2068783637	1254.55490331072	1391.5955911451	1751.4753755167	1565.49785808901	1837.40285059328	2718.39026780558	2132.79390886368	2505.53080024082
"ENSMUSG00000019842"	94.0555540132964	112.195966962747	126.966723015411	381.294639271777	186.226526375728	197.937926939265	312.95018456682	309.394597956443	270.160010556078
"ENSMUSG00000019843"	1017.31352099439	798.631292107555	948.219732996045	1120.634244689	1133.29297869293	1119.23016279794	525.795185871583	618.789195912886	636.095810807622
"ENSMUSG00000019845"	8.6487865759353	32.6388267527992	33.253189361179	32.5495423768591	47.8014613156948	62.1794534887742	74.8359137007614	45.648383305049	57.826891891602
"ENSMUSG00000019846"	7882.28786564303	5512.90183121499	8060.37156666882	5462.12320647863	5308.94979737436	6017.93477348853	2327.68848458862	2984.89706389126	2555.22578546016
"ENSMUSG00000019848"	0	0	8.06137923907371	1.54997820842186	0.995863777410309	0	42.7633792575779	11.4120958262622	27.1063555741885
"ENSMUSG00000019849"	318.924004987614	314.148707495692	409.114996382991	313.095598101216	430.213151841254	442.51044399511	439.296532373301	393.083300682366	449.965502531528
"ENSMUSG00000019850"	560.00893079181	626.257488319335	556.235167496086	319.295510934903	337.597820542095	413.493365700349	798.897676130206	864.783261501206	1464.64674619198
"ENSMUSG00000019851"	1.08109832199191	3.05989000807492	0	0	5.97518266446186	0	267.271120359862	290.374438246006	161.734588259324
"ENSMUSG00000019852"	0	0	0	48.0493244610776	27.8841857674887	30.0534025195742	10.6908448143945	8.8760745315373	5.42127111483769
"ENSMUSG00000019853"	5.40549160995956	4.0798533440999	15.1150860732632	120.898300256905	95.6029226313897	94.3055044579743	40.8195892913244	36.7723087735117	16.2638133445131
"ENSMUSG00000019854"	360.005741223307	326.388267527992	272.071549318738	313.095598101216	335.606092987274	301.570349420555	557.867720314767	457.751843697852	447.254866974109
"ENSMUSG00000019856"	21.6219664398382	16.3194133763996	26.1994825269896	71.2989975874055	53.7766439801567	51.8162112406452	114.683608008959	134.409128620422	130.110506756105
"ENSMUSG00000019857"	209.733074466431	189.713180500645	214.634222240337	96.0986489221553	107.553287960313	133.685825000865	150.64372238465	199.077671635908	168.059404559968
"ENSMUSG00000019861"	1702.72985713726	1206.61662651755	1281.75929901272	404.544312398105	448.138699834639	416.602338374787	406.25210294699	455.215822403127	444.544231416691
"ENSMUSG00000019863"	95.1366523352883	62.2177634975235	111.851636942148	49.5993026694995	58.7559628672082	38.3439963180774	53.4542240719724	83.6887027259232	92.1616089522407
"ENSMUSG00000019864"	88.6500624033368	91.7967002422477	92.7058612493476	44.9493680442339	27.8841857674887	30.0534025195742	151.615617367776	96.3688091995479	68.6694341212774
"ENSMUSG00000019865"	0	0	0	0	0	0	1.94378996625354	0	0
"ENSMUSG00000019866"	594.604077095552	581.379101534236	599.565080906107	27.8996077515935	22.9048668804371	19.6901602714452	672.551328323726	343.63088543523	533.995204811513
"ENSMUSG00000019868"	151.353765078868	178.493583804371	113.866981751916	125.548234882171	86.6401486346969	88.0875591090968	100.105183262057	74.8126281943858	161.734588259324
"ENSMUSG00000019872"	618.388240179374	692.555105160958	644.910339125897	669.590586038243	511.873981588899	537.852272677897	284.765230056144	424.783566866428	350.575532092837
"ENSMUSG00000019873"	4549.26173894197	4723.45020913166	4444.84297794427	2571.41384777187	2671.90251479186	2931.76123199571	1528.79080845841	1682.65012905	1622.76715370808
"ENSMUSG00000019874"	0	0	0	0	0	0	10.6908448143945	39.3083300682366	20.7815392735445
"ENSMUSG00000019876"	0	0	0	0	0	0	3.88757993250708	5.07204258944989	1.80709037161256
"ENSMUSG00000019877"	2667.06956035405	3025.21125465008	3040.14764553567	2729.51162503089	2810.32757985189	3045.75689672512	2549.28054074152	3021.66937266477	2779.30499154012
"ENSMUSG00000019878"	440.007017050708	529.360971396962	396.015255119496	461.893506109714	452.12215494428	439.401471320671	445.127902272061	494.524152471364	498.756942565068
"ENSMUSG00000019880"	0	0	2.01534480976843	102.298561755843	48.7973250931052	30.0534025195742	2.91568494938031	17.7521490630746	7.22836148645025
"ENSMUSG00000019883"	52.9738177776037	35.6987167608741	90.6905164395792	49.5993026694995	64.7311455316701	48.7072385662065	48.5947491563386	38.0403194208742	34.3347170606387
"ENSMUSG00000019888"	0	0	0	1.54997820842186	4.97931888705155	2.07264844962581	0	0	0
"ENSMUSG00000019889"	1997.86969904105	1409.58933038652	1893.41644877744	320.845489143325	213.114848365806	172.029821318942	2104.15263846946	2596.88580579834	2139.59499998928
"ENSMUSG00000019890"	76.7579808614258	139.734977035422	57.4373270784002	0	0.995863777410309	0	15.5503197300283	8.8760745315373	13.5531777870942
"ENSMUSG00000019891"	860.554264305562	523.241191380812	667.079132033349	23.2496731263279	11.9503653289237	22.7991329458839	302.259339752426	263.746214651394	300.880546873492
"ENSMUSG00000019893"	4.32439328796765	0	0	0	0	0	74.8359137007614	25.3602129472494	56.9233467057958
"ENSMUSG00000019894"	0	0	0	7.7498910421093	22.9048668804371	7.25426957369033	9.71894983126771	12.6801064736247	10.8425422296754
"ENSMUSG00000019897"	283.247760361881	337.607864224267	214.634222240337	145.697951591655	125.478835953699	154.412309497123	215.760686254143	230.77793781997	180.709037161256
"ENSMUSG00000019899"	318.924004987614	298.849257455318	439.345168529517	25543.6408747922	21599.2894682522	24234.4419972498	8398.14454919843	6742.01261202626	8814.08328754028
"ENSMUSG00000019906"	95.1366523352883	100.976370266473	164.250601996127	18.5997385010623	36.8469597641814	35.2350236436387	1272.21053291294	1336.48322232005	1657.10187076872
"ENSMUSG00000019907"	4427.09762855688	3643.30903628121	3941.00677550216	1356.23093236913	1438.02729458049	1239.44377287623	9413.77480656591	12208.4065128059	8239.42854936748
"ENSMUSG00000019913"	0	0	0	0	0	7.25426957369033	274.074385241749	96.3688091995479	206.911847549639
"ENSMUSG00000019916"	734.065760632508	626.257488319335	801.09956188295	1360.88086699439	1496.78325744769	1584.53973973893	1255.68831819979	973.832177174378	1209.84700379461
"ENSMUSG00000019917"	465.953376778514	436.544307818689	397.02292752438	252.646447972763	224.06934991732	338.87802151382	403.33641799761	290.374438246006	356.900348393481
"ENSMUSG00000019920"	1865.97570375804	2027.68711201765	1732.18886399596	953.236598179444	1178.1068486764	1214.57199148072	2986.63328314857	2897.40432922325	3121.7486169607
"ENSMUSG00000019923"	323.248398275582	288.649624095068	249.902756411285	325.495423768591	375.440644083687	391.730556979278	459.706327018963	434.927652045328	412.920149913471
"ENSMUSG00000019927"	513.521702946158	370.246690977066	382.915513856001	309.995641684372	244.982489242936	301.570349420555	548.148770483499	338.55884284578	358.707438765094
"ENSMUSG00000019929"	88.6500624033368	11.2195966962747	99.7595680835371	101275.576138284	85425.1948262563	102961.920707836	2592.0439199991	4468.46952130535	2742.25963892206
"ENSMUSG00000019932"	3.24329496597574	0	4.03068961953685	32.5495423768591	70.7063281961319	52.8525354654581	223.535846119157	53.2564471892238	91.2580637664344
"ENSMUSG00000019933"	0	2.03992667204995	0	0	7.96691021928247	13.4722149225678	103.020868211438	16.4841384157121	56.0198015199895
"ENSMUSG00000019935"	0	0	2.01534480976843	0	21.9090031030268	0	1.94378996625354	2.53602129472494	2.71063555741885
"ENSMUSG00000019936"	0	0	0	1.54997820842186	2.98759133223093	20.7264844962581	0	0	0
"ENSMUSG00000019942"	7.56768825394338	7.13974335217482	7.05370683418949	30.9995641684372	19.9172755482062	15.5448633721936	31.1006394600567	6.34005323681236	22.588629645157
"ENSMUSG00000019943"	2174.08872552574	2192.9211724537	2217.88696315015	1461.62945054181	1537.61367232152	1633.24697830514	2052.64220436374	2240.57481388949	1818.83645902805
"ENSMUSG00000019944"	699.470614328767	801.69118211563	700.332321394528	117.798343840061	110.540879292544	141.976418799368	111.767923059579	57.0604791313112	108.425422296754
"ENSMUSG00000019945"	0	0	0	0	3.98345510964124	1.0363242248129	9.71894983126771	16.4841384157121	6.32481630064397
"ENSMUSG00000019947"	4165.47183463484	3185.345498406	4159.67168736203	672.690542455087	770.798563715579	736.826523841975	2103.18074348633	2693.25461499789	2180.25453335056
"ENSMUSG00000019948"	125.407405351062	108.116113618647	113.866981751916	54.2492372947651	61.7435541994392	83.9422622098452	92.3300233970433	77.3486494891108	80.4155215367591
"ENSMUSG00000019951"	288.653251971841	349.847424256566	373.846462212043	461.893506109714	517.849164253361	461.164280041742	582.165094892936	603.573068144537	614.410726348272
"ENSMUSG00000019952"	215.138566076391	279.469954070843	189.442412118232	213.896992762217	147.387839056726	168.920848644503	191.463311675974	172.449448041296	143.663684543199
"ENSMUSG00000019960"	1465.96932462103	972.025059231801	1300.90507470552	359.594944353871	347.556458316198	249.75413817991	443.184112305808	407.031417803353	467.132861061848
"ENSMUSG00000019961"	1953.54466783939	2581.52720347921	2304.5467899702	804.438690170945	605.485176665468	556.506108724529	1346.07455163058	1356.77139267784	1264.05971494299
"ENSMUSG00000019966"	14966.725169656	14829.2469424671	15400.2573638454	1725.12574597353	737.935059061039	802.114950005188	3103.26068112378	4491.29371295788	3572.61766467804
"ENSMUSG00000019969"	664.875468025026	757.832758666556	588.480684452381	562.642089657135	622.414860881443	666.356476554697	573.418040044795	519.884365418613	510.503029980549
"ENSMUSG00000019970"	11023.9595893515	7786.40010721466	12355.0713562853	956.336554596287	1217.94139977281	1396.96505504779	1292.62032755861	787.434612012095	1467.3573817494
"ENSMUSG00000019971"	361.086839545299	294.769404111218	318.424479943411	337.895249435965	264.899764791142	341.986994188258	399.448838065103	398.155343271816	371.357071366382
"ENSMUSG00000019975"	215.138566076391	231.531677277669	174.327326044969	926.886968636272	935.11608698828	1114.04854167387	464.565801934597	415.907492334891	497.853397379261
"ENSMUSG00000019977"	457.304590202579	443.684051170864	409.114996382991	336.345271227544	324.651591435761	290.170782947613	484.003701597132	485.648077939827	395.752791383151
"ENSMUSG00000019978"	3107.07657740476	2355.09534288167	2738.85359647529	6364.21052378016	5450.36245376662	5773.36225643269	4536.80578123577	4983.28184413451	5692.33467057957
"ENSMUSG00000019979"	751.363333784379	767.012428690781	685.217235321265	567.292024282401	613.45208688475	569.978323647097	316.837764499327	248.530086883045	305.398272802523
"ENSMUSG00000019982"	0	0	0	0	0	1.0363242248129	8.74705484814094	1.26801064736247	7.22836148645025
"ENSMUSG00000019984"	662.713271381042	789.451622083331	751.723614043623	421.594072690746	449.134563612049	400.021150777781	703.651967783782	649.221451449586	628.867449321172
"ENSMUSG00000019986"	120.001913741102	98.9364435944226	109.836292132379	201.497167094842	308.717770997196	302.606673645368	472.340961799611	439.999694634778	421.052056585727
"ENSMUSG00000019987"	36.757342947725	61.1978001614985	38.2915513856001	38.7494552105465	78.6732384154144	55.9615081398968	24.2973745781693	39.3083300682366	35.238262246445
"ENSMUSG00000019988"	344.87036471542	256.010797342269	314.393790323875	133.29812592428	186.226526375728	192.7563058152	409.167787896371	391.815290035004	348.768441721225
"ENSMUSG00000019989"	624.874830111325	762.932575346681	413.145686002528	499.092983111839	387.39100941261	506.76254593351	17.4941096962819	16.4841384157121	18.0709037161256
"ENSMUSG00000019990"	475.683261676441	507.941741340437	457.483271817433	716.089932290899	643.32800020706	591.741132368168	2588.15634006659	1590.08535179254	2270.60905193119
"ENSMUSG00000019992"	19.4597697958544	31.6188634167742	41.3145686002528	65.0990847537181	70.7063281961319	94.3055044579743	68.032648818874	68.4725749575735	72.2836148645025
"ENSMUSG00000019996"	7.56768825394338	16.3194133763996	25.1918101221053	175.14753755167	131.454018618161	125.395231202361	83.5829685489023	136.945149915147	93.065154138047
"ENSMUSG00000019997"	230.273942584277	157.074353747846	201.534480976843	1856.87389368939	2111.23120810986	2071.61212540099	937.878658717334	664.437579217935	801.444579810172
"ENSMUSG00000019998"	747.038940496411	575.259321518086	670.102149248002	340.995205852809	342.577139429146	362.713478684516	492.750756445273	437.463673340053	502.371123308293
"ENSMUSG00000020000"	1.08109832199191	3.05989000807492	0	3.09995641684372	19.9172755482062	3.10897267443871	185.631941777213	248.530086883045	132.821142313523
"ENSMUSG00000020003"	110.272028843175	128.515380339147	148.127843517979	238.696644096966	164.317523272701	182.393063567071	174.941096962819	168.645416099209	194.262214948351
"ENSMUSG00000020007"	0	0	0	0	0	1.0363242248129	0	1.26801064736247	0
"ENSMUSG00000020009"	2261.65768960708	2147.02282233257	2268.27058339436	2180.81933924956	2815.30689873894	2669.57120311804	559.81151028102	498.328184413451	659.587985638586
"ENSMUSG00000020010"	0	0	0	0	0	0	0	0	0.903545185806282
"ENSMUSG00000020014"	134.056191926997	182.573437148471	153.1662055424	1.54997820842186	2.98759133223093	2.07264844962581	691.017333003134	947.203953579767	807.769396110816
"ENSMUSG00000020015"	2931.93864924207	3082.32920146747	2613.90221826965	252.646447972763	273.862538787835	156.484957946748	939.822448683588	1054.98485860558	810.480031668235
"ENSMUSG00000020017"	48.649424489636	64.2576901695734	50.3836202442107	26.3496295431716	38.8386873190021	64.2521019384	37.9039043419441	21.556181005162	28.0099007599947
"ENSMUSG00000020018"	6.48658993195147	1.01996333602497	17.1304308830316	12.3998256673749	11.9503653289237	23.8354571706968	27.2130595275496	12.6801064736247	15.3602681587068
"ENSMUSG00000020019"	149.191568434884	107.096150282622	246.879739196632	1267.88217448908	1026.73555451003	1155.50151066639	2435.56882771569	2068.12536584819	3112.71316510264
"ENSMUSG00000020020"	6.48658993195147	36.7186800968991	37.2838789807159	9.29986925053116	0.995863777410309	8.29059379850323	14.5784247469016	11.4120958262622	34.3347170606387
"ENSMUSG00000020021"	491.89973650632	508.961704676462	534.066374588633	40.2994334189683	50.7890526479258	41.4529689925162	46.650959190085	95.1007985521854	74.0907052361151
"ENSMUSG00000020022"	145.948273468908	121.375636986972	198.51146376219	131.748147715858	97.5946501862103	94.3055044579743	294.484179887412	265.014225298757	270.160010556078
"ENSMUSG00000020023"	3242.21386765374	3133.32736826872	3518.79203785567	413.844181648636	347.556458316198	372.040396707832	440.268427356427	409.567439098078	449.061957345722
"ENSMUSG00000020024"	630.280321721285	545.680384773362	567.319563949812	443.293767608652	360.502687422532	430.074553297355	495.666441394653	310.662608603806	433.701689187015
"ENSMUSG00000020027"	682.173041176897	810.870852139855	622.741546218444	373.544748229668	721.005374845064	602.104374616297	414.027262812004	158.501330920309	449.061957345722
"ENSMUSG00000020029"	1957.86906112735	2017.4874786574	2122.15808468615	823.038428672007	743.910241725501	918.183263184233	2009.87882510616	2317.9234633786	2279.64450378925
"ENSMUSG00000020032"	825.959118001821	1356.55123691322	1025.81050817213	354.945009728606	160.33406816306	132.649500776052	274.074385241749	379.135183561379	447.254866974109
"ENSMUSG00000020034"	796.769463308039	1032.20289605727	819.237665170866	523.892634446589	494.944297372924	375.149369382271	695.876807918768	639.077366270686	598.146913003759
"ENSMUSG00000020037"	0	0	6.04603442930528	1.54997820842186	2.98759133223093	0	5.83136989876063	5.07204258944989	13.5531777870942
"ENSMUSG00000020038"	145.948273468908	272.330210718668	228.741635908716	258.846360806451	214.110712143216	214.519114536271	207.013631406002	309.394597956443	271.063555741884
"ENSMUSG00000020042"	27.0274580497978	2.03992667204995	4.03068961953685	196.847232469576	185.230662598318	156.484957946748	101.077078245184	117.92499020471	83.1261570941779
"ENSMUSG00000020044"	13354.8075715661	13023.9118377029	12501.1838549936	5573.72163748501	3100.12393907829	3422.97891455702	6729.40086316976	10343.1628505357	8743.60676304739
"ENSMUSG00000020048"	3196.80773813008	2074.6054254748	3255.78954018089	3020.9075282142	4565.03955564886	5619.98627116038	2815.57976611826	2213.94659029488	2935.61830868461
"ENSMUSG00000020051"	0	0	0	0	40.8304148738227	8.29059379850323	0	0	0
"ENSMUSG00000020053"	183.786714738625	168.293950444121	91.6981888444634	6940.80241731309	5661.48557457761	6334.01366205647	755.162401889501	371.527119677204	644.227717479879
"ENSMUSG00000020056"	101.62324226724	100.976370266473	99.7595680835371	99.198605338999	175.272024824214	115.031988954232	137.037192620875	124.265043441522	141.856594171586
"ENSMUSG00000020057"	16.2164748298787	14.2794867043496	22.1687929074527	209.247058136951	254.941127017039	396.912178103342	25.269269561296	10.1440851788998	37.0453526180575
"ENSMUSG00000020059"	8.6487865759353	19.3793033844745	5.03836202442107	13.9498038757967	34.8552322093608	9.32691802331614	30.1287444769299	39.3083300682366	26.2028103883822
"ENSMUSG00000020061"	8.6487865759353	8.1597066881998	36.2762065758317	7.7498910421093	3.98345510964124	0	1172.10534965089	404.495396508629	869.210468745643
"ENSMUSG00000020063"	1067.04404380602	1353.49134690514	1209.20688586106	788.938908086727	561.667170459414	502.617249034258	747.387242024487	834.351005964506	795.119763509528
"ENSMUSG00000020064"	1019.47571763837	975.084949239876	878.690337059034	466.54344073498	585.567901117262	537.852272677897	847.492425286544	855.907186969668	961.372077697884
"ENSMUSG00000020067"	2.16219664398382	5.09981668012487	5.03836202442107	7.7498910421093	0.995863777410309	0	23.3254795950425	31.7002661840618	10.8425422296754
"ENSMUSG00000020069"	686.497434464864	591.578734894485	636.848959886823	361.144922562293	376.436507861097	431.110877522168	622.98468418426	754.466335180671	736.38932643212
"ENSMUSG00000020070"	831.36460961178	722.134041905682	786.992148214571	736.239649000383	611.46035932993	625.939831786994	777.515986501417	743.054239354409	708.379425672125
"ENSMUSG00000020072"	17.2975731518706	10.1996333602497	23.1764653123369	4.64993462526558	9.95863777410309	5.18162112406452	10.6908448143945	7.60806388417483	12.6496326012879
"ENSMUSG00000020074"	1649.75603935966	1607.46221757536	1410.7413668379	1117.53428827216	1127.31779602847	1174.15534671302	1522.95943855965	1444.26412734586	1683.3046811571
"ENSMUSG00000020075"	795.688364986047	515.081484692612	661.033097604044	455.693593276027	503.907071369616	685.010312601329	864.986534982826	665.705589865298	815.901302783072
"ENSMUSG00000020076"	1302.72347800025	1256.59482998277	1177.96904130965	781.189017044617	966.98372786541	1046.68746706103	1065.19690150694	1060.05690119503	1049.01596072109
"ENSMUSG00000020077"	2606.5280543225	2450.97189646801	2570.57230485963	34.0995205852809	22.9048668804371	26.9444298451355	63.1731739032401	49.4524152471364	94.8722445096596
"ENSMUSG00000020078"	590.279683807584	610.95803827896	527.012667754444	557.992155031869	398.345510964124	503.653573259071	581.193199909809	646.685430154861	629.770994506978
"ENSMUSG00000020079"	118.92081541911	108.116113618647	87.6674992249266	103.848539964265	98.5905139636206	95.3418286827872	113.711713025832	125.533054088885	133.72468749933
"ENSMUSG00000020080"	4.32439328796765	5.09981668012487	6.04603442930528	12.3998256673749	8.96277399669278	4.14529689925162	7.77515986501417	5.07204258944989	13.5531777870942
"ENSMUSG00000020081"	1.08109832199191	7.13974335217482	11.0843964537263	7.7498910421093	3.98345510964124	0	0	3.80403194208742	0
"ENSMUSG00000020083"	0	3.05989000807492	1.00767240488421	0	0	0	0.971894983126771	1.26801064736247	0
"ENSMUSG00000020085"	59.4604077095552	81.597066881998	58.4449994832844	82.1488450463586	129.46229106334	84.9785864346581	78.7234936332685	86.2247240206481	71.3800696786963
"ENSMUSG00000020086"	10.8109832199191	25.4990834006244	15.1150860732632	58.8991719200307	86.6401486346969	56.9978323647097	42.7633792575779	96.3688091995479	24.3957200167696
"ENSMUSG00000020087"	70.2713909294743	64.2576901695734	124.951378205642	57.3491937116088	81.6608297476454	81.8696137602194	59.285593970733	73.5446175470234	54.2127111483769
"ENSMUSG00000020088"	883.257329067392	866.968835621229	912.951198825097	1314.38152074174	1510.72535033144	1791.80458470151	901.918544341644	914.235676748342	889.088462833381
"ENSMUSG00000020089"	132.975093605005	161.154207091946	197.503791357306	130.198169507436	270.874947455604	262.190028877665	71.9202287513811	48.1844045997739	93.065154138047
"ENSMUSG00000020091"	2550.31094157892	1855.31330822943	2630.0249767478	872.637731341507	826.566935250557	768.952574811175	1310.11443725489	1572.33320272947	1319.17597127717
"ENSMUSG00000020092"	897.311607253287	847.589532236754	843.421802888087	150.34788621692	125.478835953699	106.741395155729	400.42073304823	460.287864992577	419.244966214115
"ENSMUSG00000020096"	0	1.01996333602497	0	17.0497602926405	16.9296842159753	27.9807540699484	14.5784247469016	2.53602129472494	5.42127111483769
"ENSMUSG00000020097"	192.43550131456	201.952740532945	132.005085039832	691.290280956149	518.845028030771	637.339398259936	453.874957120202	546.512589013225	520.442027024418
"ENSMUSG00000020098"	19.4597697958544	0	2.01534480976843	4.64993462526558	13.9420928837443	5.18162112406452	4.85947491563386	7.60806388417483	14.4567229729005
"ENSMUSG00000020099"	1474.61811119697	1475.88694722814	1400.66464278906	534.742481905542	313.697089884247	335.769048839381	194.378996625354	155.965309625584	273.774191299303
"ENSMUSG00000020100"	129.731798639029	209.09248388512	111.851636942148	474.293331777089	413.283467625278	565.833026747846	247.833220697327	245.99406558832	300.880546873492
"ENSMUSG00000020101"	1601.10661487002	1548.30434408591	1323.07386761297	531.642525488698	469.051839160256	461.164280041742	139.952877570255	53.2564471892238	76.801340793534
"ENSMUSG00000020102"	17.2975731518706	8.1597066881998	6.04603442930528	44.9493680442339	59.7518266446186	64.2521019384	437.352742407047	514.812322829164	337.925899491549
"ENSMUSG00000020105"	122.164110385086	181.553473812446	160.21991237659	454.143615067605	366.477870086994	389.657908529652	311.978289583694	367.723087735117	217.754389779314
"ENSMUSG00000020107"	424.871640542821	353.927277600666	487.713443963959	263.496295431716	258.92458212668	223.846032559587	366.404408638793	356.310991908855	363.225164694125
"ENSMUSG00000020108"	988.123866300608	737.433491946057	1639.48300274662	150.34788621692	354.52750475807	496.399303685381	298.371759819919	235.84998040942	436.412324744434
"ENSMUSG00000020109"	298.383136869768	365.146874296941	342.608617660633	305.345707059106	274.858402565245	322.296833916813	371.263883554427	346.166906729955	334.311718748324
"ENSMUSG00000020111"	331.897184851517	312.108780823642	347.646979685054	368.894813604403	441.167653392767	391.730556979278	536.486030685978	439.999694634778	518.634936652806
"ENSMUSG00000020114"	1096.2336984998	1235.17559992624	1043.94861146005	1410.48016966389	1310.55673107197	1284.00571454319	1604.5986171423	1442.99611669849	1455.61129433392
"ENSMUSG00000020115"	739.471252242468	790.471585419356	646.925683935665	370.444791812824	269.879083678194	318.151537017562	354.741668841271	436.19566269269	399.366972126377
"ENSMUSG00000020116"	63.7848009975228	32.6388267527992	120.920688586106	63.5491065452962	119.503653289237	124.358906977548	159.39077723279	101.440851788998	142.760139357393
"ENSMUSG00000020120"	80.0012758274015	41.818496777024	50.3836202442107	57.3491937116088	73.6939195283629	45.5982658917678	52.4823290888456	48.1844045997739	47.8878948477329
"ENSMUSG00000020121"	752.444432106371	521.201264708762	734.593183160592	480.493244610776	731.959876396577	748.226090314917	159.39077723279	114.120958262622	195.165760134157
"ENSMUSG00000020122"	115.677520453135	79.557140209948	129.989740230064	7098.90019457212	8272.64039894744	8467.80524094624	4909.04155977332	2756.65514736601	4211.42411104308
"ENSMUSG00000020123"	34.5951463037412	28.5589734086993	19.1457756928001	127.098213090592	56.7642353123876	61.1431292639613	247.833220697327	398.155343271816	252.089106839953
"ENSMUSG00000020124"	1688.67557895137	1533.00489404554	1489.33981441887	880.387622383616	824.575207695736	870.512348842839	1048.67468679379	1104.43727385271	1000.22452068755
"ENSMUSG00000020125"	2.16219664398382	6.11978001614985	6.04603442930528	21.699694917906	28.880049544899	23.8354571706968	7.77515986501417	3.80403194208742	10.8425422296754
"ENSMUSG00000020128"	1326.50764108408	1509.54573731696	1306.95110913482	830.788319714117	855.446984795456	833.204676749575	1172.10534965089	1214.75420017325	1008.35642735981
"ENSMUSG00000020130"	674.605352922953	840.449788884579	685.217235321265	447.943702233917	480.006340711769	556.506108724529	486.919386546512	523.688397360701	560.198015199895
"ENSMUSG00000020131"	5.40549160995956	11.2195966962747	3.02301721465264	61.9991283368744	34.8552322093608	21.762808721071	17.4941096962819	22.8241916525245	12.6496326012879
"ENSMUSG00000020132"	1056.2330605861	995.484215960376	967.365508688845	854.037992840445	953.041634981666	972.072122874504	915.525074105418	901.555570274718	838.489932428229
"ENSMUSG00000020133"	69.1902926074824	48.9582401291988	38.2915513856001	66.64906296214	59.7518266446186	54.9251839150839	38.8757993250708	57.0604791313112	52.4056207767643
"ENSMUSG00000020134"	729.741367344541	849.629458908804	753.738958853392	382.844617480199	430.213151841254	487.072385662065	1068.11258645632	1049.91281601613	1107.7463977985
"ENSMUSG00000020135"	60.5415060315471	55.0780201453486	107.820947322611	176.697515760092	192.20170904019	174.102469768568	374.179568503807	418.443513629616	423.762692143146
"ENSMUSG00000020137"	238.922729160213	185.633327156545	277.109911343159	280.546055724357	257.92871834927	278.771216474671	412.083472845751	344.898896082592	489.721490707005
"ENSMUSG00000020140"	1.08109832199191	7.13974335217482	6.04603442930528	21.699694917906	71.7021919735423	75.651668411342	6.8032648818874	25.3602129472494	20.7815392735445
