"gene"	"Young.Resolving-Mac.D2_2"	"Young.Resolving-Mac.D2_3"	"Young.Inflammatory-Mac.D2_3"	"Young.Resolving-Mac.D2_1"	"Young.Inflammatory-Mac.D2_1"	"Young.Inflammatory-Mac.D2_2"	"Young.FAPs.D2_1"	"Young.FAPs.D2_2"	"Young.FAPs.D2_3"	"Young.MuSCs.D2_1"	"Young.MuSCs.D2_2"	"Young.MuSCs.D2_3"	"Young.ECs.D2_1"	"Young.Neutrophils.D2_1"	"Young.ECs.D2_2"	"Young.Neutrophils.D2_2"	"Young.Neutrophils.D2_3"	"Young.ECs.D2_3"
"ENSMUSG00000025925"	6.341845	11.194118	9.017361	4.865764	5.222048	2.171464	9.675275	10.911453	12.682457	5.22113	7.621177	8.562059	14.160625	4.613616	11.940782	5.000075	6.106749	4.306185
"ENSMUSG00000025929"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000025930"	0	0	0	0	0	0.041032	1.999992	1.942374	0.669325	1.008151	31.628466	31.940252	0.502913	0	0.229923	0	0	0
"ENSMUSG00000025931"	0	0.449514	0.60693	0.156446	0	0	1.462007	1.664861	1.684264	0.967602	0.726542	1.527508	4.018646	0.237496	1.82612	0.3207	0	0.694347
"ENSMUSG00000025934"	0	0.037697	0.24233	0	0	0	0	0.185355	0.182282	0.17759	0.131202	0.201932	0	0	0	0	0	0.004629
"ENSMUSG00000025935"	57.490623	57.086536	63.096432	57.228279	110.150566	27.419605	86.705879	101.462822	90.996971	13.534623	19.369785	30.861988	35.235531	32.098042	14.804077	45.960434	44.168602	6.383607
"ENSMUSG00000025937"	5.990583	7.201397	5.324167	5.458169	9.81469	2.290108	3.819237	5.172266	4.60168	1.594853	3.566791	4.088589	1.948817	2.032196	1.553673	2.9046	2.901637	0.635419
"ENSMUSG00000025938"	0	0	0	0	0	0	1.631718	2.319309	2.504933	0.204467	0.908116	1.253753	1.246756	0	0	0.179525	0	0.096673
"ENSMUSG00000025949"	16.165672	16.873772	22.752377	19.293238	19.43317	8.830848	7.2595	9.47578	7.767717	3.743945	10.513877	10.49305	8.675388	12.762007	4.649914	18.447599	13.169432	2.089102
"ENSMUSG00000025956"	4.792972	2.935615	2.863936	2.9036	3.857235	1.527768	4.812721	4.860886	3.211714	1.412518	5.712004	5.193919	4.987151	1.316646	1.291899	5.003662	3.195869	0.601762
"ENSMUSG00000025958"	33.668617	29.720894	21.949049	26.344357	38.026054	7.727973	12.180817	18.191319	19.891714	7.864536	27.050404	24.915041	26.980045	32.941757	18.788828	62.416504	75.860367	4.889263
"ENSMUSG00000025961"	0	0	0	0	0	0	0	0.169192	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000025963"	0	0	0	0	0	0	0	0	0.131516	0	0	0	0	0	0	0	0	0
"ENSMUSG00000025969"	8.077439	8.555674	18.319836	15.286905	16.772533	8.283538	12.084352	13.425782	16.360357	3.213995	2.409835	3.662519	70.898033	7.360027	23.549519	10.834441	6.361618	8.208737
"ENSMUSG00000025971"	2.908875	2.629851	1.659591	1.783181	2.150495	1.034557	1.437173	2.107761	2.672555	1.318152	2.833544	2.624346	2.60385	0.766604	1.308881	0.94481	0.986676	0.504641
"ENSMUSG00000025977"	0	0	0	0	0	0	0	0	0.39702	0	0.497884	0.677133	0	0	0	0.059834	0.798559	0
"ENSMUSG00000025978"	0.690592	0.727923	0.493345	0.619058	0.702718	0.383408	6.816537	6.291679	5.611264	2.372168	4.97472	8.50826	3.13622	2.793174	1.385624	4.261693	3.326596	0.447154
"ENSMUSG00000025979"	21.400229	15.687352	19.402126	12.675492	22.373508	4.95096	13.582524	16.360228	14.339569	9.458126	23.181141	23.122391	18.218065	18.108679	9.662297	32.561073	21.216612	5.081625
"ENSMUSG00000025981"	65.427895	82.818878	46.178642	52.591801	76.939377	18.682972	20.35815	25.737854	24.823406	10.371958	31.612917	38.648701	23.045324	61.970787	9.285927	75.751862	91.908669	3.954833
"ENSMUSG00000025982"	120.573097	145.120544	98.25325	87.367195	153.026443	33.059742	61.901119	69.008949	76.104988	28.967272	77.978348	91.423798	87.239502	144.043884	40.516663	198.134018	255.601578	14.691684
"ENSMUSG00000025983"	0	0.560322	0	0	0	0.048706	0.17303	0.47074	0.204116	0.106274	0.538568	0	0.218385	0	0	0	0	0
"ENSMUSG00000025995"	2.347596	5.600376	5.372555	3.142697	8.691913	1.802469	22.671728	24.385323	27.067728	9.045248	13.744577	16.593376	9.097181	2.44201	3.743942	4.270496	5.070115	1.486266
"ENSMUSG00000025997"	1.44735	1.214692	1.219259	1.093363	0.627978	0.446747	1.432964	0.583239	0.75001	0.209281	1.512214	1.281744	0.113018	0.088681	0	0	0.3294	0
"ENSMUSG00000026000"	1.41343	1.845426	1.376188	1.748674	0.761602	0.88092	2.033579	1.536395	4.132802	0.907727	4.22087	4.917913	1.05682	0.917795	0.942082	0.56187	0.700025	0.422043
"ENSMUSG00000026003"	19.249672	17.697121	22.516844	20.004309	16.40715	9.252524	20.069185	20.680521	20.09955	9.195719	29.92255	36.075096	17.013702	13.868365	6.731381	28.421062	12.917107	3.907582
"ENSMUSG00000026004"	53.509033	52.870914	39.44952	32.005634	60.958374	19.411755	9.544216	10.020741	10.197266	8.503747	41.345432	45.064053	18.049709	66.367203	13.283272	111.320404	108.982201	5.63731
"ENSMUSG00000026011"	0	0	0	0.41681	0	0	0	0	0	0	0.015212	0.180769	0	0	0	0	0	0
"ENSMUSG00000026020"	16.246838	6.859577	11.092453	6.578495	13.919571	4.109199	33.457291	45.049412	50.141178	26.378841	52.620155	45.923038	21.969952	5.03086	5.76085	11.175089	11.578631	2.503312
"ENSMUSG00000026023"	0	0	0	0.236334	0	0.306096	0	0.079963	0	0	0	0.267492	0	0	0	0	0	0.010433
"ENSMUSG00000026024"	4.48997	4.534088	4.060223	4.01826	5.834577	1.987894	2.124938	4.309327	3.945964	1.301212	4.381223	4.379935	4.352645	5.270905	3.74692	10.573677	9.705763	1.182219
"ENSMUSG00000026028"	11.2317	12.577327	9.842972	10.159345	16.691488	3.394364	14.343336	15.224104	12.652945	7.182657	16.781948	15.501465	16.776257	13.831433	7.721904	15.852389	18.81003	3.601213
"ENSMUSG00000026029"	39.986744	33.061344	35.965263	18.388506	37.495579	11.083191	9.894807	11.994847	10.966477	2.375253	3.296659	3.45522	25.14748	11.058462	9.584361	14.694552	12.888004	3.365175
"ENSMUSG00000026032"	8.692996	11.327974	12.647053	11.827367	9.237277	5.284925	8.845571	12.05126	9.395638	7.277933	11.39712	9.90514	7.823961	7.607866	4.025364	6.551495	7.701433	1.149396
"ENSMUSG00000026036"	1.329732	2.207154	1.46862	0.988234	3.011388	0.654028	4.159433	5.168338	4.282624	2.035783	3.089442	3.979358	2.609047	0.757895	1.065932	0.723326	1.576522	0.597872
"ENSMUSG00000026037"	4.021859	4.275873	4.337264	2.729012	4.352982	1.439219	6.432387	8.231913	11.001163	5.553753	5.600273	6.221931	4.232203	2.000334	2.590721	2.980842	2.675401	0.679573
"ENSMUSG00000026039"	0.091669	0.761886	1.967919	0.526014	0.133984	0.780324	8.969028	6.665349	9.707362	4.601285	5.376351	5.194281	6.447808	0	0.03484	0.375614	0.504009	0.056249
"ENSMUSG00000026042"	0.060803	0.256059	0.516174	0.331961	0	0.066202	228.703766	274.415192	216.359161	20.62158	62.912941	90.675995	8.368431	0.129456	0.951098	0	0.148767	0.432388
"ENSMUSG00000026043"	1.297318	1.16717	1.714911	3.898683	0.042798	0.568683	1206.927734	1771.791992	1073.950195	55.091492	149.699799	304.371765	21.533566	0.480958	1.264741	0	0.561633	0.829953
"ENSMUSG00000026047"	2.87782	3.43645	5.229557	2.989878	2.779414	1.642131	18.067125	20.10322	22.698191	5.713409	10.56269	14.170728	10.065947	0.409203	3.581626	1.097927	1.661424	1.06286
"ENSMUSG00000026049"	10.026732	6.634588	8.128145	3.581332	11.490307	2.546729	8.943289	9.673647	13.210917	7.488931	4.898482	8.174144	6.269052	8.909743	2.757334	9.739982	11.906243	0.371979
"ENSMUSG00000026058"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000026062"	0	0	0	0	0	0	0	0	0	0.679452	0.893238	0.258095	0	0	0	0	0	0
"ENSMUSG00000026069"	0.490705	0.5835	1.0062	1.348576	0.353806	0	14.197329	16.679245	23.384802	0	0.441042	0.258651	0	0.851809	0	2.393293	5.034882	0
"ENSMUSG00000026072"	0.270214	0.294246	0.071554	0.112579	0.640314	0.161152	92.50399	113.772949	79.917511	12.842896	5.476917	9.677256	41.561737	0.480769	7.285569	0.184092	1.078619	4.509158
"ENSMUSG00000026074"	34.350994	42.007004	29.97406	27.93124	47.0275	12.034634	55.241291	62.355526	61.20195	28.687441	97.654938	118.984711	88.825714	27.866354	19.743107	46.773888	36.01033	6.230677
"ENSMUSG00000026078"	2.976677	3.961991	5.609942	5.784956	7.842707	2.199263	5.245522	7.425058	6.019409	2.917744	4.019609	6.993201	5.217103	2.871152	2.063076	6.294583	3.79272	1.225317
"ENSMUSG00000026080"	0	0	0	0	0	0	0.272452	0.577101	0.540221	0	0.113686	0.105509	0	0	0	0	0.023831	0
"ENSMUSG00000026082"	10.348586	9.940417	6.773401	4.189506	11.030712	3.954059	6.536177	10.81424	12.667373	5.105748	9.960522	11.518723	12.865817	10.126211	4.357538	14.185443	14.321385	1.519878
"ENSMUSG00000026083"	19.988638	21.177528	23.330883	15.017748	23.550419	8.570762	19.008833	24.179377	23.683599	9.353852	14.717765	17.146364	20.656706	12.445753	7.590754	17.885986	16.722546	2.800236
"ENSMUSG00000026085"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000026087"	19.360615	26.773588	17.589787	11.820644	27.397192	8.316016	22.996286	23.155422	26.701353	8.746153	16.631775	20.518703	19.321852	10.182091	3.28047	14.873288	10.55865	1.995314
"ENSMUSG00000026088"	8.704371	9.333892	11.616504	8.056325	10.341844	3.069539	9.683578	12.559129	15.858932	2.501801	3.916334	5.64318	20.708643	7.115993	8.665051	7.278159	6.194351	2.15886
"ENSMUSG00000026090"	0	0	0	0	0	0	0	0	0	0.075051	0	0.033547	0	0	0.386143	0	0	0.076679
"ENSMUSG00000026094"	91.269264	111.421471	52.927685	36.469769	113.044441	21.069386	7.055202	10.268162	8.978055	5.789077	18.958185	19.667418	7.295302	201.260437	7.079734	310.035034	515.544739	3.351518
"ENSMUSG00000026095"	20.725039	14.1146	18.44092	9.622528	11.924637	8.27854	19.908342	20.206144	21.108675	6.490127	10.915681	9.733941	8.893009	15.054692	2.664407	18.507624	19.921782	1.518323
"ENSMUSG00000026096"	2.399172	1.596152	0.991514	2.461921	0.84501	1.094912	3.744628	4.50305	4.628689	2.760575	3.906536	4.482331	2.840069	2.467939	2.089476	3.431641	1.755378	0.770357
"ENSMUSG00000026097"	5.603529	7.821565	8.222845	6.053205	7.559002	3.435484	3.428753	3.02249	3.393925	1.852022	2.239214	1.931734	0.903509	10.643509	1.39954	15.585093	12.61314	0.403135
"ENSMUSG00000026100"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000026107"	99.467621	116.196129	60.200542	55.252262	107.637253	24.051416	11.362969	13.642275	17.479597	6.203969	7.01844	14.477345	33.036655	185.314011	18.457027	255.708054	343.501465	13.987276
"ENSMUSG00000026109"	0	0	0	0	0	0	9.578263	12.275932	12.690712	0.34863	5.788527	8.377387	0.302445	0	0.427729	0	0	0.067393
"ENSMUSG00000026110"	26.043617	27.916235	31.436506	21.076378	15.807116	12.165218	2.161191	2.577021	2.549365	4.306483	3.531491	5.543257	46.311104	20.678944	23.292759	30.143097	31.590435	9.343744
"ENSMUSG00000026111"	14.686584	14.345467	17.889502	14.276312	15.590494	6.800627	18.102274	16.267048	15.456168	5.22465	9.309636	11.281749	17.034809	14.271496	10.201228	13.762916	20.266748	4.438351
"ENSMUSG00000026113"	22.267029	29.969917	23.689093	20.905134	20.077412	9.728504	2.935308	6.587305	4.85008	2.015501	12.374303	12.227972	12.259163	21.205502	7.177756	35.643818	42.320198	2.668665
"ENSMUSG00000026116"	42.912838	48.523418	41.303703	23.007771	53.374275	14.557927	17.190498	19.502745	18.217548	11.203773	25.562984	24.994589	26.958122	17.917561	14.229385	30.361017	31.221279	5.378514
"ENSMUSG00000026117"	0	0	0.355971	0.627568	0.059416	0.067475	0	0	0	0.0341	0.484115	0	0.535813	0	0	0	0	0.023902
"ENSMUSG00000026121"	0.701872	1.122846	1.406623	1.70792	0	0.847429	4.095681	5.762145	3.70929	3.70183	6.930735	8.726766	13.564808	0	8.870924	0	0.19613	2.11534
"ENSMUSG00000026123"	26.460987	26.642019	35.788811	24.855392	29.973757	12.656525	1.204589	2.020688	2.636028	1.572551	3.132661	3.62003	5.204518	14.053376	2.38041	17.540325	17.063625	0.831444
"ENSMUSG00000026125"	0.231892	0.482883	0.306877	0.320445	0	0.315596	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000026126"	21.044308	21.010128	20.21866	23.50342	19.672022	8.918121	0.158743	0.409461	0.380818	0.075768	0.045794	0.191854	1.609173	12.294572	0.438815	20.175695	14.644101	0.313642
"ENSMUSG00000026127"	6.505953	7.031216	6.512109	4.896827	9.327284	2.547463	5.006304	4.662896	5.721473	2.506671	2.884149	4.276261	5.068179	7.170599	2.387495	12.221519	9.166539	1.187992
"ENSMUSG00000026134"	4.453281	3.477835	4.888727	4.159585	4.102128	2.198734	11.082198	15.588982	15.201285	4.64963	4.69228	5.696564	3.492992	4.095674	2.505952	3.24338	6.980624	0.782904
"ENSMUSG00000026141"	0.001155	0	0	0.060984	0	0	0	0	0	0.889335	9.358086	7.80617	0	0	0	0	0	0
"ENSMUSG00000026142"	5.781032	5.136749	4.976515	3.996993	4.838757	1.899121	3.571697	3.577828	5.000721	2.134729	4.58088	5.645041	5.036731	5.720556	4.124106	7.290868	6.306456	1.398661
"ENSMUSG00000026147"	0	0	0	0	0	0	0	0	0	0	0.115298	0	0	0	0	0	0	0
"ENSMUSG00000026149"	0	1.06251	0	0	1.343015	0.17512	0	0.211051	0.816295	0.344912	1.140929	0	1.156801	1.192881	0.690224	1.885694	2.915996	0.172002
"ENSMUSG00000026150"	32.526562	38.440762	39.544132	26.823853	51.951271	15.369498	29.856602	35.984039	36.357159	12.891816	43.391712	44.633495	35.376614	27.443321	17.859396	52.876507	49.281754	6.494246
"ENSMUSG00000026153"	0.615125	1.235295	0.850344	1.033572	0.428364	0.288187	7.148561	5.345392	6.117298	4.26185	14.305185	14.199922	9.476969	0.150359	4.782928	0.040169	0.190418	1.975222
"ENSMUSG00000026154"	7.43562	5.85071	6.221013	3.797314	3.701939	2.928548	3.174423	7.759487	5.230439	2.076041	4.818474	6.170602	4.432698	0	2.383738	0.698287	0	0.530657
"ENSMUSG00000026155"	15.24782	22.133194	27.110252	15.397546	21.304399	6.490555	23.253008	24.893177	26.431431	8.050038	16.768282	16.104223	23.275763	20.966394	10.478622	28.411901	26.994169	3.857102
"ENSMUSG00000026156"	0.698531	0	0	0.383583	0.91873	0.227994	3.190138	0	0.386199	0.203483	1.763023	0.870797	1.19556	0	0.495941	1.693941	0.671216	0.257489
"ENSMUSG00000026158"	15.176885	16.507147	12.548797	8.218558	23.752678	3.750854	4.054677	4.612039	4.657905	0.926745	2.090103	1.546664	3.78501	39.158592	2.088199	58.745148	72.275101	0.971493
"ENSMUSG00000026159"	12.079741	14.953408	23.793072	11.56041	31.56308	4.735249	20.268509	34.626194	30.630219	8.496713	14.240569	14.210238	17.117861	21.829748	6.932024	25.470926	30.190363	4.577981
"ENSMUSG00000026162"	0.711981	2.61946	4.14795	0.819709	0.87781	0.780912	1.533105	0.916067	0.932682	0.496155	1.880313	0.920715	0.709596	1.242353	0	5.208433	2.441424	0.158904
"ENSMUSG00000026163"	0	0	0	0	0	0	3.04083	3.721928	2.38529	0	0.319732	0	0	0	0	0	0	0
"ENSMUSG00000026166"	0	0	0	0	0	0	0.695146	1.087164	0.953622	0	0	0	0	0	0	0	0	0
"ENSMUSG00000026175"	0.186738	0.968155	2.111668	0.602527	0.180912	0.64328	1.029431	0.769988	1.08737	0.23004	0.840404	0.86813	0.820102	0.817928	0.113728	0.361377	1.712227	0
"ENSMUSG00000026179"	3.049865	4.213844	7.007919	6.379886	9.33791	3.300403	3.834344	4.418474	7.76981	3.26936	7.396139	16.141052	16.971516	2.682443	23.935253	4.591875	3.042879	9.045996
"ENSMUSG00000026185"	0.323068	0	0	0.832652	0	0.266606	28.922472	34.010204	64.151131	54.582493	287.851746	251.502487	9.250464	0.883073	2.408753	0	0.255858	1.978703
"ENSMUSG00000026187"	0.125296	0.278284	0.245611	0.444717	0	0.158856	4.222247	5.34862	7.641556	3.251152	17.393951	16.376965	1.403546	1.903227	0.127322	3.179237	1.467515	0
"ENSMUSG00000026188"	0	0	0	0	0	0	0	0	0	0	0.392161	0	0	0	0	0	0	0
"ENSMUSG00000026189"	0.164667	0.583288	1.108758	1.095565	0.172085	0.696832	2.151137	4.678986	2.659368	0.918802	2.624495	3.484999	0.579991	0	0	0	0.672368	0.12235
"ENSMUSG00000026192"	5.103182	9.03833	7.6729	5.763829	13.469071	2.214608	26.188353	32.569729	40.83036	12.937514	10.30909	12.449653	5.492628	3.15696	1.608546	4.656623	4.171156	0.684342
"ENSMUSG00000026193"	40.883465	49.822048	23.014736	36.284599	313.58786	5.862898	385.336151	654.643921	550.918579	16.412025	31.432533	121.14756	47.053478	22.935398	9.04517	85.839287	29.887182	3.347316
"ENSMUSG00000026196"	1.019897	1.069565	0.859103	0.603248	0.756603	0.552378	3.071748	2.384737	3.830591	2.340586	2.375322	2.486688	1.107819	0.118474	0.016972	0.394382	0.629335	0.063316
"ENSMUSG00000026197"	6.151043	3.566364	5.878295	5.097759	8.062565	3.506995	4.145599	3.885482	3.491983	1.251101	2.698568	3.072263	3.424042	8.104532	3.338933	9.462168	9.034773	1.001026
"ENSMUSG00000026199"	4.862803	5.701766	5.627175	3.810165	6.617715	2.959547	4.086028	4.853239	4.12551	1.077313	1.930356	3.72357	2.602641	5.835768	2.51464	6.614178	6.879376	0.99336
"ENSMUSG00000026200"	5.856534	6.130188	4.892165	4.698718	2.824094	3.140263	8.134937	6.356522	6.214569	1.371637	2.934598	2.059455	5.614177	3.442858	1.333438	5.15014	6.598966	0.774713
"ENSMUSG00000026202"	10.118483	13.72512	11.00022	8.034513	18.913509	3.559589	4.355483	4.209663	4.775808	5.751786	2.641123	2.774439	2.532534	17.437086	2.553515	26.448114	32.570366	1.221029
"ENSMUSG00000026204"	0.26135	0	0	0	0	0.042033	3.796958	2.137181	2.812482	0.990777	0.445746	0.503997	0.221557	0.223238	0	0	0	0.046528
"ENSMUSG00000026207"	0	0.525951	0.637753	2.609758	0	0.496943	0.797831	1.410276	0.547202	2.37625	13.762036	20.619383	0.829968	0	0.161861	0.153212	0	0.03148
"ENSMUSG00000026208"	0.402709	0.324413	1.407424	2.528019	0	0.442807	4.027117	5.964036	2.630903	26.242998	85.012794	97.634979	3.062071	0.934723	1.226543	0	0.406159	0.379973
"ENSMUSG00000026209"	6.01507	7.380812	6.369106	5.779232	10.526638	3.645671	14.838611	22.734764	18.683807	2.874595	5.79904	7.196535	13.019568	5.071752	5.522686	3.771442	3.713278	2.612975
"ENSMUSG00000026211"	0.188532	0.160861	0	0	0	0.053585	10.79013	14.807131	11.793161	2.034952	5.993179	7.689622	0.20562	0.116421	0	0	0	0.072366
"ENSMUSG00000026219"	59.578403	58.432163	61.586544	53.234474	76.456497	24.239681	56.997311	57.174988	53.009678	18.46542	53.618797	60.714382	53.840176	45.64082	21.456602	61.458939	68.479759	7.942941
"ENSMUSG00000026220"	0	0	0.22744	0	0	0	0	0	0	0	0	0	0	1.552923	0	2.424102	2.973326	0
"ENSMUSG00000026222"	239.291428	256.284943	190.08223	85.001396	261.397736	66.425964	24.699362	26.005953	43.805061	3.616916	3.871941	10.065779	129.782349	146.768585	86.975471	184.540939	164.477234	27.183908
"ENSMUSG00000026224"	0.141658	0.100861	0.457143	0.069054	0.153723	0.130356	0.095186	0.113261	0.012583	0.012239	0.315823	0.337806	2.254738	0.109305	0.017063	0.410018	0.413146	0.026474
"ENSMUSG00000026229"	18.466795	21.569962	28.021713	14.204168	35.256683	8.991124	43.638794	43.219341	54.798981	18.031626	25.170584	30.821478	21.552282	13.577514	8.100599	21.370653	14.817294	3.716744
"ENSMUSG00000026234"	61.72266	77.83255	68.447334	59.543758	65.757027	27.017733	127.92794	126.44191	184.481262	91.905228	65.730598	82.049759	55.925861	62.115154	17.878075	84.688499	85.421204	7.211809
"ENSMUSG00000026235"	0	0	0	0.007284	0.080383	0	3.702777	1.680469	1.96682	0.436907	1.844039	2.837205	8.62606	0	7.367057	0	0.139771	3.772069
"ENSMUSG00000026239"	8.590839	6.401215	12.374212	7.512081	7.921968	2.22312	11.03187	13.60647	16.669241	3.952611	8.91087	8.485161	14.188179	2.250629	4.869113	5.477816	3.423466	1.954703
"ENSMUSG00000026240"	1.946328	4.18931	1.110973	1.834402	3.927133	1.352204	4.171312	3.560292	6.316176	1.949313	2.850907	2.36928	1.294399	1.582295	1.665913	2.684329	2.598813	0.568787
"ENSMUSG00000026241"	0	0	0	0	0	0	0	0	0	0.176843	2.669191	3.351763	0	0	0	0	0	0
"ENSMUSG00000026245"	9.753877	14.45694	13.228725	11.018181	18.617996	7.248797	20.41601	25.946516	33.475109	13.189939	10.925034	15.211282	15.713545	5.53531	6.96559	5.477662	6.319096	2.491204
"ENSMUSG00000026246"	0	0	0	0	0	0	0.351141	0	0	0	0.17162	0	0	0	0	0	0	0
"ENSMUSG00000026247"	0	0	0	0	0	0	0	0	0	0.091197	0	0	0	0	0	0	0	0
"ENSMUSG00000026249"	2.966846	3.280184	8.043496	4.914604	0.35891	3.382118	26.705751	36.963558	24.843199	23.335674	22.155489	37.451653	5.648258	0	0.757887	0.992185	0.532258	0.20047
"ENSMUSG00000026251"	0	0	0.060301	0	0	0	0	0	0	4.899898	5.89514	6.689944	0.32118	0	0	0	0	0
"ENSMUSG00000026253"	0	0	0.441098	0.390292	0	0.043462	0	0	0	1.552208	5.785481	6.082213	0	0	0	0	0	0.022374
"ENSMUSG00000026254"	24.709227	31.070324	25.594488	26.844883	31.157751	8.653249	35.985455	38.086266	43.16143	16.787708	26.42695	28.143526	19.070213	17.794502	7.633214	33.015152	29.460455	3.023441
"ENSMUSG00000026255"	0	0	0	0	0	0	2.264196	3.872335	8.602249	0.933537	0.820317	1.387057	1.843272	0	0.122276	0	0	0.160284
"ENSMUSG00000026258"	0	0	0	0	0	0	0.339046	0	0.242714	0	0	0	0	0	0	0	0	0
"ENSMUSG00000026259"	0	0	0	0	0	0	0.375448	1.049888	0.923709	0	0.140911	0	0	0	0	0	0	0
"ENSMUSG00000026269"	14.840665	17.297659	19.283131	13.004915	16.750673	7.931644	3.942519	6.446262	4.002457	2.109418	6.327176	7.365801	15.868568	9.676264	12.787101	18.22644	17.869083	5.330367
"ENSMUSG00000026271"	57.33025	70.91848	33.905663	17.117403	83.253555	9.460378	0	1.133842	1.790691	0	0.628417	0	0.183875	36.54554	0.05788	62.321453	94.86071	0.096041
"ENSMUSG00000026272"	0	0	0	0	0	0	0	0.223405	0.190035	0	0	0	0	0	0	0	0	0
"ENSMUSG00000026273"	1.309561	1.233288	3.514514	0.934525	1.19981	0.93619	5.877175	8.90987	6.128847	1.660618	2.28071	3.9008	2.766145	0.678202	1.167142	0.667466	1.434878	0.84528
"ENSMUSG00000026274"	0.171812	0.273999	0.358977	0.26955	0	0.135514	4.476817	6.759925	6.926371	1.934551	1.264165	1.479572	1.283321	0.073207	0.170689	1.114887	0	0.076489
"ENSMUSG00000026275"	2.470955	3.958574	2.735105	1.890929	2.306335	1.483868	5.763562	5.497787	8.331464	2.260549	2.15069	3.272728	2.561448	1.329896	2.069558	2.333092	1.892314	0.602443
"ENSMUSG00000026276"	51.207226	34.006741	68.488251	48.688358	58.067669	26.087988	22.227617	66.31337	102.269669	14.856276	53.589058	82.104401	72.981796	23.812391	32.617538	41.079491	42.109669	8.286512
"ENSMUSG00000026277"	7.430978	7.480275	5.115309	8.433484	8.279327	2.867728	11.7464	12.733093	10.57056	4.835174	10.563372	14.515126	22.043413	3.467725	13.217737	6.772256	8.450213	4.230349
"ENSMUSG00000026279"	1.170622	2.659239	1.988421	3.142693	2.384573	1.184086	3.748361	3.461543	2.9649	1.631021	6.148147	2.945301	2.79008	1.152935	1.470859	1.838723	4.643225	0.73033
"ENSMUSG00000026281"	5.15279	5.251854	4.492763	5.059632	4.831007	2.220538	18.327091	19.805298	19.517929	12.749278	17.502321	20.440403	7.881326	2.680075	3.900006	5.371486	3.390805	2.14978
"ENSMUSG00000026283"	2.635619	2.620231	2.107205	2.168815	2.955224	1.38475	3.203744	3.401824	4.283587	1.792041	2.747035	4.735154	3.356932	2.026733	1.599867	3.467873	2.875976	0.465613
"ENSMUSG00000026285"	0.444937	0.387052	0.099056	0	0.157696	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000026288"	98.72187	113.86055	101.975227	72.040977	99.339661	35.564159	0	0	0	0	0	0	13.289761	70.946312	6.560883	114.013649	134.51358	1.6011
"ENSMUSG00000026301"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000026303"	0	0	0	0	0	0	0	0	0	0.097073	0.098977	0.256373	0	0.019814	0	0	0	0.043081
"ENSMUSG00000026304"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000026307"	8.538322	5.266623	11.537812	9.787878	5.673102	3.43725	5.766503	5.741907	5.441183	1.933509	3.330503	5.500316	3.63706	4.890496	2.77948	8.665262	4.371394	0.955761
"ENSMUSG00000026309"	8.667142	10.080009	5.829583	9.522149	9.881186	3.837759	10.238765	15.692576	11.92179	7.19717	19.157003	20.202309	11.056812	10.479434	7.648178	13.91678	12.87731	3.629351
"ENSMUSG00000026313"	7.678623	7.688411	4.684528	3.826269	12.483334	2.491405	5.42523	7.920569	5.630197	2.603416	18.48	19.841372	8.896665	15.160221	5.289068	18.76207	30.629042	1.642848
"ENSMUSG00000026315"	12.332973	12.983855	9.892212	10.79849	25.721939	5.08074	0	0.308606	0	0.137089	1.34767	1.211063	2.092471	7.514838	0.17493	8.439263	2.84901	0.13576
"ENSMUSG00000026319"	27.580942	32.270756	29.620831	22.711639	22.303137	8.074049	8.158101	12.224576	10.594585	4.845441	14.020793	15.687241	18.718979	16.593683	10.417381	22.519131	26.154041	3.826298
"ENSMUSG00000026321"	27.942434	28.799286	31.159536	21.352417	40.888126	10.180476	0	0	0	0	0.464836	0.334159	2.687834	6.272316	0.785416	7.884778	3.240972	0.170577
"ENSMUSG00000026339"	8.260186	10.09804	8.725034	9.562662	11.441896	4.710548	4.974303	7.227112	6.113958	1.576223	6.393344	6.898877	8.470743	8.277335	5.147867	13.558678	12.081484	1.708527
"ENSMUSG00000026341"	388.378937	387.35791	299.429077	229.395157	492.384613	110.211098	98.234604	102.213539	121.00251	34.963928	43.404598	60.84631	89.800148	155.827728	29.98567	228.167435	231.745743	10.820247
"ENSMUSG00000026342"	9.272454	10.947596	14.016418	10.342403	14.876983	6.210267	14.811152	21.358696	17.220623	2.4467	13.274218	15.738923	11.584633	3.487394	3.397545	7.441043	9.346686	1.05536
"ENSMUSG00000026344"	0	0	0	0	0	0	0.135766	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000026347"	2.744369	2.241457	2.771279	1.650807	2.449	0.70229	0.359272	0.150912	0	0	0.451573	0.459796	0	1.220718	0	1.736982	1.400171	0
