"gene"	"Young.ECs.D7_2"	"Young.ECs.D7_1"	"Young.ECs.D7_3"	"Young.FAPs.D7_1"	"Young.FAPs.D7_2"	"Young.FAPs.D7_3"	"Young.M2.D7_2"	"Young.M2.D7_1"	"Young.M2.D7_3"	"Young.sCs.D7_3"	"Young.sCs.D7_1"	"Young.sCs.D7_2"
"ENSMUSG00000025498"	997.987178244007	708.897983827179	1139.68093486142	399.527723470033	517.048573098805	379.085472394032	1677.40505213117	1861.24867078582	2405.24634220429	211.459340836228	223.035821471515	229.391199565567
"ENSMUSG00000025499"	178.454461415838	182.343773006441	161.704941479912	112.950594719332	94.00883147251	104.747301582562	110.424783996096	100.968453993499	137.290609798387	185.796799472608	146.831915802081	171.037297921694
"ENSMUSG00000025500"	0	1.95020078081755	17.4292751295714	13.0686638518235	0	2.99278004521604	0	0	14.8997561021505	7.18551158181357	9.2931592279798	2.01220350496111
"ENSMUSG00000025503"	258.952941293634	268.152607362413	230.453748935444	128.819686539403	118.033310626596	120.708795157047	684.633660775795	650.579755448677	641.753780685482	297.685479817991	305.744938600536	302.836627496647
"ENSMUSG00000025504"	112.503899588246	161.866664807857	147.180545538603	5.60085593649579	6.26725543150066	3.99037339362139	0	0.95253258484433	4.257073172043	2.05300330908959	0	0
"ENSMUSG00000025505"	94.0765367246537	68.2570273286142	70.6853935810394	40.1394675448865	38.6480751609208	20.9494603165123	58.8932181312512	40.9589011483062	26.6067073252687	67.7491091999565	92.0022763570001	46.2806806141055
"ENSMUSG00000025507"	81.4683410811434	64.3566257669791	79.4000311458251	44.8068474919663	72.0734374622576	50.8772607686728	29.4466090656256	27.6234449604856	39.3779268413977	101.623663799935	120.811069963737	77.4698349410027
"ENSMUSG00000025508"	795.286186744495	609.437744005484	800.778362897529	798.12197095065	974.558219598353	801.067458769495	1283.03082357369	1306.87470640642	1309.05000040322	1559.25601325355	1631.87876043325	1437.71940429471
"ENSMUSG00000025509"	705.089094833229	587.010435026082	444.44651580407	173.62653403137	157.725928359433	168.593275880504	694.098642261175	574.377148661131	620.468414825267	249.439902054385	327.119204824889	323.964764298739
"ENSMUSG00000025510"	1355.86596227903	1239.35259620955	1300.41758327857	225.901189438664	250.690217260027	279.326137553497	340.739333473668	303.857894565341	252.231585443548	767.823237599508	709.997365017657	845.125472083666
"ENSMUSG00000025511"	282.229610173961	242.799997211785	264.344006131832	196.029957777353	278.89286670178	254.386303843364	382.805917853133	398.15862046493	268.195609838709	151.92224487263	148.690547647677	237.440013585411
"ENSMUSG00000025512"	565.429081551269	388.089955382692	501.575806506554	364.055635872226	475.266870222134	388.06381252968	260.812823152684	243.848341720148	353.337073279569	485.535282599689	394.029951266344	414.513922021989
"ENSMUSG00000025515"	11.6383344401633	8.77590351367897	17.4292751295714	87.7467430051007	79.3852354656751	84.7954346144546	27.3432798466523	11.430391018132	65.9846341666665	5.13250827272398	2.78794776839394	15.0915262872083
"ENSMUSG00000025519"	0	0	0	0	0	0	4.20665843794651	13.3354561878206	1.06426829301075	0	0.92931592279798	0
"ENSMUSG00000025521"	25.2163912870206	33.1534132738983	51.3195323259601	65.3433192591176	95.0533740444267	71.8267210851851	251.347841667304	209.557168665752	235.203292755376	47.2190761090606	39.0312687575152	45.274578861625
"ENSMUSG00000025525"	94.0765367246537	180.393572225623	130.719563471785	103.615834825172	58.4943840273395	102.752114885751	131.458076185829	164.788137178069	127.71219516129	180.664291199884	184.933868636798	161.982382149369
"ENSMUSG00000025527"	24.2465300836736	27.3028109314457	8.71463756478568	42.0064195237184	22.9799365821691	16.9590869228909	6.30998765691977	9.52532584844329	4.257073172043	16.4240264727167	19.5156343787576	10.0610175248055
"ENSMUSG00000025529"	117.35320560498	137.489155047637	201.404957052825	3.73390395766386	3.13362771575033	0.997593348405348	0	0	0	74.9346207817701	62.2641668274647	48.2928841190666
"ENSMUSG00000025531"	649.807006242453	729.375092025763	675.868557802267	600.225061194466	533.761254249473	499.794267551079	716.183599060394	882.045173565849	750.309146572578	536.860365326928	623.570984197445	661.008851379725
"ENSMUSG00000025532"	171.665432992409	141.389556609272	139.434201036571	69.0772232167814	99.2315443320938	96.7665547953188	193.50628814554	215.272364174818	194.761097620967	115.994686963562	112.447226658556	108.6589892679
"ENSMUSG00000025533"	93.1066755213067	78.008031232702	93.9244270871346	35.4720875978067	54.3162137396724	50.8772607686728	317.602712064962	278.139514774544	274.581219596773	67.7491091999565	33.4553732207273	74.4515296835611
"ENSMUSG00000025534"	401.522538185635	376.388750697787	376.666001411292	447.134998930247	441.841507920797	386.06862583287	4678.85584760601	3717.73467864742	3860.10109874999	353.11656916341	386.59542388396	454.757992121211
"ENSMUSG00000025537"	78.5587574711026	81.9084327943371	70.6853935810394	82.1458870686049	71.0288948903409	56.8628208591048	11.5683107043529	50.4842269967495	44.6992683064515	109.835677036293	111.517910735758	86.5247507133277
"ENSMUSG00000025538"	85.3477858945312	61.4313245957528	62.9390490790077	56.9420353543739	103.409714619761	68.833941039969	59.9448827407378	49.5316944119051	62.7918292876342	75.9611224363149	95.719540048192	65.3966139112361
"ENSMUSG00000025544"	941.735228449884	957.548583381417	1002.18331995035	1431.95216776409	1583.52653902583	1600.13973084218	1429.21220429233	1685.03014258962	1602.78804927419	1223.5899722174	1088.22894559644	1358.23736584875
"ENSMUSG00000025545"	17.457501660245	15.6016062465404	10.6512236902936	81.212411079189	47.004415736255	80.8050612208332	92.5464856348233	51.4367595815938	43.6350000134407	128.3127068181	166.347550180839	100.610175248055
"ENSMUSG00000025551"	0	0	7.74634450203172	162.424822158378	102.365172047844	70.8291277367797	0	0	0	0	0	0
"ENSMUSG00000025555"	517.905882587269	451.471480759263	492.861168941768	1122.03813927799	1221.07026657071	1397.62828111589	31.5499382845988	53.3418247512825	38.313658548387	1056.2702025266	907.941656573627	1096.6509102038
"ENSMUSG00000025557"	24.2465300836736	43.8795175683949	39.7000155729126	3.73390395766386	0	4.98796674202674	0	0	0	1.0265016545448	0	1.00610175248055
"ENSMUSG00000025558"	11067.086191392	13023.4408142996	10458.5333708056	1117.37075933091	1060.21071049553	927.761814016974	36.808261332032	19.0506516968866	31.9280487903225	1037.79317274479	1117.03773920317	1092.62650319388
"ENSMUSG00000025571"	1357.80568468572	1508.48030396237	1242.31999951334	1791.34042368924	1696.33713679285	1537.29134989264	1238.86090997525	1328.78295585784	1193.04475646505	1538.72598016265	1672.76866103636	1550.40280057254
"ENSMUSG00000025572"	566.398942754616	516.803206916651	514.163616322355	320.182264369676	356.189017023621	291.297257734362	155.646362204021	138.117224802428	209.660853723118	297.685479817991	224.894453317111	243.476624100294
"ENSMUSG00000025573"	40.7341705405717	39.9791160067598	7.74634450203172	14.0021398412395	16.7126811506684	25.9374270585391	9.46498148537965	11.430391018132	5.32134146505375	22.5830363999855	20.4449503015556	30.1830525744166
"ENSMUSG00000025574"	250.224190463512	171.617668711944	213.992766868626	171.759582052538	192.195833232687	150.636595609208	497.437360287175	374.345305843822	558.740853830643	429.077691599725	376.372948733182	438.660364081522
"ENSMUSG00000025575"	434.497819099431	414.417665923729	332.12452052461	333.2509282215	340.520878444869	372.102318955195	516.367323257934	589.61767001864	550.226707486557	248.413400399841	236.975560313485	242.470522347814
"ENSMUSG00000025576"	20.3670852702858	11.7012046849053	5.80975837652379	84.0128390474369	132.656906633431	144.651035518775	22.0849567992192	59.0570202603484	51.084878064516	3.07950496363439	1.85863184559596	19.1159332971305
"ENSMUSG00000025577"	42.6738929472656	44.8546179588036	70.6853935810394	42.9398955131344	32.3808197294201	31.9229871489711	18.9299629707593	18.0981191120423	11.7069512231182	102.65016545448	67.8400623642526	59.3600033963527
"ENSMUSG00000025578"	64.0108394208984	34.1285136643071	49.3829462004522	66.2767952485335	90.8752037567596	39.9037339362139	51.5315658648448	43.8164989028392	55.341951236559	39.0070628727023	30.6674254523334	44.2684771091444
"ENSMUSG00000025579"	237.615994820002	203.795981595434	169.451285981944	2774.29064054425	2570.61926948719	2155.79922590396	925.464856348233	917.288879205089	875.892805147847	341.825050963417	445.142327020233	409.483413259586
"ENSMUSG00000025580"	252.163912870206	224.273089794018	220.770818307904	202.564289703264	255.91293011961	157.619749048045	318.654376674448	292.427503547209	348.015731814515	444.475216417897	486.032227623344	489.97155345803
"ENSMUSG00000025582"	41.7040317439186	15.6016062465404	23.2390335060952	31.7381836401428	50.1380434520053	26.9350204069444	16.8266337517861	5.71519550906598	1.06426829301075	20.5300330908959	32.5260572979293	28.1708490694555
"ENSMUSG00000025583"	644.957700225719	658.192763525923	630.358783852831	706.641323987886	575.542957126144	610.527129224073	1246.22256224165	1182.09293779181	1222.84426866935	1597.2365744717	1528.72469300268	1419.60957275006
"ENSMUSG00000025584"	1801.03225461528	1693.74937814004	1770.03971871425	1050.16048809296	875.326675266259	974.648701392025	605.758815064298	658.200016127432	577.897683104837	317.189011254342	317.826045596909	334.025781823544
"ENSMUSG00000025586"	184.27362863592	180.393572225623	178.16592354673	559.152117660163	460.643274215299	341.176925154629	49.4282366458715	30.4810427150185	62.7918292876342	430.10419325427	479.527016163758	463.812907893536
"ENSMUSG00000025591"	63.0409782175514	94.5847378696511	72.6219797065474	159.62439419013	59.5389265992563	93.7737747501027	123.044759309936	205.747038326375	228.817682997311	178.611287890795	261.137774306233	191.159332971305
"ENSMUSG00000025592"	90.1970919112659	36.0787144451247	34.8585502591427	0	0	0.997593348405348	0	0	0	0	0	0
"ENSMUSG00000025597"	1118.24996745903	1019.95500836758	1098.044333163	0	11.4899682910846	2.99278004521604	5.25832304743314	0	0	8.21201323635837	9.2931592279798	6.03661051488333
"ENSMUSG00000025602"	44.6136153539595	68.2570273286142	50.3512392632062	104.549310814588	63.7170968869234	61.8507876011316	35.7565967225454	85.7279326359897	67.0489024596772	211.459340836228	249.056667309859	209.269164515955
"ENSMUSG00000025607"	1123.09927347576	1367.0907473531	899.544255298433	907.338661712318	890.994813845011	813.038578950359	509.005670991528	660.10508129712	613.018536774192	1313.92211781734	1129.11884619955	1157.01701535264
"ENSMUSG00000025608"	8567.75387036691	8263.97580871436	9877.55753315319	96.1480269098444	66.8507246026738	92.7761814016974	18.9299629707593	41.9114337331505	60.6632927016127	218.644852418042	148.690547647677	205.244757506033
"ENSMUSG00000025609"	2151.15214902352	2597.66744004898	2515.6253770348	1147.24199099222	960.979166163435	1075.40562958097	1898.25462012336	2069.85330686673	1870.9836591129	2496.45202385294	2440.3836132675	2156.07605556583
"ENSMUSG00000025610"	9.69861203346945	18.5269074177667	12.5878098158015	6.53433192591176	16.7126811506684	30.9253938005658	10.5166460948663	2.85759775453299	3.19280487903225	307.950496363439	293.663831604162	312.897645021453
"ENSMUSG00000025612"	1097.88288218874	776.179910765385	667.153920237482	1009.08754455866	962.023708735352	965.670361256377	5926.13007445715	5003.65366818726	4975.45426982525	1428.89030312636	1513.85563823791	1883.4224806436
"ENSMUSG00000025613"	577.067415991432	597.736539320579	715.56857337518	819.591918707217	673.729958886321	756.175758091254	1054.81960331509	892.523031999137	940.813171021503	1686.5422184171	1695.07224318352	1923.66655074282
"ENSMUSG00000025616"	526.634633417391	713.773485779223	568.388027836577	919.473849574726	730.135257769827	761.163724833281	829.76337688495	850.611598265986	681.13170752688	1071.66772734477	1090.08757744203	1116.77294525342
"ENSMUSG00000025626"	349.1500332049	472.923689348256	454.129446431609	280.04279682479	319.630027006534	292.294851082767	388.064240900566	296.237633886586	330.987439126343	594.344457981437	618.924404583455	520.154606032447
"ENSMUSG00000025630"	376.306146898615	356.886742889611	449.28798111784	168.025678094874	173.394066938185	223.460910042798	870.778296654928	704.874112784804	707.738414852148	265.863928527102	289.017251990172	352.135613368194
"ENSMUSG00000025645"	32.0054197104492	38.0289152259422	15.4926890040634	20.5364717671512	18.801766294502	18.9542736197016	16.8266337517861	19.0506516968866	26.6067073252687	16.4240264727167	12.0811069963737	14.0854245347278
"ENSMUSG00000025646"	684.722009562943	509.00240379338	593.56364746818	430.33243112076	444.975135636547	413.003646239814	197.712946583486	187.648919214333	292.673780577956	366.461090672492	378.231580578778	346.099002853311
"ENSMUSG00000025647"	817.592994421475	1010.20400446349	948.927201498885	845.729246410865	848.168568396423	1009.56446858621	1559.61861586867	1623.11552457474	1698.57219564516	403.415150236105	320.613993365303	274.665778427191
"ENSMUSG00000025648"	121.232650418368	127.738151143549	38.7317225101586	137.220970444147	119.077853198513	119.711201808642	476.404068097443	583.902474509574	693.902927043009	110.862178690838	85.4970648974142	155.945771634486
"ENSMUSG00000025650"	82.4382022844903	59.4811238149352	58.0975837652379	132.553590497067	238.155706397025	191.537922893827	29.4466090656256	38.1013033937732	98.9769512499997	229.936370618034	179.35797310001	194.177638228747
"ENSMUSG00000025651"	356.908922831676	319.832928054078	418.302603109713	275.37541687771	336.342708157202	336.188958412602	896.018247282607	592.475267773173	651.332195322579	794.512280617672	854.041333051344	887.381745687849
"ENSMUSG00000025652"	0	0	0.968293062753965	7.46780791532772	9.400883147251	3.99037339362139	0	3.81013033937732	6.3856097580645	7.18551158181357	6.50521145958586	10.0610175248055
"ENSMUSG00000025656"	182.333906229226	129.688351924367	101.670771589166	96.1480269098444	159.815013503267	96.7665547953188	13.6716399233262	9.52532584844329	8.514146344086	186.823301127153	255.561878769445	269.635269664789
"ENSMUSG00000025658"	0	0	0	3.73390395766386	16.7126811506684	3.99037339362139	2.10332921897326	0	0	109.835677036293	155.195759107263	176.067806684097
"ENSMUSG00000025665"	0	1.95020078081755	3.87317225101586	0.933475989415965	14.6235960068349	23.9422403617284	0	0.95253258484433	0	35.9275579090679	53.9003235222829	75.4576314360416
"ENSMUSG00000025666"	1149.28552596613	1103.81364194273	1154.20533080273	362.188683893395	365.589900170872	343.17211185144	6.30998765691977	1.90506516968866	1.06426829301075	1847.70297818063	1860.49047744156	1970.95333310941
"ENSMUSG00000025701"	29.0958361004084	21.452208588993	30.9853780081269	50.4077034284621	59.5389265992563	62.8483809495369	86.2364979779035	51.4367595815938	89.398536612903	71.8551158181357	36.2433209891212	89.5430559707694
"ENSMUSG00000025702"	389.884203745472	464.147785834577	364.078191595491	606.759393120377	592.255638276813	590.575262255966	601.552156626351	558.184094718777	626.854024583331	833.519343490374	777.83742738191	706.283430241349
"ENSMUSG00000025722"	117.35320560498	93.6096374792424	135.561028785555	94.2810749310125	74.1625226060912	83.7978412660492	49.4282366458715	72.392476448169	48.9563414784945	147.816238254451	126.386965500525	90.5491577232499
"ENSMUSG00000025723"	43.6437541506125	28.2779113218545	17.4292751295714	46.6737994707983	34.4699048732537	46.8868873750514	15.7749691422994	2.85759775453299	4.257073172043	9.23851489090316	9.2931592279798	25.1525438120139
"ENSMUSG00000025724"	149.35862531543	249.625699944646	203.341543178333	476.072754602142	426.173369342045	404.025306104166	334.429345816748	332.433872110671	235.203292755376	345.931057581596	422.838744873081	263.598659149905
"ENSMUSG00000025726"	0	0	0	21.4699477565672	41.7817028766711	24.9398337101337	0	0	0	8.21201323635837	19.5156343787576	19.1159332971305
"ENSMUSG00000025727"	2.90958361004084	1.95020078081755	4.84146531376982	12.1351878624075	15.6681385787517	21.9470536649177	0	3.81013033937732	0	19.5035314363511	8.36384330518182	8.04881401984444
"ENSMUSG00000025728"	400.552676982288	459.272283882533	467.685549310165	262.306753025886	284.115579561363	260.371863933796	285.001109170876	321.003481092539	346.951463521504	515.303830581488	512.053073461687	481.922739438186
"ENSMUSG00000025730"	174.57501660245	175.518070273579	108.448823028444	131.620114507651	177.572237225852	125.696761899074	218.746238773219	234.323015871705	213.917926895161	168.346271345347	152.407811338869	193.171536476267
"ENSMUSG00000025731"	25.2163912870206	33.1534132738983	33.8902571963888	25.2038517142311	39.6926177328375	42.89651398143	35.7565967225454	40.9589011483062	20.2210975672042	30.7950496363439	47.395112062697	49.2989858715472
"ENSMUSG00000025732"	14.5479180502042	4.87550195204387	10.6512236902936	14.9356158306554	21.9353940102523	27.9326137553497	33.6532675035721	60.9620854300371	47.8920731854837	35.9275579090679	40.8899006031111	33.2013578318583
"ENSMUSG00000025733"	105.714871164817	145.289958170907	90.0512548361187	97.0815028992604	143.102332352598	69.8315343883744	107.269790167636	142.879887726649	170.28292688172	190.929307745332	193.29771194198	175.061704931617
"ENSMUSG00000025735"	4.84930601673473	13.6514054657228	0.968293062753965	20.5364717671512	10.4454257191678	3.99037339362139	3.15499382845988	6.66772809391031	11.7069512231182	11.2915181999928	1.85863184559596	4.02440700992222
"ENSMUSG00000025736"	139.66001328196	64.3566257669791	76.4951519575632	85.8797910262688	128.478736345764	97.7641481437241	94.6498148537965	95.2532584844329	63.856097580645	96.4911555272108	130.104229191717	66.4027156637166
"ENSMUSG00000025737"	150.328486518777	148.215259342134	152.022010852372	190.429101840857	110.721512623178	174.578835970936	165.111343689401	174.313463026512	207.532317137096	208.379835872594	166.347550180839	203.232554001072
"ENSMUSG00000025738"	11.6383344401633	40.9542163971685	9.68293062753965	61.6094153014537	84.607948325259	48.8820740718621	14.7233045328128	10.4778584332876	10.6426829301075	49.2720794181502	66.9107464414546	39.2379683467416
"ENSMUSG00000025739"	0	0	0	0.933475989415965	0	0	0	0	0	0	7.43452738238384	0
"ENSMUSG00000025742"	275.440581750532	325.683530396531	329.219641336348	104.549310814588	111.766055195095	134.675102034722	481.662391144876	430.544728349637	424.643048911289	282.287954999819	248.127351387061	302.836627496647
"ENSMUSG00000025743"	1760.29808407471	1851.71564138626	1550.2371934691	815.858014749554	930.687431577849	935.742560804217	4664.1325430732	4053.02614851262	4403.94219647848	472.190761090606	422.838744873081	584.545118191202
"ENSMUSG00000025745"	631.379643378861	738.150995539442	704.917349684886	484.474038506886	592.255638276813	567.630615242643	918.103204081826	890.617966829448	923.784878333331	1120.93980676292	1040.83383353374	1231.4685450362
"ENSMUSG00000025746"	264.772108513716	199.895580033799	114.258581404968	938.143369363045	1358.94988606373	968.663141301593	27.3432798466523	19.0506516968866	44.6992683064515	345.931057581596	386.59542388396	501.038672735316
"ENSMUSG00000025747"	147.418902908736	205.746182376251	200.436663990071	77.4785071215251	76.2516077499247	38.9061405878086	32.6016028940855	42.8639663179948	27.6709756182795	276.12894507255	218.389241857525	289.7573047144
"ENSMUSG00000025754"	0	2.92530117122632	0	2.8004279682479	0	4.98796674202674	0	0	4.257073172043	1.0265016545448	0	0
"ENSMUSG00000025757"	324.903503121227	376.388750697787	270.153764508356	336.984832179163	323.808197294201	299.278004521604	637.308753348897	661.057613881965	562.997927002686	1197.92743085378	1035.25793799695	1084.57768917404
"ENSMUSG00000025758"	274.470720547185	321.783128834896	365.046484658245	175.493486010201	196.374003520354	242.4151836625	139.871393061722	152.405213575093	174.540000053763	661.067065526849	486.961543546142	511.099690260122
"ENSMUSG00000025759"	161.96682095894	220.372688232383	233.358628123706	177.360437989033	193.240375804604	128.68954194429	160.904685251454	294.332568716898	204.339512258064	326.427526145245	249.985983232657	313.903746773933
"ENSMUSG00000025762"	376.306146898615	412.467465142912	377.634294474046	155.890490232466	124.300566058097	108.737674976183	177.73131900324	188.601451799177	169.218658588709	479.37627267242	434.919851869455	535.246132319655
"ENSMUSG00000025764"	308.415862664329	446.595978807219	334.061106650118	653.433192591176	660.150905451403	562.642648500616	319.706041283935	410.541544067906	377.815244018816	901.268452690331	992.509405548243	1010.12615949048
"ENSMUSG00000025766"	55.2820885907759	53.6305214724826	56.1609976397299	52.2746554072941	56.405298883506	58.8580075559155	90.44315641585	84.7754000511453	70.2417073387095	73.9081191272253	52.0416916766869	99.6040734955749
"ENSMUSG00000025776"	111.534038384899	119.937348020279	116.195167530476	120.41840263466	207.863971811439	176.574022667747	0	1.90506516968866	0	12.3180198545376	40.8899006031111	62.3783086537944
"ENSMUSG00000025777"	0	0	0	8.40128390474369	6.26725543150066	6.98315343883744	0	0	0	3.07950496363439	9.2931592279798	10.0610175248055
"ENSMUSG00000025779"	94.0765367246537	89.7092359176073	122.004925907	92.4141229521806	107.587884907428	109.735268324588	319.706041283935	320.050948507695	288.416707405913	41.0600661817918	43.6778483715051	60.3661051488333
"ENSMUSG00000025780"	1236.57303426736	1338.81283603125	1214.23950069347	11702.0550033185	9190.93009029572	9552.95390432961	18.9299629707593	31.4335752998629	13.8354878091397	3282.75229123426	4639.14508660752	4744.7758646983
"ENSMUSG00000025781"	962.10231372017	792.756617402334	844.351550721457	938.143369363045	819.96591895467	913.795507139299	1731.03994721499	1630.73578525349	1526.16073217741	1759.42383588978	1916.24943280944	2081.62452588227
"ENSMUSG00000025782"	298.717250630859	343.235337423889	307.917193955761	265.107180994134	215.175769814856	260.371863933796	271.32946924755	301.952829395652	370.365365967741	409.574160163374	427.485324487071	281.708490694555
"ENSMUSG00000025784"	5.81916722008167	11.7012046849053	0.968293062753965	2631.46881416361	1994.03176978913	2337.36121531373	0	17.1455865271979	10.6426829301075	5.13250827272398	6.50521145958586	11.0671192772861
"ENSMUSG00000025785"	86.3176470978781	64.3566257669791	80.3683242085791	113.884070708748	73.1179800341744	67.8363476915637	117.786436262502	112.398845011631	102.169756129032	142.683729981727	154.266443184465	128.781024317511
"ENSMUSG00000025786"	607.133113295188	701.097180703909	556.76851108353	556.351689691915	664.32907573907	641.452523024639	679.375337728362	727.734894821068	649.203658736557	597.423962945071	683.047203256516	669.057665399569
"ENSMUSG00000025787"	33.9451421171431	34.1285136643071	30.9853780081269	86.8132670156848	76.2516077499247	61.8507876011316	10.5166460948663	21.9082494514196	42.57073172043	49.2720794181502	30.6674254523334	54.32949463395
"ENSMUSG00000025789"	8.72875083012251	5.85060234245265	19.3658612550793	38.2725155660546	45.9598731643382	66.8387543431583	0	2.85759775453299	1.06426829301075	285.367459963453	293.663831604162	317.928153783855
"ENSMUSG00000025790"	422.859484659268	509.977504183789	548.053873518744	253.905469121143	208.908514383355	320.227464838117	65.2032057881709	62.8671505997257	116.005243938172	458.846239581524	356.857314354424	386.343072952533
"ENSMUSG00000025791"	102.805287554776	57.5309230341177	62.9390490790077	238.036377301071	215.175769814856	155.624562351234	125.148088528909	134.30709446305	112.812439059139	241.227888818027	262.06709022903	206.250859258514
"ENSMUSG00000025792"	66.9204230309392	50.7052203012563	59.0658768279918	63.4763672802856	59.5389265992563	44.8917006782407	226.107891039625	189.553984384022	219.239268360214	108.809175381748	84.5677489746162	107.652887515419
"ENSMUSG00000025793"	335.571976358043	328.608831567757	377.634294474046	198.830385745601	289.338292420947	274.338170811471	500.592354115635	417.209272161816	431.028658669354	338.745545999783	359.645262122818	350.123409863233
"ENSMUSG00000025794"	1549.83820294842	1226.67629113424	1690.63968756842	1900.55711445091	2308.43908393608	2003.16744359794	2739.58630771267	2559.45505547671	2382.89670805107	2877.28413768906	3548.12819324269	3706.47885613836
"ENSMUSG00000025795"	1158.01427679625	1156.46906302481	1089.32969559821	84.9463150368528	74.1625226060912	57.8604142075102	1527.01701297458	1332.59308619722	1295.21451259408	333.613037727059	418.192165259091	364.208834397961
"ENSMUSG00000025804"	0.969861203346945	4.87550195204387	0.968293062753965	0	0	0	199.816275802459	565.804355397532	313.959146438171	1.0265016545448	0.92931592279798	0
"ENSMUSG00000025808"	144.509319298695	104.335741773739	155.895183103388	36.4055635872226	16.7126811506684	24.9398337101337	19.9816275802459	70.4874112784804	45.7635365994622	164.240264727167	131.033545114515	97.5918699906138
"ENSMUSG00000025809"	7574.61599813964	7698.41758227727	8673.00096308726	6475.52293857855	6291.27991065475	6932.27617806876	5438.15769565535	4981.74541873584	5211.72183087364	9207.71984126682	8837.79442580879	9239.03239302894
"ENSMUSG00000025810"	5731.87971178045	6999.27060235418	6752.87581964615	2186.20076721219	2109.97599527189	2020.12653052083	4628.37594635065	4903.63774677861	4116.58975736558	1132.23132496291	1247.14196839489	1123.81565752078
"ENSMUSG00000025812"	44.6136153539595	37.0538148355334	25.1756196316031	1093.1003836061	998.582698752439	947.713680985081	12.6199753138395	9.52532584844329	10.6426829301075	1672.17119525347	1890.22858697109	1722.44620024671
"ENSMUSG00000025813"	85.3477858945312	96.5349386504687	87.1463756478568	146.555730338307	76.2516077499247	145.648628867181	25.2399506276791	34.2911730543959	39.3779268413977	299.73848312708	368.009105428	272.65357492223
"ENSMUSG00000025815"	10.6684732368164	23.4024093698106	25.1756196316031	80.278935089773	60.5834691711731	49.8796674202674	16.8266337517861	14.2879887726649	6.3856097580645	104.703168763569	166.347550180839	81.4942419509249
"ENSMUSG00000025816"	166.816126975675	165.767066369492	188.817147237023	250.171565163479	253.823844975777	226.453690088014	153.543032985048	185.743854044644	235.203292755376	467.058252817882	414.474901567899	413.507820269508
"ENSMUSG00000025817"	234.706411209961	292.530117122632	362.141605469983	336.984832179163	352.010846735954	363.123978819547	282.897779951903	320.050948507695	282.031097647849	550.204886836011	565.95339698397	528.203420052291
"ENSMUSG00000025821"	311.325446274369	332.509233129392	252.724489378785	304.313172549605	222.487567818274	235.432030223662	195.609617364513	242.895809135304	201.146707379032	307.950496363439	280.65340868499	292.775609971841
"ENSMUSG00000025823"	588.705750431596	680.620072505325	628.422197727323	1652.25250126626	1314.03455547131	1794.67043378122	1264.10086060293	1183.9980029615	1196.23756134408	1280.04756321736	1195.1002767182	1155.00481184768
"ENSMUSG00000025825"	169.725710585715	125.787950362732	178.16592354673	235.235949332823	269.491983554529	208.497009816718	550.020590761507	350.531991222713	474.663658682794	253.545908672565	188.65113232799	230.397301318047
"ENSMUSG00000025854"	20.3670852702858	19.5020078081755	17.4292751295714	268.841084951798	233.977536109358	264.362237327417	984.358074479484	702.969047615115	923.784878333331	318.215512908887	282.512040530586	318.934255536336
"ENSMUSG00000025855"	5.81916722008167	2.92530117122632	5.80975837652379	38.2725155660546	74.1625226060912	39.9037339362139	97.8048086822564	128.591898953984	111.748170766129	117.021188618107	108.729962967364	91.5552594757305
"ENSMUSG00000025856"	78.5587574711026	157.966263246221	126.846391220769	86.8132670156848	116.988768054679	88.785808008076	433.285819108491	205.747038326375	299.059390336021	738.054689617709	871.698335584506	974.912598153658
"ENSMUSG00000025857"	52.372504980735	71.1823284998405	65.8439282672696	57.8755113437898	67.8952671745905	68.833941039969	113.579777824556	166.693202347758	85.14146344086	167.319769690802	156.125075030061	180.092213694019
"ENSMUSG00000025858"	110.564177181552	109.211243725783	115.226874467722	171.759582052538	167.126811506684	155.624562351234	165.111343689401	188.601451799177	261.810000080644	199.14132098169	194.227027864778	212.287469773397
"ENSMUSG00000025860"	3567.14950591006	3483.05859454014	3834.4405285057	1353.54018465315	1308.81184261172	1376.67882079938	2268.44056266266	2580.41077234329	2469.10243978494	1726.57578294435	1700.6481387203	1794.88552642531
"ENSMUSG00000025862"	2346.09425089626	2580.11563302162	2595.99370124338	2315.95392974101	2106.84236755614	2216.65242015668	3667.15449327987	3805.3676764531	3807.95195239246	3319.70635079787	3524.89529517274	3241.65984649235
"ENSMUSG00000025867"	138.690152078613	146.265058561316	154.926890040634	111.0836427405	174.438609510102	143.65344217037	7.3616522664064	9.52532584844329	2.1285365860215	324.374522836156	324.331257056495	315.915950278894
"ENSMUSG00000025868"	301.6268342409	225.248190184427	200.436663990071	152.156586274802	145.191417496432	128.68954194429	259.761158543197	215.272364174818	204.339512258064	148.842739908995	141.256020265293	177.073908436578
"ENSMUSG00000025869"	85.3477858945312	106.285942554556	120.068339781492	106.41626279342	48.0489583081718	125.696761899074	87.2881625873901	111.446312426787	101.105487836021	198.114819327146	111.517910735758	172.043399674175
"ENSMUSG00000025870"	99.8957039447354	80.9333324039283	84.2414964595949	79.345459100357	98.1870017601771	63.8459742979423	166.163008298887	95.2532584844329	105.362561008064	92.3851489090317	65.0521145958586	90.5491577232499
"ENSMUSG00000025871"	652.716589852494	644.5413580602	699.107591308363	529.280885998852	575.542957126144	555.659495061779	800.316767819324	656.294950957743	512.977317231181	1044.9786843266	991.580089625445	1050.3702295897
