"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"id"	"day"	"type"	"symbol"
476.2523	0.6276572	0.2047266	0.0003316331	0.005373687	"ENSMUSG00000022389"	"D2"	"MuSCs"	"Tef"
972.5979	-0.5468261	0.1965485	0.0009644736	0.01194133	"ENSMUSG00000022391"	"D2"	"MuSCs"	"Rangap1"
689.8359	-0.1591494	0.1617825	0.2347661	0.4632712	"ENSMUSG00000022400"	"D2"	"MuSCs"	"Rbx1"
2104.278	-0.3881115	0.1563632	0.004058391	0.03257098	"ENSMUSG00000022403"	"D2"	"MuSCs"	"St13"
539.5895	-0.3046132	0.2033479	0.05149147	0.1771392	"ENSMUSG00000022412"	"D2"	"MuSCs"	"Mief1"
178.4205	-0.2236161	0.273961	0.1678766	0.375545	"ENSMUSG00000022440"	"D2"	"MuSCs"	"C1qtnf6"
11110.22	0.1752357	0.1297361	0.1303706	0.3216186	"ENSMUSG00000022443"	"D2"	"MuSCs"	"Myh9"
178.5099	-0.4736784	0.2936191	0.01718813	0.08566661	"ENSMUSG00000022464"	"D2"	"MuSCs"	"Slc38a4"
35.21742	0.3240579	0.4341852	0.06315223	0.202492	"ENSMUSG00000022469"	"D2"	"MuSCs"	"Rapgef3"
310.8823	-0.1666528	0.191442	0.254423	0.4855933	"ENSMUSG00000022471"	"D2"	"MuSCs"	"Xrcc6"
65.8102	0.299812	0.3584052	0.08990652	0.2537308	"ENSMUSG00000022474"	"D2"	"MuSCs"	"Pmm1"
588.7155	0.4936249	0.2246238	0.005695202	0.04128609	"ENSMUSG00000022498"	"D2"	"MuSCs"	"Txndc11"
621.5582	0.5452088	0.2074415	0.001574711	0.01715789	"ENSMUSG00000022500"	"D2"	"MuSCs"	"Litaf"
105.855	-0.2641228	0.284012	0.1182109	0.3027912	"ENSMUSG00000022503"	"D2"	"MuSCs"	"Nubp1"
571.0493	0.4227257	0.2239855	0.01495869	0.07790855	"ENSMUSG00000022505"	"D2"	"MuSCs"	"Emp2"
855.8933	0.507725	0.1839222	0.001237272	0.01437927	"ENSMUSG00000022508"	"D2"	"MuSCs"	"Bcl6"
139.2096	0.711085	0.3760114	0.00540998	0.03970176	"ENSMUSG00000022518"	"D2"	"MuSCs"	"4930562C15Rik"
538.7106	0.4806198	0.223954	0.006768376	0.04637728	"ENSMUSG00000022528"	"D2"	"MuSCs"	"Hes1"
309.5083	-0.1910069	0.2009641	0.2040167	0.4245679	"ENSMUSG00000022529"	"D2"	"MuSCs"	"Zfp263"
4458.123	-0.4335327	0.1448943	0.0007535383	0.009950366	"ENSMUSG00000022533"	"D2"	"MuSCs"	"Atp13a3"
916.8254	-0.1805012	0.1529676	0.1640032	0.3705785	"ENSMUSG00000022536"	"D2"	"MuSCs"	"Glyr1"
475.7932	-0.237475	0.2170537	0.1309862	0.3224375	"ENSMUSG00000022538"	"D2"	"MuSCs"	"Lsg1"
791.3381	1.251958	0.2384074	1.22481e-08	1.547095e-06	"ENSMUSG00000022548"	"D2"	"MuSCs"	"Apod"
939.082	-0.1773244	0.1484657	0.1629373	0.369199	"ENSMUSG00000022601"	"D2"	"MuSCs"	"Zbtb11"
209.6412	0.6082009	0.265084	0.003035963	0.02671837	"ENSMUSG00000022610"	"D2"	"MuSCs"	"Mapk12"
323.7915	-0.2852947	0.2122598	0.0723834	0.2207787	"ENSMUSG00000022635"	"D2"	"MuSCs"	"Zcrb1"
133.3237	-0.3768719	0.3448971	0.05101434	0.176225	"ENSMUSG00000022636"	"D2"	"MuSCs"	"Alcam"
760.5924	-0.437256	0.179197	0.003621741	0.02991405	"ENSMUSG00000022656"	"D2"	"MuSCs"	"Nectin3"
53.07579	0.6329296	0.5233556	0.01637444	0.08323676	"ENSMUSG00000022671"	"D2"	"MuSCs"	"Mzt2"
301.963	-0.4112996	0.2277205	0.01697032	0.08508978	"ENSMUSG00000022674"	"D2"	"MuSCs"	"Ube2v2"
567.0142	-0.1848446	0.1744384	0.1876648	0.4032741	"ENSMUSG00000022678"	"D2"	"MuSCs"	"Nde1"
1290.783	-0.3828865	0.1730212	0.008337402	0.05316729	"ENSMUSG00000022682"	"D2"	"MuSCs"	"Rrn3"
387.8818	-1.132701	0.2592681	7.657911e-07	4.764287e-05	"ENSMUSG00000022686"	"D2"	"MuSCs"	"B3gnt5"
400.4589	-0.4689901	0.228679	0.007878878	0.05104941	"ENSMUSG00000022704"	"D2"	"MuSCs"	"Qtrt2"
