"id"	"symbol"	"Tau"	"class"	"whichMAX"	"nbMAX"	"maxlog10TPM"
"10025"	"ENSMUSG00000024527"	"Afg3l2"	0.256854097029489	"housekeeping"	"FAPs.D7"	1	1.19891628784809
"10026"	"ENSMUSG00000024528"	"Srfbp1"	0.236072439813008	"housekeeping"	"FAPs.D7"	1	0.918549550633836
"10027"	"ENSMUSG00000024530"	"Prelid3a"	0.705704652036275	"intermediate"	"FAPs.D0"	1	0.483613427508883
"10028"	"ENSMUSG00000024533"	"Spire1"	0.323623098104094	"housekeeping"	"M1.D2"	1	1.06021409255702
"10029"	"ENSMUSG00000024534"	"Sncaip"	0.720543167092241	"intermediate"	"ECs.D4"	1	1.35724362017292
"10030"	"ENSMUSG00000024535"	"Snx24"	0.484059202455093	"housekeeping"	"M1.D2"	1	1.1926018899996
"10031"	"ENSMUSG00000024537"	"Psmg2"	0.297128138866797	"housekeeping"	"FAPs.D2"	1	1.15916072645252
"10032"	"ENSMUSG00000024538"	"Ppic"	0.514339256898915	"intermediate"	"FAPs.D7"	1	2.06541341265962
"10033"	"ENSMUSG00000024542"	"Cep192"	0.199573367371157	"housekeeping"	"M2.D2"	1	1.20999776624022
"10034"	"ENSMUSG00000024553"	"Galr1"	0.999974528444194	"specific"	"sCs.D0"	1	0.248716543387222
"10035"	"ENSMUSG00000024558"	"Mapk4"	0.99682874015452	"specific"	"sCs.D0"	1	0.170998230449865
"10036"	"ENSMUSG00000024560"	"Cxxc1"	0.154664666106166	"housekeeping"	"ECs.D7"	1	1.09861161602304
"10037"	"ENSMUSG00000024563"	"Smad2"	0.207750779637306	"housekeeping"	"ECs.D0"	1	1.25733195990209
"10038"	"ENSMUSG00000024566"	"Atp9b"	0.16553263360218	"housekeeping"	"FAPs.D7"	1	1.39404451517536
"10039"	"ENSMUSG00000024570"	"Rbfa"	0.363719679941418	"housekeeping"	"M2.D2"	1	1.20879305502297
"10040"	"ENSMUSG00000024571"	"Gm16286"	0.206992956370112	"housekeeping"	"M2.D4"	1	1.49709420951607
"10041"	"ENSMUSG00000024576"	"Csnk1a1"	0.112592056630185	"housekeeping"	"FAPs.D7"	1	2.02909432966961
"10042"	"ENSMUSG00000024580"	"Grpel2"	0.379856595395316	"housekeeping"	"ECs.D7"	1	0.920629003765738
"10043"	"ENSMUSG00000024581"	"Napg"	0.145465669513362	"housekeeping"	"FAPs.D7"	1	1.14901048229007
"10044"	"ENSMUSG00000024583"	"Txnl1"	0.181599487800864	"housekeeping"	"FAPs.D2"	1	1.17023273569245
"10045"	"ENSMUSG00000024588"	"Fech"	0.296328774873796	"housekeeping"	"FAPs.D7"	1	1.45467689803865
"10046"	"ENSMUSG00000024590"	"Lmnb1"	0.337716932485698	"housekeeping"	"ECs.D0"	1	1.34220277746258
"10047"	"ENSMUSG00000024592"	"C330018D20Rik"	0.472448172388942	"housekeeping"	"M2.D2"	1	0.477838503718516
"10048"	"ENSMUSG00000024593"	"Megf10"	0.799773440504113	"intermediate"	"sCs.D7"	1	1.09871781900802
"10049"	"ENSMUSG00000024594"	"Prrc1"	0.434511126345966	"housekeeping"	"FAPs.D7"	1	1.29735901984187
"10050"	"ENSMUSG00000024597"	"Slc12a2"	0.476981136200174	"housekeeping"	"sCs.D0"	1	1.48614203444684
"10051"	"ENSMUSG00000024598"	"Fbn2"	0.908576671974941	"specific"	"FAPs.D7"	1	1.11787206074599
"10052"	"ENSMUSG00000024600"	"Slc27a6"	0.910723534732765	"specific"	"FAPs.D4"	1	0.396116295009884
"10053"	"ENSMUSG00000024601"	"Isoc1"	0.293323940351276	"housekeeping"	"M2.D2"	1	1.13311568556811
"10054"	"ENSMUSG00000024608"	"Rps14"	0.15655305229285	"housekeeping"	"M2.D2"	1	2.14392280776082
"10055"	"ENSMUSG00000024610"	"Cd74"	0.655973182963949	"intermediate"	"M2.D2"	1	3.43302970002104
"10056"	"ENSMUSG00000024613"	"Tcof1"	0.323863057255776	"housekeeping"	"M2.D2"	1	1.28804329813732
"10057"	"ENSMUSG00000024614"	"Tmx3"	0.107174467267924	"housekeeping"	"FAPs.D0"	1	1.41177203522164
"10058"	"ENSMUSG00000024617"	"Camk2a"	0.748553988373989	"intermediate"	"FAPs.D7"	1	0.645637231560349
"10059"	"ENSMUSG00000024621"	"Csf1r"	0.643898627252506	"intermediate"	"M2.D2"	1	2.40960400360177
"10060"	"ENSMUSG00000024639"	"Gnaq"	0.215407088179727	"housekeeping"	"M2.D4"	1	1.63417120425773
"10061"	"ENSMUSG00000024645"	"Timm21"	0.230890749428948	"housekeeping"	"FAPs.D2"	1	0.785325785588995
"10062"	"ENSMUSG00000024646"	"Cyb5a"	0.377816223311954	"housekeeping"	"FAPs.D0"	1	1.85055595156549
"10063"	"ENSMUSG00000024654"	"Asrgl1"	0.477781739979856	"housekeeping"	"FAPs.D0"	1	0.528607116884301
"10064"	"ENSMUSG00000024659"	"Anxa1"	0.279705447852938	"housekeeping"	"FAPs.D2"	1	2.30534000392564
"10065"	"ENSMUSG00000024660"	"Incenp"	0.365487668660307	"housekeeping"	"FAPs.D2"	1	1.08636954153496
"10066"	"ENSMUSG00000024663"	"Rab3il1"	0.447826291215656	"housekeeping"	"M2.D2"	1	1.71831576566802
"10067"	"ENSMUSG00000024665"	"Fads2"	0.466439838623266	"housekeeping"	"FAPs.D7"	1	1.40217999314704
"10068"	"ENSMUSG00000024667"	"Tmem216"	0.29623225803831	"housekeeping"	"FAPs.D4"	1	0.814886024862311
"10069"	"ENSMUSG00000024670"	"Cd6"	0.86806114856005	"specific"	"M2.D2"	1	0.0646791373530285
"10070"	"ENSMUSG00000024672"	"Ms4a7"	0.781623792969393	"intermediate"	"M2.D7"	1	2.26118366837542
"10071"	"ENSMUSG00000024675"	"Ms4a4c"	0.811623197737564	"specific"	"M2.D2"	1	2.02860751540455
"10072"	"ENSMUSG00000024677"	"Ms4a6b"	0.781211257547004	"intermediate"	"M2.D2"	1	2.21952321955844
"10073"	"ENSMUSG00000024678"	"Ms4a4d"	0.75080956620525	"intermediate"	"FAPs.D0"	1	1.84506808480016
"10074"	"ENSMUSG00000024679"	"Ms4a6d"	0.713402892033984	"intermediate"	"M1.D2"	1	2.36032092257383
"10075"	"ENSMUSG00000024683"	"Mrpl16"	0.257413855912297	"housekeeping"	"FAPs.D2"	1	0.949777958967154
"10076"	"ENSMUSG00000024687"	"Osbp"	0.166394148344853	"housekeeping"	"FAPs.D7"	1	1.16854362104885
"10077"	"ENSMUSG00000024691"	"Fam111a"	0.328417780565132	"housekeeping"	"M2.D2"	1	1.64621333570789
"10078"	"ENSMUSG00000024697"	"Gna14"	0.825413895445852	"specific"	"sCs.D0"	1	0.953339532519841
"10079"	"ENSMUSG00000024712"	"Rfk"	0.18406825394831	"housekeeping"	"FAPs.D0"	1	1.17712710928941
"10080"	"ENSMUSG00000024726"	"Carnmt1"	0.271440463583602	"housekeeping"	"FAPs.D2"	1	0.915871468785765
"10081"	"ENSMUSG00000024730"	"Ms4a8a"	0.848016883609326	"specific"	"M2.D4"	1	0.867715672285091
"10082"	"ENSMUSG00000024732"	"Ccdc86"	0.366636174601352	"housekeeping"	"M2.D2"	1	1.03467144754854
"10083"	"ENSMUSG00000024735"	"Prpf19"	0.21036352457225	"housekeeping"	"FAPs.D2"	1	1.27637917517881
"10084"	"ENSMUSG00000024740"	"Ddb1"	0.229991242813251	"housekeeping"	"FAPs.D4"	1	1.9196217704857
"10085"	"ENSMUSG00000024750"	"Zfand5"	0.137412496944659	"housekeeping"	"M2.D4"	1	1.7988260113687
"10086"	"ENSMUSG00000024754"	"Cemip2"	0.275359630618303	"housekeeping"	"ECs.D7"	1	1.08548622224908
"10087"	"ENSMUSG00000024758"	"Rtn3"	0.156475638478638	"housekeeping"	"M1.D2"	1	1.73820654935873
"10088"	"ENSMUSG00000024759"	"Atl3"	0.203367416764883	"housekeeping"	"FAPs.D0"	1	1.55323913508692
"10089"	"ENSMUSG00000024764"	"Naa40"	0.33565535516522	"housekeeping"	"M2.D2"	1	0.983037168311612
"10090"	"ENSMUSG00000024766"	"Lipo3"	0.244692219172269	"housekeeping"	"M2.D2"	1	0.920271680014945
"10091"	"ENSMUSG00000024769"	"Cdc42bpg"	0.447353937591124	"housekeeping"	"FAPs.D7"	1	0.687472955110097
"10092"	"ENSMUSG00000024773"	"Atg2a"	0.248528481364671	"housekeeping"	"M2.D4"	1	1.00136983493384
"10093"	"ENSMUSG00000024776"	"Stambpl1"	0.300250018306437	"housekeeping"	"FAPs.D7"	1	1.09542010939842
"10094"	"ENSMUSG00000024777"	"Ppp2r5b"	0.370575425206461	"housekeeping"	"FAPs.D7"	1	0.767304143567042
"10095"	"ENSMUSG00000024778"	"Fas"	0.395328810556673	"housekeeping"	"ECs.D7"	1	1.26367324358785
"10096"	"ENSMUSG00000024781"	"Lipa"	0.342544794750299	"housekeeping"	"M2.D7"	1	1.98763265266282
"10097"	"ENSMUSG00000024782"	"Ak3"	0.293805293035629	"housekeeping"	"FAPs.D0"	1	1.52378643641727
"10098"	"ENSMUSG00000024785"	"Rcl1"	0.458170529874515	"housekeeping"	"FAPs.D2"	1	0.784804062076353
"10099"	"ENSMUSG00000024786"	"Majin"	0.835275804286727	"specific"	"ECs.D2"	1	0.177373750523915
"10100"	"ENSMUSG00000024789"	"Jak2"	0.281259967303682	"housekeeping"	"ECs.D0"	1	1.70148122594106
"10101"	"ENSMUSG00000024790"	"Sac3d1"	0.406928230349153	"housekeeping"	"ECs.D7"	1	0.464882743851142
"10102"	"ENSMUSG00000024795"	"Kif20b"	0.491435541083118	"housekeeping"	"FAPs.D2"	1	0.9001607644368
"10103"	"ENSMUSG00000024800"	"Rpp30"	0.220813588147678	"housekeeping"	"FAPs.D2"	1	0.994582346689178
"10104"	"ENSMUSG00000024805"	"Pcgf5"	0.282247301777727	"housekeeping"	"M1.D4"	1	1.12347428323473
"10105"	"ENSMUSG00000024806"	"Mlana"	0.945816169271141	"specific"	"FAPs.D0"	1	0.574551837584418
"10106"	"ENSMUSG00000024807"	"Syvn1"	0.192412225977706	"housekeeping"	"M1.D2"	1	1.13709385356889
"10107"	"ENSMUSG00000024812"	"Tjp2"	0.520974956273243	"intermediate"	"ECs.D7"	1	1.33045226768706
"10108"	"ENSMUSG00000024816"	"Frmd8"	0.209521283297198	"housekeeping"	"M2.D2"	1	0.941867661296934
"10109"	"ENSMUSG00000024818"	"Slc25a45"	0.418338559794064	"housekeeping"	"M2.D2"	1	1.11613257247846
"10110"	"ENSMUSG00000024829"	"Mrpl21"	0.207021059012618	"housekeeping"	"M2.D2"	1	1.1031635060524
"10111"	"ENSMUSG00000024830"	"Rps6kb2"	0.216041395752825	"housekeeping"	"ECs.D7"	1	0.769382654710858
"10112"	"ENSMUSG00000024835"	"Coro1b"	0.265895822492113	"housekeeping"	"M2.D2"	1	1.83202684834231
"10113"	"ENSMUSG00000024844"	"Banf1"	0.274285111777363	"housekeeping"	"FAPs.D2"	1	1.10057712074278
"10114"	"ENSMUSG00000024845"	"Tmem134"	0.15661800081303	"housekeeping"	"ECs.D0"	1	0.984304450468748
"10115"	"ENSMUSG00000024846"	"Cst6"	0.915251175543753	"specific"	"ECs.D2"	1	0.293725098869153
"10116"	"ENSMUSG00000024847"	"Aip"	0.213740088070983	"housekeeping"	"M2.D2"	1	1.19380677937616
"10117"	"ENSMUSG00000024853"	"Sf3b2"	0.117945969724488	"housekeeping"	"M1.D2"	1	1.39528931648132
"10118"	"ENSMUSG00000024854"	"Pold4"	0.262737496896126	"housekeeping"	"M2.D2"	1	1.367394125508
"10119"	"ENSMUSG00000024858"	"Grk2"	0.340751714619989	"housekeeping"	"M2.D2"	1	1.68539338328909
"10120"	"ENSMUSG00000024866"	"Acy3"	0.536960965989588	"intermediate"	"ECs.D4"	1	0.825052120180368
"10121"	"ENSMUSG00000024867"	"Pip5k1b"	0.889129889892982	"specific"	"sCs.D0"	1	0.981563292032523
"10122"	"ENSMUSG00000024869"	"Gm49405"	0.525926864459326	"intermediate"	"ECs.D2"	1	0.312459624132732
"10123"	"ENSMUSG00000024870"	"Rab1b"	0.16842984910538	"housekeeping"	"M1.D2"	1	1.36276108759163
"10124"	"ENSMUSG00000024871"	"Doc2g"	0.629072722898146	"intermediate"	"sCs.D2"	1	0.267161678905932
"10125"	"ENSMUSG00000024875"	"Yif1a"	0.340911519950357	"housekeeping"	"FAPs.D4"	1	1.2364881532816
"10126"	"ENSMUSG00000024878"	"Cbwd1"	0.201637113045965	"housekeeping"	"FAPs.D4"	1	0.781635448999544
"10127"	"ENSMUSG00000024883"	"Rin1"	0.612214967464012	"intermediate"	"ECs.D7"	1	0.600396156845443
"10128"	"ENSMUSG00000024887"	"Asah2"	0.340775471589292	"housekeeping"	"ECs.D4"	1	1.09960244631657
"10129"	"ENSMUSG00000024889"	"Rce1"	0.218284497322681	"housekeeping"	"FAPs.D7"	1	0.954828057671671
"10130"	"ENSMUSG00000024891"	"Slc29a2"	0.707119754668959	"intermediate"	"sCs.D2"	1	0.582193299432867
"10131"	"ENSMUSG00000024896"	"Minpp1"	0.266426447037398	"housekeeping"	"FAPs.D2"	1	1.11788820919158
"10132"	"ENSMUSG00000024897"	"Apba1"	0.445170127282885	"housekeeping"	"M2.D2"	1	0.855838581466086
"10133"	"ENSMUSG00000024899"	"Papss2"	0.392569898660135	"housekeeping"	"ECs.D7"	1	1.60872670940944
"10134"	"ENSMUSG00000024902"	"Mrpl11"	0.262666767450647	"housekeeping"	"FAPs.D2"	1	0.814663099516447
"10135"	"ENSMUSG00000024905"	"Tesmin"	0.515361108464134	"intermediate"	"M2.D2"	1	0.449676367977893
"10136"	"ENSMUSG00000024906"	"Mus81"	0.313605280814653	"housekeeping"	"FAPs.D0"	1	1.06159769917124
"10137"	"ENSMUSG00000024907"	"Gal"	0.710285492300393	"intermediate"	"sCs.D7"	1	1.1571772562646
"10138"	"ENSMUSG00000024908"	"Ppp6r3"	0.133020710792515	"housekeeping"	"ECs.D7"	1	1.64512365494837
"10139"	"ENSMUSG00000024909"	"Efemp2"	0.574713807541809	"intermediate"	"FAPs.D4"	1	2.09478747715425
"10140"	"ENSMUSG00000024910"	"Ctsw"	0.482518267672609	"housekeeping"	"FAPs.D7"	1	0.551810263903398
"10141"	"ENSMUSG00000024911"	"Fibp"	0.277986543258421	"housekeeping"	"FAPs.D7"	1	1.24163142772977
"10142"	"ENSMUSG00000024912"	"Fosl1"	0.721152315717303	"intermediate"	"FAPs.D2"	1	1.12348274405868
"10143"	"ENSMUSG00000024913"	"Lrp5"	0.298817222300413	"housekeeping"	"ECs.D7"	1	1.25885136955527
"10144"	"ENSMUSG00000024914"	"Drap1"	0.205949023544347	"housekeeping"	"FAPs.D0"	1	1.15270210826965
"10145"	"ENSMUSG00000024921"	"Smarca2"	0.30385088898581	"housekeeping"	"FAPs.D7"	1	1.77857984731947
"10146"	"ENSMUSG00000024927"	"Rela"	0.138024609750105	"housekeeping"	"M2.D2"	1	1.25248878938469
"10147"	"ENSMUSG00000024936"	"Kcnk7"	0.294445513286779	"housekeeping"	"ECs.D7"	1	0.760084267544416
"10148"	"ENSMUSG00000024939"	"Fam89b"	0.374287621805677	"housekeeping"	"M1.D2"	1	1.0867933200042
"10149"	"ENSMUSG00000024940"	"Ltbp3"	0.631151064751106	"intermediate"	"FAPs.D7"	1	1.81383256237805
"10150"	"ENSMUSG00000024941"	"Scyl1"	0.209168117152371	"housekeeping"	"FAPs.D7"	1	1.42866651849876
"10151"	"ENSMUSG00000024942"	"Capn1"	0.30535157642191	"housekeeping"	"FAPs.D0"	1	1.25455122505532
"10152"	"ENSMUSG00000024944"	"Arl2"	0.219882177386199	"housekeeping"	"M2.D2"	1	0.625578574153544
"10153"	"ENSMUSG00000024947"	"Men1"	0.304856378295066	"housekeeping"	"FAPs.D7"	1	1.02726906909877
"10154"	"ENSMUSG00000024948"	"Map4k2"	0.379891908282519	"housekeeping"	"ECs.D7"	1	1.27532100585693
"10155"	"ENSMUSG00000024949"	"Sf1"	0.14994638270296	"housekeeping"	"M2.D4"	1	1.78666661620669
"10156"	"ENSMUSG00000024953"	"Prdx5"	0.344633660956275	"housekeeping"	"M2.D2"	1	1.66023300645069
"10157"	"ENSMUSG00000024957"	"Kcnk4"	0.733298558373218	"intermediate"	"FAPs.D7"	1	0.520840786902883
"10158"	"ENSMUSG00000024958"	"Gpr137"	0.192257447598056	"housekeeping"	"M1.D2"	1	0.694326316712188
"10159"	"ENSMUSG00000024959"	"Bad"	0.305082711303258	"housekeeping"	"FAPs.D7"	1	0.858230656782787
"10160"	"ENSMUSG00000024960"	"Plcb3"	0.202301624340888	"housekeeping"	"FAPs.D0"	1	1.16282918310236
"10161"	"ENSMUSG00000024963"	"Dnajc4"	0.272503854023124	"housekeeping"	"FAPs.D7"	1	0.9608103724431
"10162"	"ENSMUSG00000024966"	"Stip1"	0.251699620760669	"housekeeping"	"FAPs.D2"	1	1.61379100586949
"10163"	"ENSMUSG00000024968"	"Rcor2"	0.474671976076675	"housekeeping"	"FAPs.D7"	1	0.575754579594957
"10164"	"ENSMUSG00000024969"	"Mark2"	0.156877745078742	"housekeeping"	"M2.D2"	1	1.22605993599592
"10165"	"ENSMUSG00000024970"	"Spindoc"	0.304081247058681	"housekeeping"	"FAPs.D7"	1	0.797587219147438
"10166"	"ENSMUSG00000024972"	"Lgals12"	0.800540013481647	"specific"	"FAPs.D7"	1	0.520496778218661
"10167"	"ENSMUSG00000024975"	"Pdcd4"	0.273579642323846	"housekeeping"	"FAPs.D7"	1	1.32013093203433
"10168"	"ENSMUSG00000024976"	"Shoc2"	0.178351724554429	"housekeeping"	"ECs.D0"	1	1.41943543486376
"10169"	"ENSMUSG00000024978"	"Gpam"	0.432642093105823	"housekeeping"	"FAPs.D4"	1	0.936805092076257
"10170"	"ENSMUSG00000024982"	"Zdhhc6"	0.137222226032379	"housekeeping"	"FAPs.D0"	1	0.96997790045454
"10171"	"ENSMUSG00000024986"	"Hhex"	0.494718755827866	"housekeeping"	"M2.D2"	1	1.23390960727029
"10172"	"ENSMUSG00000024987"	"Cyp26a1"	0.965484723884528	"specific"	"sCs.D0"	1	0.423662992982309
"10173"	"ENSMUSG00000024990"	"Rbp4"	0.895546174569915	"specific"	"FAPs.D0"	1	0.930687609238449
"10174"	"ENSMUSG00000024991"	"Eif3a"	0.139573606471801	"housekeeping"	"M2.D4"	1	1.9147487944037
"10175"	"ENSMUSG00000024993"	"Fam45a"	0.189275084312543	"housekeeping"	"FAPs.D7"	1	1.27116115073001
"10176"	"ENSMUSG00000024997"	"Prdx3"	0.288452715242493	"housekeeping"	"FAPs.D2"	1	1.52408621442515
"10177"	"ENSMUSG00000024999"	"Noc3l"	0.267895058544446	"housekeeping"	"FAPs.D7"	1	0.833466081873039
"10178"	"ENSMUSG00000025006"	"Sorbs1"	0.550912501421748	"intermediate"	"sCs.D0"	1	1.84785261226692
"10179"	"ENSMUSG00000025007"	"Aldh18a1"	0.505146578022823	"intermediate"	"FAPs.D4"	1	1.38427999292239
"10180"	"ENSMUSG00000025010"	"Ccnj"	0.317036290144305	"housekeeping"	"ECs.D2"	1	0.482248838374412
"10181"	"ENSMUSG00000025013"	"Tll2"	0.938815184735866	"specific"	"FAPs.D0"	1	0.254724671862639
"10182"	"ENSMUSG00000025019"	"Lcor"	0.186043145042165	"housekeeping"	"M2.D4"	1	1.19948583124718
"10183"	"ENSMUSG00000025020"	"Slit1"	0.596262648929403	"intermediate"	"M2.D7"	1	0.242237857829041
"10184"	"ENSMUSG00000025024"	"Smndc1"	0.164681709056326	"housekeeping"	"M1.D2"	1	1.40078206149246
"10185"	"ENSMUSG00000025025"	"Mxi1"	0.326142295809266	"housekeeping"	"M1.D2"	1	1.41898955056559
"10186"	"ENSMUSG00000025026"	"Add3"	0.445790973281821	"housekeeping"	"FAPs.D0"	1	1.98143839888503
"10187"	"ENSMUSG00000025035"	"Arl3"	0.283353846274348	"housekeeping"	"FAPs.D7"	1	1.38228208419805
"10188"	"ENSMUSG00000025036"	"Sfxn2"	0.393461205801799	"housekeeping"	"FAPs.D7"	1	0.621175522239207
"10189"	"ENSMUSG00000025047"	"Pdcd11"	0.292025081718561	"housekeeping"	"FAPs.D0"	1	1.1127558257204
"10190"	"ENSMUSG00000025049"	"Taf5"	0.190351851649538	"housekeeping"	"M2.D4"	1	0.615942923312918
"10191"	"ENSMUSG00000025050"	"Pcgf6"	0.376567736280942	"housekeeping"	"sCs.D2"	1	0.609839893500967
"10192"	"ENSMUSG00000025060"	"Slk"	0.216272019819612	"housekeeping"	"M2.D4"	1	1.71710590426837
"10193"	"ENSMUSG00000025076"	"Casp7"	0.345147443232626	"housekeeping"	"ECs.D7"	1	1.11570209756243
"10194"	"ENSMUSG00000025077"	"Dclre1a"	0.188979647125975	"housekeeping"	"M2.D2"	1	0.674074049608625
"10195"	"ENSMUSG00000025082"	"Vwa2"	0.838715654268275	"specific"	"sCs.D2"	1	0.2533402705482
"10196"	"ENSMUSG00000025086"	"Trub1"	0.446743533931513	"housekeeping"	"sCs.D0"	1	0.629161163977851
"10197"	"ENSMUSG00000025089"	"Gfra1"	0.764650172759702	"intermediate"	"FAPs.D0"	1	1.42948561337831
"10198"	"ENSMUSG00000025092"	"Hspa12a"	0.705219611984402	"intermediate"	"sCs.D0"	1	1.39755715162448
"10199"	"ENSMUSG00000025094"	"Slc18a2"	0.396656133970654	"housekeeping"	"ECs.D0"	1	0.543136421599149
"10200"	"ENSMUSG00000025157"	"Zdhhc16"	0.177563047134994	"housekeeping"	"FAPs.D7"	1	1.01333084995608
"10201"	"ENSMUSG00000025159"	"Mms19"	0.177228893960524	"housekeeping"	"M2.D2"	1	1.18907204517403
"10202"	"ENSMUSG00000025171"	"Ubtd1"	0.246721176303877	"housekeeping"	"M1.D2"	1	0.978176871878594
"10203"	"ENSMUSG00000025172"	"Ankrd2"	0.706775023771236	"intermediate"	"ECs.D2"	1	0.255766750900366
"10204"	"ENSMUSG00000025176"	"Hoga1"	0.58800008661265	"intermediate"	"FAPs.D7"	1	0.556583607401617
"10205"	"ENSMUSG00000025178"	"Pi4k2a"	0.367088937190225	"housekeeping"	"M1.D2"	1	1.23728743974443
"10206"	"ENSMUSG00000025185"	"Loxl4"	0.664757766520597	"intermediate"	"FAPs.D2"	1	0.984081522382672
"10207"	"ENSMUSG00000025188"	"Hps1"	0.476194638806993	"housekeeping"	"M2.D2"	1	0.830069011363744
"10208"	"ENSMUSG00000025192"	"Entpd7"	0.441171551006172	"housekeeping"	"M1.D2"	1	1.33211463120273
"10209"	"ENSMUSG00000025193"	"Cutc"	0.350182143757941	"housekeeping"	"M2.D2"	1	0.774926691998283
"10210"	"ENSMUSG00000025199"	"Chuk"	0.158768327619861	"housekeeping"	"M2.D2"	1	1.34903820129659
"10211"	"ENSMUSG00000025200"	"Cwf19l1"	0.284924909411763	"housekeeping"	"FAPs.D4"	1	0.670118780307908
"10212"	"ENSMUSG00000025202"	"Scd3"	0.643202320315944	"intermediate"	"FAPs.D7"	1	0.222415537069558
"10213"	"ENSMUSG00000025203"	"Scd2"	0.298225737655604	"housekeeping"	"FAPs.D0"	1	1.86922173885417
"10214"	"ENSMUSG00000025207"	"Sema4g"	0.7364153733855	"intermediate"	"FAPs.D7"	1	0.532463585788019
"10215"	"ENSMUSG00000025208"	"Mrpl43"	0.704883324686524	"intermediate"	"M1.D2"	1	1.02626958900323
"10216"	"ENSMUSG00000025209"	"Twnk"	0.339832971588365	"housekeeping"	"M2.D2"	1	0.616113039114436
"10217"	"ENSMUSG00000025213"	"Kazald1"	0.853098636894588	"specific"	"FAPs.D0"	1	0.611559327430866
"10218"	"ENSMUSG00000025216"	"Lbx1"	0.963529841913679	"specific"	"sCs.D7"	1	0.519272581168608
"10219"	"ENSMUSG00000025218"	"Poll"	0.321137021399313	"housekeeping"	"FAPs.D7"	1	0.482309346372812
"10220"	"ENSMUSG00000025220"	"Oga"	0.147287152906568	"housekeeping"	"ECs.D0"	1	1.60622310457272
"10221"	"ENSMUSG00000025221"	"Kcnip2"	0.987235467117451	"specific"	"sCs.D2"	1	0.167688634371163
"10222"	"ENSMUSG00000025223"	"Ldb1"	0.231037958535993	"housekeeping"	"FAPs.D0"	1	1.56913608861302
"10223"	"ENSMUSG00000025225"	"Nfkb2"	0.222135537079099	"housekeeping"	"M2.D4"	1	1.42531064609285
"10224"	"ENSMUSG00000025226"	"Fbxl15"	0.642385365723812	"intermediate"	"FAPs.D7"	1	0.375912896712147
"10225"	"ENSMUSG00000025227"	"Mfsd13a"	0.462144626447594	"housekeeping"	"M2.D2"	1	0.730796446336357
"10226"	"ENSMUSG00000025228"	"Actr1a"	0.133841558517274	"housekeeping"	"M2.D2"	1	1.40323272765413
"10227"	"ENSMUSG00000025421"	"Hdhd2"	0.344458792277376	"housekeeping"	"FAPs.D0"	1	0.869367020181829
"10228"	"ENSMUSG00000025427"	"Rnf165"	0.817342838159429	"specific"	"ECs.D2"	1	0.406067983776458
"10229"	"ENSMUSG00000025428"	"Atp5a1"	0.158112553899195	"housekeeping"	"FAPs.D2"	1	1.95700605532262
"10230"	"ENSMUSG00000025880"	"Smad7"	0.275714874547844	"housekeeping"	"FAPs.D2"	1	1.18058099002181
"10231"	"ENSMUSG00000025885"	"Myo5b"	0.973529212296213	"specific"	"sCs.D0"	1	0.075199213436316
"10232"	"ENSMUSG00000026931"	"1700019N19Rik"	0.952010490221276	"specific"	"sCs.D4"	1	0.0891679892225093
"10233"	"ENSMUSG00000032648"	"Pygm"	0.42408423381001	"housekeeping"	"sCs.D0"	1	1.31052229760779
"10234"	"ENSMUSG00000032656"	"Marchf3"	0.421369258670253	"housekeeping"	"ECs.D0"	1	1.02027763905257
"10235"	"ENSMUSG00000032688"	"Malt1"	0.443796519081515	"housekeeping"	"M2.D4"	1	1.73938520324184
"10236"	"ENSMUSG00000032702"	"Kank1"	0.759141736587029	"intermediate"	"sCs.D0"	1	1.32177017191047
"10237"	"ENSMUSG00000032735"	"Ablim3"	0.790310106428031	"intermediate"	"ECs.D7"	1	1.65958947277604
"10238"	"ENSMUSG00000032900"	"Tex43"	0.993764217735467	"specific"	"FAPs.D0"	1	0.217294926865041
"10239"	"ENSMUSG00000032905"	"Atg12"	0.277821161607156	"housekeeping"	"M2.D2"	1	1.06536347321878
"10240"	"ENSMUSG00000032946"	"Rasgrp2"	0.500244729471302	"intermediate"	"sCs.D0"	1	1.7276132193084
"10241"	"ENSMUSG00000033016"	"Nfatc1"	0.243124476698308	"housekeeping"	"M2.D2"	1	1.47827787532394
"10242"	"ENSMUSG00000033022"	"Cdo1"	0.457712404613013	"housekeeping"	"M2.D2"	1	0.57167795727021
"10243"	"ENSMUSG00000033032"	"Afap1l1"	0.745764282585363	"intermediate"	"ECs.D7"	1	1.66300512502527
"10244"	"ENSMUSG00000033184"	"Tmed7"	0.205552088544104	"housekeeping"	"M2.D4"	1	1.5601666222079
"10245"	"ENSMUSG00000033207"	"Mamdc2"	0.790620377484864	"intermediate"	"sCs.D0"	1	1.19840943203709
"10246"	"ENSMUSG00000033272"	"Slc35a4"	0.179467029099768	"housekeeping"	"FAPs.D2"	1	1.30977710856828
"10247"	"ENSMUSG00000033319"	"Fem1c"	0.384798985001035	"housekeeping"	"M2.D4"	1	1.83671668401125
"10248"	"ENSMUSG00000033323"	"Ctdp1"	0.293573709210286	"housekeeping"	"M1.D2"	1	1.03439104949679
"10249"	"ENSMUSG00000033382"	"Trappc8"	0.173325326883509	"housekeeping"	"M2.D4"	1	1.42929362575382
"10250"	"ENSMUSG00000033417"	"Cacul1"	0.340839117446694	"housekeeping"	"M2.D4"	1	1.57283083163773
