"FAPs.D0"	"sCs.D0"	"ECs.D0"	"id"	"M2.D2"	"M1.D2"	"FAPs.D2"	"sCs.D2"	"ECs.D2"	"Neutro.D2"	"M2.D4"	"M1.D4"	"FAPs.D4"	"sCs.D4"	"ECs.D4"	"M2.D7"	"FAPs.D7"	"sCs.D7"	"ECs.D7"
"42"	4.740888904021	3.13877564616401	7.60151686047209	"ENSMUSG00000009563"	6.74922596928382	6.10383337202372	6.65419198320257	3.3144959115623	4.62503312461611	9.40487653544644	6.90981475854574	10.8869220051112	9.08996392817453	2.17219393253646	8.77350521049351	4.25001084510592	7.80809703074613	4.34290429585227	7.78604751944281
"43"	2.49480430592378	1.69826832773725	0	"ENSMUSG00000009614"	0.543669596237092	0	2.74465801821442	1.64431115742736	0.35681828907515	0	0	0	4.76779696558514	0.65723918333419	1.2647224735582	0	2.86533146195837	2.9232900806025	0
"44"	11.310208867421	2.2411443807719	4.05212480318661	"ENSMUSG00000009633"	0.499898621993416	0	1.40981697311651	2.64724936479102	0	23.2699688263092	0	0	4.15011210917358	2.19098065057099	0	0	3.43236388786138	4.31690603127826	2.23474474462112
"45"	2.35598117655198	0.774498814674822	8.84194977915052	"ENSMUSG00000009772"	33.0837860177378	24.9320634451782	2.20217386351656	0.439797913199479	2.52793347439415	40.9133188595326	26.3094772495029	16.0800049728754	5.55596080084885	0.399441360851487	2.16845960489021	25.2529351308204	2.19588950766377	0	6.92259156913315
"46"	6.65185888533825	3.70511657679658	5.28011219743216	"ENSMUSG00000009905"	3.76423451878926	2.31796037620831	4.75939064999271	3.27550857036611	2.96314188529149	6.31646772856977	3.0614128656844	3.11636774173303	5.15809266703021	1.78377325334793	6.14414059749214	2.55833425463696	7.47610874096326	4.25629347549665	4.16989361418767
"47"	12.9342510177594	12.4419478967428	26.8654677004995	"ENSMUSG00000009907"	29.4830600580975	21.1574881751031	9.90467684973849	10.3139929572335	8.80638750073738	54.699683266442	29.2573039179079	30.774445933754	12.2368976563713	6.18858484280458	13.6705434973015	22.421969356253	14.999915873435	15.2176404071673	21.5160812153036
"48"	0	7.8187441809709	0	"ENSMUSG00000010175"	0	0	0	11.870541613849	0	0	0	0	0.613383024710236	4.59306457270463	0.854894938874878	0	0	26.1778278220169	0
"49"	4.39113510007755	3.57940553793816	2.61962282704751	"ENSMUSG00000010290"	2.81464944256744	1.82432038028561	3.6926403083616	3.20578343583216	1.66654185897508	1.86465940272092	0	2.44256998594311	4.68777892025521	2.23807098048022	2.32828052258614	1.7904633293063	4.32075573708283	4.60676397440507	2.09580942579228
"50"	7.64519958259512	0	0	"ENSMUSG00000010311"	0	0	0.702555073412926	0	0	0	0	0	2.20473230190569	0	0	0	2.66179026327686	0.807027859301793	0
"51"	9.40433483176703	11.0620785961391	12.9811757972418	"ENSMUSG00000010453"	7.95405140625469	6.41845715489581	7.71378240518539	10.4973963654251	5.7089944026807	10.3478095751239	7.8892579071001	6.97833350066348	9.03446565409813	5.65357990617649	10.685478454929	7.00691222538724	11.8053214560898	14.614932619096	8.98999268411172
"52"	5.30697185443574	1.75631007497	6.824273988538	"ENSMUSG00000010609"	12.3730431751598	10.8735976311254	3.44660350285515	1.80139810300133	1.41806990798411	14.676235852834	13.1349805945193	13.8998699374613	4.31235448164892	0.792616600894389	5.43456751968899	9.27940289952474	4.62901863360333	2.2976151211708	4.43912324074428
"53"	5.52761776575686	8.20819374394859	4.29713829479826	"ENSMUSG00000013275"	2.67623972339356	2.07901805947005	4.68171580941069	8.78291536056893	2.57191581326159	4.1008715883588	2.66457165671089	1.72423447118585	7.45485944080264	2.31333059365794	4.85812722766572	2.11271997581788	9.01062732268398	10.470309613342	6.45730532046014
"54"	13.4779190911467	8.48639243627906	12.0613163502254	"ENSMUSG00000013465"	9.2343019194321	7.08353330365018	10.600261871892	6.83776999761375	7.13147131064611	7.2140389584686	6.67911657167496	8.44482525631393	18.2147040196497	4.53592990897787	15.8184834849951	4.95666993562679	16.5874871809114	8.75089996877786	8.82125392678894
"55"	40.7874020252692	23.5386807836864	23.1108650235946	"ENSMUSG00000013698"	41.7983776721573	27.8247271909485	35.1901541508411	17.8332265003883	26.785512619207	7.91468279827905	24.7734028556923	22.5416075731551	31.1698301996098	11.723981220836	46.9230865578341	28.1781264630255	38.5027919919014	25.9913486957986	22.2470879164231
"56"	6.57123747753973	5.95242431509492	6.95575814047059	"ENSMUSG00000013973"	4.4925278895364	6.14062549347528	5.75097320765821	4.44318253325874	3.08462377138043	6.08277944584327	5.77233274699208	6.00139679186341	5.55361691411286	3.02988647357088	9.44777176571669	4.55335229381617	6.05426568649355	7.39071249247829	5.73901679151529
"57"	6.77095758947281	6.47678788910716	6.02758447496752	"ENSMUSG00000013997"	7.21816065406274	4.82237068840929	6.36671070717451	5.41362071199707	3.23310882698422	6.4730416186476	6.60998313183577	7.31410229865714	5.17529311221855	3.75698769487419	5.5767027372865	5.28512642552303	8.16210469116911	7.14354996030735	4.70286168980916
"58"	0.3559614072725	0.694290679818105	0	"ENSMUSG00000014602"	1.99641315342938	1.03191063206721	0	0.580470529722234	0	0.392390843526169	1.04766844117671	0.333622639646203	0	0.0742514333607103	0	1.19476161250832	0	0.276671338607512	0
"59"	43.2313461659668	18.6617001538393	21.3990257056297	"ENSMUSG00000014867"	31.8590108658587	33.0831498587452	107.144384943328	20.1546075222263	7.5146460815041	37.3021614188381	45.1487900267161	51.1441204898322	107.106196523854	16.0744894997363	23.5058293916706	30.4851148958958	73.1998249408462	30.3068421838835	17.3726414840388
"60"	14.9704669061123	14.6235176161632	10.1167725167972	"ENSMUSG00000014873"	12.7719665539978	8.74896742374621	15.866779514311	11.0895723015112	4.3505501504301	8.34798367881827	11.2942789293773	10.4922908450959	16.6364414198304	7.50253405797492	10.2702067303031	9.09882151055591	17.4331729838333	14.9668957881962	8.33396666029194
"61"	13.1101317852369	7.421244961993	3.78605744920292	"ENSMUSG00000014980"	3.03545972400588	2.28355882571716	17.082685028474	7.70544901473597	4.56125998015441	1.50664979054283	3.45459179345857	5.82406959871581	13.1727353787687	6.02877106052032	7.6369062292275	3.3946815130651	12.6472216635049	9.97692920695186	4.22441461069556
"62"	76.7523179563609	2.89823547908971	0	"ENSMUSG00000015085"	0	0	6.4036325199292	2.20889074296114	0	0	0	0	21.0769990885995	0.740712089944902	0	0	40.9858883558715	2.49164234440087	0
"63"	12.4219103206442	11.9009986410951	8.42399257008897	"ENSMUSG00000015087"	12.3680690642497	10.4342306160537	17.3919008440819	11.3342665514314	5.25228493268968	6.41951331781241	12.9287562632259	12.5774014415009	16.5950734182312	6.61289056278894	10.8832330478469	8.93122549441521	16.9200312974732	17.5033689640163	7.56163536335429
"64"	19.8422520003086	22.7457134726211	20.5323896224128	"ENSMUSG00000015092"	28.0639761063131	28.8435489466174	51.5013013286093	20.8028508254323	10.3769758626099	26.9401383862245	32.4623791853897	39.0293530577158	26.4950558040779	18.9270068872589	20.628700062421	23.1411438236003	21.7579747774066	26.3298572754008	17.753314464459
"65"	0.857026552209792	0	0	"ENSMUSG00000015093"	0	0	0	0	0	0	0	0	0	0	0	0	0.741252128980746	0.961212441483875	0
"66"	58.3579035031081	12.4193191916563	0	"ENSMUSG00000015094"	0	0	36.0100411069152	12.2713991864734	12.5576900723344	0	0	0	45.2004431844381	5.34660695260695	25.9153922838306	0	57.3018511641724	14.7312345841284	0
"67"	6.4181480468908	7.25275224654247	5.49673982823762	"ENSMUSG00000015095"	9.07113151351698	6.32942413717929	8.10533745343676	6.09789456604779	3.50430688932873	4.30023230331136	8.08369592365281	6.83278908687861	8.0336419857578	3.15405108914083	6.52670759347705	6.33616920560517	8.26631198121303	7.90272057475684	4.9646696980063
"68"	6.59032077677517	29.450492378256	0	"ENSMUSG00000015222"	0	0	3.49207856912146	33.7934800788679	0.380216567012246	0	0	0	3.04211801711072	10.4975954855034	0.127190835680878	0	1.36566815535539	46.1868916003898	0
"69"	1.32260202296844	2.00009389913653	2.56881589487877	"ENSMUSG00000015335"	1.59888911431626	2.5110339576786	1.99391581668463	1.84494183827142	1.85698236948221	0	2.0428972998845	2.72928135373274	1.9988939832211	1.4901383266526	3.71585390284849	1.21157704082439	1.4339693168181	2.17809612791556	1.22605641273291
"70"	13.3013533142613	6.11601616086771	12.842228250978	"ENSMUSG00000015488"	8.20184355156183	6.52673658021943	9.77136632326528	4.91524490548224	1.87871667116779	40.0448822969485	9.56802517800268	6.08803115859144	14.1795498618835	2.76456429644769	3.73333174032846	6.4890731052044	15.8066305688932	7.13519811422789	8.16059368875095
"71"	21.5921472188549	10.5787462889288	13.7438678158329	"ENSMUSG00000015790"	17.2352614528265	10.3422433996649	12.8206042681598	8.83368135216611	8.31149048256463	6.76015583029666	11.2350255948767	10.0704141370874	17.8458542336468	5.62783852169457	12.9704660074644	10.2080308332282	25.143248759878	11.0452442857608	10.3771755815656
"72"	8.26774519914046	5.6262011979742	6.64940320657141	"ENSMUSG00000015846"	10.7763339794384	9.71985707429892	8.87945471611605	4.85801680722155	4.3966013011259	3.07385779081175	10.5124410725854	11.2754215377872	9.71128864862969	2.86202444636725	7.0305115150989	7.45264956609176	7.87940327117148	7.37209540347444	5.56296723384368
"73"	3.39043283916111	5.14537733518114	2.23391032260225	"ENSMUSG00000016181"	1.67370644018829	1.55076139821154	3.8509133487354	4.77593812486245	1.20649508575406	1.3685421087544	1.28717977671326	2.50711899784967	2.46812522079316	3.10796438318052	2.83004401285609	1.61412916392588	3.08347460856365	5.93154678010786	1.68522742040465
"74"	52.2914305540342	2.33083482018308	0	"ENSMUSG00000016194"	0.520197673548748	0	5.26243391394692	0.618265348258771	0	4.88723062842856	0	0.246433331739752	9.25876547492379	0.496022948228222	0	0.204087869459219	4.29711426069033	0.835746994140245	0
"75"	0	0.319904559806835	0	"ENSMUSG00000016200"	0	0	0	0.512911461091788	0	0	0	0	0	0.514051402965428	0	0	0	0.554437485656254	0
"76"	25.735082885164	4.71906113692076	0	"ENSMUSG00000016262"	0	0	5.99937125398118	5.86472683513144	0	0	0	0	29.9900381949311	6.03202796007093	0	0	27.2616959125942	9.36495041618864	0
"77"	4.23970773589604	2.3062381860194	8.84961309101663	"ENSMUSG00000016493"	0	0.408638206650449	0	1.1690412811607	3.30703293734228	14.5240622081218	0	0	0.848442928349793	0.537108287189829	3.27826527842277	0.510811841933261	3.30350788983694	2.23189117298019	7.11595834719938
"78"	293.91255438341	13.7856035218008	27.9007627174468	"ENSMUSG00000016494"	0.447113901992034	0.198504895437178	71.3630607386539	7.5930178308357	83.2151208609977	1.21877928942318	0	0.342992568415489	55.0741149685622	2.31642247169294	249.144208176637	0.224758638103779	139.534203510238	2.13848109554137	26.9232128393843
"79"	81.9405688576419	24.8048658035811	0	"ENSMUSG00000016918"	0	0	53.8991921390591	23.8084899772012	4.33371077509912	0	0	0	95.4965989613058	10.9608651512844	14.9776873981083	0	112.8645972295	34.61990273675	0
"80"	12.6332935808682	10.0687131367183	20.356270998228	"ENSMUSG00000017418"	39.0324644522682	18.3707667888693	10.8600965880897	10.589528079003	9.4239790884262	31.5988340327401	19.5331240326953	12.6301546485426	19.4828804641399	5.44735683921548	16.0266638271097	26.8421858196922	31.5074265325312	16.5135933313711	16.3939992488436
"81"	5.66612005016254	3.5390127148145	5.03342339250051	"ENSMUSG00000018196"	3.04685839495306	2.3512558504814	3.07224222168042	3.61350216382808	1.98484296232018	4.42732748720171	4.44594907438072	4.21660126804345	3.62473062016958	2.1142130910012	4.71398538230603	2.28615825302436	6.14203493856783	5.00787200952476	4.5252782281749
"82"	10.0742034550674	5.95763539919316	7.8944813674629	"ENSMUSG00000018199"	2.85375369108668	2.19798489158528	7.37844837559629	5.19174679806491	4.58131314382597	3.96422006985084	2.31145574859111	3.17753002126902	8.78174052902289	4.16779365872611	8.72810719701214	1.92139450197251	9.69210360595572	6.91354649391397	6.13263389786185
"83"	10.761150881768	44.0558907744845	7.83823364100818	"ENSMUSG00000018417"	0.427412354651657	0	18.2436408384021	32.5515467695013	28.6476309946781	0.311460577685797	0.494866436364265	0.848625629383919	21.9535127386556	12.0755095164494	51.850192672043	0.353272966061172	14.6466254306035	36.5598016457143	11.5030666755394
"84"	0	0.0691204105042827	0	"ENSMUSG00000019230"	0	0	0	0.0759281839967976	0	0	0	0	0.254357523892795	0.0269546888255379	0	0	0.62242131191302	0.195534800160313	0
"85"	19.0281071976846	11.2727472506492	16.7266429967796	"ENSMUSG00000019699"	12.3403252531623	7.06860058912035	10.2364799547658	10.1812075004782	14.1030124775762	5.21846990136311	10.0555732307617	9.47250643529727	19.6636764427646	5.67715110587559	24.7478675500258	7.999879460897	21.8090805638091	14.0709016558645	12.2290470094715
"86"	3.77707716396558	20.7440375515193	11.8255177990496	"ENSMUSG00000022995"	0.562673264457025	0.184995588715569	21.6943336043782	22.663641155763	14.4791234026968	0.831811213850031	0.128073332084676	0.1068290352571	17.8415502712387	11.4472222515842	18.0648725022475	0.228032859702747	15.8019942303368	36.7155555718913	9.6144301117151
"87"	1.6155768155501	0.612919149417374	1.5875906837367	"ENSMUSG00000023094"	0.701385200430705	0.59746159199903	2.45552121515596	0.66782966558515	0.675284210218955	2.03394064452984	0	1.9010569851444	1.91557242032587	0.524576533806291	1.37000436113282	0.858222659367293	2.9438700084792	0.810652672699004	1.30013026211417
"88"	25.1022770766621	61.9219423559576	44.5941276901546	"ENSMUSG00000023150"	92.2055368963659	54.6364473783359	35.4699160010874	63.3177201055488	18.588323665621	69.8679007002324	60.9034744374231	42.8635999852534	38.6988180646107	43.4525033646221	35.243441998177	57.9360962848277	36.3509818809569	84.2826015871328	36.7557309692312
"89"	6.55863850486853	4.9819632317585	4.30510865382479	"ENSMUSG00000023206"	4.78777236685496	2.49755837539841	7.57478429272484	2.2753633477179	3.61786324370261	2.0998508448734	2.45081016781309	1.24586829951482	8.88944125147127	1.42817682157789	5.00977517541942	2.57593423578618	5.72681321985602	2.23311351541586	4.22859715237915
"90"	8.09944221624391	0	0	"ENSMUSG00000025776"	0	0	0.499548496683786	0.25052916708371	0.998579856057256	0	0	0	0.957899324482678	0	1.91440869310849	0	3.91533191334584	0	0
"91"	0	2.18745892393939	9.6990155688522	"ENSMUSG00000025779"	22.9516817426486	23.9640703384841	5.80489352961885	2.64567513422546	3.238589143371	21.4767683378584	21.356840763206	25.7644367482522	7.04079773322692	1.29006785500521	10.7374861141092	23.3261705555387	13.475371193759	3.27981867278167	8.19499482612721
"92"	123.472071580359	10.1069483810622	2.76237334384822	"ENSMUSG00000025780"	0	0	11.77757472049	13.3046491801263	1.28015085133886	1.85672144323211	0	0	19.6098026441388	2.62148871922778	3.23462984359681	0	118.158900046252	19.1722563378731	3.09500236952338
"93"	53.3136115508624	79.5070656046004	52.2435457403163	"ENSMUSG00000025781"	104.699156607886	89.7376933913886	117.924328914477	88.1069292808281	24.5616647134516	63.5909687607255	104.437085815685	117.747368392775	86.1864871764934	74.6110632178359	54.5525351317505	83.9694347813157	73.603207403335	114.078857747954	44.6876721622433
"94"	5.26117737982549	4.52914325501206	5.58675829726258	"ENSMUSG00000025782"	5.11287978537748	3.58549934569584	3.94284515032208	3.13409422349741	2.94332724218618	5.39769565876477	4.48422051534131	5.36312658119481	3.3224321424313	1.98721160334855	5.12949462845936	3.84972970000629	4.77595179929136	4.85285223453771	4.62473956009646
"95"	0.926129373611229	1.6132288312819	0	"ENSMUSG00000025815"	0.213423860590003	0	0.41584977162969	1.01851125964177	0	0	0	0	0.93840918646775	0.567634800548821	0	0	1.36571996922346	2.25860178494158	0
"96"	9.96578366156873	14.081299279379	7.741815173034	"ENSMUSG00000025816"	7.02822071104495	5.58000907203412	9.71816260789717	14.0235327987147	4.11394792753543	4.43982907310512	6.7545826510093	8.0997161396172	12.1381798275293	7.91367822233432	10.0170554138019	4.42766209411669	15.9897959587408	17.6682477194606	6.20664013644403
"97"	6.98105117750187	11.8222696543833	5.48368054628286	"ENSMUSG00000025817"	6.25329014284051	5.46991878136941	13.8553068028535	9.49943910567039	4.06947576461631	5.90004122351123	7.54308314069555	11.4727746331479	10.2286733654121	7.1398232878227	6.97641526757024	6.43722183568605	11.0415159907192	13.2673811330398	4.02240366119616
