"gene"	"Old.ECs.D7_1"	"Old.ECs.D7_2"	"Old.ECs.D7_3"	"Old.FAPs.D7_1"	"Old.FAPs.D7_2"	"Old.FAPs.D7_3"	"Old.MuSCs.D7_1"	"Old.MuSCs.D7_3"	"Old.MuSCs.D7_2"	"Old.Resolving-Mac.D7_3"	"Old.Resolving-Mac.D7_1"	"Old.Resolving-Mac.D7_2"
"ENSMUSG00000038598"	3.0079938019284	0	4.36396016628878	40.8692771127323	16.830606319226	12.6141854597837	11.9052897760505	18.1440081808946	23.8550153786531	5.52500120590179	0.914408918202871	2.15077697645171
"ENSMUSG00000038599"	0	0	0	4.08692771127323	4.95017832918411	0	0	0	0	0	0	0
"ENSMUSG00000038600"	5.01332300321401	10.5225761269656	1.0909900415722	51.0865963909153	68.3124609427406	46.5754540053553	1.70075568229293	17.0100076695887	16.5947933068891	0	0	0
"ENSMUSG00000038602"	110.293106070708	232.453272622968	162.557516194257	7.15212349472814	0	0	188.783880734516	173.502078229804	216.769487571239	0	0	0
"ENSMUSG00000038604"	2009.33985968817	1675.95939767671	1841.59119017387	497.583448847515	430.665514639017	530.766111269361	612.272045625456	573.804258720791	554.888401199105	264.279224348969	248.719225751181	234.434690433236
"ENSMUSG00000038605"	66.1758636424249	45.916695826759	53.4585120370376	10.2173192781831	11.8804279900419	2.9109658753347	16.1571789817829	11.3400051130591	13.4832695618474	44.2000096472143	17.3737694458546	17.2062158116137
"ENSMUSG00000038607"	1.0026646006428	0	0	16.3477108450929	7.92028532669457	10.6735415428939	5.1022670468788	13.6080061356709	2.07434916336114	0.920833534316965	3.65763567281148	2.15077697645171
"ENSMUSG00000038608"	185.492951118918	301.328316363106	346.934833219958	1840.13920200077	2131.54678854668	2289.95982192997	3228.03428499199	2933.65932274839	2479.88442479824	6929.27234573516	7118.67342820935	7855.71290648986
"ENSMUSG00000038611"	786.089046903957	1110.61008030973	852.063222467885	632.452063319532	568.280472190335	712.216317498557	904.80202297984	1041.01246937883	1148.15226192039	674.050147120018	638.257424905604	673.193193629384
"ENSMUSG00000038612"	3606.58456851216	3865.61182991528	3618.81396789497	2592.13390087504	2218.66992714032	2157.02571362302	2983.1254667418	3189.94343830353	2694.57956320612	10608.0023153314	11851.6539888274	10987.2441842035
"ENSMUSG00000038615"	1821.84157936797	2079.6436818203	2068.51711882088	1088.1445031265	1092.99937508385	1046.97739316205	1357.20303446976	1374.40861970276	1274.68756088542	892.287694753139	766.274673454006	732.339560481806
"ENSMUSG00000038618"	7.01865220449961	8.60938046751732	2.18198008314439	14.3042469894563	5.94021399502093	2.9109658753347	21.2594460286617	10.2060046017532	15.5576187252085	12.8916694804375	3.65763567281148	9.67849639403268
"ENSMUSG00000038619"	531.412238340685	562.479523877798	494.218488832205	543.561385599339	494.027797252574	498.745486640679	777.24534680787	767.718346154101	721.873508849676	1265.22527615151	1100.94833751626	1188.30427948957
"ENSMUSG00000038622"	58.1545468372825	46.8732936564832	63.2774224111873	53.1300602465519	87.1231385936402	96.0618738860452	191.335014257955	179.172080786334	146.24161601696	116.945858858255	110.643479102547	117.217345216618
"ENSMUSG00000038623"	528.404244538757	433.338816865038	489.854528665916	88.8906777201927	90.0932455911507	91.2102640938207	62.0775824036921	82.7820373253315	84.0111411161261	1187.87525926888	1471.28394938842	1342.08483330587
"ENSMUSG00000038624"	80.2131680514241	135.836891820829	125.463854780802	3.06519578345492	0.990035665836821	0	0	4.53600204522364	1.03717458168057	0	0	0
"ENSMUSG00000038628"	161.429000703491	138.706685310001	150.556625736963	128.738222905107	136.624921885481	157.192157268074	196.437281304834	178.038080275028	222.992535061322	173.116704451589	216.71491361408	205.399201251138
"ENSMUSG00000038630"	0	1.91319565944829	0	19.4129066285478	21.7807846484101	43.6644881300206	19.5586903463687	3.40200153391773	17.6319678885697	1.84166706863393	7.31527134562297	0
"ENSMUSG00000038633"	650.729325817178	751.885894163179	713.507487188216	630.408599463895	699.955215746632	650.115712158084	630.129980289532	519.372234178107	587.040813231202	1501.87949447097	1378.92864864993	1678.68143012056
"ENSMUSG00000038637"	65.1731990417821	41.1337066781383	62.1864323696151	63.347379524735	45.5416406284938	45.6051320469103	42.5188920573233	32.8860148278714	23.8550153786531	66.3000144708215	53.9501261739694	52.6940359230668
"ENSMUSG00000038642"	1.0026646006428	169.317815861174	6.54594024943317	14.3042469894563	18.8106776508996	8.73289762600411	11.0549119349041	2.26800102261182	21.780666215292	33901.4073994134	35543.0746505456	40691.6250059781
"ENSMUSG00000038644"	225.59953514463	214.277913858209	274.929490476193	61.3039156690984	108.90392324205	76.6554347171472	244.058440409036	182.574082320252	276.925613308712	71.8250156767232	93.2697096566929	123.669676145973
"ENSMUSG00000038646"	187.498280320204	265.934196663313	214.925038189722	206.389849419298	243.548773795858	228.995982192997	259.365241549672	268.758121179501	283.148660798795	322.291737010938	346.560979998888	359.179755067435
"ENSMUSG00000038648"	1172.11491815144	1010.1673081887	1229.54577685186	2450.1131629083	2492.90980657712	2897.38136791647	1388.66701459218	1437.91264833589	1253.94406925181	232.970884182192	207.570824432052	211.851532180493
"ENSMUSG00000038650"	246.655491758129	231.496674793243	321.842062263798	380.08427714841	326.711769726151	390.06942729485	492.368770023804	509.166229576354	498.880973788354	1038.70022670954	1013.16508136878	1273.25997005941
"ENSMUSG00000038658"	3140.34552921325	4153.54777666225	3389.70605916481	1425.31603930654	1299.91682924375	1464.21583529336	4269.74714039641	4388.58197875387	4191.22248457118	1904.28374896748	1820.58815614192	1979.7902068238
"ENSMUSG00000038663"	10.026646006428	7.65278263779317	7.63693029100537	18.3911747007295	11.8804279900419	5.82193175066941	51.8730483099345	75.978034257496	69.4906969725981	2.76250060295089	7.31527134562297	13.9800503469361
"ENSMUSG00000038664"	4471.8841188669	5106.31921506749	4754.53460117163	2109.8764309448	1959.28058269107	2118.21283528522	5291.90130545446	5155.16632439667	5949.23340051975	4089.42172590164	3979.5076120189	3890.75555040114
"ENSMUSG00000038665"	4.01065840257121	6.69618480806903	3.27297012471659	27.5867620510943	45.5416406284938	33.9612685455715	4.25188920573233	2.26800102261182	15.5576187252085	1.84166706863393	0	3.22616546467756
"ENSMUSG00000038668"	40.1065840257121	33.4809240403451	33.8206912887381	2947.69661175581	2444.39805895111	2410.27974477713	899.699755932962	891.324401886446	846.334458651345	48.8041773187991	59.4365796831866	21.5077697645171
"ENSMUSG00000038670"	36.0959256231409	15.3055652755863	18.5468307067273	36.782349401459	32.6711769726151	18.4361172104531	90.9904290026719	142.884064424545	230.252757133086	20.2583377549732	30.1754943006948	40.8647625525824
"ENSMUSG00000038671"	145.386367093206	99.4861742913113	168.012466402118	146.107665678018	124.744493895439	101.883805636715	161.571789817829	192.780086922005	213.657963826197	126.154194201424	108.814661266142	183.891431486621
"ENSMUSG00000038676"	0	0	3.27297012471659	4.08692771127323	0	0	2.5511335234394	0	1.03717458168057	0.920833534316965	4.57204459101436	0
"ENSMUSG00000038677"	73.1945158469245	94.7031851426905	76.3693029100537	107.281852420922	139.595028882992	84.4180103847064	160.721411976682	140.616063401933	171.133805977294	8.28750180885268	23.7746318732747	43.0155395290342
"ENSMUSG00000038679"	468.244368500188	484.995099670142	424.395126171584	2680.00284666742	2377.07563367421	2579.11576554655	1578.30127316784	1645.43474190488	1522.57228590708	3861.05500939103	4402.87894114683	3638.03925566806
"ENSMUSG00000038683"	352.937939426266	322.373468617037	451.669877210889	192.085602429842	150.485421207197	113.527669138053	437.094210349284	470.610212191953	386.866118966852	214.554213495853	299.011716252339	235.510078921462
"ENSMUSG00000038685"	262.698125368414	236.279663941864	293.476321182921	186.97694279075	216.817810818264	217.352118691658	439.645343872723	460.4042075902	405.535261437103	119.708359461205	130.760475303011	155.931330792749
"ENSMUSG00000038690"	257.6848023652	193.232761604278	212.743058106578	230.911415686937	168.30606319226	169.806342727858	329.946602364829	277.830125269948	326.709993229379	319.529236407987	406.911968600278	406.496848549373
"ENSMUSG00000038692"	177.471634313776	242.975848749933	189.832267233562	0	0	0	5.95264488802527	2.26800102261182	7.26022207176399	112.34169118667	64.9230331924039	84.9556905698424
"ENSMUSG00000038695"	86.2291556552809	110.008750418277	99.2800937830698	131.803418688562	76.2327462694352	105.765093470494	201.539548351713	217.728098170735	203.286218009392	77.350016882625	73.1527134562297	77.4279711522615
"ENSMUSG00000038696"	422.12179687062	350.114805679038	388.392454799702	372.932153653682	389.084016673871	347.375261123275	494.919903547244	504.63022753113	449.096593867687	341.629241231594	423.371329127929	443.060057149052
"ENSMUSG00000038697"	136.362385687421	140.61988096945	176.740386734696	125.673027121652	162.365849197239	166.895376852523	198.138036987127	225.666101749876	177.356853467377	179.562539191808	174.652103376748	155.931330792749
"ENSMUSG00000038700"	149.397025495777	136.793489650553	158.193556027968	0	0	0	0	1.13400051130591	3.11152374504171	0	2.74322675460861	4.30155395290342
"ENSMUSG00000038702"	364.96991463398	426.642632056969	391.665424924418	1745.11813271367	1490.00367708442	1580.65447030674	409.03174159145	447.930201965835	397.237864783658	96.6875211032813	90.5264829020843	88.18185603452
"ENSMUSG00000038704"	1.0026646006428	0	3.27297012471659	0	2.97010699751046	0	0	7.93800357914137	11.4089203984863	0	0	0
"ENSMUSG00000038705"	281.748752780627	338.635631722348	261.837609977327	173.694427729112	190.08684784067	141.667005932956	269.56977564343	294.840132939537	265.516692910226	227.44588297629	198.426735250023	229.057747992107
"ENSMUSG00000038708"	1537.08483278542	1257.92614608725	1269.91240839004	1594.92353932438	1316.74743556297	1459.36422550113	2210.98238698081	1981.09889325143	1974.7804035198	1533.18783463775	1806.87202236887	1731.37546604362
"ENSMUSG00000038709"	0	0	0	90.9341415758293	94.053388254498	101.883805636715	0.850377841146467	6.80400306783546	4.14869832672228	3.68333413726786	0	0
"ENSMUSG00000038712"	470.249697701474	446.731186481177	492.03650874906	360.671370519862	350.472625706235	283.334011865911	236.405039838718	242.676109419465	245.810375858295	481.595938447772	438.916280737378	449.512388078407
"ENSMUSG00000038717"	335.892641215339	335.765838233175	322.93305230537	184.933478935113	229.688274474142	186.301816021421	612.272045625456	730.296329281006	609.858654028175	372.016747864054	425.200146964335	461.341661448891
"ENSMUSG00000038718"	302.804709394126	416.120055930004	394.938395049135	167.564036162202	209.887561157406	223.174050442327	386.921917721642	388.962175377927	380.643071476769	373.858414932688	384.051745645206	308.63649612082
"ENSMUSG00000038721"	131.349062684207	199.928946412347	139.646725321241	0	0	0	5.95264488802527	0	1.03717458168057	0.920833534316965	0.914408918202871	1.07538848822585
"ENSMUSG00000038722"	420.116467669334	326.199859935934	372.027604176119	331.041144613131	355.422804035419	427.911983674201	416.685142161769	438.858197875387	421.092880162311	452.12926534963	464.519730447059	463.492438425343
"ENSMUSG00000038725"	66.1758636424249	44.9600979970349	39.275641496599	9.19558735036476	3.96014266334728	1.9406439168898	22.1098238698081	5.67000255652955	20.7434916336114	0.920833534316965	2.74322675460861	2.15077697645171
"ENSMUSG00000038729"	142.378373291278	131.053902672208	97.0981136999254	15.3259789172746	13.8604993217155	24.2580489611225	152.217633565218	141.750063913239	127.57247354671	0.920833534316965	1.82881783640574	3.22616546467756
"ENSMUSG00000038732"	14.0373044089992	12.4357717864139	9.81891037414976	69.4777710916448	57.4220686185356	59.189639465139	823.16575022978	975.240439723083	793.438554985636	8.28750180885268	44.8060369919407	30.1108776703239
"ENSMUSG00000038733"	3133.32687700876	3544.19495912796	3383.16011891538	2775.02391595452	2500.83009190381	2543.21385308409	4717.8962626806	5078.05428962787	4865.38596266355	7059.10987407385	6591.9738913245	6783.55058372869
"ENSMUSG00000038736"	269.716777572914	362.550577465452	247.654739436888	412.779698838596	578.180828848703	421.119729965087	643.736025747875	663.390299113958	655.49433562212	146.412531956397	169.165649867531	150.55438835162
"ENSMUSG00000038738"	13.0346398083564	7.65278263779317	8.72792033257756	147.129397605836	191.076883506506	122.260566764058	46.7707812630557	28.3500127826478	50.8215545023479	13.8125030147545	14.6305426912459	18.2816042998395
"ENSMUSG00000038740"	540.43621974647	566.305915196695	574.951751908547	261.563373521486	253.449130454226	316.324958453038	1100.38892644353	928.746418759541	955.237789727804	818.621012007782	666.604101369893	804.390589192939
"ENSMUSG00000038742"	24.0639504154272	21.0451522539312	10.909900415722	29.6302259067309	18.8106776508996	18.4361172104531	9.35415625261113	17.0100076695887	11.4089203984863	0.920833534316965	7.31527134562297	3.22616546467756
"ENSMUSG00000038745"	151.402354697063	159.751837563932	159.284546069541	219.672364480936	188.106776508996	172.717308603192	12.755667617197	24.94801124873	39.4126341038616	34.9916743040447	56.693352928578	22.5831582527429
"ENSMUSG00000038751"	57.1518822366397	130.097304842484	91.6431634920644	70.4995030194631	76.2327462694352	56.2786735898043	7.6534005703182	11.3400051130591	12.4460949801668	2.76250060295089	0	3.22616546467756
"ENSMUSG00000038754"	2.0053292012856	3.82639131889659	3.27297012471659	0	0	4.85160979222451	23.8105795521011	39.6900178957069	35.2639357771394	2.76250060295089	1.82881783640574	0
"ENSMUSG00000038759"	690.83590984289	528.042002007729	727.690357728654	433.214337394962	478.187226599185	461.873252219773	1271.31487251397	1141.93851488505	1258.09276757853	684.179315997505	693.121959997776	662.439308747126
"ENSMUSG00000038762"	532.414902941328	503.170458434901	560.768881368108	359.649638592044	334.632055052845	344.46429524794	691.357184852077	731.430329792312	688.683922235898	681.416815394554	527.613945803057	593.614445500671
"ENSMUSG00000038763"	27.0719442173556	7.65278263779317	25.0927709561605	123.629563266015	78.2128176011089	84.4180103847064	295.081110877824	290.304130894313	331.895866137782	24.862505426558	17.3737694458546	24.7339352291946
"ENSMUSG00000038764"	21.0559566134988	9.56597829724147	46.9125717876044	248.280858459848	229.688274474142	300.799807117919	403.079096703425	345.870155948303	476.063132991381	13.8125030147545	18.2881783640574	26.8847122056463
"ENSMUSG00000038765"	0	0	0	60.2821837412801	48.5117476260042	50.4567418391349	0	6.80400306783546	2.07434916336114	1.84166706863393	0.914408918202871	0
"ENSMUSG00000038766"	834.216947734811	649.529926382696	722.235407520793	1071.7967922814	949.444203537511	909.191675062872	996.642829823659	1078.43448625192	1209.34556223954	916.22936664538	1045.16939350588	1078.61465369053
"ENSMUSG00000038768"	1.0026646006428	0	0	11.2390512060014	0.990035665836821	7.76257566755921	5.95264488802527	9.07200409044728	11.4089203984863	0	0	0
"ENSMUSG00000038770"	0	0.956597829724147	0	0	3.96014266334728	6.79225370911431	0	0	2.07434916336114	0	0	0
"ENSMUSG00000038773"	807.145003517455	830.326916200559	906.612724546494	803.081295265189	855.390815283013	997.490973281358	1295.12545206607	1312.03859158094	1233.2005776182	1453.99615068649	1496.8873990981	1555.01175397458
"ENSMUSG00000038774"	1934.14001463996	1993.54987714512	1677.94268393804	1731.83561765203	1365.25918318898	1487.50356229603	1813.00555732427	1804.1948134877	1818.16704168604	2459.54637016061	2617.03832389662	2634.70179615334
"ENSMUSG00000038775"	25.06661501607	27.7413370620003	44.73059170446	67.4343072360082	24.7508916459205	46.5754540053553	23.8105795521011	51.030023008766	49.7843799206673	70.9041821424063	74.0671223744326	94.6341869638751
"ENSMUSG00000038776"	295.786057189626	283.152957598347	377.48255438398	400.518915704776	262.359451446758	234.817913943666	166.674056864707	124.74005624365	128.609648128391	293.745897447112	359.362704853728	231.208524968559
"ENSMUSG00000038777"	35.0932610224981	28.6979348917244	29.4567311224493	195.150798213296	209.887561157406	267.808860530793	153.068011406364	182.574082320252	132.758346455113	13.8125030147545	30.1754943006948	11.8292733704844
"ENSMUSG00000038780"	734.953152271174	517.519425880763	758.238078892676	656.973629587171	607.881898823808	538.52868693692	714.317386563032	724.626326724477	747.80287339169	604.066798511929	569.676756040389	573.18206422438
"ENSMUSG00000038781"	360.959256231409	295.588729384761	353.480773469391	9.19558735036476	21.7807846484101	54.3380296729145	6.80302272917173	15.8760071582827	13.4832695618474	5.52500120590179	16.4593605276517	5.37694244112927
"ENSMUSG00000038782"	0	14.3489674458622	1.0909900415722	11.2390512060014	0.990035665836821	14.5548293766735	3.40151136458587	10.2060046017532	5.18587290840285	0	7.31527134562297	1.07538848822585
"ENSMUSG00000038784"	797.118357511027	848.502274965318	799.695700472419	640.625918742078	670.254145771528	697.661488121884	1156.51386395919	1131.7325102833	1112.88832614325	1055.27523032724	1068.94402537916	962.472696962139
"ENSMUSG00000038793"	0	0	4.36396016628878	14.3042469894563	22.7708203142469	32.9909465871266	8.50377841146467	6.80400306783546	8.29739665344455	13.8125030147545	11.8873159366373	3.22616546467756
"ENSMUSG00000038797"	52.1385592334257	79.3976198671042	45.8215817460322	72.5429668750998	49.5017832918411	71.8038249249227	79.0851392266214	72.5760327235783	59.1189511557925	36.8333413726786	17.3737694458546	40.8647625525824
"ENSMUSG00000038801"	6.01598760385681	8.60938046751732	10.909900415722	28.6084939789126	6.93024966085775	20.3767611273429	2.5511335234394	1.13400051130591	9.33457123512512	0	2.74322675460861	0
"ENSMUSG00000038803"	183.487621917633	131.053902672208	174.558406651551	310.606506056765	210.877596823243	273.630792281462	216.846349492349	204.120092035064	157.650536415447	416.216757511268	320.043121371005	406.496848549373
"ENSMUSG00000038806"	276.735429777413	309.937696830624	304.386221598643	364.758298231135	369.283303357134	374.544275959732	579.95768766189	603.288272014744	583.929289486161	874.791857601116	695.865186752385	708.681013740838
"ENSMUSG00000038807"	12.0319752077136	5.73958697834488	4.36396016628878	62.3256475969167	39.6014266334728	85.3883323431513	183.681613687637	191.646086410699	168.022282232252	325.975071148205	294.439671661325	322.616546467756
"ENSMUSG00000038811"	404.073834059049	242.975848749933	321.842062263798	9.19558735036476	6.93024966085775	17.4657952520082	5.95264488802527	3.40200153391773	1.03717458168057	673.129313585701	702.266049179805	823.747581981004
"ENSMUSG00000038812"	108.287776869423	101.39936995076	97.0981136999254	140.999006038926	127.71460089295	115.468313054943	224.499750062667	218.862098682041	202.249043427711	355.441744246348	231.345456305326	269.922510544689
"ENSMUSG00000038816"	609.620077190823	509.86664324297	661.13996519275	160.411912667474	136.624921885481	170.776664686303	267.01864211999	280.09812629256	351.602183189713	23.9416718922411	23.7746318732747	20.4323812762912
"ENSMUSG00000038822"	496.318977318187	511.779838902418	571.67878178383	442.409924745327	387.103945342197	386.188139461071	483.014613771193	388.962175377927	464.654212592895	294.666730981429	277.06590221547	336.596596814692
"ENSMUSG00000038827"	233.620851949773	169.317815861174	198.56018756614	183.911747007295	226.718167476632	209.589543024099	314.639801224193	289.170130383007	310.11519992249	131.679195407326	193.854690659009	176.36371206904
"ENSMUSG00000038828"	295.786057189626	249.672033558002	260.746619935755	511.887695836971	495.01783291841	474.487437679557	656.491693365072	649.782292978287	555.925575780785	451.208431815313	399.596697254655	458.115495984214
"ENSMUSG00000038831"	69.1838574443533	62.1788589320695	99.2800937830698	119.542635554742	186.126705177322	134.874752223841	315.490179065339	334.530150835244	304.929327014087	245.86255366263	261.520950606021	243.037798339043
"ENSMUSG00000038836"	268.714112972271	252.541827047175	235.653848979594	515.974623548245	539.569437881067	531.736433227806	515.328971734759	605.556273037356	817.293570364289	75.5083498139911	47.5492637465493	48.3924819701634
"ENSMUSG00000038838"	93.2478078597806	65.048652421242	87.2792033257756	81.7385542254645	95.0434239203348	124.201210680947	168.374812547	175.770079252416	178.394028049058	83.7958516228438	53.0357172557665	70.9756402229063
"ENSMUSG00000038840"	0	0	0	0	0	0	0	0	3.11152374504171	0	0	0
"ENSMUSG00000038843"	24.0639504154272	47.8298914862073	88.3701933673478	8.17385542254645	0	5.82193175066941	8.50377841146467	15.8760071582827	6.22304749008342	790.075172443956	662.032056778879	788.259761869551
"ENSMUSG00000038844"	475.263020704688	376.899544911314	548.767990910814	401.540647632594	406.904658658933	368.722344209062	544.241818333739	481.950217305012	503.029672115076	699.833486080893	758.959402108383	722.661064087774
"ENSMUSG00000038845"	189.50360952149	153.055652755863	184.377317025701	125.673027121652	128.704636558787	116.438635013388	258.514863708526	280.09812629256	280.037137053754	210.870879358585	183.796192558777	272.073287521141
"ENSMUSG00000038848"	513.364275529114	478.298914862073	464.761757709755	403.584111488231	440.565871297385	410.446188422193	818.913861024047	867.510391149022	738.468302156565	508.300110942964	529.442763639462	486.075596678086
"ENSMUSG00000038855"	6701.81019069649	6570.87049237516	5893.528204573	782.646656708823	887.071956589792	806.337547467713	461.755167742531	379.89017128748	527.92186207541	2234.86298778727	2206.46871962353	2222.82800516284
"ENSMUSG00000038859"	70.1865220449961	73.6580328887593	73.0963327853371	104.216656637467	106.923851910377	146.51861572518	591.862977437941	548.856247472061	524.810338330368	826.908513816634	793.706941000092	706.530236764386
"ENSMUSG00000038860"	122.325081278422	98.5295764615871	126.554844822375	253.38951809894	259.389344449247	228.995982192997	742.379855320865	762.048343597572	734.319603829843	58.9333461962857	55.7789440103751	76.3525826640356
"ENSMUSG00000038861"	314.83668460184	313.76408814952	342.570873053669	549.691777166249	682.13457376157	572.489955482492	611.421667784309	620.298279684333	578.743416577758	415.295923976951	412.398422109495	557.051236900992
"ENSMUSG00000038866"	929.470084795877	1164.17955877429	1008.07479841271	265.65030123276	358.392911032929	392.01007121174	436.243832508137	424.116191228411	494.732275461632	1244.96693839654	1119.23651588031	1146.36412844876
"ENSMUSG00000038871"	77.2051742494957	47.8298914862073	70.9143527021927	77.6516265141913	66.332389611067	118.379278930278	72.2821164974497	70.3080317009665	72.6022207176399	72.7458492110402	66.7518510288096	82.8049135933907
"ENSMUSG00000038872"	688.830580641605	742.319915865938	825.879461470152	2407.20042193993	2675.07636909109	2655.77120026369	3155.75216849454	2972.21534013279	3062.77653970272	3389.58823982075	2834.6676464289	2819.66861612819
"ENSMUSG00000038876"	184.490286518275	143.489674458622	212.743058106578	119.542635554742	107.913887576213	130.023142431617	219.397483015788	190.512085899393	227.141233388045	209.950045824268	170.994467703937	193.569927880654
"ENSMUSG00000038879"	0	0	5.45495020786098	204.346385563661	183.156598179812	189.212781896756	11.0549119349041	12.474005624365	4.14869832672228	0	0	0
"ENSMUSG00000038880"	37.0985902237837	31.5677283808968	20.7288107898717	50.064864463097	26.7309629775942	36.8722344209062	51.022670468788	68.0400306783546	49.7843799206673	45.1208431815313	49.378081582955	53.7694244112927
"ENSMUSG00000038884"	161.429000703491	157.838641904484	192.014247316706	215.585436769663	229.688274474142	216.381796733213	107.147607984455	88.452039881861	134.832695618474	57.0916791276518	66.7518510288096	58.0709783641961
"ENSMUSG00000038886"	451.199070289261	487.864893159315	576.042741950119	1079.97064770395	1188.04279900419	1247.83403856014	2416.77382453826	2218.10500011436	2384.46436328363	1617.90451979491	1597.47238010042	1562.53947339217
"ENSMUSG00000038888"	18.0479628115704	28.6979348917244	31.6387112055937	14.3042469894563	12.8704636558787	32.0206246286817	38.267002851591	44.2260199409305	46.6728561756256	18.4166706863393	24.6890407914775	23.6585467409688
"ENSMUSG00000038893"	148.394360895135	200.885544242071	230.198898771733	190.042138574205	317.80144873362	272.660470323017	560.398997315521	525.042236734637	468.802910919617	174.037537985906	125.274021793793	191.419150904202
"ENSMUSG00000038894"	53.1412238340685	76.5278263779317	172.376426568407	1102.44875011595	1373.17946851567	1264.32951185371	2138.70027048336	2272.53702465704	1711.33805977294	2984.42148472128	1942.2045422629	2830.42250101045
"ENSMUSG00000038895"	78.2078388501385	102.355967780484	69.8233626606205	83.7820180811011	84.1530315961298	75.6851127587023	161.571789817829	167.832075673275	193.951646774266	130.758361873009	118.873159366373	97.8603524285527
"ENSMUSG00000038900"	1441.83169572435	1352.62933122994	1260.09349801589	2520.61266592776	2958.22656952042	2494.69775516184	4348.83227962303	4302.39793989462	3781.53852480736	3071.90067048139	2864.8431407296	3072.38491086126
"ENSMUSG00000038902"	958.547358214518	857.111655432836	1024.43964903629	838.841912738829	1023.69687847527	869.408474766631	1770.48666526694	1920.99686615221	1931.21907108922	1037.77939317522	1040.59734891487	860.310790580683
"ENSMUSG00000038903"	21.0559566134988	19.1319565944829	37.0936614134546	0	0	8.73289762600411	45.0700255807627	26.0820117600359	82.9739665344456	0	0	0
"ENSMUSG00000038909"	655.742648820392	584.481273961454	762.602039058965	458.75763559042	468.286869940816	446.348100884655	1023.0045428992	975.240439723083	1000.87347132175	878.475191738384	890.634286329597	815.144474075197
"ENSMUSG00000038910"	227.604864345916	197.059152923174	161.466526152685	209.455045202753	199.987204499038	274.601114239907	371.615116581006	315.252142143043	288.334533707198	1647.37119289305	1591.9859265912	1637.81666756798
"ENSMUSG00000038914"	1681.46853527798	1491.33601653994	1674.66971381332	989.036506128121	1069.23851910377	1171.178603843	1983.08112555356	2230.57900573873	2269.33798471709	1311.26695286736	1578.26979281816	1248.52603483022
"ENSMUSG00000038916"	2.0053292012856	6.69618480806903	0	0	0	9.70321958444901	13.6060454583435	5.67000255652955	18.6691424702502	0	0	0
"ENSMUSG00000038930"	166.442323706705	100.442772121035	144.01068548753	158.368448811837	181.176526848138	146.51861572518	227.901261427253	205.25409254637	240.624502949892	77.350016882625	84.1256204746642	100.011129405004
"ENSMUSG00000038932"	34.0905964218553	20.0885544242071	19.6378207482995	69.4777710916448	64.3523182793934	32.0206246286817	14.4564232994899	13.6080061356709	32.1524120320977	4.60416767158482	10.0584981002316	19.3569927880654
"ENSMUSG00000038936"	148.394360895135	88.9635981643456	138.555735279669	223.759292192209	216.817810818264	163.014089018743	219.397483015788	299.37613498476	265.516692910226	59.8541797306027	65.8374421106067	49.4678704583893
"ENSMUSG00000038943"	506.345623324615	506.996849753798	421.122156046867	243.172198820757	363.343089362113	226.085016317662	680.302272917173	921.942415691705	776.843761678746	193.375042206563	198.426735250023	183.891431486621
"ENSMUSG00000038949"	711.891866456389	824.587329222215	843.335302135307	190.042138574205	192.066919172343	189.212781896756	293.380355195531	382.158172310092	349.527834026352	240.337552456728	248.719225751181	186.042208463073
"ENSMUSG00000038954"	75.1998450482101	46.8732936564832	84.006233201059	120.56436748256	99.9936022495189	162.043767060298	188.783880734516	145.152065447157	178.394028049058	171.275037382955	168.251240949328	135.498949516458
"ENSMUSG00000038957"	263.700789969057	281.239761938899	318.569092139081	162.455376523111	247.508916459205	233.847591985221	231.302772791839	286.902129360395	292.483232033921	255.991722540116	285.295582479296	261.319402638882
"ENSMUSG00000038963"	14.0373044089992	10.5225761269656	14.1828705404385	0	15.8405706533891	0	2.5511335234394	3.40200153391773	6.22304749008342	20.2583377549732	0	11.8292733704844
"ENSMUSG00000038965"	489.300325113687	446.731186481177	498.582448998493	483.279201858059	412.844872653954	411.416510380638	782.347613854749	738.234332860148	661.717383112203	946.61687327784	1005.84981002316	985.055855214882
"ENSMUSG00000038967"	152.405019297706	92.7899894832422	139.646725321241	222.737560264391	263.349487112594	276.541758156797	371.615116581006	379.89017128748	335.007389882824	113.262524720987	120.701977202779	172.062158116137
"ENSMUSG00000038970"	845.246258341882	969.033601510561	955.707276417243	395.410256065685	436.605728634038	343.493973289495	595.264488802527	703.080317009665	665.866081438926	162.987535574103	174.652103376748	150.55438835162
"ENSMUSG00000038973"	3.0079938019284	0	1.0909900415722	2.04346385563661	4.95017832918411	0.970321958444901	0.850377841146467	0	1.03717458168057	6.44583474021875	0	0
"ENSMUSG00000038975"	211.562230735631	176.014000669243	217.107018272867	130.781686760743	106.923851910377	138.756040057621	534.037284239981	449.064202477141	413.832658090547	268.883392020554	220.372549286892	357.028978090983
"ENSMUSG00000038976"	1112.95770671351	948.945047086354	1244.81963743387	907.297951902656	971.224988185921	894.636845686199	1090.18439234977	1039.87846886752	926.196901440748	2090.29212289951	1853.50687719722	2101.30910599332
"ENSMUSG00000038980"	12.0319752077136	1.91319565944829	8.72792033257756	3.06519578345492	5.94021399502093	17.4657952520082	4.25188920573233	10.2060046017532	15.5576187252085	0	9.14408918202871	4.30155395290342
