"id"	"cluster"
"ENSMUSG00000032380"	"cluster_5"
"ENSMUSG00000032400"	"cluster_3"
"ENSMUSG00000032549"	"cluster_5"
"ENSMUSG00000032554"	"cluster_5"
"ENSMUSG00000033350"	"cluster_2"
"ENSMUSG00000033453"	"cluster_5"
"ENSMUSG00000037580"	"cluster_2"
"ENSMUSG00000039542"	"cluster_2"
"ENSMUSG00000040204"	"cluster_3"
"ENSMUSG00000040717"	"cluster_5"
"ENSMUSG00000041729"	"cluster_5"
"ENSMUSG00000044244"	"cluster_1"
"ENSMUSG00000046480"	"cluster_1"
"ENSMUSG00000049313"	"cluster_1"
"ENSMUSG00000000617"	"cluster_2"
"ENSMUSG00000001552"	"cluster_5"
"ENSMUSG00000006930"	"cluster_5"
"ENSMUSG00000011254"	"cluster_3"
"ENSMUSG00000017309"	"cluster_1"
"ENSMUSG00000017446"	"cluster_5"
"ENSMUSG00000017550"	"cluster_3"
"ENSMUSG00000020330"	"cluster_3"
"ENSMUSG00000020620"	"cluster_5"
"ENSMUSG00000020681"	"cluster_5"
"ENSMUSG00000020866"	"cluster_5"
"ENSMUSG00000020914"	"cluster_3"
"ENSMUSG00000021340"	"cluster_1"
"ENSMUSG00000034329"	"cluster_3"
"ENSMUSG00000035413"	"cluster_2"
"ENSMUSG00000035455"	"cluster_3"
"ENSMUSG00000037278"	"cluster_3"
"ENSMUSG00000041112"	"cluster_5"
"ENSMUSG00000041797"	"cluster_5"
"ENSMUSG00000042436"	"cluster_4"
"ENSMUSG00000044749"	"cluster_5"
"ENSMUSG00000051378"	"cluster_3"
"ENSMUSG00000055254"	"cluster_5"
"ENSMUSG00000056328"	"cluster_5"
"ENSMUSG00000061393"	"cluster_1"
"ENSMUSG00000061878"	"cluster_2"
"ENSMUSG00000067586"	"cluster_2"
"ENSMUSG00000069763"	"cluster_1"
"ENSMUSG00000002020"	"cluster_2"
"ENSMUSG00000020649"	"cluster_3"
"ENSMUSG00000021108"	"cluster_2"
"ENSMUSG00000021569"	"cluster_3"
"ENSMUSG00000021707"	"cluster_3"
"ENSMUSG00000021728"	"cluster_2"
"ENSMUSG00000022422"	"cluster_3"
"ENSMUSG00000034883"	"cluster_3"
"ENSMUSG00000035834"	"cluster_3"
"ENSMUSG00000037362"	"cluster_5"
"ENSMUSG00000041431"	"cluster_3"
"ENSMUSG00000041992"	"cluster_1"
"ENSMUSG00000045273"	"cluster_3"
"ENSMUSG00000053469"	"cluster_3"
"ENSMUSG00000059323"	"cluster_3"
"ENSMUSG00000079105"	"cluster_1"
"ENSMUSG00000000028"	"cluster_3"
"ENSMUSG00000002289"	"cluster_2"
"ENSMUSG00000003355"	"cluster_2"
"ENSMUSG00000019214"	"cluster_3"
"ENSMUSG00000022438"	"cluster_3"
"ENSMUSG00000022661"	"cluster_1"
"ENSMUSG00000022687"	"cluster_5"
"ENSMUSG00000023913"	"cluster_5"
"ENSMUSG00000023972"	"cluster_2"
"ENSMUSG00000024007"	"cluster_3"
"ENSMUSG00000033149"	"cluster_2"
"ENSMUSG00000033327"	"cluster_1"
"ENSMUSG00000039457"	"cluster_1"
"ENSMUSG00000040260"	"cluster_1"
"ENSMUSG00000050410"	"cluster_3"
"ENSMUSG00000053062"	"cluster_1"
"ENSMUSG00000061740"	"cluster_5"
"ENSMUSG00000071550"	"cluster_5"
"ENSMUSG00000073414"	"cluster_5"
"ENSMUSG00000003779"	"cluster_3"
"ENSMUSG00000024440"	"cluster_1"
"ENSMUSG00000024529"	"cluster_2"
"ENSMUSG00000024640"	"cluster_3"
"ENSMUSG00000024791"	"cluster_3"
"ENSMUSG00000024924"	"cluster_5"
"ENSMUSG00000024989"	"cluster_3"
"ENSMUSG00000025001"	"cluster_3"
"ENSMUSG00000025083"	"cluster_5"
"ENSMUSG00000025154"	"cluster_3"
"ENSMUSG00000039982"	"cluster_5"
"ENSMUSG00000048120"	"cluster_1"
"ENSMUSG00000052920"	"cluster_5"
"ENSMUSG00000073599"	"cluster_2"
"ENSMUSG00000072812"	"cluster_5"
"ENSMUSG00000026288"	"cluster_4"
"ENSMUSG00000043629"	"cluster_1"
"ENSMUSG00000047496"	"cluster_4"
"ENSMUSG00000031239"	"cluster_4"
"ENSMUSG00000031351"	"cluster_4"
"ENSMUSG00000050558"	"cluster_2"
"ENSMUSG00000072980"	"cluster_3"
"ENSMUSG00000074623"	"cluster_4"
"ENSMUSG00000082980"	"cluster_3"
"ENSMUSG00000033910"	"cluster_4"
"ENSMUSG00000041261"	"cluster_1"
"ENSMUSG00000090053"	"cluster_4"
"ENSMUSG00000000409"	"cluster_4"
"ENSMUSG00000028766"	"cluster_1"
"ENSMUSG00000028989"	"cluster_1"
"ENSMUSG00000029032"	"cluster_4"
"ENSMUSG00000034926"	"cluster_3"
"ENSMUSG00000056174"	"cluster_4"
"ENSMUSG00000057751"	"cluster_4"
"ENSMUSG00000060572"	"cluster_4"
"ENSMUSG00000070639"	"cluster_1"
"ENSMUSG00000078486"	"cluster_4"
"ENSMUSG00000079363"	"cluster_4"
"ENSMUSG00000023274"	"cluster_4"
"ENSMUSG00000029765"	"cluster_4"
"ENSMUSG00000029838"	"cluster_4"
"ENSMUSG00000046733"	"cluster_3"
"ENSMUSG00000049001"	"cluster_4"
"ENSMUSG00000051855"	"cluster_4"
"ENSMUSG00000062905"	"cluster_3"
"ENSMUSG00000009246"	"cluster_4"
"ENSMUSG00000032860"	"cluster_1"
"ENSMUSG00000058145"	"cluster_4"
"ENSMUSG00000025383"	"cluster_4"
"ENSMUSG00000031595"	"cluster_4"
"ENSMUSG00000031891"	"cluster_4"
"ENSMUSG00000108900"	"cluster_4"
"ENSMUSG00000015354"	"cluster_1"
"ENSMUSG00000032548"	"cluster_1"
"ENSMUSG00000033491"	"cluster_4"
"ENSMUSG00000038264"	"cluster_2"
"ENSMUSG00000041673"	"cluster_4"
"ENSMUSG00000050578"	"cluster_4"
"ENSMUSG00000051506"	"cluster_4"
"ENSMUSG00000053199"	"cluster_1"
"ENSMUSG00000001507"	"cluster_4"
"ENSMUSG00000010342"	"cluster_4"
"ENSMUSG00000020901"	"cluster_1"
"ENSMUSG00000020902"	"cluster_1"
"ENSMUSG00000021367"	"cluster_1"
"ENSMUSG00000048852"	"cluster_4"
"ENSMUSG00000051043"	"cluster_4"
"ENSMUSG00000058163"	"cluster_4"
"ENSMUSG00000078921"	"cluster_4"
"ENSMUSG00000021697"	"cluster_3"
"ENSMUSG00000034488"	"cluster_4"
"ENSMUSG00000058914"	"cluster_4"
"ENSMUSG00000024030"	"cluster_4"
"ENSMUSG00000039601"	"cluster_1"
"ENSMUSG00000062609"	"cluster_2"
"ENSMUSG00000024378"	"cluster_3"
"ENSMUSG00000024534"	"cluster_4"
"ENSMUSG00000024593"	"cluster_4"
"ENSMUSG00000038128"	"cluster_4"
"ENSMUSG00000045215"	"cluster_4"
"ENSMUSG00000054072"	"cluster_4"
"ENSMUSG00000090942"	"cluster_4"
"ENSMUSG00000006014"	"cluster_1"
"ENSMUSG00000026051"	"cluster_4"
"ENSMUSG00000026873"	"cluster_3"
"ENSMUSG00000044337"	"cluster_1"
"ENSMUSG00000027239"	"cluster_4"
"ENSMUSG00000027750"	"cluster_4"
"ENSMUSG00000029446"	"cluster_3"
"ENSMUSG00000000058"	"cluster_1"
"ENSMUSG00000033542"	"cluster_4"
"ENSMUSG00000010307"	"cluster_4"
"ENSMUSG00000048078"	"cluster_4"
"ENSMUSG00000052512"	"cluster_1"
"ENSMUSG00000031548"	"cluster_2"
"ENSMUSG00000031626"	"cluster_4"
"ENSMUSG00000032193"	"cluster_1"
"ENSMUSG00000021253"	"cluster_4"
"ENSMUSG00000040856"	"cluster_4"
"ENSMUSG00000000385"	"cluster_4"
"ENSMUSG00000005718"	"cluster_1"
"ENSMUSG00000022769"	"cluster_3"
"ENSMUSG00000038168"	"cluster_3"
"ENSMUSG00000040732"	"cluster_4"
"ENSMUSG00000052316"	"cluster_4"
"ENSMUSG00000078907"	"cluster_4"
"ENSMUSG00000034295"	"cluster_4"
"ENSMUSG00000026582"	"cluster_4"
"ENSMUSG00000026979"	"cluster_3"
"ENSMUSG00000061816"	"cluster_5"
"ENSMUSG00000027386"	"cluster_5"
"ENSMUSG00000031230"	"cluster_5"
"ENSMUSG00000034457"	"cluster_5"
"ENSMUSG00000000794"	"cluster_5"
"ENSMUSG00000028238"	"cluster_4"
"ENSMUSG00000052854"	"cluster_4"
"ENSMUSG00000073910"	"cluster_1"
"ENSMUSG00000005107"	"cluster_1"
"ENSMUSG00000039578"	"cluster_5"
"ENSMUSG00000019817"	"cluster_4"
"ENSMUSG00000048583"	"cluster_4"
"ENSMUSG00000031722"	"cluster_2"
"ENSMUSG00000062380"	"cluster_3"
"ENSMUSG00000021215"	"cluster_2"
"ENSMUSG00000036006"	"cluster_5"
"ENSMUSG00000061666"	"cluster_5"
"ENSMUSG00000046314"	"cluster_1"
"ENSMUSG00000024682"	"cluster_5"
"ENSMUSG00000048572"	"cluster_4"
"ENSMUSG00000026012"	"cluster_5"
"ENSMUSG00000026278"	"cluster_3"
"ENSMUSG00000072720"	"cluster_5"
"ENSMUSG00000035873"	"cluster_5"
"ENSMUSG00000046844"	"cluster_4"
"ENSMUSG00000090173"	"cluster_1"
