"symbol"	"whichMAX"
"744"	"Cachd1"	"FAPs"
"745"	"Cacna1a"	"FAPs"
"746"	"Cacna1c"	"sCs"
"747"	"Cacna1d"	"sCs"
"748"	"Cacna1g"	"FAPs"
"749"	"Cacna1h"	"sCs"
"750"	"Cacna2d1"	"FAPs"
"751"	"Cacna2d2"	"FAPs"
"752"	"Cacna2d3"	"FAPs"
"753"	"Cacnb1"	"FAPs"
"754"	"Cacnb2"	"sCs"
"755"	"Cacnb3"	"FAPs"
"756"	"Cacnb4"	"FAPs"
"757"	"Cacng1"	"sCs"
"758"	"Cacng7"	"FAPs"
"759"	"Cadm1"	"sCs"
"760"	"Cadm2"	"sCs"
"761"	"Cadm3"	"FAPs"
"762"	"Cadm4"	"sCs"
"763"	"Cadps2"	"FAPs"
"764"	"Calcr"	"sCs"
"765"	"Calcrl"	"ECs"
"766"	"Calhm2"	"FAPs"
"767"	"Calhm5"	"FAPs"
"768"	"Calml4"	"FAPs"
"769"	"Camk1d"	"FAPs"
"770"	"Camk2a"	"FAPs"
"771"	"Camk2b"	"sCs"
"772"	"Camk2n1"	"FAPs"
"773"	"Camk2n2"	"sCs"
"774"	"Camk4"	"FAPs"
"775"	"Camkk1"	"FAPs"
"776"	"Camkk2"	"FAPs"
"777"	"Camkv"	"sCs"
"778"	"Camsap3"	"FAPs"
"779"	"Cand2"	"sCs"
"780"	"Cap2"	"sCs"
"781"	"Capn12"	"ECs"
"782"	"Capn3"	"sCs"
"783"	"Capn5"	"FAPs"
"784"	"Capn6"	"sCs"
"785"	"Capns2"	"FAPs"
"786"	"Car11"	"FAPs"
"787"	"Car12"	"sCs"
"788"	"Car13"	"FAPs"
"789"	"Car14"	"ECs"
"790"	"Car15"	"FAPs"
"791"	"Car2"	"sCs"
"792"	"Car4"	"ECs"
"793"	"Car5b"	"FAPs"
"794"	"Car7"	"ECs"
"795"	"Car8"	"ECs"
"796"	"Car9"	"sCs"
"797"	"Card10"	"ECs"
"798"	"Card14"	"FAPs"
"799"	"Card19"	"ECs"
"800"	"Card9"	"FAPs"
"801"	"Carmil1"	"FAPs"
"802"	"Carmil2"	"FAPs"
"803"	"Carmil3"	"FAPs"
"804"	"Casc1"	"ECs"
"805"	"Casc4"	"FAPs"
"806"	"Caskin1"	"FAPs"
"807"	"Caskin2"	"FAPs"
"808"	"Casp1"	"ECs"
"809"	"Casp12"	"FAPs"
"810"	"Casp4"	"ECs"
"811"	"Casp7"	"ECs"
"812"	"Casp8"	"ECs"
"813"	"Casq1"	"sCs"
"814"	"Casq2"	"sCs"
"815"	"Castor1"	"FAPs"
"816"	"Casz1"	"ECs"
"817"	"Catip"	"ECs"
"818"	"Catsper2"	"FAPs"
"819"	"Catspere2"	"FAPs"
"820"	"Catsperg1"	"FAPs"
"821"	"Catsperz"	"sCs"
"822"	"Cavin2"	"sCs"
"823"	"Cavin3"	"FAPs"
"824"	"Cbarp"	"sCs"
"825"	"Cbr2"	"ECs"
"826"	"Cbr3"	"FAPs"
"827"	"Cbs"	"sCs"
"828"	"Cbx2"	"sCs"
"829"	"Cbx6"	"FAPs"
"830"	"Cbx8"	"ECs"
"831"	"Cc2d2b"	"ECs"
"832"	"Ccbe1"	"FAPs"
"833"	"Ccdc102a"	"FAPs"
"834"	"Ccdc106"	"sCs"
"835"	"Ccdc114"	"FAPs"
"836"	"Ccdc116"	"sCs"
"837"	"Ccdc120"	"FAPs"
"838"	"Ccdc122"	"FAPs"
"839"	"Ccdc125"	"ECs"
"840"	"Ccdc126"	"ECs"
"841"	"Ccdc136"	"FAPs"
"842"	"Ccdc14"	"sCs"
"843"	"Ccdc141"	"sCs"
"844"	"Ccdc146"	"sCs"
"845"	"Ccdc149"	"FAPs"
"846"	"Ccdc152"	"FAPs"
"847"	"Ccdc160"	"sCs"
"848"	"Ccdc167"	"ECs"
"849"	"Ccdc169"	"FAPs"
"850"	"Ccdc170"	"FAPs"
"851"	"Ccdc171"	"FAPs"
"852"	"Ccdc18"	"sCs"
"853"	"Ccdc188"	"FAPs"
"854"	"Ccdc189"	"ECs"
"855"	"Ccdc24"	"FAPs"
"856"	"Ccdc28a"	"FAPs"
"857"	"Ccdc3"	"FAPs"
"858"	"Ccdc30"	"FAPs"
"859"	"Ccdc36"	"FAPs"
"860"	"Ccdc38"	"sCs"
"861"	"Ccdc39"	"FAPs"
"862"	"Ccdc51"	"sCs"
"863"	"Ccdc58"	"sCs"
"864"	"Ccdc62"	"ECs"
"865"	"Ccdc63"	"ECs"
"866"	"Ccdc66"	"FAPs"
"867"	"Ccdc68"	"sCs"
"868"	"Ccdc69"	"ECs"
"869"	"Ccdc71"	"sCs"
"870"	"Ccdc74a"	"FAPs"
"871"	"Ccdc78"	"sCs"
"872"	"Ccdc8"	"FAPs"
"873"	"Ccdc80"	"FAPs"
"874"	"Ccdc83"	"sCs"
"875"	"Ccdc85a"	"sCs"
"876"	"Ccdc85c"	"FAPs"
"877"	"Ccdc86"	"sCs"
"878"	"Ccdc88b"	"FAPs"
"879"	"Ccdc88c"	"ECs"
"880"	"Ccdc91"	"FAPs"
"881"	"Ccdc9b"	"sCs"
"882"	"Ccin"	"FAPs"
"883"	"Cck"	"sCs"
"884"	"Ccl11"	"FAPs"
"885"	"Ccl19"	"FAPs"
"886"	"Ccl2"	"FAPs"
"887"	"Ccl21a"	"FAPs"
"888"	"Ccl27a"	"FAPs"
"889"	"Ccl3"	"ECs"
"890"	"Ccl5"	"ECs"
"891"	"Ccl6"	"ECs"
"892"	"Ccl7"	"FAPs"
"893"	"Ccl8"	"FAPs"
"894"	"Ccl9"	"FAPs"
"895"	"Ccm2l"	"ECs"
"896"	"Ccn1"	"sCs"
"897"	"Ccn2"	"FAPs"
"898"	"Ccn3"	"FAPs"
"899"	"Ccn5"	"FAPs"
"900"	"Ccna2"	"sCs"
"901"	"Ccnb1"	"sCs"
"902"	"Ccne1"	"sCs"
"903"	"Ccnf"	"sCs"
"904"	"Ccnjl"	"ECs"
"905"	"Ccno"	"FAPs"
"906"	"Ccnq"	"FAPs"
"907"	"Ccnyl1"	"ECs"
"908"	"Ccpg1os"	"ECs"
"909"	"Ccr10"	"sCs"
"910"	"Ccrl2"	"ECs"
"911"	"Ccs"	"FAPs"
"912"	"Ccsap"	"sCs"
"913"	"Ccser1"	"FAPs"
"914"	"Cct8l1"	"FAPs"
"915"	"Cd101"	"FAPs"
"916"	"Cd109"	"FAPs"
"917"	"Cd14"	"FAPs"
"918"	"Cd160"	"ECs"
"919"	"Cd163"	"sCs"
"920"	"Cd164l2"	"FAPs"
"921"	"Cd180"	"ECs"
"922"	"Cd1d1"	"FAPs"
"923"	"Cd200"	"sCs"
"924"	"Cd247"	"ECs"
"925"	"Cd248"	"FAPs"
"926"	"Cd24a"	"ECs"
"927"	"Cd27"	"ECs"
"928"	"Cd274"	"ECs"
"929"	"Cd276"	"FAPs"
"930"	"Cd300a"	"ECs"
"931"	"Cd300lg"	"FAPs"
"932"	"Cd302"	"FAPs"
"933"	"Cd33"	"ECs"
"934"	"Cd34"	"FAPs"
"935"	"Cd36"	"ECs"
"936"	"Cd37"	"ECs"
"937"	"Cd38"	"ECs"
"938"	"Cd4"	"FAPs"
"939"	"Cd40"	"ECs"
"940"	"Cd46"	"ECs"
"941"	"Cd55"	"FAPs"
"942"	"Cd55b"	"FAPs"
"943"	"Cd59a"	"sCs"
"944"	"Cd59b"	"ECs"
"945"	"Cd68"	"ECs"
"946"	"Cd69"	"ECs"
"947"	"Cd72"	"FAPs"
"948"	"Cd74"	"ECs"
"949"	"Cd79a"	"sCs"
"950"	"Cd80"	"FAPs"
"951"	"Cd82"	"sCs"
"952"	"Cd84"	"ECs"
"953"	"Cd93"	"ECs"
"954"	"Cd99l2"	"FAPs"
"955"	"Cdc14b"	"FAPs"
"956"	"Cdc20"	"sCs"
"957"	"Cdc25c"	"sCs"
"958"	"Cdc42ep1"	"sCs"
"959"	"Cdc42ep2"	"FAPs"
"960"	"Cdc42ep3"	"ECs"
"961"	"Cdc42ep5"	"FAPs"
"962"	"Cdc45"	"ECs"
"963"	"Cdc7"	"sCs"
"964"	"Cdca2"	"sCs"
"965"	"Cdca3"	"sCs"
"966"	"Cdca5"	"sCs"
"967"	"Cdca7"	"sCs"
"968"	"Cdca7l"	"sCs"
"969"	"Cdca8"	"sCs"
"970"	"Cdcp1"	"FAPs"
"971"	"Cdh1"	"sCs"
"972"	"Cdh10"	"sCs"
"973"	"Cdh11"	"FAPs"
"974"	"Cdh13"	"FAPs"
"975"	"Cdh15"	"sCs"
"976"	"Cdh19"	"sCs"
"977"	"Cdh2"	"sCs"
"978"	"Cdh23"	"ECs"
"979"	"Cdh4"	"sCs"
"980"	"Cdh5"	"ECs"
"981"	"Cdh6"	"sCs"
"982"	"Cdhr4"	"ECs"
"983"	"Cdiptos"	"ECs"
"984"	"Cdk1"	"sCs"
"985"	"Cdk15"	"sCs"
"986"	"Cdk17"	"ECs"
"987"	"Cdk19"	"ECs"
"988"	"Cdk20"	"FAPs"
"989"	"Cdk5r1"	"sCs"
"990"	"Cdk5rap3"	"FAPs"
"991"	"Cdk6"	"sCs"
"992"	"Cdkl1"	"sCs"
"993"	"Cdkl2"	"FAPs"
"994"	"Cdkl4"	"ECs"
"995"	"Cdkn2c"	"sCs"
"996"	"Cdkn3"	"FAPs"
"997"	"Cdo1"	"FAPs"
"998"	"Cdon"	"sCs"
"999"	"Cdpf1"	"FAPs"
"1000"	"Cdr2"	"FAPs"
"1001"	"Cdr2l"	"FAPs"
"1002"	"Cds1"	"ECs"
"1003"	"Cds2"	"ECs"
"1004"	"Cdt1"	"sCs"
"1005"	"Ceacam1"	"ECs"
"1006"	"Ceacam2"	"ECs"
"1007"	"Cebpa"	"FAPs"
"1008"	"Cebpzos"	"FAPs"
"1009"	"Cecr2"	"ECs"
"1010"	"Celf2"	"FAPs"
"1011"	"Celf4"	"sCs"
"1012"	"Celf5"	"FAPs"
"1013"	"Celsr2"	"sCs"
"1014"	"Celsr3"	"FAPs"
"1015"	"Cemip2"	"ECs"
"1016"	"Cend1"	"sCs"
"1017"	"Cenpe"	"sCs"
"1018"	"Cenpf"	"sCs"
"1019"	"Cenph"	"sCs"
"1020"	"Cenpi"	"sCs"
"1021"	"Cenpk"	"sCs"
"1022"	"Cenpm"	"sCs"
"1023"	"Cenpn"	"sCs"
"1024"	"Cenpp"	"sCs"
"1025"	"Cenpq"	"sCs"
"1026"	"Cenpu"	"sCs"
"1027"	"Cenpv"	"FAPs"
"1028"	"Cenpw"	"sCs"
"1029"	"Cep112"	"FAPs"
"1030"	"Cep126"	"sCs"
"1031"	"Cep128"	"sCs"
"1032"	"Cep135"	"ECs"
"1033"	"Cep170b"	"FAPs"
"1034"	"Cep295nl"	"FAPs"
"1035"	"Cep41"	"sCs"
"1036"	"Cep55"	"ECs"
"1037"	"Cep57l1"	"sCs"
"1038"	"Cep70"	"ECs"
"1039"	"Cep72"	"ECs"
"1040"	"Cep89"	"sCs"
"1041"	"Cercam"	"FAPs"
"1042"	"Cerk"	"ECs"
"1043"	"Cerkl"	"FAPs"
"1044"	"Cers1"	"FAPs"
"1045"	"Cers4"	"FAPs"
"1046"	"Ces1d"	"FAPs"
"1047"	"Ces2g"	"FAPs"
"1048"	"Cetn4"	"sCs"
"1049"	"Cfap100"	"FAPs"
"1050"	"Cfap126"	"FAPs"
"1051"	"Cfap157"	"sCs"
"1052"	"Cfap300"	"FAPs"
"1053"	"Cfap43"	"FAPs"
"1054"	"Cfap44"	"FAPs"
"1055"	"Cfap53"	"FAPs"
"1056"	"Cfap54"	"sCs"
"1057"	"Cfap69"	"sCs"
"1058"	"Cfap70"	"FAPs"
"1059"	"Cfap73"	"ECs"
"1060"	"Cfap74"	"FAPs"
"1061"	"Cfb"	"FAPs"
"1062"	"Cfd"	"FAPs"
"1063"	"Cfh"	"FAPs"
"1064"	"Cfhr2"	"FAPs"
"1065"	"Cgnl1"	"FAPs"
"1066"	"Cgref1"	"FAPs"
"1067"	"Ch25h"	"ECs"
"1068"	"Chac1"	"ECs"
"1069"	"Chac2"	"FAPs"
"1070"	"Chad"	"FAPs"
"1071"	"Chadl"	"FAPs"
"1072"	"Chaf1b"	"ECs"
"1073"	"Chchd10"	"sCs"
"1074"	"Chchd4"	"sCs"
"1075"	"Chchd6"	"sCs"
"1076"	"Chd7"	"ECs"
"1077"	"Chdh"	"sCs"
"1078"	"Chek1"	"sCs"
"1079"	"Chek2"	"ECs"
"1080"	"Chga"	"ECs"
"1081"	"Chic1"	"FAPs"
"1082"	"Chil5"	"ECs"
"1083"	"Chl1"	"sCs"
"1084"	"Chmp1a"	"FAPs"
"1085"	"Chmp4c"	"sCs"
"1086"	"Chn1"	"sCs"
"1087"	"Chn2"	"ECs"
"1088"	"Chodl"	"sCs"
"1089"	"Chp2"	"FAPs"
"1090"	"Chpf"	"FAPs"
"1091"	"Chrd"	"FAPs"
"1092"	"Chrdl1"	"FAPs"
"1093"	"Chrdl2"	"sCs"
"1094"	"Chrm3"	"ECs"
"1095"	"Chrm4"	"ECs"
"1096"	"Chrna1"	"sCs"
"1097"	"Chrna7"	"sCs"
"1098"	"Chrnb1"	"sCs"
"1099"	"Chrnb2"	"ECs"
"1100"	"Chrng"	"sCs"
"1101"	"Chst1"	"FAPs"
"1102"	"Chst10"	"FAPs"
"1103"	"Chst11"	"ECs"
"1104"	"Chst12"	"FAPs"
"1105"	"Chst14"	"FAPs"
"1106"	"Chst15"	"ECs"
"1107"	"Chst2"	"FAPs"
"1108"	"Chst3"	"FAPs"
"1109"	"Chst7"	"FAPs"
"1110"	"Chsy3"	"FAPs"
"1111"	"Chtf18"	"sCs"
"1112"	"Churc1"	"FAPs"
"1113"	"Ciart"	"ECs"
"1114"	"Ciita"	"FAPs"
"1115"	"Cilk1"	"FAPs"
"1116"	"Cilp"	"FAPs"
"1117"	"Cip2a"	"sCs"
"1118"	"Cisd1"	"sCs"
"1119"	"Cish"	"sCs"
"1120"	"Cited4"	"sCs"
"1121"	"Ckap2"	"sCs"
"1122"	"Ckap2l"	"sCs"
"1123"	"Ckb"	"FAPs"
"1124"	"Ckm"	"sCs"
"1125"	"Clba1"	"sCs"
"1126"	"Clca2"	"ECs"
"1127"	"Clcf1"	"sCs"
"1128"	"Clcn2"	"FAPs"
"1129"	"Clcn5"	"sCs"
"1130"	"Cldn1"	"FAPs"
"1131"	"Cldn10"	"FAPs"
"1132"	"Cldn12"	"sCs"
"1133"	"Cldn19"	"sCs"
"1134"	"Cldn2"	"FAPs"
"1135"	"Cldn34c1"	"FAPs"
"1136"	"Cldn34c2"	"FAPs"
"1137"	"Cldn5"	"ECs"
"1138"	"Cldn7"	"FAPs"
"1139"	"Clec11a"	"FAPs"
"1140"	"Clec12b"	"ECs"
"1141"	"Clec14a"	"FAPs"
"1142"	"Clec1a"	"ECs"
"1143"	"Clec1b"	"ECs"
"1144"	"Clec3b"	"FAPs"
"1145"	"Clec4d"	"ECs"
"1146"	"Clec9a"	"ECs"
"1147"	"Clic3"	"FAPs"
"1148"	"Clic5"	"ECs"
"1149"	"Clic6"	"FAPs"
"1150"	"Clip3"	"FAPs"
"1151"	"Clip4"	"FAPs"
"1152"	"Clmn"	"sCs"
"1153"	"Clmp"	"FAPs"
"1154"	"Clspn"	"sCs"
"1155"	"Clstn1"	"FAPs"
"1156"	"Clstn2"	"sCs"
"1157"	"Clstn3"	"sCs"
"1158"	"Clu"	"FAPs"
"1159"	"Cluh"	"sCs"
"1160"	"Clvs1"	"sCs"
"1161"	"Clybl"	"sCs"
"1162"	"Cmah"	"FAPs"
"1163"	"Cmbl"	"FAPs"
"1164"	"Cmc2"	"sCs"
"1165"	"Cmip"	"ECs"
"1166"	"Cmklr1"	"FAPs"
"1167"	"Cmpk2"	"ECs"
"1168"	"Cmss1"	"sCs"
"1169"	"Cmtm2b"	"FAPs"
"1170"	"Cmtm5"	"sCs"
"1171"	"Cmtm6"	"ECs"
"1172"	"Cmtm8"	"ECs"
"1173"	"Cmtr2"	"sCs"
"1174"	"Cmya5"	"FAPs"
"1175"	"Cndp2"	"FAPs"
"1176"	"Cnih2"	"FAPs"
"1177"	"Cnksr2"	"sCs"
"1178"	"Cnmd"	"FAPs"
"1179"	"Cnn1"	"sCs"
"1180"	"Cnn2"	"ECs"
"1181"	"Cnn3"	"sCs"
"1182"	"Cnppd1"	"ECs"
"1183"	"Cnpy2"	"FAPs"
"1184"	"Cnr1"	"FAPs"
"1185"	"Cnrip1"	"FAPs"
"1186"	"Cnst"	"ECs"
"1187"	"Cntf"	"sCs"
"1188"	"Cntfr"	"FAPs"
"1189"	"Cntnap1"	"FAPs"
"1190"	"Coa4"	"ECs"
"1191"	"Cobl"	"sCs"
"1192"	"Cobll1"	"sCs"
"1193"	"Coch"	"sCs"
"1194"	"Col10a1"	"FAPs"
"1195"	"Col11a1"	"FAPs"
"1196"	"Col12a1"	"FAPs"
"1197"	"Col14a1"	"FAPs"
"1198"	"Col15a1"	"FAPs"
"1199"	"Col16a1"	"FAPs"
"1200"	"Col18a1"	"FAPs"
"1201"	"Col19a1"	"sCs"
"1202"	"Col1a1"	"FAPs"
"1203"	"Col1a2"	"FAPs"
"1204"	"Col20a1"	"sCs"
"1205"	"Col23a1"	"FAPs"
"1206"	"Col24a1"	"sCs"
"1207"	"Col26a1"	"sCs"
"1208"	"Col27a1"	"FAPs"
"1209"	"Col28a1"	"FAPs"
"1210"	"Col3a1"	"FAPs"
"1211"	"Col4a1"	"FAPs"
"1212"	"Col4a3"	"FAPs"
"1213"	"Col4a4"	"FAPs"
"1214"	"Col4a5"	"FAPs"
"1215"	"Col4a6"	"FAPs"
"1216"	"Col5a1"	"FAPs"
"1217"	"Col5a2"	"FAPs"
"1218"	"Col5a3"	"FAPs"
"1219"	"Col6a1"	"FAPs"
"1220"	"Col6a2"	"FAPs"
"1221"	"Col6a3"	"FAPs"
"1222"	"Col6a5"	"FAPs"
"1223"	"Col6a6"	"FAPs"
"1224"	"Col7a1"	"sCs"
"1225"	"Col8a1"	"FAPs"
"1226"	"Col8a2"	"FAPs"
"1227"	"Col9a2"	"FAPs"
"1228"	"Colca2"	"FAPs"
"1229"	"Colec11"	"sCs"
"1230"	"Colec12"	"FAPs"
"1231"	"Colgalt2"	"FAPs"
"1232"	"Commd1b"	"FAPs"
"1233"	"Commd5"	"sCs"
"1234"	"Comp"	"FAPs"
"1235"	"Comt"	"FAPs"
"1236"	"Comtd1"	"sCs"
"1237"	"Coprs"	"sCs"
"1238"	"Copz2"	"FAPs"
"1239"	"Coq6"	"sCs"
"1240"	"Coq7"	"sCs"
"1241"	"Coq8b"	"FAPs"
"1242"	"Corin"	"sCs"
"1243"	"Coro1a"	"ECs"
"1244"	"Coro2b"	"FAPs"
"1245"	"Coro6"	"ECs"
"1246"	"Cotl1"	"ECs"
"1247"	"Cox10"	"sCs"
"1248"	"Cox11"	"sCs"
"1249"	"Cox20"	"ECs"
"1250"	"Cox4i2"	"sCs"
"1251"	"Cox5b-ps"	"sCs"
"1252"	"Cox6b2"	"FAPs"
"1253"	"Cox7a1"	"sCs"
"1254"	"Cox8b"	"sCs"
"1255"	"Cp"	"FAPs"
"1256"	"Cpa4"	"sCs"
"1257"	"Cpe"	"FAPs"
"1258"	"Cpeb1"	"FAPs"
"1259"	"Cpeb2"	"ECs"
"1260"	"Cpeb3"	"FAPs"
"1261"	"Cped1"	"FAPs"
"1262"	"Cplane2"	"FAPs"
"1263"	"Cplx2"	"FAPs"
"1264"	"Cplx3"	"FAPs"
"1265"	"Cpm"	"sCs"
"1266"	"Cpne6"	"sCs"
"1267"	"Cpne7"	"FAPs"
"1268"	"Cpne8"	"FAPs"
"1269"	"Cpne9"	"FAPs"
"1270"	"Cpq"	"FAPs"
"1271"	"Cpsf4l"	"sCs"
"1272"	"Cpt1b"	"sCs"
"1273"	"Cpt1c"	"FAPs"
"1274"	"Cpxm1"	"FAPs"
"1275"	"Cpxm2"	"FAPs"
"1276"	"Cpz"	"FAPs"
"1277"	"Cr2"	"ECs"
"1278"	"Crabp2"	"FAPs"
"1279"	"Cracr2a"	"FAPs"
"1280"	"Cracr2b"	"ECs"
"1281"	"Cradd"	"FAPs"
"1282"	"Crb2"	"FAPs"
"1283"	"Creb3l1"	"FAPs"
"1284"	"Creb3l2"	"FAPs"
"1285"	"Creb3l4"	"ECs"
"1286"	"Creb5"	"FAPs"
"1287"	"Crebl2"	"FAPs"
"1288"	"Creg1"	"FAPs"
"1289"	"Crem"	"ECs"
"1290"	"Crhr2"	"sCs"
"1291"	"Crim1"	"sCs"
"1292"	"Crispld1"	"FAPs"
"1293"	"Crispld2"	"FAPs"
"1294"	"Crlf1"	"FAPs"
"1295"	"Crlf2"	"ECs"
"1296"	"Crmp1"	"FAPs"
"1297"	"Crppa"	"FAPs"
"1298"	"Crtap"	"FAPs"
"1299"	"Crxos"	"FAPs"
"1300"	"Cryab"	"sCs"
"1301"	"Crybb3"	"FAPs"
"1302"	"Crybg1"	"ECs"
"1303"	"Cryl1"	"FAPs"
"1304"	"Cryz"	"FAPs"
"1305"	"Cryzl2"	"FAPs"
"1306"	"Csdc2"	"sCs"
"1307"	"Csf1r"	"ECs"
"1308"	"Csf2ra"	"ECs"
"1309"	"Csf2rb"	"ECs"
"1310"	"Csf2rb2"	"ECs"
"1311"	"Csf3r"	"ECs"
"1312"	"Csgalnact1"	"FAPs"
"1313"	"Csmd1"	"sCs"
"1314"	"Cspg4"	"sCs"
"1315"	"Cspg5"	"sCs"
"1316"	"Csrp2"	"FAPs"
"1317"	"Cstad"	"sCs"
"1318"	"Cstdc2"	"FAPs"
"1319"	"CT868723.1"	"FAPs"
"1320"	"Ctdspl"	"sCs"
"1321"	"Ctf1"	"sCs"
"1322"	"Cth"	"sCs"
"1323"	"Cthrc1"	"FAPs"
"1324"	"Ctif"	"FAPs"
"1325"	"Ctla2a"	"ECs"
"1326"	"Ctla2b"	"ECs"
"1327"	"Ctnna3"	"sCs"
"1328"	"Ctnnal1"	"sCs"
"1329"	"Ctnnbip1"	"ECs"
"1330"	"Ctps"	"sCs"
"1331"	"Ctrl"	"sCs"
"1332"	"Ctsf"	"FAPs"
"1333"	"Ctsh"	"FAPs"
"1334"	"Ctsk"	"FAPs"
"1335"	"Ctso"	"FAPs"
"1336"	"Ctss"	"ECs"
"1337"	"Ctsw"	"sCs"
"1338"	"Cttnbp2"	"sCs"
"1339"	"Ctu1"	"sCs"
"1340"	"Ctu2"	"ECs"
"1341"	"Ctxn1"	"sCs"
"1342"	"Ctxn3"	"sCs"
"1343"	"Cubn"	"sCs"
"1344"	"Cux2"	"sCs"
"1345"	"Cwf19l1"	"sCs"
"1346"	"Cx3cl1"	"FAPs"
"1347"	"Cxadr"	"ECs"
"1348"	"Cxcl10"	"ECs"
"1349"	"Cxcl13"	"FAPs"
"1350"	"Cxcl14"	"FAPs"
"1351"	"Cxcl16"	"FAPs"
"1352"	"Cxcl2"	"ECs"
"1353"	"Cxcl5"	"FAPs"
"1354"	"Cxcl9"	"FAPs"
"1355"	"Cxcr4"	"ECs"
"1356"	"Cxcr5"	"FAPs"
"1357"	"Cxcr6"	"ECs"
"1358"	"Cxxc5"	"FAPs"
"1359"	"Cyb561"	"FAPs"
"1360"	"Cyb5a"	"FAPs"
"1361"	"Cyb5d1"	"ECs"
"1362"	"Cyb5r1"	"ECs"
"1363"	"Cyb5r2"	"sCs"
"1364"	"Cyb5rl"	"sCs"
"1365"	"Cyba"	"ECs"
"1366"	"Cyfip2"	"sCs"
"1367"	"Cygb"	"FAPs"
"1368"	"Cyp17a1"	"FAPs"
"1369"	"Cyp1b1"	"FAPs"
"1370"	"Cyp20a1"	"FAPs"
"1371"	"Cyp26a1"	"sCs"
"1372"	"Cyp26b1"	"FAPs"
"1373"	"Cyp26c1"	"ECs"
"1374"	"Cyp27a1"	"FAPs"
"1375"	"Cyp27b1"	"FAPs"
"1376"	"Cyp2d22"	"FAPs"
"1377"	"Cyp2d26"	"FAPs"
"1378"	"Cyp2e1"	"FAPs"
"1379"	"Cyp2f2"	"FAPs"
"1380"	"Cyp2j6"	"FAPs"
"1381"	"Cyp2j9"	"FAPs"
"1382"	"Cyp2r1"	"ECs"
"1383"	"Cyp2s1"	"FAPs"
"1384"	"Cyp2u1"	"FAPs"
"1385"	"Cyp39a1"	"FAPs"
"1386"	"Cyp46a1"	"FAPs"
"1387"	"Cyp4b1"	"sCs"
"1388"	"Cyp4f17"	"FAPs"
"1389"	"Cyp4v3"	"ECs"
"1390"	"Cyp51"	"FAPs"
"1391"	"Cyp7b1"	"sCs"
"1392"	"Cyp8b1"	"FAPs"
"1393"	"Cys1"	"FAPs"
"1394"	"Cysltr1"	"ECs"
"1395"	"Cystm1"	"sCs"
"1396"	"Cyth1"	"ECs"
"1397"	"Cyth3"	"FAPs"
"1398"	"Cyth4"	"ECs"
"1399"	"Cyyr1"	"ECs"
"1400"	"D10Wsu102e"	"sCs"
"1401"	"D130040H23Rik"	"FAPs"
"1402"	"D1Ertd622e"	"ECs"
"1403"	"D3Ertd751e"	"FAPs"
"1404"	"D430041D05Rik"	"FAPs"
"1405"	"D630003M21Rik"	"FAPs"
"1406"	"D630039A03Rik"	"sCs"
"1407"	"D630045J12Rik"	"FAPs"
"1408"	"D6Ertd527e"	"FAPs"
"1409"	"D930048N14Rik"	"ECs"
"1410"	"Dab2"	"FAPs"
"1411"	"Dach1"	"ECs"
"1412"	"Dact1"	"FAPs"
"1413"	"Dact2"	"FAPs"
"1414"	"Dact3"	"FAPs"
"1415"	"Dag1"	"sCs"
"1416"	"Dagla"	"FAPs"
"1417"	"Daglb"	"FAPs"
"1418"	"Dand5"	"FAPs"
"1419"	"Dap"	"FAPs"
"1420"	"Dapk1"	"FAPs"
"1421"	"Dapk2"	"sCs"
"1422"	"Dapp1"	"ECs"
"1423"	"Dbf4"	"ECs"
"1424"	"Dbn1"	"FAPs"
"1425"	"Dbndd1"	"FAPs"
"1426"	"Dbp"	"ECs"
"1427"	"Dbx1"	"sCs"
"1428"	"Dcbld1"	"sCs"
"1429"	"Dcbld2"	"FAPs"
"1430"	"Dchs1"	"FAPs"
"1431"	"Dchs2"	"FAPs"
"1432"	"Dclk1"	"FAPs"
"1433"	"Dclk2"	"FAPs"
"1434"	"Dclk3"	"sCs"
"1435"	"Dclre1c"	"ECs"
"1436"	"Dcn"	"FAPs"
"1437"	"Dcst1"	"FAPs"
"1438"	"Dcst2"	"FAPs"
"1439"	"Dctd"	"sCs"
"1440"	"Dcun1d3"	"FAPs"
"1441"	"Dcxr"	"ECs"
"1442"	"Ddah1"	"sCs"
"1443"	"Ddah2"	"FAPs"
"1444"	"Ddi1"	"sCs"
"1445"	"Ddias"	"sCs"
"1446"	"Ddit4l"	"sCs"
"1447"	"Ddo"	"sCs"
"1448"	"Ddr1"	"sCs"
"1449"	"Ddr2"	"FAPs"
"1450"	"Ddx11"	"sCs"
"1451"	"Ddx39"	"ECs"
"1452"	"Ddx58"	"ECs"
"1453"	"Ddx60"	"ECs"
"1454"	"Decr1"	"FAPs"
"1455"	"Decr2"	"FAPs"
"1456"	"Dedd2"	"ECs"
"1457"	"Def6"	"ECs"
"1458"	"Defb25"	"sCs"
"1459"	"Degs2"	"sCs"
"1460"	"Dennd2a"	"FAPs"
"1461"	"Dennd2c"	"ECs"
"1462"	"Dennd2d"	"ECs"
"1463"	"Dennd3"	"ECs"
"1464"	"Dennd4a"	"ECs"
"1465"	"Dennd6b"	"ECs"
"1466"	"Depdc1a"	"sCs"
"1467"	"Depdc1b"	"ECs"
"1468"	"Depdc7"	"sCs"
"1469"	"Depp1"	"ECs"
"1470"	"Derl3"	"sCs"
