"symbol"	"whichMAX"
"5099"	"Klri2"	"M2"
"5100"	"Klrk1"	"M2"
"5101"	"Kmo"	"M2"
"5102"	"Kncn"	"M2"
"5103"	"Kng2"	"FAPs"
"5104"	"Knl1"	"FAPs"
"5105"	"Knstrn"	"FAPs"
"5106"	"Kntc1"	"Neutro"
"5107"	"Kpna2"	"FAPs"
"5108"	"Kpnb1"	"FAPs"
"5109"	"Kptn"	"Neutro"
"5110"	"Krba1"	"sCs"
"5111"	"Kremen1"	"sCs"
"5112"	"Kremen2"	"sCs"
"5113"	"Kri1"	"Neutro"
"5114"	"Krr1"	"Neutro"
"5115"	"Krt10"	"FAPs"
"5116"	"Krt19"	"FAPs"
"5117"	"Krt222"	"ECs"
"5118"	"Krt7"	"Neutro"
"5119"	"Krt8"	"sCs"
"5120"	"Krt80"	"M2"
"5121"	"Krt86"	"Neutro"
"5122"	"Krtap16-1"	"sCs"
"5123"	"Krtcap2"	"FAPs"
"5124"	"Krtcap3"	"M1"
"5125"	"Krtdap"	"FAPs"
"5126"	"Ksr1"	"Neutro"
"5127"	"Kti12"	"FAPs"
"5128"	"Ktn1"	"sCs"
"5129"	"Ky"	"sCs"
"5130"	"Kyat1"	"sCs"
"5131"	"Kyat3"	"FAPs"
"5132"	"Kynu"	"M2"
"5133"	"L1cam"	"Neutro"
"5134"	"L2hgdh"	"sCs"
"5135"	"L3hypdh"	"FAPs"
"5136"	"L3mbtl1"	"FAPs"
"5137"	"Lacc1"	"M2"
"5138"	"Lactb"	"M2"
"5139"	"Lag3"	"M2"
"5140"	"Lage3"	"FAPs"
"5141"	"Lair1"	"M2"
"5142"	"Lalba"	"ECs"
"5143"	"Lama2"	"sCs"
"5144"	"Lama3"	"ECs"
"5145"	"Lama4"	"FAPs"
"5146"	"Lama5"	"ECs"
"5147"	"Lamb1"	"FAPs"
"5148"	"Lamb2"	"FAPs"
"5149"	"Lamb3"	"Neutro"
"5150"	"Lamc1"	"FAPs"
"5151"	"Lamc2"	"FAPs"
"5152"	"Lamc3"	"sCs"
"5153"	"Lamtor3-ps"	"ECs"
"5154"	"Lamtor4"	"M1"
"5155"	"Lancl1"	"sCs"
"5156"	"Lancl2"	"FAPs"
"5157"	"Lancl3"	"ECs"
"5158"	"Lao1"	"ECs"
"5159"	"Lap3"	"FAPs"
"5160"	"Laptm4b"	"sCs"
"5161"	"Laptm5"	"M2"
"5162"	"Large1"	"sCs"
"5163"	"Large2"	"sCs"
"5164"	"Larp1b"	"Neutro"
"5165"	"Larp6"	"sCs"
"5166"	"Lars"	"FAPs"
"5167"	"Las1l"	"FAPs"
"5168"	"Lat"	"Neutro"
"5169"	"Lat2"	"M2"
"5170"	"Lax1"	"FAPs"
"5171"	"Layn"	"FAPs"
"5172"	"Lbhd1"	"FAPs"
"5173"	"Lbp"	"FAPs"
"5174"	"Lbr"	"Neutro"
"5175"	"Lbx1"	"sCs"
"5176"	"Lbx2"	"ECs"
"5177"	"Lca5"	"FAPs"
"5178"	"Lca5l"	"FAPs"
"5179"	"Lcat"	"FAPs"
"5180"	"Lck"	"M2"
"5181"	"Lclat1"	"FAPs"
"5182"	"Lcmt2"	"FAPs"
"5183"	"Lcn2"	"Neutro"
"5184"	"Lcn4"	"ECs"
"5185"	"Lcor"	"Neutro"
"5186"	"Lcp1"	"Neutro"
"5187"	"Lcp2"	"Neutro"
"5188"	"Lct"	"sCs"
"5189"	"Lctl"	"FAPs"
"5190"	"Ldb2"	"ECs"
"5191"	"Ldb3"	"sCs"
"5192"	"Ldhb"	"M2"
"5193"	"Ldhc"	"FAPs"
"5194"	"Ldhd"	"ECs"
"5195"	"Ldlr"	"FAPs"
"5196"	"Ldlrad2"	"ECs"
"5197"	"Ldlrad4"	"FAPs"
"5198"	"Ldlrap1"	"Neutro"
"5199"	"Leap2"	"Neutro"
"5200"	"Lef1"	"sCs"
"5201"	"Lefty1"	"FAPs"
"5202"	"Lekr1"	"Neutro"
"5203"	"Lenep"	"FAPs"
"5204"	"Leng9"	"sCs"
"5205"	"Leo1"	"FAPs"
"5206"	"Lepr"	"ECs"
"5207"	"Letm2"	"FAPs"
"5208"	"Lfng"	"Neutro"
"5209"	"Lgals1"	"FAPs"
"5210"	"Lgals12"	"FAPs"
"5211"	"Lgals2"	"ECs"
"5212"	"Lgals3"	"M1"
"5213"	"Lgals3bp"	"M1"
"5214"	"Lgals4"	"sCs"
"5215"	"Lgals7"	"sCs"
"5216"	"Lgalsl"	"FAPs"
"5217"	"Lgi1"	"sCs"
"5218"	"Lgi2"	"FAPs"
"5219"	"Lgi3"	"FAPs"
"5220"	"Lgi4"	"sCs"
"5221"	"Lgmn"	"M2"
"5222"	"Lgr4"	"FAPs"
"5223"	"Lgr5"	"sCs"
"5224"	"Lgr6"	"FAPs"
"5225"	"Lhcgr"	"sCs"
"5226"	"Lhfp"	"FAPs"
"5227"	"Lhfpl4"	"FAPs"
"5228"	"Lhfpl5"	"sCs"
"5229"	"Lhpp"	"FAPs"
"5230"	"Lhx2"	"FAPs"
"5231"	"Lhx6"	"ECs"
"5232"	"Lhx9"	"sCs"
"5233"	"Lif"	"FAPs"
"5234"	"Lig1"	"FAPs"
"5235"	"Lig4"	"FAPs"
"5236"	"Lilr4b"	"Neutro"
"5237"	"Lilra5"	"M2"
"5238"	"Lilra6"	"Neutro"
"5239"	"Lilrb4a"	"Neutro"
"5240"	"Lima1"	"FAPs"
"5241"	"Limch1"	"ECs"
"5242"	"Limd2"	"Neutro"
"5243"	"Lime1"	"Neutro"
"5244"	"Limk1"	"FAPs"
"5245"	"Lims2"	"ECs"
"5246"	"Lin28a"	"Neutro"
"5247"	"Lin7a"	"sCs"
"5248"	"Lin7b"	"sCs"
"5249"	"Lin9"	"M2"
"5250"	"Lingo1"	"FAPs"
"5251"	"Lingo3"	"ECs"
"5252"	"Lins1"	"FAPs"
"5253"	"Lipc"	"Neutro"
"5254"	"Lipe"	"ECs"
"5255"	"Lipg"	"Neutro"
"5256"	"Lipm"	"Neutro"
"5257"	"Lipn"	"Neutro"
"5258"	"Lipo2"	"FAPs"
"5259"	"Lipt1"	"FAPs"
"5260"	"Lipt2"	"FAPs"
"5261"	"Litaf"	"Neutro"
"5262"	"Lix1"	"sCs"
"5263"	"Lix1l"	"FAPs"
"5264"	"Llgl2"	"Neutro"
"5265"	"Lman1"	"FAPs"
"5266"	"Lman1l"	"Neutro"
"5267"	"Lman2l"	"M2"
"5268"	"Lmbr1"	"FAPs"
"5269"	"Lmbr1l"	"Neutro"
"5270"	"Lmcd1"	"ECs"
"5271"	"Lmf1"	"FAPs"
"5272"	"Lmf2"	"FAPs"
"5273"	"Lmln"	"M2"
"5274"	"Lmna"	"FAPs"
"5275"	"Lmnb1"	"Neutro"
"5276"	"Lmnb2"	"sCs"
"5277"	"Lmo1"	"ECs"
"5278"	"Lmo2"	"M2"
"5279"	"Lmo7"	"ECs"
"5280"	"Lmod1"	"sCs"
"5281"	"Lmod2"	"sCs"
"5282"	"Lmod3"	"sCs"
"5283"	"Lmtk2"	"Neutro"
"5284"	"Lmtk3"	"ECs"
"5285"	"Lmx1a"	"FAPs"
"5286"	"Lmx1b"	"FAPs"
"5287"	"Lnx1"	"ECs"
"5288"	"Lnx2"	"ECs"
"5289"	"Lonrf1"	"Neutro"
"5290"	"Lonrf2"	"sCs"
"5291"	"Lonrf3"	"M1"
"5292"	"Lox"	"FAPs"
"5293"	"Loxl1"	"FAPs"
"5294"	"Loxl2"	"FAPs"
"5295"	"Loxl3"	"FAPs"
"5296"	"Loxl4"	"FAPs"
"5297"	"Lpar1"	"FAPs"
"5298"	"Lpar2"	"Neutro"
"5299"	"Lpar3"	"sCs"
"5300"	"Lpar4"	"sCs"
"5301"	"Lpar5"	"M2"
"5302"	"Lpar6"	"M2"
"5303"	"Lpcat2"	"M2"
"5304"	"Lpcat4"	"Neutro"
"5305"	"Lpin1"	"M2"
"5306"	"Lpin3"	"sCs"
"5307"	"Lpo"	"M1"
"5308"	"Lpxn"	"M2"
"5309"	"Lratd1"	"FAPs"
"5310"	"Lratd2"	"ECs"
"5311"	"Lrch2"	"FAPs"
"5312"	"Lrch4"	"Neutro"
"5313"	"Lrcol1"	"M2"
"5314"	"Lrfn1"	"Neutro"
"5315"	"Lrfn2"	"sCs"
"5316"	"Lrfn3"	"sCs"
"5317"	"Lrfn4"	"FAPs"
"5318"	"Lrg1"	"Neutro"
"5319"	"Lrguk"	"sCs"
"5320"	"Lrif1"	"Neutro"
"5321"	"Lrig1"	"sCs"
"5322"	"Lrig3"	"FAPs"
"5323"	"Lrmda"	"Neutro"
"5324"	"Lrmp"	"M2"
"5325"	"Lrp11"	"sCs"
"5326"	"Lrp12"	"M2"
"5327"	"Lrp2bp"	"sCs"
"5328"	"Lrp3"	"FAPs"
"5329"	"Lrp4"	"M2"
"5330"	"Lrp5"	"ECs"
"5331"	"Lrp8"	"Neutro"
"5332"	"Lrr1"	"FAPs"
"5333"	"Lrrc1"	"Neutro"
"5334"	"Lrrc10"	"FAPs"
"5335"	"Lrrc10b"	"sCs"
"5336"	"Lrrc15"	"FAPs"
"5337"	"Lrrc17"	"FAPs"
"5338"	"Lrrc18"	"Neutro"
"5339"	"Lrrc19"	"sCs"
"5340"	"Lrrc2"	"Neutro"
"5341"	"Lrrc20"	"FAPs"
"5342"	"Lrrc23"	"sCs"
"5343"	"Lrrc24"	"M2"
"5344"	"Lrrc25"	"M1"
"5345"	"Lrrc27"	"Neutro"
"5346"	"Lrrc28"	"Neutro"
"5347"	"Lrrc29"	"Neutro"
"5348"	"Lrrc30"	"sCs"
"5349"	"Lrrc32"	"FAPs"
"5350"	"Lrrc36"	"ECs"
"5351"	"Lrrc3b"	"ECs"
"5352"	"Lrrc4"	"FAPs"
"5353"	"Lrrc40"	"FAPs"
"5354"	"Lrrc42"	"FAPs"
"5355"	"Lrrc43"	"FAPs"
"5356"	"Lrrc46"	"sCs"
"5357"	"Lrrc49"	"FAPs"
"5358"	"Lrrc4c"	"sCs"
"5359"	"Lrrc51"	"Neutro"
"5360"	"Lrrc55"	"FAPs"
"5361"	"Lrrc56"	"M1"
"5362"	"Lrrc57"	"Neutro"
"5363"	"Lrrc59"	"FAPs"
"5364"	"Lrrc61"	"M2"
"5365"	"Lrrc63"	"Neutro"
"5366"	"Lrrc69"	"sCs"
"5367"	"Lrrc71"	"Neutro"
"5368"	"Lrrc73"	"FAPs"
"5369"	"Lrrc75a"	"FAPs"
"5370"	"Lrrc75b"	"sCs"
"5371"	"Lrrc8a"	"ECs"
"5372"	"Lrrc8b"	"sCs"
"5373"	"Lrrc8c"	"ECs"
"5374"	"Lrrc8d"	"Neutro"
"5375"	"Lrrc8e"	"sCs"
"5376"	"Lrrc9"	"FAPs"
"5377"	"Lrrcc1"	"FAPs"
"5378"	"Lrrd1"	"Neutro"
"5379"	"Lrriq3"	"FAPs"
"5380"	"Lrrn1"	"sCs"
"5381"	"Lrrn2"	"FAPs"
"5382"	"Lrrn3"	"FAPs"
"5383"	"Lrrn4cl"	"FAPs"
"5384"	"Lrrtm2"	"sCs"
"5385"	"Lrrtm3"	"sCs"
"5386"	"Lrtm1"	"sCs"
"5387"	"Lrwd1"	"Neutro"
"5388"	"Lsamp"	"FAPs"
"5389"	"Lsm10"	"Neutro"
"5390"	"Lsm11"	"FAPs"
"5391"	"Lsm2"	"FAPs"
"5392"	"Lsm3"	"FAPs"
"5393"	"Lsm4"	"FAPs"
"5394"	"Lsm5"	"FAPs"
"5395"	"Lsm6"	"sCs"
"5396"	"Lsm7"	"FAPs"
"5397"	"Lsmem1"	"Neutro"
"5398"	"Lsmem2"	"sCs"
"5399"	"Lsp1"	"Neutro"
"5400"	"Lsr"	"M2"
"5401"	"Lss"	"FAPs"
"5402"	"Lst1"	"Neutro"
"5403"	"Lta"	"Neutro"
"5404"	"Ltb"	"Neutro"
"5405"	"Ltb4r1"	"Neutro"
"5406"	"Ltb4r2"	"ECs"
"5407"	"Ltbp1"	"sCs"
"5408"	"Ltbp2"	"FAPs"
"5409"	"Ltbp3"	"FAPs"
"5410"	"Ltbp4"	"ECs"
"5411"	"Ltc4s"	"Neutro"
"5412"	"Ltf"	"Neutro"
"5413"	"Lum"	"FAPs"
"5414"	"Lurap1"	"sCs"
"5415"	"Lurap1l"	"FAPs"
"5416"	"Luzp2"	"sCs"
"5417"	"Lvrn"	"FAPs"
"5418"	"Lxn"	"FAPs"
"5419"	"Ly6a"	"FAPs"
"5420"	"Ly6c1"	"ECs"
"5421"	"Ly6c2"	"M2"
"5422"	"Ly6g"	"Neutro"
"5423"	"Ly6g5b"	"M1"
"5424"	"Ly6g6c"	"sCs"
"5425"	"Ly6i"	"Neutro"
"5426"	"Ly75"	"Neutro"
"5427"	"Ly86"	"M2"
"5428"	"Ly9"	"M2"
"5429"	"Ly96"	"M1"
"5430"	"Lyar"	"FAPs"
"5431"	"Lyl1"	"M2"
"5432"	"Lyn"	"Neutro"
"5433"	"Lynx1"	"FAPs"
"5434"	"Lypd6"	"sCs"
"5435"	"Lypd6b"	"Neutro"
"5436"	"Lyplal1"	"FAPs"
"5437"	"Lyrm1"	"ECs"
"5438"	"Lyrm7"	"FAPs"
"5439"	"Lyrm9"	"Neutro"
"5440"	"Lysmd1"	"M2"
"5441"	"Lysmd2"	"FAPs"
"5442"	"Lyst"	"Neutro"
"5443"	"Lyve1"	"Neutro"
"5444"	"Lyz1"	"M2"
"5445"	"Lyz2"	"M2"
"5446"	"Lyzl4"	"FAPs"
"5447"	"Lztr1"	"FAPs"
"5448"	"Lzts1"	"ECs"
"5449"	"Lzts2"	"sCs"
"5450"	"Lzts3"	"FAPs"
"5451"	"M1ap"	"FAPs"
"5452"	"Mab21l1"	"FAPs"
"5453"	"Mab21l2"	"FAPs"
"5454"	"Macrod1"	"sCs"
"5455"	"Macrod2"	"FAPs"
"5456"	"Macroh2a2"	"FAPs"
"5457"	"Mad2l1"	"FAPs"
"5458"	"Madd"	"M2"
"5459"	"Maf"	"M2"
"5460"	"Mafa"	"ECs"
"5461"	"Mafb"	"M2"
"5462"	"Maff"	"Neutro"
"5463"	"Mag"	"M2"
"5464"	"Mageb3"	"sCs"
"5465"	"Maged1"	"FAPs"
"5466"	"Maged2"	"FAPs"
"5467"	"Magee1"	"FAPs"
"5468"	"Mageh1"	"FAPs"
"5469"	"Magi1"	"ECs"
"5470"	"Magi2"	"FAPs"
"5471"	"Magi3"	"FAPs"
"5472"	"Magix"	"ECs"
"5473"	"Magohb"	"FAPs"
"5474"	"Magt1"	"FAPs"
"5475"	"Majin"	"ECs"
"5476"	"Mak"	"Neutro"
"5477"	"Mal"	"sCs"
"5478"	"Mall"	"ECs"
"5479"	"Malt1"	"Neutro"
"5480"	"Mamdc2"	"sCs"
"5481"	"Mamdc4"	"sCs"
"5482"	"Maml3"	"Neutro"
"5483"	"Mamld1"	"ECs"
"5484"	"Mamstr"	"Neutro"
"5485"	"Man1c1"	"M2"
"5486"	"Man2b1"	"M2"
"5487"	"Man2b2"	"M2"
"5488"	"Manba"	"M2"
"5489"	"Manea"	"FAPs"
"5490"	"Maneal"	"Neutro"
"5491"	"Manf"	"FAPs"
"5492"	"Mansc1"	"ECs"
"5493"	"Mansc4"	"sCs"
"5494"	"Maoa"	"sCs"
"5495"	"Maob"	"FAPs"
"5496"	"Map10"	"M2"
"5497"	"Map11"	"M1"
"5498"	"Map1a"	"FAPs"
"5499"	"Map1b"	"sCs"
"5500"	"Map1lc3a"	"sCs"
"5501"	"Map2"	"sCs"
"5502"	"Map2k6"	"M2"
"5503"	"Map3k1"	"M2"
"5504"	"Map3k10"	"FAPs"
"5505"	"Map3k11"	"Neutro"
"5506"	"Map3k13"	"sCs"
"5507"	"Map3k14"	"M2"
"5508"	"Map3k15"	"Neutro"
"5509"	"Map3k19"	"sCs"
"5510"	"Map3k3"	"Neutro"
"5511"	"Map3k5"	"Neutro"
"5512"	"Map3k6"	"ECs"
"5513"	"Map3k7cl"	"sCs"
"5514"	"Map3k8"	"Neutro"
"5515"	"Map3k9"	"Neutro"
"5516"	"Map4k1"	"M2"
"5517"	"Map4k2"	"Neutro"
"5518"	"Map4k3"	"ECs"
"5519"	"Map6"	"FAPs"
"5520"	"Map6d1"	"Neutro"
"5521"	"Map7"	"Neutro"
"5522"	"Map7d2"	"sCs"
"5523"	"Map7d3"	"FAPs"
"5524"	"Map9"	"FAPs"
"5525"	"Mapk10"	"FAPs"
"5526"	"Mapk11"	"ECs"
"5527"	"Mapk12"	"ECs"
"5528"	"Mapk13"	"Neutro"
"5529"	"Mapk15"	"ECs"
"5530"	"Mapk1ip1"	"Neutro"
"5531"	"Mapk8ip1"	"sCs"
"5532"	"Mapk8ip2"	"ECs"
"5533"	"Mapkapk2"	"Neutro"
"5534"	"Mapkapk3"	"M2"
"5535"	"Mapre3"	"sCs"
"5536"	"Mapt"	"sCs"
"5537"	"Marchf1"	"M2"
"5538"	"Marchf10"	"FAPs"
"5539"	"Marchf3"	"Neutro"
"5540"	"Marchf7"	"Neutro"
"5541"	"Marchf8"	"Neutro"
"5542"	"Marchf9"	"sCs"
"5543"	"Marcksl1"	"Neutro"
"5544"	"Mark1"	"sCs"
"5545"	"Mark2"	"Neutro"
"5546"	"Mars2"	"Neutro"
"5547"	"Marveld1"	"FAPs"
"5548"	"Marveld2"	"ECs"
"5549"	"Mas1"	"sCs"
"5550"	"Maskbp3"	"Neutro"
"5551"	"Masp1"	"FAPs"
"5552"	"Masp2"	"sCs"
"5553"	"Mast1"	"M2"
"5554"	"Mast2"	"FAPs"
"5555"	"Mast3"	"M2"
"5556"	"Mast4"	"ECs"
"5557"	"Mastl"	"FAPs"
"5558"	"Matk"	"M2"
"5559"	"Matn1"	"M2"
"5560"	"Matn2"	"sCs"
"5561"	"Matn4"	"FAPs"
"5562"	"Mavs"	"M2"
"5563"	"Mb"	"sCs"
"5564"	"Mb21d2"	"FAPs"
"5565"	"Mbd3"	"FAPs"
"5566"	"Mbd6"	"Neutro"
"5567"	"Mblac1"	"FAPs"
"5568"	"Mblac2"	"Neutro"
"5569"	"Mbnl3"	"Neutro"
"5570"	"Mboat1"	"sCs"
"5571"	"Mboat2"	"sCs"
"5572"	"Mboat7"	"Neutro"
"5573"	"Mbp"	"Neutro"
"5574"	"Mc1r"	"sCs"
"5575"	"Mc4r"	"sCs"
"5576"	"Mc5r"	"FAPs"
"5577"	"Mcam"	"sCs"
"5578"	"Mcat"	"ECs"
"5579"	"Mcc"	"ECs"
"5580"	"Mccc2"	"FAPs"
"5581"	"Mcemp1"	"Neutro"
"5582"	"Mcf2l"	"ECs"
"5583"	"Mcl1"	"Neutro"
"5584"	"Mcm10"	"FAPs"
"5585"	"Mcm2"	"FAPs"
"5586"	"Mcm3"	"FAPs"
"5587"	"Mcm4"	"FAPs"
"5588"	"Mcm5"	"FAPs"
"5589"	"Mcm6"	"FAPs"
"5590"	"Mcm7"	"FAPs"
"5591"	"Mcm8"	"FAPs"
"5592"	"Mcmdc2"	"Neutro"
"5593"	"Mcoln1"	"Neutro"
"5594"	"Mcoln2"	"M1"
"5595"	"Mcoln3"	"M2"
"5596"	"Mcph1"	"FAPs"
"5597"	"Mcpt4"	"Neutro"
"5598"	"Mcrip2"	"FAPs"
"5599"	"Mctp1"	"Neutro"
"5600"	"Mctp2"	"Neutro"
"5601"	"Mcts2"	"FAPs"
"5602"	"Mcu"	"Neutro"
"5603"	"Mcub"	"M2"
"5604"	"Mdfi"	"FAPs"
"5605"	"Mdga1"	"FAPs"
"5606"	"Mdk"	"sCs"
"5607"	"Mdm1"	"FAPs"
"5608"	"Mdm2"	"Neutro"
"5609"	"Me1"	"FAPs"
"5610"	"Me3"	"sCs"
"5611"	"Meak7"	"M1"
"5612"	"Mecom"	"ECs"
"5613"	"Med10"	"FAPs"
"5614"	"Med11"	"M2"
"5615"	"Med12l"	"Neutro"
"5616"	"Med13l"	"Neutro"
"5617"	"Med16"	"FAPs"
"5618"	"Med18"	"FAPs"
"5619"	"Med7"	"Neutro"
"5620"	"Med9"	"FAPs"
"5621"	"Medag"	"FAPs"
"5622"	"Mef2b"	"Neutro"
"5623"	"Mefv"	"Neutro"
"5624"	"Megf10"	"sCs"
"5625"	"Megf11"	"Neutro"
"5626"	"Megf6"	"ECs"
"5627"	"Megf8"	"FAPs"
"5628"	"Megf9"	"Neutro"
"5629"	"Meig1"	"Neutro"
"5630"	"Meiob"	"sCs"
"5631"	"Meis1"	"FAPs"
"5632"	"Meis2"	"sCs"
"5633"	"Meis3"	"FAPs"
"5634"	"Melk"	"FAPs"
"5635"	"Men1"	"FAPs"
"5636"	"Meox1"	"FAPs"
"5637"	"Meox2"	"FAPs"
"5638"	"Mep1a"	"ECs"
"5639"	"Mep1b"	"sCs"
"5640"	"Mepce"	"Neutro"
"5641"	"Mertk"	"M2"
"5642"	"Mesd"	"FAPs"
"5643"	"Mest"	"sCs"
"5644"	"Met"	"sCs"
"5645"	"Metap1d"	"sCs"
"5646"	"Methig1"	"FAPs"
"5647"	"Metrn"	"FAPs"
"5648"	"Metrnl"	"M2"
"5649"	"Mettl1"	"FAPs"
"5650"	"Mettl15"	"sCs"
"5651"	"Mettl16"	"FAPs"
"5652"	"Mettl18"	"FAPs"
"5653"	"Mettl21c"	"M2"
"5654"	"Mettl22"	"sCs"
"5655"	"Mettl25"	"Neutro"
"5656"	"Mettl27"	"sCs"
"5657"	"Mettl4"	"FAPs"
"5658"	"Mettl7a2"	"ECs"
"5659"	"Mettl7b"	"sCs"
"5660"	"Mex3a"	"sCs"
"5661"	"Mex3b"	"sCs"
"5662"	"Mex3d"	"sCs"
"5663"	"Mfap2"	"FAPs"
"5664"	"Mfap3l"	"sCs"
"5665"	"Mfap4"	"FAPs"
"5666"	"Mfap5"	"FAPs"
"5667"	"Mfge8"	"sCs"
"5668"	"Mfng"	"ECs"
"5669"	"Mfrp"	"FAPs"
"5670"	"Mfsd10"	"FAPs"
"5671"	"Mfsd12"	"M2"
"5672"	"Mfsd13a"	"M2"
"5673"	"Mfsd2a"	"sCs"
"5674"	"Mfsd2b"	"Neutro"
"5675"	"Mfsd3"	"sCs"
"5676"	"Mfsd4a"	"ECs"
"5677"	"Mfsd4b1"	"Neutro"
"5678"	"Mfsd4b4"	"M2"
"5679"	"Mfsd6"	"Neutro"
"5680"	"Mfsd6l"	"Neutro"
"5681"	"Mfsd7a"	"M2"
"5682"	"Mfsd8"	"Neutro"
"5683"	"Mfsd9"	"M2"
"5684"	"Mgam"	"Neutro"
"5685"	"Mgarp"	"FAPs"
"5686"	"Mgat2"	"FAPs"
"5687"	"Mgat3"	"Neutro"
"5688"	"Mgat4f"	"Neutro"
"5689"	"Mgat5"	"M2"
"5690"	"Mgl2"	"M2"
"5691"	"Mgll"	"ECs"
"5692"	"Mgme1"	"M2"
"5693"	"Mgmt"	"FAPs"
"5694"	"Mgp"	"FAPs"
"5695"	"Mgst1"	"FAPs"
"5696"	"Mgst2"	"sCs"
"5697"	"Mia"	"sCs"
"5698"	"Mical1"	"Neutro"
"5699"	"Mical2"	"FAPs"
"5700"	"Mical3"	"ECs"
"5701"	"Micall1"	"Neutro"
"5702"	"Micall2"	"sCs"
"5703"	"Micu3"	"FAPs"
"5704"	"Mid2"	"ECs"
"5705"	"Mief2"	"M1"
"5706"	"Mien1"	"Neutro"
"5707"	"Mier2"	"sCs"
"5708"	"Mif"	"FAPs"
"5709"	"Mif4gd"	"M2"
"5710"	"Miga1"	"sCs"
"5711"	"Miga2"	"FAPs"
"5712"	"Mill2"	"ECs"
"5713"	"Mindy3"	"Neutro"
"5714"	"Mindy4"	"ECs"
"5715"	"Mink1"	"M2"
"5716"	"Minpp1"	"FAPs"
"5717"	"Miox"	"ECs"
"5718"	"Mipep"	"FAPs"
"5719"	"Mipol1"	"sCs"
"5720"	"Mis18bp1"	"FAPs"
"5721"	"Misp"	"ECs"
"5722"	"Misp3"	"ECs"
"5723"	"Mitf"	"M2"
"5724"	"Mki67"	"FAPs"
"5725"	"Mkks"	"FAPs"
"5726"	"Mknk1"	"M2"
"5727"	"Mknk2"	"Neutro"
"5728"	"Mkrn1"	"Neutro"
"5729"	"Mkrn3"	"sCs"
"5730"	"Mks1"	"FAPs"
"5731"	"Mkx"	"FAPs"
"5732"	"Mlana"	"sCs"
"5733"	"Mlec"	"FAPs"
"5734"	"Mlf1"	"FAPs"
"5735"	"Mlh3"	"M2"
"5736"	"Mlip"	"sCs"
"5737"	"Mlkl"	"FAPs"
"5738"	"Mllt1"	"FAPs"
"5739"	"Mllt3"	"sCs"
"5740"	"Mlph"	"sCs"
"5741"	"Mlxipl"	"sCs"
"5742"	"Mlycd"	"M2"
"5743"	"Mmab"	"FAPs"
"5744"	"Mmachc"	"FAPs"
"5745"	"Mme"	"FAPs"
"5746"	"Mmel1"	"sCs"
"5747"	"Mmgt1"	"FAPs"
"5748"	"Mmgt2"	"FAPs"
"5749"	"Mmp10"	"FAPs"
"5750"	"Mmp11"	"sCs"
"5751"	"Mmp12"	"M2"
"5752"	"Mmp13"	"M1"
"5753"	"Mmp14"	"FAPs"
"5754"	"Mmp15"	"ECs"
"5755"	"Mmp16"	"FAPs"
"5756"	"Mmp17"	"sCs"
"5757"	"Mmp19"	"FAPs"
"5758"	"Mmp2"	"FAPs"
"5759"	"Mmp21"	"sCs"
"5760"	"Mmp23"	"FAPs"
"5761"	"Mmp24"	"ECs"
"5762"	"Mmp25"	"Neutro"
"5763"	"Mmp27"	"M1"
"5764"	"Mmp28"	"ECs"
"5765"	"Mmp3"	"FAPs"
"5766"	"Mmp8"	"Neutro"
"5767"	"Mmp9"	"Neutro"
"5768"	"Mmrn2"	"ECs"
"5769"	"Mms22l"	"FAPs"
"5770"	"Mn1"	"FAPs"
"5771"	"Mnat1"	"FAPs"
"5772"	"Mnd1"	"FAPs"
"5773"	"Mns1"	"FAPs"
"5774"	"Mnt"	"Neutro"
"5775"	"Moap1"	"Neutro"
"5776"	"Mob3a"	"Neutro"
"5777"	"Mob3b"	"M2"
"5778"	"Mob3c"	"M2"
"5779"	"Mocos"	"Neutro"
"5780"	"Mocs1"	"Neutro"
"5781"	"Mocs3"	"FAPs"
"5782"	"Mogs"	"FAPs"
"5783"	"Mok"	"sCs"
"5784"	"Mon1b"	"Neutro"
"5785"	"Morc1"	"FAPs"
"5786"	"Morc2b"	"sCs"
"5787"	"Morc4"	"FAPs"
"5788"	"Morn1"	"FAPs"
"5789"	"Morn2"	"FAPs"
"5790"	"Morn3"	"ECs"
"5791"	"Morn4"	"sCs"
"5792"	"Mos"	"Neutro"
"5793"	"Moxd1"	"sCs"
"5794"	"Mpdz"	"FAPs"
"5795"	"Mpeg1"	"M2"
"5796"	"Mpg"	"FAPs"
"5797"	"Mphosph6"	"FAPs"
"5798"	"Mphosph9"	"sCs"
"5799"	"Mpig6b"	"ECs"
"5800"	"Mpl"	"ECs"
"5801"	"Mpnd"	"FAPs"
"5802"	"Mpo"	"M2"
"5803"	"Mpp2"	"ECs"
"5804"	"Mpp3"	"ECs"
"5805"	"Mpp4"	"Neutro"
"5806"	"Mpp7"	"Neutro"
"5807"	"Mpped2"	"ECs"
"5808"	"Mpv17l"	"FAPs"
"5809"	"Mpz"	"sCs"
"5810"	"Mpzl1"	"ECs"
"5811"	"Mpzl3"	"Neutro"
"5812"	"Mr1"	"M1"
"5813"	"Mrap2"	"ECs"
"5814"	"Mras"	"FAPs"
"5815"	"Mrc1"	"M2"
"5816"	"Mrc2"	"FAPs"
"5817"	"Mreg"	"Neutro"
"5818"	"Mrgpra2a"	"Neutro"
"5819"	"Mrgpra2b"	"Neutro"
"5820"	"Mrgpre"	"ECs"
"5821"	"Mrgprf"	"FAPs"
