"symbol"	"whichMAX"
"2098"	"Ddx25"	"sCs"
"2099"	"Ddx28"	"M2"
"2100"	"Ddx55"	"ECs"
"2101"	"Ddx59"	"M2"
"2102"	"Decr1"	"FAPs"
"2103"	"Dedd2"	"FAPs"
"2104"	"Def8"	"FAPs"
"2105"	"Defb42"	"M1"
"2106"	"Defb48"	"sCs"
"2107"	"Degs2"	"M2"
"2108"	"Dele1"	"ECs"
"2109"	"Denn2b"	"FAPs"
"2110"	"Dennd1a"	"M1"
"2111"	"Dennd1c"	"M2"
"2112"	"Dennd2a"	"FAPs"
"2113"	"Dennd2c"	"ECs"
"2114"	"Dennd2d"	"ECs"
"2115"	"Dennd3"	"ECs"
"2116"	"Dennd4a"	"M2"
"2117"	"Dennd4b"	"M2"
"2118"	"Dennd4c"	"M1"
"2119"	"Dennd5b"	"ECs"
"2120"	"Dennd6b"	"ECs"
"2121"	"Depdc1a"	"FAPs"
"2122"	"Depdc1b"	"ECs"
"2123"	"Depdc7"	"M2"
"2124"	"Depp1"	"ECs"
"2125"	"Deptor"	"FAPs"
"2126"	"Dera"	"M1"
"2127"	"Derl3"	"FAPs"
"2128"	"Des"	"sCs"
"2129"	"Deup1"	"ECs"
"2130"	"Dexi"	"FAPs"
"2131"	"Dffb"	"FAPs"
"2132"	"Dgat2"	"FAPs"
"2133"	"Dgcr6"	"FAPs"
"2134"	"Dgka"	"ECs"
"2135"	"Dgkb"	"sCs"
"2136"	"Dgkd"	"M2"
"2137"	"Dgke"	"ECs"
"2138"	"Dgkg"	"M2"
"2139"	"Dgkh"	"ECs"
"2140"	"Dgkz"	"M1"
"2141"	"Dhdh"	"M1"
"2142"	"Dhh"	"ECs"
"2143"	"Dhodh"	"M1"
"2144"	"Dhrs13"	"M1"
"2145"	"Dhrs3"	"M1"
"2146"	"Dhrs9"	"M1"
"2147"	"Dhtkd1"	"FAPs"
"2148"	"Dhx34"	"M2"
"2149"	"Diaph1"	"M2"
"2150"	"Diaph3"	"FAPs"
"2151"	"Dio2"	"FAPs"
"2152"	"Dio3"	"FAPs"
"2153"	"Dip2a"	"ECs"
"2154"	"Dip2c"	"FAPs"
"2155"	"Dipk1b"	"FAPs"
"2156"	"Dipk2b"	"ECs"
"2157"	"Disc1"	"ECs"
"2158"	"Disp2"	"ECs"
"2159"	"Dixdc1"	"FAPs"
"2160"	"Dkk2"	"FAPs"
"2161"	"Dkk3"	"FAPs"
"2162"	"Dlc1"	"FAPs"
"2163"	"Dlec1"	"FAPs"
"2164"	"Dlg2"	"FAPs"
"2165"	"Dlg3"	"FAPs"
"2166"	"Dlg4"	"FAPs"
"2167"	"Dlg5"	"FAPs"
"2168"	"Dlgap1"	"sCs"
"2169"	"Dlgap3"	"ECs"
"2170"	"Dlgap5"	"M1"
"2171"	"Dlk1"	"FAPs"
"2172"	"Dlk2"	"sCs"
"2173"	"Dll1"	"ECs"
"2174"	"Dll4"	"ECs"
"2175"	"Dlx5"	"sCs"
"2176"	"Dmac1"	"M1"
"2177"	"Dmac2l"	"FAPs"
"2178"	"Dmc1"	"FAPs"
"2179"	"Dmd"	"ECs"
"2180"	"Dmkn"	"M1"
"2181"	"Dmp1"	"sCs"
"2182"	"Dmpk"	"sCs"
"2183"	"Dmrt2"	"sCs"
"2184"	"Dmrta2"	"FAPs"
"2185"	"Dmtn"	"ECs"
"2186"	"Dmwd"	"sCs"
"2187"	"Dmxl2"	"M1"
"2188"	"Dna2"	"M2"
"2189"	"Dnaaf3"	"M2"
"2190"	"Dnah1"	"FAPs"
"2191"	"Dnah10"	"FAPs"
"2192"	"Dnah12"	"FAPs"
"2193"	"Dnah14"	"ECs"
"2194"	"Dnah2"	"FAPs"
"2195"	"Dnah3"	"ECs"
"2196"	"Dnah6"	"ECs"
"2197"	"Dnah7b"	"FAPs"
"2198"	"Dnah7c"	"FAPs"
"2199"	"Dnah8"	"FAPs"
"2200"	"Dnaic2"	"FAPs"
"2201"	"Dnaja3"	"FAPs"
"2202"	"Dnaja4"	"FAPs"
"2203"	"Dnajb13"	"M2"
"2204"	"Dnajb2"	"FAPs"
"2205"	"Dnajb3"	"M1"
"2206"	"Dnajb4"	"FAPs"
"2207"	"Dnajb5"	"ECs"
"2208"	"Dnajb7"	"FAPs"
"2209"	"Dnajc12"	"M1"
"2210"	"Dnajc15"	"M1"
"2211"	"Dnajc18"	"ECs"
"2212"	"Dnajc25"	"FAPs"
"2213"	"Dnajc28"	"M2"
"2214"	"Dnajc30"	"M1"
"2215"	"Dnajc6"	"sCs"
"2216"	"Dnal1"	"FAPs"
"2217"	"Dnal4"	"FAPs"
"2218"	"Dnase1"	"FAPs"
"2219"	"Dnase1l1"	"M1"
"2220"	"Dnase1l2"	"ECs"
"2221"	"Dnase1l3"	"M2"
"2222"	"Dnase2a"	"M1"
"2223"	"Dnd1"	"sCs"
"2224"	"Dner"	"M1"
"2225"	"Dnhd1"	"FAPs"
"2226"	"Dnlz"	"FAPs"
"2227"	"Dnm1"	"FAPs"
"2228"	"Dnm3"	"ECs"
"2229"	"Dnmt3a"	"M1"
"2230"	"Dnmt3b"	"ECs"
"2231"	"Dnph1"	"FAPs"
"2232"	"Doc2b"	"ECs"
"2233"	"Doc2g"	"sCs"
"2234"	"Dock1"	"ECs"
"2235"	"Dock10"	"M2"
"2236"	"Dock11"	"M2"
"2237"	"Dock2"	"M1"
"2238"	"Dock3"	"M1"
"2239"	"Dock4"	"ECs"
"2240"	"Dock5"	"M2"
"2241"	"Dock6"	"ECs"
"2242"	"Dock7"	"FAPs"
"2243"	"Dock8"	"M2"
"2244"	"Dock9"	"ECs"
"2245"	"Dok1"	"FAPs"
"2246"	"Dok2"	"M1"
"2247"	"Dok3"	"M2"
"2248"	"Dok4"	"ECs"
"2249"	"Dok5"	"FAPs"
"2250"	"Dok6"	"FAPs"
"2251"	"Dok7"	"sCs"
"2252"	"Dolk"	"ECs"
"2253"	"Doxl1"	"sCs"
"2254"	"Dpep1"	"FAPs"
"2255"	"Dpep2"	"M2"
"2256"	"Dpep2nb"	"M1"
"2257"	"Dpep3"	"M1"
"2258"	"Dpf1"	"FAPs"
"2259"	"Dpf3"	"sCs"
"2260"	"Dph7"	"FAPs"
"2261"	"Dpp4"	"M2"
"2262"	"Dpp6"	"FAPs"
"2263"	"Dpp7"	"M1"
"2264"	"Dppa3"	"M1"
"2265"	"Dpt"	"FAPs"
"2266"	"Dpy19l3"	"sCs"
"2267"	"Dpyd"	"FAPs"
"2268"	"Dpys"	"M1"
"2269"	"Dpysl3"	"FAPs"
"2270"	"Dpysl4"	"sCs"
"2271"	"Dqx1"	"FAPs"
"2272"	"Dram1"	"FAPs"
"2273"	"Draxin"	"FAPs"
"2274"	"Drc3"	"sCs"
"2275"	"Drc7"	"ECs"
"2276"	"Drd1"	"sCs"
"2277"	"Drp2"	"sCs"
"2278"	"Dsc2"	"sCs"
"2279"	"Dscam"	"sCs"
"2280"	"Dscc1"	"sCs"
"2281"	"Dse"	"FAPs"
"2282"	"Dsel"	"FAPs"
"2283"	"Dsg1c"	"sCs"
"2284"	"Dst"	"ECs"
"2285"	"Dtd1"	"FAPs"
"2286"	"Dtd2"	"M1"
"2287"	"Dtl"	"sCs"
"2288"	"Dtna"	"sCs"
"2289"	"Dtnb"	"FAPs"
"2290"	"Dtnbp1"	"M1"
"2291"	"Dtwd1"	"FAPs"
"2292"	"Dtx1"	"FAPs"
"2293"	"Dtx3"	"FAPs"
"2294"	"Dtx4"	"M1"
"2295"	"Duox1"	"FAPs"
"2296"	"Duox2"	"FAPs"
"2297"	"Duoxa1"	"FAPs"
"2298"	"Dupd1"	"FAPs"
"2299"	"Dus2"	"M1"
"2300"	"Dus4l"	"FAPs"
"2301"	"Dusp10"	"sCs"
"2302"	"Dusp12"	"FAPs"
"2303"	"Dusp13"	"M1"
"2304"	"Dusp14"	"sCs"
"2305"	"Dusp15"	"FAPs"
"2306"	"Dusp18"	"M1"
"2307"	"Dusp19"	"FAPs"
"2308"	"Dusp2"	"M2"
"2309"	"Dusp23"	"ECs"
"2310"	"Dusp26"	"sCs"
"2311"	"Dusp27"	"sCs"
"2312"	"Dusp28"	"M1"
"2313"	"Dusp4"	"M1"
"2314"	"Dusp6"	"ECs"
"2315"	"Dusp8"	"ECs"
"2316"	"Dusp9"	"M1"
"2317"	"Dut"	"FAPs"
"2318"	"Duxbl1"	"sCs"
"2319"	"Duxbl2"	"sCs"
"2320"	"Duxbl3"	"sCs"
"2321"	"Dvl2"	"M2"
"2322"	"Dynap"	"sCs"
"2323"	"Dync2h1"	"FAPs"
"2324"	"Dync2li1"	"FAPs"
"2325"	"Dyrk2"	"M2"
"2326"	"Dyrk3"	"M1"
"2327"	"Dyrk4"	"sCs"
"2328"	"Dysf"	"ECs"
"2329"	"Dzank1"	"FAPs"
"2330"	"Dzip1"	"FAPs"
"2331"	"Dzip1l"	"FAPs"
"2332"	"Dzip3"	"FAPs"
"2333"	"E030018B13Rik"	"ECs"
"2334"	"E030030I06Rik"	"ECs"
"2335"	"E130308A19Rik"	"FAPs"
"2336"	"E130311K13Rik"	"FAPs"
"2337"	"E230025N22Rik"	"M2"
"2338"	"E2f2"	"sCs"
"2339"	"E2f7"	"ECs"
"2340"	"E2f8"	"sCs"
"2341"	"E430018J23Rik"	"FAPs"
"2342"	"Eaf2"	"sCs"
"2343"	"Ear2"	"M2"
"2344"	"Ears2"	"FAPs"
"2345"	"Ebf1"	"FAPs"
"2346"	"Ebf2"	"FAPs"
"2347"	"Ebf3"	"ECs"
"2348"	"Ebf4"	"sCs"
"2349"	"Ebi3"	"M2"
"2350"	"Ebpl"	"FAPs"
"2351"	"Ece1"	"ECs"
"2352"	"Ece2"	"FAPs"
"2353"	"Echdc1"	"FAPs"
"2354"	"Echdc2"	"FAPs"
"2355"	"Echdc3"	"FAPs"
"2356"	"Eci3"	"FAPs"
"2357"	"Ecm2"	"FAPs"
"2358"	"Ecrg4"	"FAPs"
"2359"	"Ecscr"	"ECs"
"2360"	"Ect2"	"sCs"
"2361"	"Eda"	"FAPs"
"2362"	"Eda2r"	"ECs"
"2363"	"Edaradd"	"M1"
"2364"	"Edem1"	"M1"
"2365"	"Edil3"	"FAPs"
"2366"	"Edn1"	"ECs"
"2367"	"Edn3"	"sCs"
"2368"	"Ednra"	"FAPs"
"2369"	"Ednrb"	"ECs"
"2370"	"Eef1a2"	"sCs"
"2371"	"Eef1akmt2"	"FAPs"
"2372"	"Eef1akmt3"	"FAPs"
"2373"	"Eef1akmt4"	"FAPs"
"2374"	"Eef1aknmt"	"M2"
"2375"	"Eef1e1"	"M1"
"2376"	"Eef2k"	"FAPs"
"2377"	"Eepd1"	"M2"
"2378"	"Efcab11"	"FAPs"
"2379"	"Efcab12"	"ECs"
"2380"	"Efcab15"	"FAPs"
"2381"	"Efcab2"	"FAPs"
"2382"	"Efcab5"	"FAPs"
"2383"	"Efcab7"	"FAPs"
"2384"	"Efcab8"	"FAPs"
"2385"	"Efcab9"	"FAPs"
"2386"	"Efcc1"	"FAPs"
"2387"	"Efemp1"	"FAPs"
"2388"	"Efemp2"	"FAPs"
"2389"	"Efhb"	"FAPs"
"2390"	"Efhc1"	"FAPs"
"2391"	"Efhc2"	"sCs"
"2392"	"Efhd1"	"FAPs"
"2393"	"Efhd2"	"M1"
"2394"	"Efna1"	"ECs"
"2395"	"Efna2"	"FAPs"
"2396"	"Efna4"	"ECs"
"2397"	"Efna5"	"FAPs"
"2398"	"Efnb1"	"ECs"
"2399"	"Efnb2"	"ECs"
"2400"	"Efnb3"	"FAPs"
"2401"	"Efr3b"	"ECs"
"2402"	"Efs"	"FAPs"
"2403"	"Egf"	"FAPs"
"2404"	"Egfem1"	"ECs"
"2405"	"Egfl6"	"FAPs"
"2406"	"Egfl7"	"ECs"
"2407"	"Egfl8"	"ECs"
"2408"	"Egflam"	"sCs"
"2409"	"Egfr"	"FAPs"
"2410"	"Egln3"	"sCs"
"2411"	"Egr1"	"FAPs"
"2412"	"Egr2"	"FAPs"
"2413"	"Egr3"	"FAPs"
"2414"	"Ehbp1"	"FAPs"
"2415"	"Ehd2"	"ECs"
"2416"	"Ehd3"	"ECs"
"2417"	"Ehhadh"	"FAPs"
"2418"	"Eid2"	"FAPs"
"2419"	"Eid2b"	"ECs"
"2420"	"Eif2ak3"	"FAPs"
"2421"	"Eif2b3"	"FAPs"
"2422"	"Eif2d"	"FAPs"
"2423"	"Eif3j2"	"M2"
"2424"	"Eif4ebp3"	"ECs"
"2425"	"Eif5a2"	"FAPs"
"2426"	"Eipr1"	"M1"
"2427"	"Elac1"	"M2"
"2428"	"Elane"	"FAPs"
"2429"	"Elavl3"	"FAPs"
"2430"	"Elk3"	"ECs"
"2431"	"Ell2"	"M1"
"2432"	"Elmo1"	"M1"
"2433"	"Elmo3"	"FAPs"
"2434"	"Elmod2"	"FAPs"
"2435"	"Elmod3"	"FAPs"
"2436"	"Eln"	"FAPs"
"2437"	"Elovl2"	"sCs"
"2438"	"Elovl3"	"sCs"
"2439"	"Elovl4"	"sCs"
"2440"	"Elovl6"	"FAPs"
"2441"	"Elovl7"	"sCs"
"2442"	"Elp3"	"FAPs"
"2443"	"Elp6"	"FAPs"
"2444"	"Emb"	"FAPs"
"2445"	"Emc9"	"FAPs"
"2446"	"Emcn"	"ECs"
"2447"	"Eme1"	"FAPs"
"2448"	"Emid1"	"sCs"
"2449"	"Emilin1"	"FAPs"
"2450"	"Emilin2"	"M2"
"2451"	"Emilin3"	"FAPs"
"2452"	"Eml1"	"ECs"
"2453"	"Eml2"	"ECs"
"2454"	"Eml5"	"ECs"
"2455"	"Eml6"	"ECs"
"2456"	"Emp2"	"FAPs"
"2457"	"Emx2"	"FAPs"
"2458"	"En1"	"FAPs"
"2459"	"Enah"	"ECs"
"2460"	"Enc1"	"FAPs"
"2461"	"Endod1"	"ECs"
"2462"	"Endog"	"FAPs"
"2463"	"Endou"	"ECs"
"2464"	"Endov"	"ECs"
"2465"	"Eng"	"ECs"
"2466"	"Engase"	"FAPs"
"2467"	"Enho"	"sCs"
"2468"	"Enkd1"	"FAPs"
"2469"	"Enkur"	"M1"
"2470"	"Eno2"	"FAPs"
"2471"	"Eno3"	"sCs"
"2472"	"Eno4"	"M2"
"2473"	"Enox1"	"FAPs"
"2474"	"Enox2"	"M1"
"2475"	"Enpep"	"sCs"
"2476"	"Enpp1"	"FAPs"
"2477"	"Enpp2"	"FAPs"
"2478"	"Enpp3"	"ECs"
"2479"	"Enpp4"	"ECs"
"2480"	"Enpp5"	"FAPs"
"2481"	"Enpp6"	"ECs"
"2482"	"Enthd1"	"M2"
"2483"	"Entpd1"	"ECs"
"2484"	"Entpd2"	"FAPs"
"2485"	"Entpd4"	"FAPs"
"2486"	"Entpd4b"	"FAPs"
"2487"	"Entpd5"	"FAPs"
"2488"	"Entpd7"	"M1"
"2489"	"Eogt"	"ECs"
"2490"	"Epas1"	"ECs"
"2491"	"Epb41"	"M2"
"2492"	"Epb41l1"	"M1"
"2493"	"Epb41l3"	"FAPs"
"2494"	"Epb41l4a"	"ECs"
"2495"	"Epb41l4b"	"FAPs"
"2496"	"Epb41l5"	"sCs"
"2497"	"Epdr1"	"FAPs"
"2498"	"Epha1"	"FAPs"
"2499"	"Epha2"	"ECs"
"2500"	"Epha3"	"FAPs"
"2501"	"Epha4"	"FAPs"
"2502"	"Epha7"	"FAPs"
"2503"	"Ephb1"	"ECs"
"2504"	"Ephb2"	"FAPs"
"2505"	"Ephb3"	"FAPs"
"2506"	"Ephb4"	"ECs"
"2507"	"Ephb6"	"FAPs"
"2508"	"Ephx1"	"ECs"
"2509"	"Ephx2"	"FAPs"
"2510"	"Ephx3"	"M2"
"2511"	"Ephx4"	"sCs"
"2512"	"Epm2a"	"ECs"
"2513"	"Epm2aip1"	"FAPs"
"2514"	"Epn2"	"ECs"
"2515"	"Epo"	"ECs"
"2516"	"Epop"	"FAPs"
"2517"	"Epor"	"ECs"
"2518"	"Eps8"	"M1"
"2519"	"Eps8l1"	"ECs"
"2520"	"Eps8l2"	"ECs"
"2521"	"Epsti1"	"M2"
"2522"	"Eqtn"	"FAPs"
"2523"	"Erbb2"	"ECs"
"2524"	"Erbb3"	"sCs"
"2525"	"Erc1"	"ECs"
"2526"	"Erc2"	"FAPs"
"2527"	"Ercc1"	"ECs"
"2528"	"Ercc8"	"M1"
"2529"	"Erf"	"FAPs"
"2530"	"Erfe"	"sCs"
"2531"	"Erfl"	"ECs"
"2532"	"Erg"	"ECs"
"2533"	"Eri2"	"FAPs"
"2534"	"Erich1"	"ECs"
"2535"	"Erich3"	"ECs"
"2536"	"Erich6"	"FAPs"
"2537"	"Erlec1"	"FAPs"
"2538"	"Ermap"	"FAPs"
"2539"	"Ern1"	"M1"
"2540"	"Ero1lb"	"M2"
"2541"	"Erp27"	"M2"
"2542"	"Esam"	"ECs"
"2543"	"Esco2"	"sCs"
"2544"	"Esm1"	"ECs"
"2545"	"Espn"	"ECs"
"2546"	"Espnl"	"FAPs"
"2547"	"Esr1"	"FAPs"
"2548"	"Esr2"	"sCs"
"2549"	"Esrp2"	"FAPs"
"2550"	"Esrrg"	"FAPs"
"2551"	"Esyt3"	"FAPs"
"2552"	"Ethe1"	"M2"
"2553"	"Etl4"	"ECs"
"2554"	"Etnk2"	"ECs"
"2555"	"Ets1"	"ECs"
"2556"	"Ets2"	"ECs"
"2557"	"Etv1"	"M1"
"2558"	"Etv3"	"M2"
"2559"	"ETV3L"	"M2"
"2560"	"Etv4"	"FAPs"
"2561"	"Etv5"	"M1"
"2562"	"Eva1a"	"ECs"
"2563"	"Eva1b"	"FAPs"
"2564"	"Eva1c"	"ECs"
"2565"	"Evc"	"FAPs"
"2566"	"Evc2"	"FAPs"
"2567"	"Evi2"	"M2"
"2568"	"Evi2a"	"M2"
"2569"	"Evi2b"	"M2"
"2570"	"Evi5l"	"FAPs"
"2571"	"Evpl"	"FAPs"
"2572"	"Exd1"	"sCs"
"2573"	"Exo1"	"sCs"
"2574"	"Exo5"	"FAPs"
"2575"	"Exoc3l"	"ECs"
"2576"	"Exoc3l2"	"ECs"
"2577"	"Exoc3l4"	"FAPs"
"2578"	"Exoc6"	"ECs"
"2579"	"Exog"	"ECs"
"2580"	"Ext1"	"FAPs"
"2581"	"Ext2"	"FAPs"
"2582"	"Extl1"	"sCs"
"2583"	"Extl2"	"FAPs"
"2584"	"Eya1"	"sCs"
"2585"	"Eya2"	"FAPs"
"2586"	"Eya4"	"M1"
"2587"	"Ezh1"	"ECs"
"2588"	"Ezr"	"M1"
"2589"	"F10"	"M2"
"2590"	"F11r"	"ECs"
"2591"	"F13a1"	"M2"
"2592"	"F2"	"ECs"
"2593"	"F2r"	"FAPs"
"2594"	"F2rl1"	"FAPs"
"2595"	"F2rl2"	"M1"
"2596"	"F2rl3"	"ECs"
"2597"	"F3"	"FAPs"
"2598"	"F5"	"ECs"
"2599"	"F7"	"M1"
"2600"	"F8"	"ECs"
"2601"	"F830016B08Rik"	"FAPs"
"2602"	"F8a"	"M2"
"2603"	"F9"	"M1"
"2604"	"Faah"	"FAPs"
"2605"	"Faap24"	"M1"
"2606"	"Fabp3"	"M1"
"2607"	"Fabp4"	"ECs"
"2608"	"Fabp5"	"M1"
"2609"	"Fabp7"	"M1"
"2610"	"Fabp9"	"ECs"
"2611"	"Fadd"	"M1"
"2612"	"Fads2"	"FAPs"
"2613"	"Fads3"	"FAPs"
"2614"	"Fads6"	"FAPs"
"2615"	"Fah"	"FAPs"
"2616"	"Fahd1"	"FAPs"
"2617"	"Fahd2a"	"FAPs"
"2618"	"Faim"	"M1"
"2619"	"Fam102a"	"FAPs"
"2620"	"Fam107a"	"ECs"
"2621"	"Fam107b"	"M2"
"2622"	"Fam110a"	"M2"
"2623"	"Fam110b"	"FAPs"
"2624"	"Fam114a1"	"FAPs"
"2625"	"Fam118a"	"FAPs"
"2626"	"Fam120c"	"FAPs"
"2627"	"Fam124a"	"ECs"
"2628"	"Fam124b"	"ECs"
"2629"	"Fam129a"	"FAPs"
"2630"	"Fam129c"	"M1"
"2631"	"Fam131a"	"ECs"
"2632"	"Fam135a"	"ECs"
"2633"	"Fam13a"	"FAPs"
"2634"	"Fam13c"	"ECs"
"2635"	"Fam149a"	"FAPs"
"2636"	"Fam151b"	"M1"
"2637"	"Fam160a1"	"FAPs"
"2638"	"Fam160a2"	"M2"
"2639"	"Fam161a"	"FAPs"
"2640"	"Fam161b"	"sCs"
"2641"	"Fam166a"	"FAPs"
"2642"	"Fam166b"	"ECs"
"2643"	"Fam167a"	"FAPs"
"2644"	"Fam167b"	"ECs"
"2645"	"Fam169a"	"M2"
"2646"	"Fam169b"	"FAPs"
"2647"	"Fam170b"	"M2"
"2648"	"Fam171a1"	"ECs"
"2649"	"Fam171a2"	"ECs"
"2650"	"Fam171b"	"FAPs"
"2651"	"Fam173a"	"M1"
"2652"	"Fam174a"	"M2"
"2653"	"Fam174b"	"FAPs"
"2654"	"Fam178b"	"sCs"
"2655"	"Fam181b"	"ECs"
"2656"	"Fam184a"	"FAPs"
"2657"	"Fam184b"	"M2"
"2658"	"Fam185a"	"FAPs"
"2659"	"Fam186b"	"ECs"
"2660"	"Fam187a"	"sCs"
"2661"	"Fam187b"	"FAPs"
"2662"	"Fam189a2"	"ECs"
"2663"	"Fam189b"	"FAPs"
"2664"	"Fam205a1"	"FAPs"
"2665"	"Fam205a2"	"FAPs"
"2666"	"Fam205a3"	"FAPs"
"2667"	"Fam205a4"	"FAPs"
"2668"	"Fam205c"	"FAPs"
"2669"	"Fam209"	"M2"
"2670"	"Fam20a"	"FAPs"
"2671"	"Fam20c"	"M1"
"2672"	"Fam210a"	"FAPs"
"2673"	"Fam210b"	"ECs"
"2674"	"Fam214b"	"M1"
"2675"	"Fam217b"	"ECs"
"2676"	"Fam219a"	"ECs"
"2677"	"Fam219b"	"ECs"
"2678"	"Fam220a"	"ECs"
"2679"	"Fam221a"	"ECs"
"2680"	"Fam221b"	"FAPs"
"2681"	"Fam222a"	"M2"
"2682"	"Fam227a"	"FAPs"
"2683"	"Fam227b"	"FAPs"
"2684"	"Fam228a"	"FAPs"
"2685"	"Fam228b"	"FAPs"
"2686"	"Fam229b"	"FAPs"
"2687"	"Fam234b"	"FAPs"
"2688"	"Fam241a"	"M1"
"2689"	"Fam243"	"ECs"
"2690"	"Fam24a"	"FAPs"
"2691"	"Fam24b"	"FAPs"
"2692"	"Fam25c"	"ECs"
"2693"	"Fam43a"	"ECs"
"2694"	"Fam49a"	"M2"
"2695"	"Fam49b"	"M2"
"2696"	"Fam57a"	"ECs"
"2697"	"Fam57b"	"ECs"
"2698"	"Fam71a"	"ECs"
"2699"	"Fam71d"	"ECs"
"2700"	"Fam71e1"	"FAPs"
"2701"	"Fam71e2"	"FAPs"
"2702"	"Fam71f2"	"M1"
"2703"	"Fam78a"	"M1"
"2704"	"Fam78b"	"ECs"
"2705"	"Fam81a"	"ECs"
"2706"	"Fam81b"	"FAPs"
"2707"	"Fam83d"	"FAPs"
"2708"	"Fam83e"	"sCs"
"2709"	"Fam83f"	"M2"
"2710"	"Fam83g"	"ECs"
"2711"	"Fam83h"	"FAPs"
"2712"	"Fam89a"	"ECs"
"2713"	"Fam89b"	"M1"
"2714"	"Fam8a1"	"FAPs"
"2715"	"Fam92a"	"FAPs"
"2716"	"Fam92b"	"FAPs"
"2717"	"Fam98a"	"FAPs"
"2718"	"Fam98c"	"M2"
"2719"	"Fan1"	"M1"
"2720"	"Fancb"	"ECs"
"2721"	"Fancd2"	"sCs"
"2722"	"Fance"	"FAPs"
"2723"	"Fancf"	"ECs"
"2724"	"Fanci"	"FAPs"
"2725"	"Fancl"	"M2"
"2726"	"Fank1"	"FAPs"
"2727"	"Fap"	"FAPs"
"2728"	"Far2"	"FAPs"
"2729"	"Farp1"	"FAPs"
"2730"	"Farp2"	"FAPs"
"2731"	"Fas"	"FAPs"
"2732"	"Fasn"	"FAPs"
"2733"	"Fat1"	"FAPs"
"2734"	"Fat3"	"FAPs"
"2735"	"Fat4"	"ECs"
"2736"	"Faxc"	"FAPs"
"2737"	"Fbf1"	"FAPs"
"2738"	"Fbll1"	"ECs"
"2739"	"Fbln1"	"FAPs"
"2740"	"Fbln2"	"FAPs"
"2741"	"Fbln5"	"FAPs"
"2742"	"Fbln7"	"FAPs"
"2743"	"Fbn1"	"FAPs"
"2744"	"Fbn2"	"FAPs"
"2745"	"Fbxl12"	"ECs"
"2746"	"Fbxl13"	"FAPs"
"2747"	"Fbxl15"	"M2"
"2748"	"Fbxl16"	"FAPs"
"2749"	"Fbxl18"	"FAPs"
"2750"	"Fbxl19"	"FAPs"
"2751"	"Fbxl20"	"ECs"
"2752"	"Fbxl21"	"ECs"
"2753"	"Fbxl22"	"M2"
"2754"	"Fbxl7"	"ECs"
"2755"	"Fbxl8"	"FAPs"
"2756"	"Fbxo10"	"FAPs"
"2757"	"Fbxo16"	"sCs"
"2758"	"Fbxo17"	"FAPs"
"2759"	"Fbxo21"	"FAPs"
"2760"	"Fbxo24"	"FAPs"
"2761"	"Fbxo27"	"FAPs"
"2762"	"Fbxo31"	"FAPs"
"2763"	"Fbxo33"	"M2"
"2764"	"Fbxo36"	"FAPs"
"2765"	"Fbxo39"	"ECs"
"2766"	"Fbxo40"	"M1"
"2767"	"Fbxo41"	"FAPs"
"2768"	"Fbxo44"	"ECs"
"2769"	"Fbxo46"	"FAPs"
"2770"	"Fbxo47"	"ECs"
"2771"	"Fbxo48"	"M2"
"2772"	"Fbxo5"	"sCs"
"2773"	"Fbxo6"	"M1"
"2774"	"Fbxo7"	"ECs"
"2775"	"Fbxw10"	"M2"
"2776"	"Fbxw7"	"M1"
"2777"	"Fbxw8"	"FAPs"
"2778"	"Fbxw9"	"FAPs"
"2779"	"Fcer1g"	"M2"
"2780"	"Fcgr1"	"M2"
"2781"	"Fcgr2b"	"M2"
"2782"	"Fcgr3"	"M2"
"2783"	"Fcgr4"	"M2"
"2784"	"Fcgrt"	"FAPs"
"2785"	"Fcho1"	"M2"
"2786"	"Fchsd1"	"ECs"
"2787"	"Fcna"	"M2"
"2788"	"Fcnb"	"FAPs"
"2789"	"Fcor"	"M1"
"2790"	"Fcrl1"	"M2"
"2791"	"Fcrlb"	"M1"
"2792"	"Fcrls"	"M1"
"2793"	"Fcsk"	"FAPs"
"2794"	"Fdx2"	"M1"
"2795"	"Fdxacb1"	"M2"
"2796"	"Fdxr"	"FAPs"
"2797"	"Fem1al"	"FAPs"
"2798"	"Fem1c"	"M2"
"2799"	"Fer"	"FAPs"
"2800"	"Fer1l5"	"ECs"
"2801"	"Fermt2"	"FAPs"
"2802"	"Fermt3"	"M2"
"2803"	"Fes"	"M2"
"2804"	"Fetub"	"FAPs"
"2805"	"Fez1"	"FAPs"
"2806"	"Fez2"	"ECs"
"2807"	"Ffar1"	"M1"
"2808"	"Fgd1"	"FAPs"
"2809"	"Fgd2"	"M2"
"2810"	"Fgd3"	"M2"
"2811"	"Fgd4"	"M1"
"2812"	"Fgd5"	"ECs"
"2813"	"Fgd6"	"M1"
"2814"	"Fgf1"	"FAPs"
"2815"	"Fgf11"	"sCs"
"2816"	"Fgf13"	"sCs"
"2817"	"Fgf14"	"FAPs"
"2818"	"Fgf15"	"sCs"
"2819"	"Fgf16"	"sCs"
"2820"	"Fgf18"	"FAPs"
"2821"	"Fgf2"	"FAPs"
"2822"	"Fgf7"	"FAPs"
"2823"	"Fgf9"	"ECs"
"2824"	"Fgfbp3"	"FAPs"
"2825"	"Fgfr1"	"FAPs"
"2826"	"Fgfr2"	"FAPs"
"2827"	"Fgfr3"	"ECs"
"2828"	"Fgfr4"	"sCs"
"2829"	"Fgfrl1"	"FAPs"
