"symbol"	"whichMAX"
"4281"	"Lgals3bp"	"M2"
"4282"	"Lgals4"	"FAPs"
"4283"	"Lgals7"	"sCs"
"4284"	"Lgalsl"	"FAPs"
"4285"	"Lgi2"	"FAPs"
"4286"	"Lgi3"	"FAPs"
"4287"	"Lgi4"	"FAPs"
"4288"	"Lgmn"	"M2"
"4289"	"Lgr4"	"FAPs"
"4290"	"Lgr5"	"sCs"
"4291"	"Lhfp"	"FAPs"
"4292"	"Lhfpl1"	"FAPs"
"4293"	"Lhfpl4"	"sCs"
"4294"	"Lhfpl5"	"FAPs"
"4295"	"Lhx2"	"sCs"
"4296"	"Lhx6"	"FAPs"
"4297"	"Lhx9"	"FAPs"
"4298"	"Lias"	"FAPs"
"4299"	"Lig1"	"sCs"
"4300"	"Lilr4b"	"M2"
"4301"	"Lilra6"	"M2"
"4302"	"Lilrb4a"	"M2"
"4303"	"Lima1"	"FAPs"
"4304"	"Limch1"	"FAPs"
"4305"	"Lime1"	"FAPs"
"4306"	"Limk1"	"FAPs"
"4307"	"Lims2"	"FAPs"
"4308"	"Lin7a"	"sCs"
"4309"	"Lin9"	"sCs"
"4310"	"Lingo3"	"FAPs"
"4311"	"Lins1"	"sCs"
"4312"	"Lipa"	"M2"
"4313"	"Lipc"	"sCs"
"4314"	"Lipe"	"ECs"
"4315"	"Lipn"	"M2"
"4316"	"Lipo2"	"sCs"
"4317"	"Lipt1"	"ECs"
"4318"	"Lix1"	"sCs"
"4319"	"Lix1l"	"FAPs"
"4320"	"Llgl2"	"ECs"
"4321"	"Lman1"	"FAPs"
"4322"	"Lmbr1"	"FAPs"
"4323"	"Lmcd1"	"sCs"
"4324"	"Lmnb2"	"sCs"
"4325"	"Lmo1"	"FAPs"
"4326"	"Lmo2"	"M2"
"4327"	"Lmo7"	"sCs"
"4328"	"Lmod1"	"sCs"
"4329"	"Lmod2"	"sCs"
"4330"	"Lmod3"	"sCs"
"4331"	"Lmtk2"	"ECs"
"4332"	"Lmx1a"	"FAPs"
"4333"	"Lmx1b"	"FAPs"
"4334"	"Lnx1"	"FAPs"
"4335"	"Lnx2"	"ECs"
"4336"	"Lonrf2"	"FAPs"
"4337"	"Lonrf3"	"M2"
"4338"	"Lox"	"FAPs"
"4339"	"Loxl1"	"FAPs"
"4340"	"Loxl2"	"FAPs"
"4341"	"Loxl3"	"FAPs"
"4342"	"Loxl4"	"FAPs"
"4343"	"Lpar1"	"FAPs"
"4344"	"Lpar2"	"FAPs"
"4345"	"Lpar3"	"sCs"
"4346"	"Lpar4"	"FAPs"
"4347"	"Lpar5"	"M2"
"4348"	"Lpar6"	"ECs"
"4349"	"Lpcat2"	"M2"
"4350"	"Lpcat4"	"ECs"
"4351"	"Lpin1"	"FAPs"
"4352"	"Lpin3"	"FAPs"
"4353"	"Lpl"	"FAPs"
"4354"	"Lpo"	"M2"
"4355"	"Lpxn"	"M2"
"4356"	"Lratd2"	"ECs"
"4357"	"Lrch2"	"FAPs"
"4358"	"Lrcol1"	"ECs"
"4359"	"Lrfn1"	"M2"
"4360"	"Lrfn2"	"FAPs"
"4361"	"Lrfn3"	"FAPs"
"4362"	"Lrfn4"	"FAPs"
"4363"	"Lrg1"	"ECs"
"4364"	"Lrguk"	"sCs"
"4365"	"Lrig1"	"FAPs"
"4366"	"Lrig3"	"FAPs"
"4367"	"Lrmda"	"M2"
"4368"	"Lrmp"	"M2"
"4369"	"Lrp1"	"FAPs"
"4370"	"Lrp11"	"sCs"
"4371"	"Lrp12"	"M2"
"4372"	"Lrp2bp"	"FAPs"
"4373"	"Lrp3"	"FAPs"
"4374"	"Lrr1"	"sCs"
"4375"	"Lrrc1"	"FAPs"
"4376"	"Lrrc10"	"sCs"
"4377"	"Lrrc10b"	"FAPs"
"4378"	"Lrrc15"	"FAPs"
"4379"	"Lrrc17"	"FAPs"
"4380"	"Lrrc18"	"M2"
"4381"	"Lrrc19"	"sCs"
"4382"	"Lrrc2"	"ECs"
"4383"	"Lrrc23"	"FAPs"
"4384"	"Lrrc24"	"sCs"
"4385"	"Lrrc25"	"M2"
"4386"	"Lrrc27"	"FAPs"
"4387"	"Lrrc29"	"FAPs"
"4388"	"Lrrc30"	"sCs"
"4389"	"Lrrc32"	"FAPs"
"4390"	"Lrrc34"	"ECs"
"4391"	"Lrrc36"	"FAPs"
"4392"	"Lrrc3b"	"ECs"
"4393"	"Lrrc42"	"FAPs"
"4394"	"Lrrc43"	"FAPs"
"4395"	"Lrrc49"	"FAPs"
"4396"	"Lrrc51"	"FAPs"
"4397"	"Lrrc55"	"FAPs"
"4398"	"Lrrc56"	"FAPs"
"4399"	"Lrrc61"	"M2"
"4400"	"Lrrc63"	"M2"
"4401"	"Lrrc71"	"FAPs"
"4402"	"Lrrc73"	"FAPs"
"4403"	"Lrrc75a"	"FAPs"
"4404"	"Lrrc75b"	"sCs"
"4405"	"Lrrc8a"	"FAPs"
"4406"	"Lrrc8b"	"sCs"
"4407"	"Lrrc8c"	"ECs"
"4408"	"Lrrc8e"	"FAPs"
"4409"	"Lrrc9"	"FAPs"
"4410"	"Lrrd1"	"FAPs"
"4411"	"Lrriq3"	"FAPs"
"4412"	"Lrrn1"	"sCs"
"4413"	"Lrrn2"	"FAPs"
"4414"	"Lrrn3"	"sCs"
"4415"	"Lrrn4cl"	"FAPs"
"4416"	"Lrrtm3"	"sCs"
"4417"	"Lrtm1"	"sCs"
"4418"	"Lrwd1"	"ECs"
"4419"	"Lsamp"	"FAPs"
"4420"	"Lsm11"	"FAPs"
"4421"	"Lsm6"	"sCs"
"4422"	"Lsmem2"	"FAPs"
"4423"	"Lsp1"	"FAPs"
"4424"	"Lsr"	"M2"
"4425"	"Lss"	"FAPs"
"4426"	"Lst1"	"M2"
"4427"	"Ltb"	"ECs"
"4428"	"Ltb4r1"	"ECs"
"4429"	"Ltb4r2"	"ECs"
"4430"	"Ltbp1"	"sCs"
"4431"	"Ltbp2"	"FAPs"
"4432"	"Ltbp3"	"FAPs"
"4433"	"Ltbp4"	"FAPs"
"4434"	"Ltc4s"	"M2"
"4435"	"Lum"	"FAPs"
"4436"	"Lurap1"	"sCs"
"4437"	"Lurap1l"	"FAPs"
"4438"	"Luzp2"	"sCs"
"4439"	"Lvrn"	"FAPs"
"4440"	"Ly6a"	"FAPs"
"4441"	"Ly6c1"	"ECs"
"4442"	"Ly6c2"	"M2"
"4443"	"Ly6g5b"	"sCs"
"4444"	"Ly6g5c"	"ECs"
"4445"	"Ly6g6c"	"FAPs"
"4446"	"Ly6h"	"FAPs"
"4447"	"Ly6i"	"FAPs"
"4448"	"Ly75"	"sCs"
"4449"	"Ly86"	"M2"
"4450"	"Ly9"	"M2"
"4451"	"Ly96"	"M2"
"4452"	"Lyl1"	"M2"
"4453"	"Lyn"	"M2"
"4454"	"Lynx1"	"FAPs"
"4455"	"Lypd6"	"sCs"
"4456"	"Lyplal1"	"FAPs"
"4457"	"Lyrm1"	"FAPs"
"4458"	"Lyrm7"	"FAPs"
"4459"	"Lyrm9"	"M2"
"4460"	"Lysmd1"	"M2"
"4461"	"Lysmd2"	"FAPs"
"4462"	"Lyve1"	"sCs"
"4463"	"Lyz1"	"M2"
"4464"	"Lyz2"	"M2"
"4465"	"Lyzl4"	"M2"
"4466"	"Lztfl1"	"FAPs"
"4467"	"Lzts1"	"sCs"
"4468"	"Lzts2"	"FAPs"
"4469"	"Lzts3"	"FAPs"
"4470"	"M1ap"	"M2"
"4471"	"Mab21l1"	"FAPs"
"4472"	"Mab21l2"	"FAPs"
"4473"	"Mab21l3"	"sCs"
"4474"	"Macrod1"	"sCs"
"4475"	"Macrod2"	"FAPs"
"4476"	"Macroh2a2"	"FAPs"
"4477"	"Mad2l1"	"sCs"
"4478"	"Madd"	"M2"
"4479"	"Maf"	"M2"
"4480"	"Mafa"	"sCs"
"4481"	"Mafb"	"M2"
"4482"	"Mag"	"M2"
"4483"	"Mageb3"	"FAPs"
"4484"	"Maged1"	"FAPs"
"4485"	"Maged2"	"FAPs"
"4486"	"Magee1"	"FAPs"
"4487"	"Mageh1"	"FAPs"
"4488"	"Magel2"	"FAPs"
"4489"	"Magi1"	"ECs"
"4490"	"Magi2"	"FAPs"
"4491"	"Magi3"	"FAPs"
"4492"	"Magix"	"ECs"
"4493"	"Mak"	"M2"
"4494"	"Mall"	"ECs"
"4495"	"Malt1"	"M2"
"4496"	"Mamdc2"	"FAPs"
"4497"	"Mamdc4"	"sCs"
"4498"	"Maml2"	"FAPs"
"4499"	"Mamld1"	"FAPs"
"4500"	"Mamstr"	"sCs"
"4501"	"Man1a"	"FAPs"
"4502"	"Man2b1"	"M2"
"4503"	"Manea"	"FAPs"
"4504"	"Maneal"	"ECs"
"4505"	"Mansc1"	"FAPs"
"4506"	"Mansc4"	"FAPs"
"4507"	"Maoa"	"sCs"
"4508"	"Maob"	"sCs"
"4509"	"Map10"	"FAPs"
"4510"	"Map11"	"M2"
"4511"	"Map1a"	"FAPs"
"4512"	"Map1b"	"sCs"
"4513"	"Map1lc3a"	"FAPs"
"4514"	"Map2"	"sCs"
"4515"	"Map3k1"	"M2"
"4516"	"Map3k10"	"FAPs"
"4517"	"Map3k11"	"ECs"
"4518"	"Map3k13"	"FAPs"
"4519"	"Map3k14"	"sCs"
"4520"	"Map3k15"	"M2"
"4521"	"Map3k19"	"sCs"
"4522"	"Map3k6"	"FAPs"
"4523"	"Map3k7cl"	"sCs"
"4524"	"Map3k9"	"M2"
"4525"	"Map4k1"	"M2"
"4526"	"Map4k2"	"ECs"
"4527"	"Map6"	"FAPs"
"4528"	"Map6d1"	"FAPs"
"4529"	"Map7"	"FAPs"
"4530"	"Map7d2"	"sCs"
"4531"	"Map7d3"	"FAPs"
"4532"	"Map9"	"FAPs"
"4533"	"Mapk10"	"FAPs"
"4534"	"Mapk11"	"ECs"
"4535"	"Mapk12"	"FAPs"
"4536"	"Mapk8ip1"	"sCs"
"4537"	"Mapkapk3"	"M2"
"4538"	"Mapkbp1"	"FAPs"
"4539"	"Mapre3"	"FAPs"
"4540"	"Mapt"	"sCs"
"4541"	"Marchf1"	"M2"
"4542"	"Marchf10"	"FAPs"
"4543"	"Marchf9"	"FAPs"
"4544"	"Marcksl1"	"M2"
"4545"	"Mark1"	"sCs"
"4546"	"Marveld1"	"FAPs"
"4547"	"Marveld2"	"ECs"
"4548"	"Mas1"	"FAPs"
"4549"	"Masp1"	"FAPs"
"4550"	"Masp2"	"FAPs"
"4551"	"Mast1"	"FAPs"
"4552"	"Mast4"	"FAPs"
"4553"	"Mastl"	"sCs"
"4554"	"Matk"	"M2"
"4555"	"Matn1"	"M2"
"4556"	"Matn2"	"FAPs"
"4557"	"Matn3"	"FAPs"
"4558"	"Matn4"	"FAPs"
"4559"	"Mb"	"sCs"
"4560"	"Mb21d2"	"FAPs"
"4561"	"Mbd4"	"FAPs"
"4562"	"Mblac2"	"sCs"
"4563"	"Mboat1"	"sCs"
"4564"	"Mboat2"	"sCs"
"4565"	"Mbp"	"M2"
"4566"	"Mc1r"	"FAPs"
"4567"	"Mc4r"	"sCs"
"4568"	"Mc5r"	"FAPs"
"4569"	"Mcam"	"sCs"
"4570"	"Mcc"	"FAPs"
"4571"	"Mccc2"	"FAPs"
"4572"	"Mcemp1"	"M2"
"4573"	"Mcf2l"	"ECs"
"4574"	"Mcm10"	"sCs"
"4575"	"Mcm2"	"sCs"
"4576"	"Mcm3"	"sCs"
"4577"	"Mcm4"	"sCs"
"4578"	"Mcm5"	"sCs"
"4579"	"Mcm7"	"sCs"
"4580"	"Mcm8"	"sCs"
"4581"	"Mcoln2"	"M2"
"4582"	"Mcoln3"	"M2"
"4583"	"Mcph1"	"sCs"
"4584"	"Mctp1"	"M2"
"4585"	"Mctp2"	"M2"
"4586"	"Mcts2"	"sCs"
"4587"	"Mcub"	"M2"
"4588"	"Mdfi"	"FAPs"
"4589"	"Mdga1"	"FAPs"
"4590"	"Mdk"	"FAPs"
"4591"	"Mdm1"	"sCs"
"4592"	"Me1"	"FAPs"
"4593"	"Me3"	"FAPs"
"4594"	"Meak7"	"FAPs"
"4595"	"Mecom"	"FAPs"
"4596"	"Med11"	"M2"
"4597"	"Med12l"	"FAPs"
"4598"	"Med18"	"sCs"
"4599"	"Medag"	"FAPs"
"4600"	"Mef2b"	"FAPs"
"4601"	"Mefv"	"M2"
"4602"	"Megf10"	"sCs"
"4603"	"Megf11"	"ECs"
"4604"	"Megf6"	"FAPs"
"4605"	"Megf8"	"FAPs"
"4606"	"Meig1"	"M2"
"4607"	"Meiob"	"sCs"
"4608"	"Meis1"	"FAPs"
"4609"	"Meis2"	"FAPs"
"4610"	"Meis3"	"FAPs"
"4611"	"Melk"	"sCs"
"4612"	"Meox1"	"FAPs"
"4613"	"Meox2"	"FAPs"
"4614"	"Mep1a"	"ECs"
"4615"	"Mep1b"	"sCs"
"4616"	"Mertk"	"M2"
"4617"	"Mest"	"FAPs"
"4618"	"Met"	"sCs"
"4619"	"Methig1"	"FAPs"
"4620"	"Metrn"	"sCs"
"4621"	"Metrnl"	"M2"
"4622"	"Mettl1"	"FAPs"
"4623"	"Mettl14"	"FAPs"
"4624"	"Mettl15"	"sCs"
"4625"	"Mettl18"	"sCs"
"4626"	"Mettl2"	"sCs"
"4627"	"Mettl21a"	"FAPs"
"4628"	"Mettl22"	"sCs"
"4629"	"Mettl26"	"FAPs"
"4630"	"Mettl27"	"sCs"
"4631"	"Mettl4"	"FAPs"
"4632"	"Mettl7a1"	"FAPs"
"4633"	"Mettl7b"	"sCs"
"4634"	"Mettl8"	"sCs"
"4635"	"Mex3a"	"sCs"
"4636"	"Mex3b"	"FAPs"
"4637"	"Mex3d"	"sCs"
"4638"	"Mfap2"	"FAPs"
"4639"	"Mfap3l"	"sCs"
"4640"	"Mfap4"	"FAPs"
"4641"	"Mfap5"	"FAPs"
"4642"	"Mfge8"	"sCs"
"4643"	"Mfng"	"ECs"
"4644"	"Mfrp"	"FAPs"
"4645"	"Mfsd1"	"M2"
"4646"	"Mfsd11"	"M2"
"4647"	"Mfsd12"	"M2"
"4648"	"Mfsd13a"	"M2"
"4649"	"Mfsd2a"	"sCs"
"4650"	"Mfsd2b"	"FAPs"
"4651"	"Mfsd3"	"M2"
"4652"	"Mfsd4a"	"ECs"
"4653"	"Mfsd4b1"	"FAPs"
"4654"	"Mfsd4b4"	"FAPs"
"4655"	"Mfsd4b5"	"M2"
"4656"	"Mfsd6"	"ECs"
"4657"	"Mfsd6l"	"ECs"
"4658"	"Mfsd7a"	"M2"
"4659"	"Mfsd9"	"FAPs"
"4660"	"Mgam"	"sCs"
"4661"	"Mgarp"	"FAPs"
"4662"	"Mgat3"	"FAPs"
"4663"	"Mgat4a"	"ECs"
"4664"	"Mgat5"	"M2"
"4665"	"Mgl2"	"sCs"
"4666"	"Mgll"	"ECs"
"4667"	"Mgme1"	"M2"
"4668"	"Mgmt"	"FAPs"
"4669"	"Mgp"	"FAPs"
"4670"	"Mgst1"	"FAPs"
"4671"	"Mgst2"	"FAPs"
"4672"	"Mia"	"FAPs"
"4673"	"Mical2"	"sCs"
"4674"	"Mical3"	"sCs"
"4675"	"Micall2"	"sCs"
"4676"	"Micu3"	"FAPs"
"4677"	"Mid1ip1"	"M2"
"4678"	"Mid2"	"FAPs"
"4679"	"Mien1"	"M2"
"4680"	"Mier2"	"sCs"
"4681"	"Mif4gd"	"M2"
"4682"	"Miga1"	"sCs"
"4683"	"Miga2"	"sCs"
"4684"	"Mill2"	"FAPs"
"4685"	"Mindy4"	"FAPs"
"4686"	"Mipol1"	"sCs"
"4687"	"Mis18bp1"	"sCs"
"4688"	"Misp"	"FAPs"
"4689"	"Misp3"	"M2"
"4690"	"Mitf"	"M2"
"4691"	"Mki67"	"sCs"
"4692"	"Mkrn1"	"M2"
"4693"	"Mkrn3"	"sCs"
"4694"	"Mks1"	"FAPs"
"4695"	"Mkx"	"FAPs"
"4696"	"Mlec"	"FAPs"
"4697"	"Mlf1"	"sCs"
"4698"	"Mlh3"	"FAPs"
"4699"	"Mlip"	"sCs"
"4700"	"Mllt11"	"sCs"
"4701"	"Mllt3"	"sCs"
"4702"	"Mlph"	"FAPs"
"4703"	"Mlycd"	"sCs"
"4704"	"Mmab"	"FAPs"
"4705"	"Mme"	"FAPs"
"4706"	"Mmel1"	"sCs"
"4707"	"Mmgt2"	"FAPs"
"4708"	"Mmp10"	"FAPs"
"4709"	"Mmp11"	"FAPs"
"4710"	"Mmp12"	"M2"
"4711"	"Mmp13"	"FAPs"
"4712"	"Mmp14"	"FAPs"
"4713"	"Mmp15"	"sCs"
"4714"	"Mmp16"	"FAPs"
"4715"	"Mmp17"	"sCs"
"4716"	"Mmp19"	"FAPs"
"4717"	"Mmp2"	"FAPs"
"4718"	"Mmp21"	"FAPs"
"4719"	"Mmp23"	"FAPs"
"4720"	"Mmp27"	"M2"
"4721"	"Mmp28"	"ECs"
"4722"	"Mmp3"	"FAPs"
"4723"	"Mmp8"	"M2"
"4724"	"Mmp9"	"M2"
"4725"	"Mmrn2"	"FAPs"
"4726"	"Mms22l"	"sCs"
"4727"	"Mn1"	"FAPs"
"4728"	"Mnat1"	"sCs"
"4729"	"Mnd1"	"FAPs"
"4730"	"Mns1"	"sCs"
"4731"	"Moap1"	"sCs"
"4732"	"Mob3b"	"M2"
"4733"	"Mocos"	"ECs"
"4734"	"Mocs3"	"FAPs"
"4735"	"Mogs"	"FAPs"
"4736"	"Mok"	"FAPs"
"4737"	"Morc1"	"FAPs"
"4738"	"Morc2b"	"FAPs"
"4739"	"Morc4"	"FAPs"
"4740"	"Morn1"	"FAPs"
"4741"	"Morn2"	"FAPs"
"4742"	"Morn3"	"ECs"
"4743"	"Morn4"	"sCs"
"4744"	"Mos"	"M2"
"4745"	"Moxd1"	"sCs"
"4746"	"Mpdz"	"FAPs"
"4747"	"Mpeg1"	"M2"
"4748"	"Mpg"	"FAPs"
"4749"	"Mphosph9"	"sCs"
"4750"	"Mpig6b"	"FAPs"
"4751"	"Mplkip"	"FAPs"
"4752"	"Mpo"	"M2"
"4753"	"Mpp1"	"M2"
"4754"	"Mpp2"	"sCs"
"4755"	"Mpp3"	"FAPs"
"4756"	"Mpp4"	"FAPs"
"4757"	"Mpped2"	"sCs"
"4758"	"Mpv17l"	"FAPs"
"4759"	"Mpz"	"sCs"
"4760"	"Mpzl1"	"FAPs"
"4761"	"Mpzl3"	"M2"
"4762"	"Mr1"	"FAPs"
"4763"	"Mras"	"FAPs"
"4764"	"Mrc1"	"M2"
"4765"	"Mrc2"	"FAPs"
"4766"	"Mreg"	"sCs"
"4767"	"Mrgpre"	"ECs"
"4768"	"Mrgprf"	"FAPs"
"4769"	"Mrgprh"	"sCs"
"4770"	"Mrln"	"sCs"
"4771"	"Mrm1"	"FAPs"
"4772"	"Mrm2"	"M2"
"4773"	"Mrm3"	"sCs"
"4774"	"Mrnip"	"FAPs"
"4775"	"Mroh3"	"FAPs"
"4776"	"Mroh5"	"ECs"
"4777"	"Mroh6"	"FAPs"
"4778"	"Mroh7"	"FAPs"
"4779"	"Mrpl12"	"sCs"
"4780"	"Mrpl13"	"FAPs"
"4781"	"Mrpl19"	"sCs"
"4782"	"Mrpl3"	"sCs"
"4783"	"Mrpl35"	"sCs"
"4784"	"Mrpl36"	"M2"
"4785"	"Mrpl41"	"sCs"
"4786"	"Mrpl43"	"sCs"
"4787"	"Mrpl48"	"sCs"
"4788"	"Mrpl51"	"sCs"
"4789"	"Mrpl53"	"sCs"
"4790"	"Mrpl58"	"FAPs"
"4791"	"Mrps11"	"sCs"
"4792"	"Mrps12"	"sCs"
"4793"	"Mrps2"	"FAPs"
"4794"	"Mrps27"	"sCs"
"4795"	"Mrps34"	"sCs"
"4796"	"Mrps35"	"sCs"
"4797"	"Mrto4"	"sCs"
"4798"	"Mrvi1"	"sCs"
"4799"	"Ms4a1"	"M2"
"4800"	"Ms4a14"	"M2"
"4801"	"Ms4a4a"	"M2"
"4802"	"Ms4a4b"	"M2"
"4803"	"Ms4a4c"	"M2"
"4804"	"Ms4a4d"	"FAPs"
"4805"	"Ms4a6b"	"M2"
"4806"	"Ms4a6c"	"M2"
"4807"	"Ms4a6d"	"M2"
"4808"	"Ms4a7"	"M2"
"4809"	"Ms4a8a"	"M2"
"4810"	"Msantd3"	"FAPs"
"4811"	"Msc"	"sCs"
"4812"	"Msh4"	"FAPs"
"4813"	"Msh5"	"ECs"
"4814"	"Msi1"	"sCs"
"4815"	"Msi2"	"sCs"
"4816"	"Msl3l2"	"ECs"
"4817"	"Msln"	"sCs"
"4818"	"Msmo1"	"M2"
"4819"	"Msr1"	"M2"
"4820"	"Msra"	"M2"
"4821"	"Msrb1"	"M2"
"4822"	"Msrb2"	"FAPs"
"4823"	"Msrb3"	"FAPs"
"4824"	"Mst1"	"FAPs"
"4825"	"Mst1r"	"FAPs"
"4826"	"Msx1"	"FAPs"
"4827"	"Mt1"	"FAPs"
"4828"	"Mt2"	"FAPs"
"4829"	"Mt3"	"sCs"
"4830"	"Mtap"	"sCs"
"4831"	"Mtarc1"	"FAPs"
"4832"	"Mtbp"	"FAPs"
"4833"	"Mtcl1"	"sCs"
"4834"	"Mterf1a"	"FAPs"
"4835"	"Mterf1b"	"FAPs"
"4836"	"Mterf2"	"FAPs"
"4837"	"Mterf4"	"FAPs"
"4838"	"Mtfp1"	"sCs"
"4839"	"Mtfr2"	"FAPs"
"4840"	"Mthfd1l"	"sCs"
"4841"	"Mthfd2"	"sCs"
"4842"	"Mthfd2l"	"FAPs"
"4843"	"Mthfr"	"M2"
"4844"	"Mthfs"	"M2"
"4845"	"Mthfsd"	"FAPs"
"4846"	"Mthfsl"	"M2"
"4847"	"Mtln"	"M2"
"4848"	"Mtm1"	"M2"
"4849"	"Mtmr11"	"FAPs"
"4850"	"Mtmr7"	"sCs"
"4851"	"Mtres1"	"sCs"
"4852"	"Mtrf1l"	"sCs"
"4853"	"Mtrr"	"sCs"
"4854"	"Mtss2"	"sCs"
"4855"	"Mttp"	"FAPs"
"4856"	"Mturn"	"FAPs"
"4857"	"Mtus2"	"FAPs"
"4858"	"Mtx3"	"FAPs"
"4859"	"Muc1"	"FAPs"
"4860"	"Muc13"	"FAPs"
"4861"	"Muc2"	"FAPs"
"4862"	"Muc3a"	"ECs"
"4863"	"Muc5b"	"FAPs"
"4864"	"Musk"	"sCs"
"4865"	"Mustn1"	"sCs"
"4866"	"Mutyh"	"sCs"
"4867"	"Mxd1"	"M2"
"4868"	"Mxd3"	"sCs"
"4869"	"Mxra7"	"FAPs"
"4870"	"Mxra8"	"FAPs"
"4871"	"Myadml2"	"FAPs"
"4872"	"Myb"	"sCs"
"4873"	"Mybl1"	"sCs"
"4874"	"Mybl2"	"sCs"
"4875"	"Mybpc1"	"sCs"
"4876"	"Mybpc2"	"sCs"
"4877"	"Mybpc3"	"M2"
"4878"	"Mybph"	"sCs"
"4879"	"Myc"	"FAPs"
"4880"	"Mycbpap"	"FAPs"
"4881"	"Mycl"	"sCs"
"4882"	"Mycn"	"sCs"
"4883"	"Myct1"	"ECs"
"4884"	"Myef2"	"sCs"
"4885"	"Myf5"	"sCs"
"4886"	"Myf6"	"sCs"
"4887"	"Myh1"	"sCs"
"4888"	"Myh10"	"FAPs"
"4889"	"Myh11"	"sCs"
"4890"	"Myh13"	"sCs"
"4891"	"Myh14"	"sCs"
"4892"	"Myh2"	"sCs"
"4893"	"Myh3"	"sCs"
"4894"	"Myh4"	"sCs"
"4895"	"Myh7b"	"FAPs"
"4896"	"Myh8"	"sCs"
"4897"	"Myl1"	"sCs"
"4898"	"Myl3"	"sCs"
"4899"	"Myl4"	"sCs"
"4900"	"Myl6b"	"FAPs"
"4901"	"Myl9"	"sCs"
"4902"	"Mylk"	"sCs"
"4903"	"Mylk2"	"sCs"
"4904"	"Mylk4"	"sCs"
"4905"	"Mylpf"	"sCs"
"4906"	"Mymk"	"sCs"
"4907"	"Mymx"	"sCs"
"4908"	"Myo10"	"sCs"
"4909"	"Myo15"	"FAPs"
"4910"	"Myo16"	"sCs"
"4911"	"Myo18a"	"ECs"
"4912"	"Myo18b"	"sCs"
"4913"	"Myo19"	"sCs"
"4914"	"Myo1a"	"FAPs"
"4915"	"Myo1b"	"sCs"
"4916"	"Myo1d"	"ECs"
"4917"	"Myo1f"	"M2"
"4918"	"Myo1g"	"M2"
"4919"	"Myo1h"	"FAPs"
"4920"	"Myo5a"	"M2"
"4921"	"Myo5c"	"M2"
"4922"	"Myo6"	"FAPs"
"4923"	"Myo7b"	"FAPs"
"4924"	"Myoc"	"FAPs"
"4925"	"Myocd"	"sCs"
"4926"	"Myocos"	"FAPs"
"4927"	"Myod1"	"sCs"
"4928"	"Myog"	"sCs"
"4929"	"Myom1"	"sCs"
"4930"	"Myom2"	"sCs"
"4931"	"Myom3"	"sCs"
"4932"	"Myorg"	"FAPs"
"4933"	"Myot"	"sCs"
"4934"	"Myoz1"	"sCs"
"4935"	"Myoz2"	"sCs"
"4936"	"Myoz3"	"FAPs"
"4937"	"Mypn"	"sCs"
"4938"	"Mypop"	"sCs"
"4939"	"Myrf"	"FAPs"
"4940"	"Myrip"	"ECs"
"4941"	"Myzap"	"sCs"
"4942"	"Mzb1"	"sCs"
"4943"	"Mzf1"	"FAPs"
"4944"	"Mzt2"	"FAPs"
"4945"	"N4bp1"	"ECs"
"4946"	"N4bp2"	"FAPs"
"4947"	"N4bp2l1"	"M2"
"4948"	"N4bp3"	"ECs"
"4949"	"N6amt1"	"sCs"
"4950"	"Naaa"	"M2"
"4951"	"Naalad2"	"FAPs"
"4952"	"Naaladl1"	"sCs"
"4953"	"Naaladl2"	"FAPs"
"4954"	"Nacad"	"FAPs"
"4955"	"Nadk2"	"sCs"
"4956"	"Naglu"	"M2"
"4957"	"Nagpa"	"M2"
"4958"	"Naif1"	"ECs"
"4959"	"Naip1"	"M2"
"4960"	"Naip2"	"M2"
"4961"	"Naip5"	"M2"
"4962"	"Naip6"	"M2"
"4963"	"Nalcn"	"FAPs"
"4964"	"Nampt"	"M2"
"4965"	"Nanos2"	"FAPs"
"4966"	"Nanos3"	"FAPs"
"4967"	"Nanp"	"sCs"
"4968"	"Nap1l3"	"FAPs"
"4969"	"Nap1l5"	"ECs"
"4970"	"Napb"	"sCs"
"4971"	"Napepld"	"FAPs"
"4972"	"Naprt"	"FAPs"
"4973"	"Napsa"	"M2"
"4974"	"Nat14"	"sCs"
"4975"	"Nat2"	"FAPs"
"4976"	"Nat8f1"	"sCs"
"4977"	"Nat8f3"	"FAPs"
"4978"	"Nat8f7"	"FAPs"
"4979"	"Nat8l"	"M2"
"4980"	"Nav2"	"M2"
"4981"	"Nav3"	"FAPs"
"4982"	"Naxd"	"FAPs"
"4983"	"Nbas"	"FAPs"
"4984"	"Nbea"	"sCs"
"4985"	"Nbeal2"	"ECs"
"4986"	"Nbl1"	"FAPs"
"4987"	"Ncald"	"sCs"
"4988"	"Ncam1"	"sCs"
"4989"	"Ncan"	"FAPs"
"4990"	"Ncapd2"	"FAPs"
"4991"	"Ncapg"	"sCs"
"4992"	"Ncapg2"	"M2"
"4993"	"Ncaph"	"sCs"
"4994"	"Nccrp1"	"sCs"
"4995"	"Nceh1"	"M2"
"4996"	"Ncf1"	"M2"
"4997"	"Ncf2"	"M2"
"4998"	"Ncf4"	"M2"
"4999"	"Nckap1"	"FAPs"
"5000"	"Nckap1l"	"M2"
"5001"	"Nckap5"	"FAPs"
"5002"	"Nckap5l"	"sCs"
"5003"	"Ncoa1"	"sCs"
"5004"	"Ncs1"	"FAPs"
"5005"	"Ndc1"	"sCs"
"5006"	"Ndc80"	"sCs"
"5007"	"Ndn"	"FAPs"
"5008"	"Ndnf"	"FAPs"
