"id"	"cluster"
"ENSMUSG00000028597"	"cluster_2"
"ENSMUSG00000028600"	"cluster_4"
"ENSMUSG00000028655"	"cluster_5"
"ENSMUSG00000028678"	"cluster_5"
"ENSMUSG00000028873"	"cluster_5"
"ENSMUSG00000028885"	"cluster_2"
"ENSMUSG00000029193"	"cluster_2"
"ENSMUSG00000029304"	"cluster_3"
"ENSMUSG00000029309"	"cluster_4"
"ENSMUSG00000029352"	"cluster_4"
"ENSMUSG00000029371"	"cluster_2"
"ENSMUSG00000029372"	"cluster_2"
"ENSMUSG00000029414"	"cluster_2"
"ENSMUSG00000029544"	"cluster_4"
"ENSMUSG00000032744"	"cluster_1"
"ENSMUSG00000040254"	"cluster_4"
"ENSMUSG00000040274"	"cluster_3"
"ENSMUSG00000040473"	"cluster_5"
"ENSMUSG00000040606"	"cluster_4"
"ENSMUSG00000041827"	"cluster_3"
"ENSMUSG00000042116"	"cluster_4"
"ENSMUSG00000042216"	"cluster_2"
"ENSMUSG00000042367"	"cluster_5"
"ENSMUSG00000042453"	"cluster_4"
"ENSMUSG00000042489"	"cluster_2"
"ENSMUSG00000051339"	"cluster_4"
"ENSMUSG00000052776"	"cluster_3"
"ENSMUSG00000056531"	"cluster_2"
"ENSMUSG00000057722"	"cluster_4"
"ENSMUSG00000058427"	"cluster_5"
"ENSMUSG00000059434"	"cluster_2"
"ENSMUSG00000069733"	"cluster_3"
"ENSMUSG00000070867"	"cluster_2"
"ENSMUSG00000084845"	"cluster_4"
"ENSMUSG00000000440"	"cluster_2"
"ENSMUSG00000002985"	"cluster_4"
"ENSMUSG00000003477"	"cluster_4"
"ENSMUSG00000029581"	"cluster_2"
"ENSMUSG00000029752"	"cluster_5"
"ENSMUSG00000033174"	"cluster_4"
"ENSMUSG00000038065"	"cluster_4"
"ENSMUSG00000038252"	"cluster_5"
"ENSMUSG00000044197"	"cluster_4"
"ENSMUSG00000046223"	"cluster_2"
"ENSMUSG00000048776"	"cluster_4"
"ENSMUSG00000048988"	"cluster_2"
"ENSMUSG00000057716"	"cluster_4"
"ENSMUSG00000061353"	"cluster_2"
"ENSMUSG00000019982"	"cluster_2"
"ENSMUSG00000020101"	"cluster_4"
"ENSMUSG00000025491"	"cluster_4"
"ENSMUSG00000030730"	"cluster_4"
"ENSMUSG00000030737"	"cluster_4"
"ENSMUSG00000030739"	"cluster_4"
"ENSMUSG00000030865"	"cluster_4"
"ENSMUSG00000030867"	"cluster_5"
"ENSMUSG00000031097"	"cluster_4"
"ENSMUSG00000036560"	"cluster_4"
"ENSMUSG00000037020"	"cluster_5"
"ENSMUSG00000037664"	"cluster_1"
"ENSMUSG00000038296"	"cluster_4"
"ENSMUSG00000057092"	"cluster_4"
"ENSMUSG00000003824"	"cluster_3"
"ENSMUSG00000005470"	"cluster_2"
"ENSMUSG00000020044"	"cluster_4"
"ENSMUSG00000020251"	"cluster_4"
"ENSMUSG00000023336"	"cluster_4"
"ENSMUSG00000025359"	"cluster_4"
"ENSMUSG00000031669"	"cluster_5"
"ENSMUSG00000031712"	"cluster_4"
"ENSMUSG00000031825"	"cluster_4"
"ENSMUSG00000031841"	"cluster_4"
"ENSMUSG00000031880"	"cluster_3"
"ENSMUSG00000035681"	"cluster_4"
"ENSMUSG00000036902"	"cluster_5"
"ENSMUSG00000037852"	"cluster_4"
"ENSMUSG00000039620"	"cluster_3"
"ENSMUSG00000042567"	"cluster_2"
"ENSMUSG00000043822"	"cluster_4"
"ENSMUSG00000050271"	"cluster_3"
"ENSMUSG00000054320"	"cluster_4"
"ENSMUSG00000059602"	"cluster_4"
"ENSMUSG00000060924"	"cluster_4"
"ENSMUSG00000064325"	"cluster_4"
"ENSMUSG00000069867"	"cluster_4"
"ENSMUSG00000000197"	"cluster_4"
"ENSMUSG00000021835"	"cluster_4"
"ENSMUSG00000022021"	"cluster_2"
"ENSMUSG00000022037"	"cluster_4"
"ENSMUSG00000022221"	"cluster_2"
"ENSMUSG00000025558"	"cluster_4"
"ENSMUSG00000032013"	"cluster_4"
"ENSMUSG00000032380"	"cluster_4"
"ENSMUSG00000032400"	"cluster_2"
"ENSMUSG00000032549"	"cluster_4"
"ENSMUSG00000032554"	"cluster_4"
"ENSMUSG00000033350"	"cluster_2"
"ENSMUSG00000033453"	"cluster_4"
"ENSMUSG00000035914"	"cluster_3"
"ENSMUSG00000037580"	"cluster_3"
"ENSMUSG00000039542"	"cluster_3"
"ENSMUSG00000040204"	"cluster_5"
"ENSMUSG00000040717"	"cluster_4"
"ENSMUSG00000046480"	"cluster_4"
"ENSMUSG00000049281"	"cluster_4"
"ENSMUSG00000049307"	"cluster_3"
"ENSMUSG00000049313"	"cluster_4"
"ENSMUSG00000070304"	"cluster_4"
"ENSMUSG00000071547"	"cluster_2"
"ENSMUSG00000000120"	"cluster_4"
"ENSMUSG00000000805"	"cluster_5"
"ENSMUSG00000001552"	"cluster_4"
"ENSMUSG00000006930"	"cluster_4"
"ENSMUSG00000017309"	"cluster_4"
"ENSMUSG00000017446"	"cluster_4"
"ENSMUSG00000020330"	"cluster_2"
"ENSMUSG00000020620"	"cluster_4"
"ENSMUSG00000020681"	"cluster_4"
"ENSMUSG00000020774"	"cluster_4"
"ENSMUSG00000020914"	"cluster_2"
"ENSMUSG00000021340"	"cluster_4"
"ENSMUSG00000021356"	"cluster_4"
"ENSMUSG00000025576"	"cluster_4"
"ENSMUSG00000025784"	"cluster_4"
"ENSMUSG00000034329"	"cluster_2"
"ENSMUSG00000035455"	"cluster_2"
"ENSMUSG00000041797"	"cluster_4"
"ENSMUSG00000044749"	"cluster_4"
"ENSMUSG00000051378"	"cluster_2"
"ENSMUSG00000055254"	"cluster_4"
"ENSMUSG00000061393"	"cluster_4"
"ENSMUSG00000061878"	"cluster_3"
"ENSMUSG00000069763"	"cluster_4"
"ENSMUSG00000002020"	"cluster_3"
"ENSMUSG00000020649"	"cluster_5"
"ENSMUSG00000021108"	"cluster_2"
"ENSMUSG00000021190"	"cluster_3"
"ENSMUSG00000021262"	"cluster_2"
"ENSMUSG00000021569"	"cluster_5"
"ENSMUSG00000021707"	"cluster_5"
"ENSMUSG00000021728"	"cluster_3"
"ENSMUSG00000034883"	"cluster_2"
"ENSMUSG00000037362"	"cluster_4"
"ENSMUSG00000040856"	"cluster_1"
"ENSMUSG00000041431"	"cluster_2"
"ENSMUSG00000041992"	"cluster_4"
"ENSMUSG00000045273"	"cluster_2"
"ENSMUSG00000049538"	"cluster_4"
"ENSMUSG00000053469"	"cluster_2"
"ENSMUSG00000079105"	"cluster_4"
"ENSMUSG00000000028"	"cluster_5"
"ENSMUSG00000002289"	"cluster_3"
"ENSMUSG00000003355"	"cluster_2"
"ENSMUSG00000003526"	"cluster_4"
"ENSMUSG00000019214"	"cluster_5"
"ENSMUSG00000022438"	"cluster_5"
"ENSMUSG00000022456"	"cluster_2"
"ENSMUSG00000022661"	"cluster_4"
"ENSMUSG00000022769"	"cluster_5"
"ENSMUSG00000023913"	"cluster_4"
"ENSMUSG00000023959"	"cluster_4"
"ENSMUSG00000024036"	"cluster_4"
"ENSMUSG00000033149"	"cluster_3"
"ENSMUSG00000033327"	"cluster_4"
"ENSMUSG00000038168"	"cluster_2"
"ENSMUSG00000039457"	"cluster_4"
"ENSMUSG00000040605"	"cluster_4"
"ENSMUSG00000048826"	"cluster_4"
"ENSMUSG00000050410"	"cluster_2"
"ENSMUSG00000053062"	"cluster_4"
"ENSMUSG00000056492"	"cluster_4"
"ENSMUSG00000073414"	"cluster_4"
"ENSMUSG00000024440"	"cluster_1"
"ENSMUSG00000024529"	"cluster_2"
"ENSMUSG00000024640"	"cluster_5"
"ENSMUSG00000024791"	"cluster_2"
"ENSMUSG00000024827"	"cluster_5"
"ENSMUSG00000024922"	"cluster_3"
"ENSMUSG00000024924"	"cluster_4"
"ENSMUSG00000024989"	"cluster_2"
"ENSMUSG00000025001"	"cluster_2"
"ENSMUSG00000025083"	"cluster_1"
"ENSMUSG00000025085"	"cluster_4"
"ENSMUSG00000025154"	"cluster_5"
"ENSMUSG00000033768"	"cluster_4"
"ENSMUSG00000039982"	"cluster_4"
"ENSMUSG00000040663"	"cluster_5"
"ENSMUSG00000048120"	"cluster_4"
"ENSMUSG00000047496"	"cluster_1"
"ENSMUSG00000031239"	"cluster_1"
"ENSMUSG00000028373"	"cluster_4"
"ENSMUSG00000033910"	"cluster_1"
"ENSMUSG00000040289"	"cluster_1"
"ENSMUSG00000059049"	"cluster_1"
"ENSMUSG00000068855"	"cluster_5"
"ENSMUSG00000028766"	"cluster_4"
"ENSMUSG00000034842"	"cluster_1"
"ENSMUSG00000034926"	"cluster_5"
"ENSMUSG00000035692"	"cluster_3"
"ENSMUSG00000057751"	"cluster_1"
"ENSMUSG00000060572"	"cluster_1"
"ENSMUSG00000079363"	"cluster_1"
"ENSMUSG00000029838"	"cluster_1"
"ENSMUSG00000039419"	"cluster_1"
"ENSMUSG00000049001"	"cluster_1"
"ENSMUSG00000045868"	"cluster_3"
"ENSMUSG00000031595"	"cluster_1"
"ENSMUSG00000041673"	"cluster_3"
"ENSMUSG00000050578"	"cluster_1"
"ENSMUSG00000051506"	"cluster_1"
"ENSMUSG00000091649"	"cluster_3"
"ENSMUSG00000019303"	"cluster_5"
"ENSMUSG00000040328"	"cluster_3"
"ENSMUSG00000048852"	"cluster_1"
"ENSMUSG00000078921"	"cluster_1"
"ENSMUSG00000058914"	"cluster_1"
"ENSMUSG00000024030"	"cluster_1"
"ENSMUSG00000067049"	"cluster_1"
"ENSMUSG00000071714"	"cluster_1"
"ENSMUSG00000073409"	"cluster_3"
"ENSMUSG00000024378"	"cluster_5"
"ENSMUSG00000024534"	"cluster_1"
"ENSMUSG00000024593"	"cluster_1"
"ENSMUSG00000068606"	"cluster_3"
"ENSMUSG00000073555"	"cluster_3"
"ENSMUSG00000074896"	"cluster_3"
"ENSMUSG00000079808"	"cluster_1"
"ENSMUSG00000090942"	"cluster_3"
"ENSMUSG00000006014"	"cluster_5"
"ENSMUSG00000025993"	"cluster_1"
"ENSMUSG00000026051"	"cluster_3"
"ENSMUSG00000016386"	"cluster_1"
"ENSMUSG00000029417"	"cluster_3"
"ENSMUSG00000031558"	"cluster_3"
"ENSMUSG00000064280"	"cluster_1"
"ENSMUSG00000066861"	"cluster_3"
"ENSMUSG00000010307"	"cluster_1"
"ENSMUSG00000025498"	"cluster_3"
"ENSMUSG00000048078"	"cluster_1"
"ENSMUSG00000031548"	"cluster_3"
"ENSMUSG00000041515"	"cluster_1"
"ENSMUSG00000042436"	"cluster_1"
"ENSMUSG00000046275"	"cluster_3"
"ENSMUSG00000021253"	"cluster_1"
"ENSMUSG00000000385"	"cluster_1"
"ENSMUSG00000005718"	"cluster_4"
"ENSMUSG00000040732"	"cluster_1"
"ENSMUSG00000046711"	"cluster_5"
"ENSMUSG00000052316"	"cluster_3"
"ENSMUSG00000071713"	"cluster_1"
"ENSMUSG00000027221"	"cluster_4"
"ENSMUSG00000031286"	"cluster_4"
"ENSMUSG00000052854"	"cluster_1"
"ENSMUSG00000029204"	"cluster_3"
"ENSMUSG00000039706"	"cluster_4"
"ENSMUSG00000042357"	"cluster_5"
"ENSMUSG00000002265"	"cluster_1"
"ENSMUSG00000034648"	"cluster_4"
"ENSMUSG00000091983"	"cluster_5"
"ENSMUSG00000019817"	"cluster_1"
"ENSMUSG00000019852"	"cluster_4"
"ENSMUSG00000048583"	"cluster_1"
"ENSMUSG00000001348"	"cluster_1"
"ENSMUSG00000032202"	"cluster_1"
"ENSMUSG00000047619"	"cluster_1"
"ENSMUSG00000036006"	"cluster_4"
"ENSMUSG00000038402"	"cluster_5"
"ENSMUSG00000011171"	"cluster_4"
"ENSMUSG00000027239"	"cluster_1"
"ENSMUSG00000007655"	"cluster_5"
"ENSMUSG00000044086"	"cluster_4"
"ENSMUSG00000031790"	"cluster_4"
"ENSMUSG00000019122"	"cluster_5"
"ENSMUSG00000020340"	"cluster_1"
"ENSMUSG00000040447"	"cluster_5"
"ENSMUSG00000020598"	"cluster_5"
